iw_n,Sigma_iw_n
-467.3581071134463j,"[[ 0.31254087+2.38503695e-03j -0.12252859-2.69101182e-08j]
 [-0.12182795-2.69102511e-08j  3.68745922+2.38503043e-03j]]"
-466.98850797772985j,"[[ 0.31259562+2.41492942e-03j -0.1225278 -1.41617592e-08j]
 [-0.12182716-1.41619738e-08j  3.68740452+2.41489289e-03j]]"
-466.6189088420134j,"[[ 0.31261167+2.46460502e-03j -0.12253898+2.84684157e-09j]
 [-0.12183834+2.84664137e-09j  3.68738846+2.46454751e-03j]]"
-466.2493097062969j,"[[ 0.31261661+2.47640368e-03j -0.12256125+3.67144033e-09j]
 [-0.12186061+3.67123330e-09j  3.68738353+2.47638114e-03j]]"
-465.87971057058047j,"[[ 0.31261703+2.50474704e-03j -0.12256362-9.95021851e-09j]
 [-0.12186298-9.95038678e-09j  3.68738309+2.50476343e-03j]]"
-465.51011143486403j,"[[ 0.31258217+2.62317645e-03j -0.12258477-2.28849696e-08j]
 [-0.12188413-2.28852150e-08j  3.68741799+2.62322532e-03j]]"
-465.14051229914764j,"[[ 0.3125918 +2.47680445e-03j -0.1225928 -1.25539429e-08j]
 [-0.12189216-1.25541882e-08j  3.68740837+2.47685831e-03j]]"
-464.77091316343115j,"[[ 0.31255698+2.48045078e-03j -0.12257235+6.69627171e-09j]
 [-0.12187171+6.69605603e-09j  3.68744316+2.48048936e-03j]]"
-464.4013140277147j,"[[ 0.31259361+2.56105026e-03j -0.12258126+8.51106764e-09j]
 [-0.12188062+8.51098565e-09j  3.68740645+2.56111173e-03j]]"
-464.03171489199826j,"[[ 0.31260032+2.57610841e-03j -0.12259483-2.37374086e-09j]
 [-0.12189419-2.37380751e-09j  3.68739972+2.57613711e-03j]]"
-463.6621157562818j,"[[ 0.31261096+2.55984721e-03j -0.12259051-2.37058923e-08j]
 [-0.12188987-2.37059649e-08j  3.68738909+2.55992167e-03j]]"
-463.2925166205654j,"[[ 0.3126042 +2.62495783e-03j -0.12260724-2.96338078e-08j]
 [-0.1219066 -2.96339599e-08j  3.6873959 +2.62503263e-03j]]"
-462.92291748484894j,"[[ 0.31264592+2.65284561e-03j -0.1226208 -1.95518373e-08j]
 [-0.12192016-1.95520592e-08j  3.68735423+2.65289575e-03j]]"
-462.5533183491325j,"[[ 0.31268059+2.68615772e-03j -0.12263167-3.24676633e-10j]
 [-0.12193103-3.24898483e-10j  3.68731956+2.68617461e-03j]]"
-462.183719213416j,"[[ 0.31275249+2.65856776e-03j -0.12262837+4.30919571e-09j]
 [-0.12192773+4.30903040e-09j  3.68724762+2.65860191e-03j]]"
-461.81412007769956j,"[[ 0.31280631+2.71734228e-03j -0.12263888-3.33867751e-09j]
 [-0.12193824-3.33880010e-09j  3.68719377+2.71740060e-03j]]"
-461.44452094198317j,"[[ 0.31285444+2.62743756e-03j -0.12264343-9.27582926e-09j]
 [-0.12194279-9.27595409e-09j  3.68714564+2.62751927e-03j]]"
-461.07492180626673j,"[[ 0.31287756+2.63321603e-03j -0.12263648-1.00280247e-08j]
 [-0.12193584-1.00281471e-08j  3.68712253+2.63331526e-03j]]"
-460.70532267055023j,"[[ 0.31292309+2.64556114e-03j -0.12262939+1.23090778e-08j]
 [-0.12192875+1.23089306e-08j  3.68707701+2.64564160e-03j]]"
-460.3357235348338j,"[[ 0.31293586+2.63944623e-03j -0.12264183+2.56356275e-08j]
 [-0.12194119+2.56356146e-08j  3.68706415+2.63952395e-03j]]"
-459.96612439911735j,"[[ 0.31294437+2.65159853e-03j -0.1226691 +1.90015080e-08j]
 [-0.12196846+1.90014750e-08j  3.68705565+2.65166840e-03j]]"
-459.59652526340096j,"[[ 0.3129746 +2.54915098e-03j -0.12268328+1.55047801e-08j]
 [-0.12198264+1.55048217e-08j  3.68702537+2.54918511e-03j]]"
-459.22692612768446j,"[[ 0.31298166+2.49027575e-03j -0.12268105+1.47955658e-09j]
 [-0.12198041+1.47958809e-09j  3.68701832+2.49030608e-03j]]"
-458.857326991968j,"[[ 0.31298417+2.40517122e-03j -0.12268266+7.46664418e-09j]
 [-0.12198202+7.46660961e-09j  3.68701585+2.40515698e-03j]]"
-458.4877278562516j,"[[ 0.31302685+2.38859527e-03j -0.12266775+1.64971681e-08j]
 [-0.12196711+1.64971159e-08j  3.68697318+2.38861438e-03j]]"
-458.1181287205351j,"[[ 0.31295382+2.33591846e-03j -0.12266795+2.12098088e-08j]
 [-0.12196731+2.12097722e-08j  3.6870462 +2.33593894e-03j]]"
-457.7485295848187j,"[[ 0.31288157+2.25743520e-03j -0.12266683+1.50658463e-08j]
 [-0.12196619+1.50658226e-08j  3.68711844+2.25748027e-03j]]"
-457.37893044910226j,"[[ 0.31282081+2.24690524e-03j -0.12266799+7.33480353e-09j]
 [-0.12196735+7.33478823e-09j  3.6871792 +2.24696691e-03j]]"
-457.0093313133858j,"[[ 0.31268415+2.24555937e-03j -0.1226836 +5.35657404e-09j]
 [-0.12198296+5.35664143e-09j  3.6873158 +2.24557619e-03j]]"
-456.6397321776693j,"[[ 0.31270676+2.28938386e-03j -0.12267487+1.03233016e-08j]
 [-0.12197423+1.03234078e-08j  3.68729317+2.28938011e-03j]]"
-456.2701330419529j,"[[ 0.31277515+2.30785880e-03j -0.12266872+1.72981761e-08j]
 [-0.12196808+1.72982944e-08j  3.68722478+2.30786423e-03j]]"
-455.90053390623643j,"[[ 0.31281767+2.38549904e-03j -0.12267615+1.62993238e-08j]
 [-0.12197551+1.62994633e-08j  3.68718224+2.38552065e-03j]]"
-455.53093477052005j,"[[ 0.31281192+2.37296337e-03j -0.1226827 +9.61531389e-09j]
 [-0.12198205+9.61546723e-09j  3.68718798+2.37298373e-03j]]"
-455.16133563480355j,"[[ 0.31284198+2.37834502e-03j -0.12268139-8.76112079e-09j]
 [-0.12198075-8.76091193e-09j  3.68715788+2.37836879e-03j]]"
-454.7917364990871j,"[[ 0.31287445+2.36236310e-03j -0.12268846-9.55361631e-09j]
 [-0.12198781-9.55359364e-09j  3.68712553+2.36236223e-03j]]"
-454.42213736337067j,"[[ 0.31283785+2.30831264e-03j -0.12269035+9.05301519e-09j]
 [-0.12198971+9.05306173e-09j  3.68716212+2.30829230e-03j]]"
-454.05253822765417j,"[[ 0.31281084+2.30173636e-03j -0.12268673+1.58527182e-08j]
 [-0.12198609+1.58527947e-08j  3.68718911+2.30168747e-03j]]"
-453.6829390919378j,"[[ 0.31278595+2.31728159e-03j -0.12267417+1.39450464e-08j]
 [-0.12197353+1.39451155e-08j  3.687214  +2.31724934e-03j]]"
-453.31333995622134j,"[[ 0.31279463+2.39925709e-03j -0.122665  -3.46524611e-09j]
 [-0.12196436-3.46514135e-09j  3.68720531+2.39923109e-03j]]"
-452.9437408205049j,"[[ 0.31284027+2.46199504e-03j -0.12267216-1.34147385e-08j]
 [-0.12197152-1.34146900e-08j  3.6871597 +2.46195814e-03j]]"
-452.5741416847884j,"[[ 0.31287223+2.51981508e-03j -0.122692  -4.59240580e-09j]
 [-0.12199136-4.59239768e-09j  3.68712776+2.51972243e-03j]]"
-452.20454254907196j,"[[ 0.31286007+2.52175169e-03j -0.12270065+6.15157235e-09j]
 [-0.12200001+6.15149755e-09j  3.68713997+2.52167733e-03j]]"
-451.8349434133556j,"[[ 0.31290118+2.46080614e-03j -0.12271203+1.82932685e-08j]
 [-0.12201139+1.82932429e-08j  3.68709883+2.46074291e-03j]]"
-451.46534427763913j,"[[ 0.31294021+2.43686926e-03j -0.12271287+8.12583311e-09j]
 [-0.12201222+8.12583267e-09j  3.68705979+2.43684529e-03j]]"
-451.09574514192263j,"[[ 0.31296463+2.51892343e-03j -0.12269739-4.93650400e-09j]
 [-0.12199675-4.93647080e-09j  3.68703535+2.51887873e-03j]]"
-450.7261460062062j,"[[ 0.31293566+2.51815392e-03j -0.12271435-1.56929155e-08j]
 [-0.12201371-1.56929103e-08j  3.68706433+2.51810845e-03j]]"
-450.35654687048975j,"[[ 0.31295822+2.45144879e-03j -0.12273061-8.76995589e-09j]
 [-0.12202997-8.77000917e-09j  3.68704182+2.45140984e-03j]]"
-449.9869477347733j,"[[ 0.3129551 +2.40271930e-03j -0.12273088-1.76477218e-10j]
 [-0.12203024-1.76557164e-10j  3.68704495+2.40268396e-03j]]"
-449.61734859905687j,"[[ 0.31290837+2.44816208e-03j -0.1227156 -2.66171876e-09j]
 [-0.12201496-2.66179676e-09j  3.68709168+2.44815644e-03j]]"
-449.2477494633404j,"[[ 0.31286577+2.41227130e-03j -0.12271375-8.04728166e-09j]
 [-0.12201311-8.04739077e-09j  3.6871343 +2.41230911e-03j]]"
-448.878150327624j,"[[ 0.31287494+2.44405655e-03j -0.12271829-1.50787000e-08j]
 [-0.12201765-1.50787327e-08j  3.68712509+2.44412332e-03j]]"
-448.5085511919075j,"[[ 0.31287675+2.41046675e-03j -0.12271458-1.06581568e-08j]
 [-0.12201393-1.06581848e-08j  3.68712327+2.41054307e-03j]]"
-448.1389520561911j,"[[ 0.31283682+2.38575915e-03j -0.12271976+3.01689044e-09j]
 [-0.12201912+3.01694776e-09j  3.68716315+2.38577906e-03j]]"
-447.76935292047466j,"[[ 0.31283737+2.34439148e-03j -0.12271629+6.71914908e-09j]
 [-0.12201565+6.71926478e-09j  3.68716256+2.34441539e-03j]]"
-447.39975378475816j,"[[ 0.31280456+2.41553716e-03j -0.12270794+4.18619022e-09j]
 [-0.1220073 +4.18632146e-09j  3.68719536+2.41554952e-03j]]"
-447.0301546490417j,"[[ 0.31281025+2.36762959e-03j -0.12271598-9.08900308e-09j]
 [-0.12201534-9.08882736e-09j  3.68718964+2.36764230e-03j]]"
-446.6605555133253j,"[[ 0.31280869+2.39310873e-03j -0.12272621-9.03735432e-09j]
 [-0.12202556-9.03720370e-09j  3.68719121+2.39307480e-03j]]"
-446.29095637760884j,"[[ 0.31284191+2.31882303e-03j -0.12272389-4.49737175e-09j]
 [-0.12202324-4.49725539e-09j  3.68715802+2.31879357e-03j]]"
-445.9213572418924j,"[[ 0.31284016+2.31374118e-03j -0.12271102+1.40954062e-09j]
 [-0.12201037+1.40960720e-09j  3.68715979+2.31366720e-03j]]"
-445.55175810617595j,"[[ 0.31280355+2.36319011e-03j -0.12272906+6.29431977e-09j]
 [-0.12202842+6.29437893e-09j  3.68719642+2.36310175e-03j]]"
-445.1821589704595j,"[[ 0.31280905+2.35653561e-03j -0.12275063-4.15683544e-09j]
 [-0.12204998-4.15675395e-09j  3.6871909 +2.35648079e-03j]]"
-444.81255983474307j,"[[ 0.3128417 +2.29686188e-03j -0.12274459-1.40392389e-08j]
 [-0.12204395-1.40391590e-08j  3.68715824+2.29681943e-03j]]"
-444.44296069902657j,"[[ 0.31279671+2.25087388e-03j -0.12273563-1.62619027e-08j]
 [-0.12203499-1.62617684e-08j  3.68720321+2.25080846e-03j]]"
-444.0733615633102j,"[[ 0.31271031+2.30188096e-03j -0.12273045-1.41857988e-08j]
 [-0.1220298 -1.41857742e-08j  3.68728967+2.30181103e-03j]]"
-443.70376242759374j,"[[ 0.3126592 +2.34693430e-03j -0.1227275 -3.61752786e-09j]
 [-0.12202685-3.61750969e-09j  3.68734078+2.34683555e-03j]]"
-443.33416329187725j,"[[ 0.31262373+2.35954847e-03j -0.12272881-3.47620998e-09j]
 [-0.12202817-3.47626018e-09j  3.6873763 +2.35942748e-03j]]"
-442.9645641561608j,"[[ 0.31264517+2.44730464e-03j -0.12272859-1.55509974e-08j]
 [-0.12202794-1.55510717e-08j  3.68735487+2.44723569e-03j]]"
-442.59496502044436j,"[[ 0.31267589+2.42014458e-03j -0.12272655-2.33729151e-08j]
 [-0.1220259 -2.33730591e-08j  3.6873242 +2.42007510e-03j]]"
-442.225365884728j,"[[ 0.31275461+2.46867291e-03j -0.12271481-1.05212459e-08j]
 [-0.12201417-1.05214530e-08j  3.68724552+2.46863263e-03j]]"
-441.8557667490115j,"[[ 0.31278122+2.55721158e-03j -0.12271692+5.38250255e-09j]
 [-0.12201628+5.38233857e-09j  3.68721889+2.55716461e-03j]]"
-441.48616761329504j,"[[ 0.31280718+2.55439082e-03j -0.12272982+1.51107367e-08j]
 [-0.12202918+1.51105785e-08j  3.68719292+2.55434215e-03j]]"
-441.1165684775786j,"[[ 0.31287673+2.54069711e-03j -0.12273399+1.00315123e-08j]
 [-0.12203334+1.00314238e-08j  3.68712333+2.54066118e-03j]]"
-440.74696934186215j,"[[ 0.31285221+2.53713824e-03j -0.12273938-1.57432039e-09j]
 [-0.12203873-1.57435283e-09j  3.68714781+2.53711696e-03j]]"
-440.3773702061457j,"[[ 0.31289672+2.46734301e-03j -0.12274384-9.69112066e-10j]
 [-0.1220432 -9.69168254e-10j  3.68710332+2.46734134e-03j]]"
-440.00777107042927j,"[[ 0.3129627 +2.45529551e-03j -0.12275753+4.22905231e-09j]
 [-0.12205688+4.22897588e-09j  3.68703735+2.45528921e-03j]]"
-439.63817193471283j,"[[ 0.31291169+2.42415743e-03j -0.12276238+1.86624079e-08j]
 [-0.12206174+1.86623910e-08j  3.68708832+2.42410696e-03j]]"
-439.26857279899633j,"[[ 0.31286121+2.36449725e-03j -0.12275399+1.32229409e-08j]
 [-0.12205335+1.32229873e-08j  3.68713876+2.36444128e-03j]]"
-438.8989736632799j,"[[ 0.31280056+2.39359564e-03j -0.12274495-7.75154131e-09j]
 [-0.1220443 -7.75149984e-09j  3.68719941+2.39356519e-03j]]"
-438.5293745275635j,"[[ 0.31279548+2.44608764e-03j -0.12274692-1.77953205e-08j]
 [-0.12204628-1.77952928e-08j  3.6872045 +2.44606774e-03j]]"
-438.15977539184706j,"[[ 0.31280581+2.40799078e-03j -0.12273467-1.35007756e-08j]
 [-0.12203403-1.35007523e-08j  3.68719418+2.40795800e-03j]]"
-437.79017625613056j,"[[ 0.31278713+2.38794463e-03j -0.12272139-4.71987998e-09j]
 [-0.12202074-4.71989512e-09j  3.68721288+2.38790377e-03j]]"
-437.4205771204141j,"[[ 0.31273492+2.40633650e-03j -0.12270816+7.87741170e-09j]
 [-0.12200752+7.87737723e-09j  3.6872651 +2.40624787e-03j]]"
-437.0509779846977j,"[[ 0.31277683+2.48500905e-03j -0.12270883+1.28037201e-09j]
 [-0.12200819+1.28031736e-09j  3.68722321+2.48494305e-03j]]"
-436.68137884898124j,"[[ 0.31274612+2.39970233e-03j -0.12273928-5.87410943e-09j]
 [-0.12203863-5.87416918e-09j  3.68725392+2.39961811e-03j]]"
-436.3117797132648j,"[[ 0.31277704+2.40450921e-03j -0.1227247 -9.37266487e-09j]
 [-0.12202406-9.37284098e-09j  3.68722307+2.40444260e-03j]]"
-435.94218057754836j,"[[ 0.31279074+2.40641312e-03j -0.12271129+2.03299526e-09j]
 [-0.12201065+2.03278951e-09j  3.68720939+2.40634746e-03j]]"
-435.5725814418319j,"[[ 0.31279598+2.37177279e-03j -0.12270207+9.57012753e-09j]
 [-0.12200143+9.56993578e-09j  3.68720414+2.37172139e-03j]]"
-435.2029823061154j,"[[ 0.31282491+2.39910255e-03j -0.12268484+1.18578350e-08j]
 [-0.1219842 +1.18576632e-08j  3.6871752 +2.39909074e-03j]]"
-434.833383170399j,"[[ 0.31276135+2.40926022e-03j -0.12269532+3.07441840e-09j]
 [-0.12199467+3.07434576e-09j  3.6872387 +2.40922883e-03j]]"
-434.4637840346826j,"[[ 0.31277783+2.38149558e-03j -0.12271145-7.57913280e-09j]
 [-0.1220108 -7.57917902e-09j  3.6872222 +2.38144679e-03j]]"
-434.09418489896615j,"[[ 0.31281622+2.36690551e-03j -0.12269631-1.05264240e-08j]
 [-0.12199567-1.05265288e-08j  3.68718385+2.36686756e-03j]]"
-433.72458576324965j,"[[ 0.31274836+2.45047280e-03j -0.12269702+3.77413978e-11j]
 [-0.12199638+3.75682866e-11j  3.68725175+2.45042192e-03j]]"
-433.3549866275332j,"[[ 0.31272569+2.44070245e-03j -0.12271146+1.78007001e-08j]
 [-0.12201082+1.78005375e-08j  3.68727441+2.44060824e-03j]]"
-432.98538749181677j,"[[ 0.31270975+2.42976163e-03j -0.12272505+1.44581674e-08j]
 [-0.12202441+1.44580460e-08j  3.68729032+2.42969390e-03j]]"
-432.6157883561004j,"[[ 0.31274923+2.38703593e-03j -0.12271431+5.14955329e-09j]
 [-0.12201367+5.14941641e-09j  3.68725085+2.38697719e-03j]]"
-432.2461892203839j,"[[ 0.31265364+2.45689485e-03j -0.12270207+1.21628743e-09j]
 [-0.12200142+1.21612460e-09j  3.68734646+2.45684242e-03j]]"
-431.87659008466744j,"[[ 0.31266762+2.40460324e-03j -0.12268047+3.93651453e-09j]
 [-0.12197983+3.93627037e-09j  3.68733253+2.40456393e-03j]]"
-431.506990948951j,"[[ 0.31265164+2.47744136e-03j -0.12270367+1.95635118e-08j]
 [-0.12200302+1.95632674e-08j  3.68734851+2.47740063e-03j]]"
-431.1373918132345j,"[[ 0.31266337+2.45382885e-03j -0.12270777+2.52970165e-08j]
 [-0.12200713+2.52968157e-08j  3.68733675+2.45378944e-03j]]"
-430.7677926775181j,"[[ 0.31270053+2.50361554e-03j -0.12268226+1.87564766e-08j]
 [-0.12198162+1.87562782e-08j  3.68729959+2.50359756e-03j]]"
-430.3981935418017j,"[[ 0.31269532+2.60343291e-03j -0.12266595+6.94492467e-09j]
 [-0.1219653 +6.94471874e-09j  3.6873048 +2.60344051e-03j]]"
-430.02859440608523j,"[[ 0.31272905+2.66983561e-03j -0.12266822-1.20552931e-09j]
 [-0.12196757-1.20573216e-09j  3.68727108+2.66986151e-03j]]"
-429.65899527036873j,"[[ 0.31274569+2.74294284e-03j -0.12266963+7.99720073e-09j]
 [-0.12196898+7.99703605e-09j  3.68725441+2.74297734e-03j]]"
-429.2893961346523j,"[[ 0.31271896+2.77407619e-03j -0.12268444+1.91577534e-08j]
 [-0.12198379+1.91576180e-08j  3.68728112+2.77412813e-03j]]"
-428.9197969989359j,"[[ 0.31271267+2.76377810e-03j -0.12269226+2.39438120e-08j]
 [-0.12199162+2.39437076e-08j  3.68728739+2.76385475e-03j]]"
-428.55019786321947j,"[[ 0.31270916+2.79366508e-03j -0.12269011+1.33317940e-08j]
 [-0.12198946+1.33318523e-08j  3.68729081+2.79377657e-03j]]"
-428.18059872750297j,"[[ 0.31270368+2.76914460e-03j -0.12271587-3.65472667e-09j]
 [-0.12201522-3.65459550e-09j  3.68729624+2.76924004e-03j]]"
-427.8109995917865j,"[[ 0.3127001 +2.75061196e-03j -0.12272085-1.02092195e-08j]
 [-0.1220202 -1.02090733e-08j  3.68729981+2.75067243e-03j]]"
-427.4414004560701j,"[[ 0.31276547+2.74155768e-03j -0.12273442-1.96016906e-09j]
 [-0.12203377-1.96002883e-09j  3.68723444+2.74153189e-03j]]"
-427.07180132035364j,"[[ 0.31271821+2.71813453e-03j -0.12272764+1.29054000e-08j]
 [-0.12202699+1.29054987e-08j  3.68728173+2.71807232e-03j]]"
-426.7022021846372j,"[[ 0.31273165+2.77588568e-03j -0.12271907+1.33284228e-08j]
 [-0.12201842+1.33286020e-08j  3.68726824+2.77583629e-03j]]"
-426.33260304892076j,"[[ 0.31267629+2.87274347e-03j -0.12271158+1.84942833e-09j]
 [-0.12201093+1.84964959e-09j  3.68732358+2.87270237e-03j]]"
-425.9630039132043j,"[[ 0.31274169+2.91247771e-03j -0.12270507-1.48040190e-08j]
 [-0.12200442-1.48037948e-08j  3.68725818+2.91239883e-03j]]"
-425.5934047774878j,"[[ 0.31283075+2.94088906e-03j -0.12271931-1.93683742e-08j]
 [-0.12201866-1.93682529e-08j  3.68716918+2.94078203e-03j]]"
-425.2238056417714j,"[[ 0.31287759+2.87280280e-03j -0.12273296-9.84142696e-09j]
 [-0.12203231-9.84135611e-09j  3.68712237+2.87264736e-03j]]"
-424.854206506055j,"[[ 0.312925  +2.83519915e-03j -0.12275009-7.09987015e-09j]
 [-0.12204944-7.09987294e-09j  3.687075  +2.83503575e-03j]]"
-424.48460737033855j,"[[ 0.31299557+2.77817091e-03j -0.12275383-7.91754072e-09j]
 [-0.12205318-7.91756185e-09j  3.68700444+2.77804638e-03j]]"
-424.11500823462205j,"[[ 0.3130351 +2.71113561e-03j -0.12276734-1.96151528e-08j]
 [-0.12206669-1.96151281e-08j  3.68696489+2.71107039e-03j]]"
-423.7454090989056j,"[[ 0.31300652+2.69135475e-03j -0.12276953-2.04882914e-08j]
 [-0.12206888-2.04883029e-08j  3.68699349+2.69125018e-03j]]"
-423.37580996318917j,"[[ 0.31301658+2.64223298e-03j -0.12277561-1.04844111e-08j]
 [-0.12207496-1.04844412e-08j  3.68698344+2.64208277e-03j]]"
-423.0062108274727j,"[[ 0.31299656+2.57323115e-03j -0.12276794-4.62580078e-09j]
 [-0.12206729-4.62586297e-09j  3.68700347+2.57309279e-03j]]"
-422.6366116917563j,"[[ 0.31294527+2.56476674e-03j -0.12276596-9.14695776e-09j]
 [-0.12206531-9.14706193e-09j  3.6870548 +2.56465096e-03j]]"
-422.26701255603984j,"[[ 0.31295126+2.55557725e-03j -0.12274974-1.45861347e-08j]
 [-0.12204909-1.45862712e-08j  3.68704882+2.55550761e-03j]]"
-421.8974134203234j,"[[ 0.31296302+2.61452770e-03j -0.1227342 -1.94199476e-08j]
 [-0.12203355-1.94201226e-08j  3.68703709+2.61448233e-03j]]"
-421.5278142846069j,"[[ 0.31302653+2.69209188e-03j -0.122744  -1.71604396e-08j]
 [-0.12204335-1.71606188e-08j  3.68697358+2.69204559e-03j]]"
-421.1582151488905j,"[[ 0.31303659+2.68727237e-03j -0.12277412-8.42098232e-09j]
 [-0.12207347-8.42118976e-09j  3.68696354+2.68721084e-03j]]"
-420.7886160131741j,"[[ 0.31304675+2.59861095e-03j -0.12279164+1.87627825e-09j]
 [-0.12209099+1.87601346e-09j  3.68695341+2.59854439e-03j]]"
-420.41901687745764j,"[[ 0.31301217+2.59312759e-03j -0.12276832-1.71765861e-09j]
 [-0.12206767-1.71788863e-09j  3.68698797+2.59310941e-03j]]"
-420.04941774174114j,"[[ 0.31293618+2.65210256e-03j -0.12276416-9.45781483e-09j]
 [-0.12206352-9.45797224e-09j  3.68706392+2.65211884e-03j]]"
-419.6798186060247j,"[[ 0.31293468+2.68470523e-03j -0.12278033-1.72758341e-08j]
 [-0.12207968-1.72759739e-08j  3.68706541+2.68473867e-03j]]"
-419.3102194703083j,"[[ 0.31299631+2.66818264e-03j -0.12277734-7.30042282e-09j]
 [-0.12207669-7.30054795e-09j  3.68700377+2.66820834e-03j]]"
-418.9406203345918j,"[[ 0.31298233+2.62380041e-03j -0.12278061+3.89350603e-09j]
 [-0.12207996+3.89343542e-09j  3.68701771+2.62376312e-03j]]"
-418.57102119887537j,"[[ 0.31295758+2.63567933e-03j -0.12278801+3.11397849e-09j]
 [-0.12208736+3.11389180e-09j  3.68704247+2.63562156e-03j]]"
-418.20142206315893j,"[[ 0.31297744+2.59446836e-03j -0.12277102+3.12611990e-09j]
 [-0.12207037+3.12603222e-09j  3.68702261+2.59440841e-03j]]"
-417.8318229274425j,"[[ 0.31299643+2.67783244e-03j -0.12275731-3.01957759e-09j]
 [-0.12205667-3.01966402e-09j  3.68700362+2.67779376e-03j]]"
-417.46222379172605j,"[[ 0.31300582+2.59856449e-03j -0.12276469-2.52642254e-09j]
 [-0.12206404-2.52646788e-09j  3.68699421+2.59851822e-03j]]"
-417.0926246560096j,"[[ 0.31304068+2.52202928e-03j -0.12276321-2.11220235e-09j]
 [-0.12206256-2.11222522e-09j  3.68695933+2.52196793e-03j]]"
-416.72302552029316j,"[[ 0.31293771+2.50349245e-03j -0.12275629+2.79573838e-09j]
 [-0.12205564+2.79565775e-09j  3.68706233+2.50341580e-03j]]"
-416.3534263845767j,"[[ 0.31290284+2.46413711e-03j -0.12274844+7.88739187e-09j]
 [-0.12204779+7.88733778e-09j  3.6870972 +2.46406755e-03j]]"
-415.9838272488602j,"[[ 0.31288173+2.47352799e-03j -0.12275235-1.05358948e-08j]
 [-0.1220517 -1.05359674e-08j  3.68711831+2.47348026e-03j]]"
-415.6142281131438j,"[[ 0.31285318+2.52387534e-03j -0.12275687-1.90138573e-08j]
 [-0.12205622-1.90140831e-08j  3.68714695+2.52385841e-03j]]"
-415.2446289774274j,"[[ 0.31282651+2.55689055e-03j -0.12274008-5.38725375e-09j]
 [-0.12203943-5.38750172e-09j  3.68717364+2.55687618e-03j]]"
-414.8750298417109j,"[[ 0.31283643+2.54383064e-03j -0.12272197+8.16576560e-09j]
 [-0.12202132+8.16550915e-09j  3.68716373+2.54380278e-03j]]"
-414.50543070599446j,"[[ 0.31287076+2.63791146e-03j -0.12272607+1.45443711e-08j]
 [-0.12202542+1.45441654e-08j  3.68712936+2.63783890e-03j]]"
-414.135831570278j,"[[ 0.31290992+2.65553421e-03j -0.12273144+4.78651090e-09j]
 [-0.12203079+4.78629407e-09j  3.6870902 +2.65548751e-03j]]"
-413.7662324345616j,"[[ 0.31297796+2.61164412e-03j -0.12271668+5.16227383e-11j]
 [-0.12201603+5.13514480e-11j  3.6870222 +2.61158595e-03j]]"
-413.39663329884513j,"[[ 0.31295317+2.62014972e-03j -0.12272028-7.05227199e-10j]
 [-0.12201963-7.05505854e-10j  3.68704699+2.62013040e-03j]]"
-413.0270341631287j,"[[ 0.31296331+2.68192022e-03j -0.12273527+9.76036770e-09j]
 [-0.12203462+9.76007616e-09j  3.68703687+2.68191519e-03j]]"
-412.65743502741225j,"[[ 0.31298936+2.59592773e-03j -0.12276222+2.55477931e-08j]
 [-0.12206157+2.55475720e-08j  3.68701077+2.59590246e-03j]]"
-412.2878358916958j,"[[ 0.31299372+2.52631127e-03j -0.12277121+2.58330969e-08j]
 [-0.12207056+2.58330060e-08j  3.68700634+2.52629617e-03j]]"
-411.9182367559793j,"[[ 0.31294979+2.55591187e-03j -0.12275386+1.21798073e-08j]
 [-0.12205321+1.21797586e-08j  3.68705024+2.55588153e-03j]]"
-411.5486376202629j,"[[ 0.31292634+2.57580886e-03j -0.12273878-8.11850990e-10j]
 [-0.12203813-8.11924778e-10j  3.6870737 +2.57579714e-03j]]"
-411.1790384845465j,"[[ 0.31293764+2.58925817e-03j -0.12274413-3.17582094e-09j]
 [-0.12204348-3.17593661e-09j  3.68706243+2.58925119e-03j]]"
-410.80943934883j,"[[ 0.31290757+2.54335813e-03j -0.12275142+7.42856200e-09j]
 [-0.12205077+7.42840307e-09j  3.68709252+2.54336275e-03j]]"
-410.43984021311354j,"[[ 0.31287832+2.56567360e-03j -0.12274629+1.32116730e-08j]
 [-0.12204564+1.32115193e-08j  3.68712177+2.56570899e-03j]]"
-410.0702410773971j,"[[ 0.31294945+2.57567182e-03j -0.122729  +7.41379738e-09j]
 [-0.12202835+7.41367906e-09j  3.68705062+2.57569736e-03j]]"
-409.7006419416807j,"[[ 0.3130426 +2.63131702e-03j -0.12271749-4.24972766e-09j]
 [-0.12201684-4.24987773e-09j  3.68695749+2.63138803e-03j]]"
-409.3310428059642j,"[[ 0.31305615+2.70248568e-03j -0.12271004-9.57596560e-09j]
 [-0.12200938-9.57603123e-09j  3.68694389+2.70257231e-03j]]"
-408.9614436702478j,"[[ 0.31301843+2.66003775e-03j -0.12272418-1.29701744e-09j]
 [-0.12202353-1.29708912e-09j  3.68698161+2.66006487e-03j]]"
-408.59184453453133j,"[[ 0.31301011+2.64103540e-03j -0.12274293+1.44473134e-08j]
 [-0.12204228+1.44472573e-08j  3.68698993+2.64101888e-03j]]"
-408.2222453988149j,"[[ 0.31296468+2.56813685e-03j -0.12274406+1.87998588e-08j]
 [-0.12204341+1.87998567e-08j  3.68703532+2.56811468e-03j]]"
-407.85264626309845j,"[[ 0.31296098+2.50221343e-03j -0.1227296 +1.13969725e-08j]
 [-0.12202895+1.13970033e-08j  3.68703901+2.50220177e-03j]]"
