iw_n,Sigma_iw_n
-575.650653878365j,"[[ 0.42833992+1.99443441e-03j -0.17790032-9.14895575e-08j]
 [-0.17903246-9.14893104e-08j  3.5716602 +1.99391632e-03j]]"
-575.2810547426486j,"[[ 0.42832177+1.99947809e-03j -0.17787327-9.64473577e-08j]
 [-0.1790054 -9.64471283e-08j  3.57167834+1.99893497e-03j]]"
-574.9114556069321j,"[[ 0.42827611+1.92063276e-03j -0.17785333-1.19922501e-07j]
 [-0.17898546-1.19922052e-07j  3.57172411+1.92010818e-03j]]"
-574.5418564712156j,"[[ 0.42823773+1.92652243e-03j -0.17784661-1.13599677e-07j]
 [-0.17897875-1.13598991e-07j  3.57176261+1.92610127e-03j]]"
-574.1722573354992j,"[[ 0.42822832+2.00194208e-03j -0.17786542-1.34421009e-07j]
 [-0.17899755-1.34420347e-07j  3.57177201+2.00163860e-03j]]"
-573.8026581997829j,"[[ 0.42815234+1.93197014e-03j -0.17784753-1.47799197e-07j]
 [-0.17897966-1.47798350e-07j  3.57184808+1.93162519e-03j]]"
-573.4330590640664j,"[[ 0.42814602+1.99064061e-03j -0.17782404-1.63682664e-07j]
 [-0.17895617-1.63681910e-07j  3.57185436+1.99039848e-03j]]"
-573.06345992835j,"[[ 0.42814374+2.03966438e-03j -0.1778497 -1.57583092e-07j]
 [-0.17898183-1.57582144e-07j  3.57185673+2.03942488e-03j]]"
-572.6938607926335j,"[[ 0.42818734+2.00803895e-03j -0.17784542-1.55523809e-07j]
 [-0.17897756-1.55522781e-07j  3.57181318+2.00778502e-03j]]"
-572.324261656917j,"[[ 0.42820019+2.03406627e-03j -0.17784628-1.32791936e-07j]
 [-0.17897842-1.32790850e-07j  3.57180036+2.03373357e-03j]]"
-571.9546625212006j,"[[ 0.42802823+2.12230062e-03j -0.17787038-1.37082119e-07j]
 [-0.17900251-1.37081160e-07j  3.57197225+2.12208418e-03j]]"
-571.5850633854841j,"[[ 0.42810087+2.09174668e-03j -0.17786953-1.37448293e-07j]
 [-0.17900167-1.37447322e-07j  3.57189962+2.09152740e-03j]]"
-571.2154642497677j,"[[ 0.42816723+2.17330657e-03j -0.17785953-1.41161808e-07j]
 [-0.17899167-1.41160971e-07j  3.57183319+2.17310618e-03j]]"
-570.8458651140512j,"[[ 0.42817327+2.11620671e-03j -0.17787565-1.41950460e-07j]
 [-0.17900779-1.41949722e-07j  3.5718271 +2.11597970e-03j]]"
-570.4762659783347j,"[[ 0.42812255+2.17059242e-03j -0.17789077-1.67708134e-07j]
 [-0.17902291-1.67707403e-07j  3.57187781+2.17041890e-03j]]"
-570.1066668426183j,"[[ 0.4280084 +2.13940536e-03j -0.17793371-1.73423963e-07j]
 [-0.17906584-1.73422899e-07j  3.57199213+2.13921087e-03j]]"
-569.7370677069019j,"[[ 0.42799784+2.18418753e-03j -0.17791776-1.52811143e-07j]
 [-0.1790499 -1.52810207e-07j  3.57200263+2.18403632e-03j]]"
-569.3674685711854j,"[[ 0.42798803+2.19733551e-03j -0.17794843-1.50466497e-07j]
 [-0.17908057-1.50465597e-07j  3.57201242+2.19729248e-03j]]"
-568.997869435469j,"[[ 0.42800017+2.14637825e-03j -0.17792455-1.42854109e-07j]
 [-0.17905669-1.42853165e-07j  3.5720003 +2.14637800e-03j]]"
-568.6282702997526j,"[[ 0.42799844+2.27439619e-03j -0.17789174-1.47024502e-07j]
 [-0.17902388-1.47023529e-07j  3.57200204+2.27443638e-03j]]"
-568.2586711640361j,"[[ 0.4279716 +2.24462764e-03j -0.17788903-1.61890464e-07j]
 [-0.17902116-1.61889387e-07j  3.57202894+2.24460571e-03j]]"
-567.8890720283197j,"[[ 0.42797914+2.28737298e-03j -0.1778841 -1.53632908e-07j]
 [-0.17901624-1.53631638e-07j  3.57202149+2.28739316e-03j]]"
-567.5194728926032j,"[[ 0.42794243+2.24944070e-03j -0.1779001 -1.18697169e-07j]
 [-0.17903223-1.18695808e-07j  3.57205825+2.24933822e-03j]]"
-567.1498737568868j,"[[ 0.42795479+2.29225514e-03j -0.17787644-1.04216293e-07j]
 [-0.17900857-1.04215006e-07j  3.57204585+2.29203076e-03j]]"
-566.7802746211703j,"[[ 0.42812654+2.34719645e-03j -0.17787147-9.83538691e-08j]
 [-0.1790036 -9.83526067e-08j  3.57187409+2.34691889e-03j]]"
-566.4106754854538j,"[[ 0.42828886+2.34335325e-03j -0.17785087-9.48305788e-08j]
 [-0.17898301-9.48291331e-08j  3.57171186+2.34305342e-03j]]"
-566.0410763497375j,"[[ 0.4282864 +2.34006525e-03j -0.17784272-6.46617881e-08j]
 [-0.17897485-6.46603120e-08j  3.57171433+2.33973858e-03j]]"
-565.671477214021j,"[[ 0.42824147+2.30349538e-03j -0.17783056-6.93054759e-08j]
 [-0.1789627 -6.93042871e-08j  3.57175912+2.30321001e-03j]]"
-565.3018780783045j,"[[ 0.42822462+2.30149477e-03j -0.17781514-9.61831162e-08j]
 [-0.17894727-9.61821865e-08j  3.57177584+2.30125999e-03j]]"
-564.9322789425881j,"[[ 0.42819688+2.31241772e-03j -0.17785722-1.00070744e-07j]
 [-0.17898936-1.00069724e-07j  3.57180362+2.31218319e-03j]]"
-564.5626798068716j,"[[ 0.42825052+2.11446779e-03j -0.17786715-8.64057706e-08j]
 [-0.17899928-8.64047193e-08j  3.57175   +2.11426297e-03j]]"
-564.1930806711551j,"[[ 0.42824759+2.09035236e-03j -0.17781933-1.05233762e-07j]
 [-0.17895147-1.05232622e-07j  3.57175298+2.09014123e-03j]]"
-563.8234815354388j,"[[ 0.42806203+2.03646524e-03j -0.17779973-1.02066512e-07j]
 [-0.17893186-1.02065131e-07j  3.57193866+2.03626991e-03j]]"
-563.4538823997223j,"[[ 0.42811893+2.17738153e-03j -0.17778369-9.99219805e-08j]
 [-0.17891582-9.99206546e-08j  3.57188172+2.17719029e-03j]]"
-563.0842832640059j,"[[ 0.42807871+2.12063248e-03j -0.1777833 -1.17592286e-07j]
 [-0.17891544-1.17591014e-07j  3.57192192+2.12051342e-03j]]"
-562.7146841282894j,"[[ 0.42804851+2.20615478e-03j -0.17780614-1.17652456e-07j]
 [-0.17893828-1.17651173e-07j  3.57195212+2.20603289e-03j]]"
-562.345084992573j,"[[ 0.42793402+2.07712239e-03j -0.17782201-1.21285097e-07j]
 [-0.17895415-1.21283557e-07j  3.57206674+2.07694045e-03j]]"
-561.9754858568566j,"[[ 0.42797376+2.19577277e-03j -0.1778102 -1.19910549e-07j]
 [-0.17894234-1.19908582e-07j  3.57202722+2.19561453e-03j]]"
-561.6058867211401j,"[[ 0.42791272+2.21974937e-03j -0.17783001-9.71956156e-08j]
 [-0.17896214-9.71935357e-08j  3.57208831+2.21963173e-03j]]"
-561.2362875854236j,"[[ 0.4277981 +2.27351941e-03j -0.17782126-9.33806079e-08j]
 [-0.1789534 -9.33784277e-08j  3.57220298+2.27342270e-03j]]"
-560.8666884497072j,"[[ 0.42779862+2.30542863e-03j -0.17781325-7.67032123e-08j]
 [-0.17894539-7.67010062e-08j  3.57220247+2.30540285e-03j]]"
-560.4970893139907j,"[[ 0.42785741+2.25704840e-03j -0.17785555-6.53958266e-08j]
 [-0.17898768-6.53938505e-08j  3.57214357+2.25709702e-03j]]"
-560.1274901782742j,"[[ 0.42781741+2.22254387e-03j -0.17785006-7.28005750e-08j]
 [-0.1789822 -7.27987796e-08j  3.57218348+2.22264943e-03j]]"
-559.7578910425578j,"[[ 0.42781366+2.35691369e-03j -0.17782748-7.74069466e-08j]
 [-0.17895961-7.74052572e-08j  3.57218718+2.35717291e-03j]]"
-559.3882919068413j,"[[ 0.42783549+2.48576063e-03j -0.1778197 -8.60710815e-08j]
 [-0.17895184-8.60694177e-08j  3.57216533+2.48611969e-03j]]"
-559.018692771125j,"[[ 0.4278697 +2.60466053e-03j -0.17786929-6.80775725e-08j]
 [-0.17900143-6.80759587e-08j  3.5721311 +2.60495697e-03j]]"
-558.6490936354085j,"[[ 0.42793842+2.59111045e-03j -0.17790417-5.64392547e-08j]
 [-0.17903631-5.64380207e-08j  3.57206219+2.59136032e-03j]]"
-558.2794944996921j,"[[ 0.42793367+2.60098690e-03j -0.17790885-7.71582724e-08j]
 [-0.17904099-7.71572006e-08j  3.57206686+2.60124122e-03j]]"
-557.9098953639757j,"[[ 0.42805591+2.49546477e-03j -0.17789381-8.57664378e-08j]
 [-0.17902594-8.57653948e-08j  3.5719446 +2.49569376e-03j]]"
-557.5402962282592j,"[[ 0.4281012 +2.46920716e-03j -0.17785717-6.72349953e-08j]
 [-0.17898931-6.72341201e-08j  3.57189923+2.46932907e-03j]]"
-557.1706970925427j,"[[ 0.42813767+2.48191060e-03j -0.17785675-8.26751058e-08j]
 [-0.17898889-8.26742253e-08j  3.57186277+2.48207861e-03j]]"
-556.8010979568263j,"[[ 0.42815992+2.38507854e-03j -0.1778484 -8.39690462e-08j]
 [-0.17898054-8.39679890e-08j  3.5718406 +2.38523456e-03j]]"
-556.4314988211098j,"[[ 0.42805078+2.33971667e-03j -0.17781098-7.33916515e-08j]
 [-0.17894312-7.33904785e-08j  3.5719498 +2.33977884e-03j]]"
-556.0618996853933j,"[[ 0.42804737+2.33176654e-03j -0.17777971-6.21520536e-08j]
 [-0.17891185-6.21508403e-08j  3.57195322+2.33169217e-03j]]"
-555.6923005496769j,"[[ 0.42807696+2.34224255e-03j -0.17776151-6.24304714e-08j]
 [-0.17889365-6.24293477e-08j  3.57192359+2.34217935e-03j]]"
-555.3227014139604j,"[[ 0.42803502+2.31859606e-03j -0.17778498-4.72172032e-08j]
 [-0.17891712-4.72162148e-08j  3.57196546+2.31854541e-03j]]"
-554.953102278244j,"[[ 0.42798988+2.22353497e-03j -0.17780517-5.16147942e-08j]
 [-0.17893731-5.16140690e-08j  3.57201047+2.22347960e-03j]]"
-554.5835031425277j,"[[ 0.42787261+2.23063516e-03j -0.17775002-8.74729469e-08j]
 [-0.17888216-8.74722568e-08j  3.57212772+2.23063668e-03j]]"
-554.2139040068112j,"[[ 0.42785849+2.32887683e-03j -0.17766837-1.02508899e-07j]
 [-0.17880051-1.02508006e-07j  3.57214194+2.32891456e-03j]]"
-553.8443048710948j,"[[ 0.42788595+2.59953394e-03j -0.17765088-8.35160795e-08j]
 [-0.17878302-8.35149950e-08j  3.57211458+2.59956375e-03j]]"
-553.4747057353783j,"[[ 0.42791223+2.66402247e-03j -0.17764419-8.34623280e-08j]
 [-0.17877633-8.34613434e-08j  3.57208824+2.66400722e-03j]]"
-553.1051065996618j,"[[ 0.4279284 +2.79962442e-03j -0.17765342-7.73534445e-08j]
 [-0.17878556-7.73522170e-08j  3.5720722 +2.79962908e-03j]]"
-552.7355074639454j,"[[ 0.42796863+2.71767551e-03j -0.17769407-5.56220796e-08j]
 [-0.17882621-5.56208773e-08j  3.57203196+2.71765172e-03j]]"
-552.3659083282289j,"[[ 0.42798251+2.78059126e-03j -0.17771619-7.02631241e-08j]
 [-0.17884833-7.02619338e-08j  3.57201806+2.78047899e-03j]]"
-551.9963091925124j,"[[ 0.42782179+2.74721242e-03j -0.17776981-8.41579958e-08j]
 [-0.17890195-8.41564797e-08j  3.57217894+2.74712770e-03j]]"
-551.626710056796j,"[[ 0.42782203+2.79658331e-03j -0.17776821-7.42644630e-08j]
 [-0.17890035-7.42626712e-08j  3.57217884+2.79658511e-03j]]"
-551.2571109210795j,"[[ 0.42789937+2.88255972e-03j -0.17776702-6.67177991e-08j]
 [-0.17889916-6.67160447e-08j  3.57210148+2.88264284e-03j]]"
-550.8875117853631j,"[[ 0.42793275+2.91508231e-03j -0.17776963-6.91845391e-08j]
 [-0.17890177-6.91826516e-08j  3.57206817+2.91529737e-03j]]"
-550.5179126496467j,"[[ 0.42798447+2.95791233e-03j -0.17778016-3.90476845e-08j]
 [-0.1789123 -3.90459741e-08j  3.57201636+2.95808164e-03j]]"
-550.1483135139302j,"[[ 0.42802396+2.99408940e-03j -0.17777776-1.49369042e-08j]
 [-0.1789099 -1.49353897e-08j  3.57197678+2.99417674e-03j]]"
-549.7787143782139j,"[[ 0.42814457+2.98653853e-03j -0.17775962-1.04449719e-08j]
 [-0.17889177-1.04438552e-08j  3.57185597+2.98657239e-03j]]"
-549.4091152424974j,"[[ 0.42821317+2.88780557e-03j -0.17776102-3.20828691e-08j]
 [-0.17889316-3.20819704e-08j  3.57178726+2.88789599e-03j]]"
-549.0395161067809j,"[[ 0.42822395+2.80162416e-03j -0.17780292-3.96591316e-08j]
 [-0.17893506-3.96584016e-08j  3.57177641+2.80174029e-03j]]"
-548.6699169710645j,"[[ 0.42825386+2.75179790e-03j -0.17779129-6.55939169e-08j]
 [-0.17892343-6.55931383e-08j  3.57174652+2.75201096e-03j]]"
-548.300317835348j,"[[ 0.42819232+2.63851731e-03j -0.1777763 -7.20575982e-08j]
 [-0.17890844-7.20568344e-08j  3.57180805+2.63874308e-03j]]"
-547.9307186996315j,"[[ 0.42819409+2.55436700e-03j -0.17772947-7.34203792e-08j]
 [-0.17886161-7.34195456e-08j  3.57180631+2.55443623e-03j]]"
-547.5611195639151j,"[[ 0.42832437+2.59874526e-03j -0.17774713-7.34393361e-08j]
 [-0.17887927-7.34384270e-08j  3.57167607+2.59885736e-03j]]"
-547.1915204281986j,"[[ 0.42847447+2.62279531e-03j -0.17778191-5.81186497e-08j]
 [-0.17891405-5.81176875e-08j  3.571526  +2.62298385e-03j]]"
-546.8219212924823j,"[[ 0.42844182+2.71201286e-03j -0.1777637 -5.63593524e-08j]
 [-0.17889584-5.63586076e-08j  3.57155853+2.71218149e-03j]]"
-546.4523221567658j,"[[ 0.42842922+2.81362242e-03j -0.17774139-8.33166020e-08j]
 [-0.17887353-8.33157556e-08j  3.57157119+2.81382069e-03j]]"
-546.0827230210493j,"[[ 0.42828568+2.82814693e-03j -0.17773191-9.68167091e-08j]
 [-0.17886405-9.68159203e-08j  3.5717147 +2.82828908e-03j]]"
-545.713123885333j,"[[ 0.42830028+2.83771087e-03j -0.17775986-8.82078150e-08j]
 [-0.178892  -8.82068834e-08j  3.57170017+2.83777556e-03j]]"
-545.3435247496164j,"[[ 0.42830005+2.81833907e-03j -0.17779332-7.38937133e-08j]
 [-0.17892546-7.38930196e-08j  3.57170028+2.81840847e-03j]]"
-544.9739256139j,"[[ 0.42829055+2.73302334e-03j -0.17782514-7.32630405e-08j]
 [-0.17895728-7.32624603e-08j  3.57170972+2.73297628e-03j]]"
-544.6043264781836j,"[[ 0.42831706+2.58264988e-03j -0.17783712-7.92196300e-08j]
 [-0.17896926-7.92191311e-08j  3.57168318+2.58256452e-03j]]"
-544.2347273424671j,"[[ 0.42834766+2.61759462e-03j -0.17781981-7.18688376e-08j]
 [-0.17895195-7.18684123e-08j  3.57165254+2.61746540e-03j]]"
-543.8651282067506j,"[[ 0.42831425+2.58303488e-03j -0.17783163-7.81975583e-08j]
 [-0.17896377-7.81974643e-08j  3.5716858 +2.58291005e-03j]]"
-543.4955290710342j,"[[ 0.42823868+2.52512659e-03j -0.17783613-1.04992520e-07j]
 [-0.17896827-1.04992376e-07j  3.57176138+2.52494313e-03j]]"
-543.1259299353178j,"[[ 0.42807913+2.42481376e-03j -0.17783087-1.20227619e-07j]
 [-0.17896301-1.20227311e-07j  3.57192102+2.42465188e-03j]]"
-542.7563307996014j,"[[ 0.42806668+2.42172742e-03j -0.17780906-1.27895170e-07j]
 [-0.1789412 -1.27894679e-07j  3.57193355+2.42149555e-03j]]"
-542.3867316638849j,"[[ 0.42808338+2.44452217e-03j -0.17780554-1.51335977e-07j]
 [-0.17893768-1.51335244e-07j  3.57191697+2.44434265e-03j]]"
-542.0171325281684j,"[[ 0.42808749+2.46430899e-03j -0.17784346-1.40563532e-07j]
 [-0.1789756 -1.40562610e-07j  3.57191295+2.46412031e-03j]]"
-541.647533392452j,"[[ 0.42800766+2.45735319e-03j -0.17784889-1.34047887e-07j]
 [-0.17898103-1.34046883e-07j  3.57199282+2.45710214e-03j]]"
-541.2779342567355j,"[[ 0.42796702+2.56519111e-03j -0.17781964-1.41654352e-07j]
 [-0.17895178-1.41653335e-07j  3.57203346+2.56496400e-03j]]"
-540.908335121019j,"[[ 0.42799923+2.60924946e-03j -0.17787339-1.61212473e-07j]
 [-0.17900553-1.61211429e-07j  3.57200127+2.60906333e-03j]]"
-540.5387359853027j,"[[ 0.42795764+2.59029439e-03j -0.17785745-1.65191386e-07j]
 [-0.17898959-1.65190293e-07j  3.57204288+2.59011139e-03j]]"
-540.1691368495862j,"[[ 0.42793062+2.73484129e-03j -0.17783004-1.79092177e-07j]
 [-0.17896218-1.79091192e-07j  3.57206984+2.73462102e-03j]]"
-539.7995377138697j,"[[ 0.42802872+2.78086471e-03j -0.17784144-1.68977938e-07j]
 [-0.17897358-1.68976809e-07j  3.57197181+2.78054768e-03j]]"
-539.4299385781533j,"[[ 0.42809326+2.72079054e-03j -0.1778269 -1.68953672e-07j]
 [-0.17895904-1.68952659e-07j  3.57190721+2.72042163e-03j]]"
-539.0603394424369j,"[[ 0.42824392+2.83944355e-03j -0.17781023-1.77184967e-07j]
 [-0.17894237-1.77183812e-07j  3.57175662+2.83910288e-03j]]"
-538.6907403067205j,"[[ 0.42827868+2.84087049e-03j -0.17783433-1.94216246e-07j]
 [-0.17896647-1.94215049e-07j  3.57172189+2.84062632e-03j]]"
-538.321141171004j,"[[ 0.4283811 +2.78284026e-03j -0.17784633-2.01045530e-07j]
 [-0.17897847-2.01044295e-07j  3.57161948+2.78271933e-03j]]"
-537.9515420352875j,"[[ 0.4284361 +2.77697271e-03j -0.17786747-2.15931432e-07j]
 [-0.17899961-2.15930391e-07j  3.57156439+2.77687873e-03j]]"
-537.5819428995711j,"[[ 0.42840049+2.76473323e-03j -0.17789047-2.35727200e-07j]
 [-0.17902261-2.35725925e-07j  3.57160011+2.76464733e-03j]]"
-537.2123437638546j,"[[ 0.4284616 +2.53860284e-03j -0.17786593-2.48132562e-07j]
 [-0.17899807-2.48131293e-07j  3.571539  +2.53859926e-03j]]"
-536.8427446281381j,"[[ 0.42839479+2.43407983e-03j -0.17784618-2.37593536e-07j]
 [-0.17897832-2.37591965e-07j  3.57160595+2.43406085e-03j]]"
-536.4731454924217j,"[[ 0.4283795 +2.42583633e-03j -0.17784629-2.10820385e-07j]
 [-0.17897843-2.10818840e-07j  3.57162123+2.42580441e-03j]]"
-536.1035463567052j,"[[ 0.42834345+2.33098969e-03j -0.17781276-2.09897582e-07j]
 [-0.1789449 -2.09896317e-07j  3.57165714+2.33095534e-03j]]"
-535.7339472209887j,"[[ 0.42829168+2.36144687e-03j -0.17778382-2.23764462e-07j]
 [-0.17891596-2.23763320e-07j  3.57170886+2.36138424e-03j]]"
-535.3643480852725j,"[[ 0.42837982+2.49967006e-03j -0.17779509-2.20468719e-07j]
 [-0.17892724-2.20467539e-07j  3.57162073+2.49956579e-03j]]"
-534.994748949556j,"[[ 0.42826258+2.50607556e-03j -0.17782064-1.91438729e-07j]
 [-0.17895278-1.91437573e-07j  3.57173796+2.50587145e-03j]]"
-534.6251498138396j,"[[ 0.42822867+2.59859410e-03j -0.1778573 -1.77057457e-07j]
 [-0.17898944-1.77056217e-07j  3.57177192+2.59831042e-03j]]"
-534.2555506781231j,"[[ 0.42818972+2.61508458e-03j -0.17791427-1.68138461e-07j]
 [-0.17904642-1.68137220e-07j  3.57181086+2.61472622e-03j]]"
-533.8859515424066j,"[[ 0.42817467+2.57610594e-03j -0.1779251 -1.58009128e-07j]
 [-0.17905724-1.58007912e-07j  3.5718259 +2.57571457e-03j]]"
-533.5163524066902j,"[[ 0.42816799+2.49728425e-03j -0.17790583-1.73639577e-07j]
 [-0.17903797-1.73638428e-07j  3.57183255+2.49684416e-03j]]"
-533.1467532709737j,"[[ 0.42820043+2.53957239e-03j -0.17790361-1.67491805e-07j]
 [-0.17903575-1.67490366e-07j  3.57180024+2.53909101e-03j]]"
-532.7771541352572j,"[[ 0.42806544+2.47232391e-03j -0.17793385-1.53257648e-07j]
 [-0.17906599-1.53256252e-07j  3.57193521+2.47181602e-03j]]"
-532.4075549995408j,"[[ 0.42801445+2.42981612e-03j -0.17791239-1.68541271e-07j]
 [-0.17904453-1.68539787e-07j  3.57198624+2.42935633e-03j]]"
-532.0379558638243j,"[[ 0.42807399+2.50261614e-03j -0.17789046-1.56486099e-07j]
 [-0.1790226 -1.56484431e-07j  3.57192678+2.50224484e-03j]]"
-531.6683567281079j,"[[ 0.42804093+2.57588936e-03j -0.17791114-1.51084834e-07j]
 [-0.17904329-1.51083098e-07j  3.57195988+2.57558649e-03j]]"
-531.2987575923916j,"[[ 0.42807859+2.46634385e-03j -0.17792321-1.47580062e-07j]
 [-0.17905535-1.47578081e-07j  3.57192234+2.46597297e-03j]]"
-530.929158456675j,"[[ 0.42824882+2.51545235e-03j -0.17792831-1.34887285e-07j]
 [-0.17906046-1.34885065e-07j  3.57175222+2.51501996e-03j]]"
-530.5595593209587j,"[[ 0.42815792+2.57207324e-03j -0.17794988-1.18825350e-07j]
 [-0.17908202-1.18822905e-07j  3.57184322+2.57154241e-03j]]"
-530.1899601852422j,"[[ 0.42804183+2.55426510e-03j -0.17796583-1.06678620e-07j]
 [-0.17909797-1.06676016e-07j  3.57195938+2.55366868e-03j]]"
-529.8203610495257j,"[[ 0.42803412+2.66220564e-03j -0.17793951-9.80828898e-08j]
 [-0.17907165-9.80802526e-08j  3.5719671 +2.66167066e-03j]]"
-529.4507619138093j,"[[ 0.42815501+2.76162545e-03j -0.17792429-9.41611291e-08j]
 [-0.17905643-9.41582120e-08j  3.57184635+2.76110188e-03j]]"
-529.0811627780928j,"[[ 0.42821239+2.79417950e-03j -0.17791435-5.63914540e-08j]
 [-0.17904649-5.63882807e-08j  3.57178909+2.79373059e-03j]]"
-528.7115636423763j,"[[ 0.42836807+2.69332083e-03j -0.17793506-3.01933909e-08j]
 [-0.17906721-3.01903227e-08j  3.57163335+2.69295409e-03j]]"
-528.3419645066599j,"[[ 0.42838436+2.49038191e-03j -0.17795144-4.01355125e-08j]
 [-0.17908358-4.01325649e-08j  3.57161701+2.49010803e-03j]]"
-527.9723653709434j,"[[ 0.42841713+2.48809442e-03j -0.17794306-3.02090146e-08j]
 [-0.1790752 -3.02061489e-08j  3.57158421+2.48785852e-03j]]"
-527.602766235227j,"[[ 0.4283888 +2.34413050e-03j -0.1779314 -1.66089042e-08j]
 [-0.17906354-1.66063257e-08j  3.5716124 +2.34395026e-03j]]"
-527.2331670995106j,"[[ 0.42849535+2.37725912e-03j -0.17788643-2.45689592e-08j]
 [-0.17901857-2.45664812e-08j  3.5715058 +2.37717753e-03j]]"
-526.8635679637941j,"[[ 0.42854318+2.40144295e-03j -0.17791509-3.96725074e-08j]
 [-0.17904723-3.96699565e-08j  3.57145801+2.40142024e-03j]]"
-526.4939688280778j,"[[ 0.42848957+2.26053829e-03j -0.17789402-4.15023136e-08j]
 [-0.17902616-4.14998609e-08j  3.57151157+2.26059353e-03j]]"
-526.1243696923613j,"[[ 0.42844017+2.25613680e-03j -0.17784678-3.82052123e-08j]
 [-0.17897892-3.82025596e-08j  3.57156106+2.25627533e-03j]]"
-525.7547705566448j,"[[ 0.4284197 +2.16507201e-03j -0.17783488+3.45980550e-09j]
 [-0.17896702+3.46258626e-09j  3.57158158+2.16515559e-03j]]"
-525.3851714209284j,"[[ 0.42837654+2.27221700e-03j -0.17779864+1.19152541e-08j]
 [-0.17893078+1.19177559e-08j  3.57162461+2.27218269e-03j]]"
-525.0155722852119j,"[[ 0.42838475+2.21997414e-03j -0.17778542+6.93760570e-09j]
 [-0.17891756+6.94020066e-09j  3.57161645+2.21982987e-03j]]"
-524.6459731494954j,"[[ 0.42846296+2.22797920e-03j -0.17781381+1.31090121e-08j]
 [-0.17894595+1.31117000e-08j  3.57153828+2.22779123e-03j]]"
-524.276374013779j,"[[ 0.42839761+2.23957696e-03j -0.17783787+3.15816209e-08j]
 [-0.17897001+3.15845485e-08j  3.57160374+2.23943875e-03j]]"
-523.9067748780626j,"[[ 0.4283252 +2.29856229e-03j -0.17784133+3.26416139e-08j]
 [-0.17897347+3.26444317e-08j  3.57167611+2.29862802e-03j]]"
-523.5371757423461j,"[[ 0.42828238+2.30356951e-03j -0.17787589+3.48440725e-08j]
 [-0.17900803+3.48467334e-08j  3.57171885+2.30374686e-03j]]"
-523.1675766066297j,"[[ 0.42809666+2.29715998e-03j -0.17785775+3.82951696e-08j]
 [-0.17898989+3.82976208e-08j  3.57190447+2.29729713e-03j]]"
-522.7979774709132j,"[[ 0.42796607+2.32570083e-03j -0.17781099+5.98503709e-08j]
 [-0.17894313+5.98526215e-08j  3.57203497+2.32580699e-03j]]"
-522.4283783351968j,"[[ 0.42792829+2.27434672e-03j -0.17777223+6.42780899e-08j]
 [-0.17890437+6.42801101e-08j  3.57207264+2.27442499e-03j]]"
-522.0587791994803j,"[[ 0.42796444+2.34956399e-03j -0.17777131+5.05253692e-08j]
 [-0.17890345+5.05272922e-08j  3.57203644+2.34964794e-03j]]"
-521.6891800637638j,"[[ 0.42789552+2.55323825e-03j -0.17776236+3.77812969e-08j]
 [-0.1788945 +3.77832169e-08j  3.57210536+2.55330520e-03j]]"
-521.3195809280475j,"[[ 0.42791357+2.67724024e-03j -0.17773601+3.57071507e-08j]
 [-0.17886816+3.57093158e-08j  3.57208742+2.67733014e-03j]]"
-520.949981792331j,"[[ 0.42796805+2.77702361e-03j -0.17775677+3.94613290e-08j]
 [-0.17888891+3.94637271e-08j  3.57203305+2.77712578e-03j]]"
-520.5803826566145j,"[[ 0.42795453+2.83208444e-03j -0.17777903+5.83121965e-08j]
 [-0.17891117+5.83151093e-08j  3.57204681+2.83218679e-03j]]"
-520.2107835208981j,"[[ 0.42801983+2.82793382e-03j -0.17783773+9.27348362e-08j]
 [-0.17896988+9.27376889e-08j  3.57198148+2.82795415e-03j]]"
-519.8411843851817j,"[[ 0.42813288+2.74063441e-03j -0.17784279+9.35138411e-08j]
 [-0.17897494+9.35167825e-08j  3.57186847+2.74068306e-03j]]"
-519.4715852494652j,"[[ 0.42820372+2.87269033e-03j -0.17781814+1.19149627e-07j]
 [-0.17895029+1.19152483e-07j  3.57179759+2.87272842e-03j]]"
-519.1019861137488j,"[[ 0.42827689+2.91165583e-03j -0.17782397+1.28655633e-07j]
 [-0.17895611+1.28658335e-07j  3.57172434+2.91175898e-03j]]"
-518.7323869780323j,"[[ 0.42830861+2.86548191e-03j -0.17782847+1.32962404e-07j]
 [-0.17896061+1.32965101e-07j  3.57169262+2.86566400e-03j]]"
-518.3627878423158j,"[[ 0.42831215+2.89641575e-03j -0.17782606+1.37773362e-07j]
 [-0.17895821+1.37775978e-07j  3.57168904+2.89666779e-03j]]"
-517.9931887065994j,"[[ 0.42814881+2.72618085e-03j -0.1778521 +1.51636920e-07j]
 [-0.17898424+1.51639250e-07j  3.57185226+2.72647267e-03j]]"
-517.6235895708829j,"[[ 0.42823529+2.52267346e-03j -0.17782151+1.30870692e-07j]
 [-0.17895365+1.30872913e-07j  3.57176573+2.52302234e-03j]]"
-517.2539904351665j,"[[ 0.42824245+2.57470625e-03j -0.17778128+1.37141171e-07j]
 [-0.17891342+1.37143468e-07j  3.5717586 +2.57506326e-03j]]"
-516.88439129945j,"[[ 0.42826212+2.53837879e-03j -0.17780651+1.48265099e-07j]
 [-0.17893865+1.48267120e-07j  3.5717388 +2.53865007e-03j]]"
-516.5147921637335j,"[[ 0.42807265+2.41641747e-03j -0.17778564+1.35687820e-07j]
 [-0.17891779+1.35689807e-07j  3.57192825+2.41662433e-03j]]"
-516.1451930280173j,"[[ 0.42804811+2.53136460e-03j -0.17777954+1.25342824e-07j]
 [-0.17891168+1.25345011e-07j  3.57195288+2.53164067e-03j]]"
