iw_n,Sigma_iw_n
-600.0441968356505j,"[[ 1.81842746+4.46728569e-03j -1.05325023-2.61710929e-07j]
 [-1.05147529-2.61711190e-07j  2.18157263+4.46717422e-03j]]"
-599.6745976999341j,"[[ 1.81836116+4.49452784e-03j -1.05327204-2.24282509e-07j]
 [-1.05149711-2.24282853e-07j  2.18163896+4.49437944e-03j]]"
-599.3049985642176j,"[[ 1.81832366+4.47187015e-03j -1.05331294-1.87936336e-07j]
 [-1.051538  -1.87936604e-07j  2.18167643+4.47168841e-03j]]"
-598.9353994285011j,"[[ 1.81829883+4.43297162e-03j -1.05333344-1.68942820e-07j]
 [-1.05155851-1.68942940e-07j  2.18170121+4.43275769e-03j]]"
-598.5658002927847j,"[[ 1.81828766+4.41772673e-03j -1.05331508-1.62511016e-07j]
 [-1.05154014-1.62510978e-07j  2.18171233+4.41748278e-03j]]"
-598.1962011570682j,"[[ 1.81832028+4.40543344e-03j -1.05328891-1.65499331e-07j]
 [-1.05151397-1.65499113e-07j  2.18167964+4.40515358e-03j]]"
-597.8266020213517j,"[[ 1.81836363+4.38041255e-03j -1.05323765-1.86360003e-07j]
 [-1.05146271-1.86359680e-07j  2.18163626+4.38012392e-03j]]"
-597.4570028856353j,"[[ 1.81839913+4.38372030e-03j -1.05316294-2.06919706e-07j]
 [-1.051388  -2.06919400e-07j  2.18160077+4.38343641e-03j]]"
-597.0874037499188j,"[[ 1.81840122+4.40859399e-03j -1.05308187-2.09438341e-07j]
 [-1.05130693-2.09438056e-07j  2.18159869+4.40825781e-03j]]"
-596.7178046142025j,"[[ 1.8183771 +4.43254164e-03j -1.05300674-2.02257206e-07j]
 [-1.0512318 -2.02256855e-07j  2.18162278+4.43215527e-03j]]"
-596.3482054784861j,"[[ 1.81837033+4.42271642e-03j -1.05294028-1.73396578e-07j]
 [-1.05116534-1.73396108e-07j  2.18162951+4.42234468e-03j]]"
-595.9786063427696j,"[[ 1.81836692+4.42896813e-03j -1.05287264-1.30767234e-07j]
 [-1.0510977 -1.30766590e-07j  2.18163287+4.42865193e-03j]]"
-595.6090072070532j,"[[ 1.81840728+4.48455467e-03j -1.05282976-9.31759115e-08j]
 [-1.05105482-9.31750429e-08j  2.18159242+4.48432015e-03j]]"
-595.2394080713367j,"[[ 1.81846598+4.55834523e-03j -1.05280938-7.84833806e-08j]
 [-1.05103444-7.84822098e-08j  2.18153363+4.55822333e-03j]]"
-594.8698089356202j,"[[ 1.81853031+4.64823006e-03j -1.05281414-9.02544089e-08j]
 [-1.0510392 -9.02529007e-08j  2.18146918+4.64824230e-03j]]"
-594.5002097999038j,"[[ 1.81860051+4.72100390e-03j -1.05285477-1.19306497e-07j]
 [-1.05107983-1.19304724e-07j  2.1813989 +4.72113612e-03j]]"
-594.1306106641873j,"[[ 1.81863853+4.73321591e-03j -1.0528938 -1.58853845e-07j]
 [-1.05111886-1.58852130e-07j  2.1813609 +4.73342456e-03j]]"
-593.7610115284708j,"[[ 1.81861687+4.71477563e-03j -1.0528936 -1.88723863e-07j]
 [-1.05111866-1.88722462e-07j  2.18138266+4.71502939e-03j]]"
-593.3914123927544j,"[[ 1.81857519+4.72384261e-03j -1.05288916-1.93345571e-07j]
 [-1.05111422-1.93344490e-07j  2.18142445+4.72413247e-03j]]"
-593.021813257038j,"[[ 1.81854536+4.77343196e-03j -1.05289698-1.80978865e-07j]
 [-1.05112204-1.80978071e-07j  2.18145438+4.77373140e-03j]]"
-592.6522141213215j,"[[ 1.81852623+4.84566180e-03j -1.05294006-1.47142513e-07j]
 [-1.05116513-1.47142092e-07j  2.18147363+4.84595162e-03j]]"
-592.2826149856052j,"[[ 1.81850126+4.88059765e-03j -1.05301892-1.07831399e-07j]
 [-1.05124398-1.07831334e-07j  2.18149871+4.88089970e-03j]]"
-591.9130158498887j,"[[ 1.8184452 +4.86572174e-03j -1.05309206-8.56298802e-08j]
 [-1.05131712-8.56300293e-08j  2.18155485+4.86603402e-03j]]"
-591.5434167141723j,"[[ 1.81838217+4.81913574e-03j -1.05316523-6.67695941e-08j]
 [-1.05139029-6.67697826e-08j  2.1816179 +4.81946268e-03j]]"
-591.1738175784558j,"[[ 1.81833111+4.73757442e-03j -1.05321492-5.01024206e-08j]
 [-1.05143998-5.01025230e-08j  2.18166893+4.73787925e-03j]]"
-590.8042184427393j,"[[ 1.81829686+4.66991579e-03j -1.05324047-3.97798609e-08j]
 [-1.05146553-3.97798151e-08j  2.18170312+4.67014978e-03j]]"
-590.4346193070229j,"[[ 1.81828309+4.62294771e-03j -1.05325949-4.39483008e-08j]
 [-1.05148455-4.39480366e-08j  2.18171682+4.62307381e-03j]]"
-590.0650201713064j,"[[ 1.81827942+4.57827170e-03j -1.05325266-6.92671029e-08j]
 [-1.05147772-6.92666677e-08j  2.18172043+4.57826879e-03j]]"
-589.6954210355899j,"[[ 1.81829045+4.58703888e-03j -1.05321717-1.11288282e-07j]
 [-1.05144223-1.11287790e-07j  2.18170938+4.58693464e-03j]]"
-589.3258218998735j,"[[ 1.81833346+4.64540601e-03j -1.05319334-1.44923581e-07j]
 [-1.0514184 -1.44923126e-07j  2.18166639+4.64526854e-03j]]"
-588.9562227641571j,"[[ 1.81838286+4.70023749e-03j -1.05322068-1.61729134e-07j]
 [-1.05144574-1.61728798e-07j  2.18161703+4.70010451e-03j]]"
-588.5866236284406j,"[[ 1.81839807+4.73417235e-03j -1.05325778-1.60581089e-07j]
 [-1.05148284-1.60580894e-07j  2.18160186+4.73404338e-03j]]"
-588.2170244927242j,"[[ 1.81838108+4.74805649e-03j -1.05329007-1.49542876e-07j]
 [-1.05151513-1.49542671e-07j  2.18161885+4.74789737e-03j]]"
-587.8474253570078j,"[[ 1.81835585+4.72174627e-03j -1.05331673-1.30577155e-07j]
 [-1.05154179-1.30576699e-07j  2.181644  +4.72152431e-03j]]"
-587.4778262212914j,"[[ 1.81833849+4.67034902e-03j -1.05330995-1.18031122e-07j]
 [-1.05153501-1.18030225e-07j  2.18166121+4.67006310e-03j]]"
-587.1082270855749j,"[[ 1.81834127+4.62545689e-03j -1.05326698-1.29633698e-07j]
 [-1.05149204-1.29632533e-07j  2.18165834+4.62511270e-03j]]"
-586.7386279498584j,"[[ 1.81834058+4.62708991e-03j -1.05321082-1.37948094e-07j]
 [-1.05143589-1.37946968e-07j  2.18165905+4.62669811e-03j]]"
-586.369028814142j,"[[ 1.81832009+4.66993788e-03j -1.05317648-1.19332097e-07j]
 [-1.05140154-1.19331060e-07j  2.18167957+4.66952057e-03j]]"
-585.9994296784255j,"[[ 1.81829076+4.68458759e-03j -1.05316889-9.21175876e-08j]
 [-1.05139395-9.21164969e-08j  2.18170888+4.68419683e-03j]]"
-585.629830542709j,"[[ 1.81827648+4.67974071e-03j -1.05316372-7.73577341e-08j]
 [-1.05138878-7.73565244e-08j  2.18172312+4.67941891e-03j]]"
-585.2602314069927j,"[[ 1.81827589+4.66721204e-03j -1.05314743-7.68651786e-08j]
 [-1.05137249-7.68638176e-08j  2.18172366+4.66698375e-03j]]"
-584.8906322712762j,"[[ 1.81828748+4.62725989e-03j -1.05309318-8.89442128e-08j]
 [-1.05131824-8.89427030e-08j  2.18171203+4.62713178e-03j]]"
-584.5210331355597j,"[[ 1.81830011+4.56325248e-03j -1.0530087 -9.39752373e-08j]
 [-1.05123377-9.39737463e-08j  2.1816994 +4.56321406e-03j]]"
-584.1514339998433j,"[[ 1.818314  +4.52887700e-03j -1.05291334-9.28572729e-08j]
 [-1.05113841-9.28558918e-08j  2.18168555+4.52894014e-03j]]"
-583.7818348641268j,"[[ 1.81832374+4.55051468e-03j -1.05286367-1.04139412e-07j]
 [-1.05108873-1.04138265e-07j  2.18167588+4.55068423e-03j]]"
-583.4122357284105j,"[[ 1.81829643+4.59066772e-03j -1.05290912-1.15521234e-07j]
 [-1.05113418-1.15520386e-07j  2.18170329+4.59090426e-03j]]"
-583.042636592694j,"[[ 1.81822866+4.59681784e-03j -1.05298756-1.14054061e-07j]
 [-1.05121262-1.14053514e-07j  2.18177116+4.59708869e-03j]]"
-582.6730374569775j,"[[ 1.8181859 +4.56758426e-03j -1.05303307-9.29248441e-08j]
 [-1.05125813-9.29245094e-08j  2.18181399+4.56790171e-03j]]"
-582.3034383212611j,"[[ 1.81820464+4.54541102e-03j -1.05303551-8.45560757e-08j]
 [-1.05126057-8.45557788e-08j  2.18179526+4.54578502e-03j]]"
-581.9338391855446j,"[[ 1.81823872+4.53920706e-03j -1.05300943-1.01780633e-07j]
 [-1.05123449-1.01780399e-07j  2.1817612 +4.53961370e-03j]]"
-581.5642400498282j,"[[ 1.81827684+4.53685126e-03j -1.05299645-1.14693732e-07j]
 [-1.05122151-1.14693618e-07j  2.18172312+4.53724484e-03j]]"
-581.1946409141118j,"[[ 1.81831034+4.54393864e-03j -1.05299092-1.06301510e-07j]
 [-1.05121598-1.06301566e-07j  2.18168968+4.54428970e-03j]]"
-580.8250417783953j,"[[ 1.81833636+4.56114107e-03j -1.05298739-9.02444487e-08j]
 [-1.05121245-9.02446430e-08j  2.18166371+4.56143915e-03j]]"
-580.4554426426788j,"[[ 1.81835752+4.59331439e-03j -1.05300779-9.21463463e-08j]
 [-1.05123285-9.21466032e-08j  2.18164257+4.59355969e-03j]]"
-580.0858435069624j,"[[ 1.81838852+4.61631568e-03j -1.05304906-1.08405030e-07j]
 [-1.05127412-1.08405334e-07j  2.18161158+4.61649641e-03j]]"
-579.7162443712459j,"[[ 1.8184347 +4.62387494e-03j -1.05307381-1.22669758e-07j]
 [-1.05129887-1.22670026e-07j  2.18156539+4.62395132e-03j]]"
-579.3466452355295j,"[[ 1.81846458+4.60933831e-03j -1.05306738-1.23122183e-07j]
 [-1.05129244-1.23122335e-07j  2.18153547+4.60926153e-03j]]"
-578.977046099813j,"[[ 1.81849207+4.57853593e-03j -1.05304297-1.15002291e-07j]
 [-1.05126804-1.15002370e-07j  2.18150796+4.57831430e-03j]]"
-578.6074469640965j,"[[ 1.8185335 +4.56952885e-03j -1.0530192 -8.29034176e-08j]
 [-1.05124426-8.29034306e-08j  2.1814665 +4.56923972e-03j]]"
-578.2378478283802j,"[[ 1.81857058+4.56933218e-03j -1.05301104-3.52738068e-08j]
 [-1.0512361 -3.52736586e-08j  2.18142937+4.56900377e-03j]]"
-577.8682486926637j,"[[ 1.81858296+4.52337856e-03j -1.05299801+1.09391276e-08j]
 [-1.05122307+1.09394857e-08j  2.18141692+4.52301367e-03j]]"
-577.4986495569473j,"[[ 1.81855566+4.46703101e-03j -1.05297084+4.57618998e-08j]
 [-1.05119591+4.57625211e-08j  2.18144413+4.46665008e-03j]]"
-577.1290504212309j,"[[ 1.81848255+4.45559095e-03j -1.05294205+6.03040988e-08j]
 [-1.05116711+6.03049765e-08j  2.18151716+4.45519257e-03j]]"
-576.7594512855144j,"[[ 1.81843291+4.53518194e-03j -1.05292519+6.20052830e-08j]
 [-1.05115025+6.20063921e-08j  2.18156673+4.53477956e-03j]]"
-576.3898521497979j,"[[ 1.81844417+4.65546552e-03j -1.05294122+5.85891929e-08j]
 [-1.05116628+5.85904177e-08j  2.18155543+4.65510194e-03j]]"
-576.0202530140815j,"[[ 1.81849523+4.76164062e-03j -1.0529647 +5.42487130e-08j]
 [-1.05118976+5.42499760e-08j  2.18150436+4.76134979e-03j]]"
-575.650653878365j,"[[ 1.81855913+4.83748494e-03j -1.0529803 +4.55557001e-08j]
 [-1.05120536+4.55570116e-08j  2.18144044+4.83727442e-03j]]"
-575.2810547426486j,"[[ 1.81859253+4.85459484e-03j -1.05300729+4.63497770e-08j]
 [-1.05123235+4.63511111e-08j  2.18140703+4.85445322e-03j]]"
-574.9114556069321j,"[[ 1.81858589+4.82608011e-03j -1.05304988+5.49714730e-08j]
 [-1.05127494+5.49728337e-08j  2.18141367+4.82601128e-03j]]"
-574.5418564712156j,"[[ 1.81856053+4.81839030e-03j -1.0530757 +6.50777295e-08j]
 [-1.05130076+6.50790449e-08j  2.18143904+4.81837888e-03j]]"
-574.1722573354992j,"[[ 1.81853977+4.84854749e-03j -1.05307615+8.12078180e-08j]
 [-1.05130121+8.12089370e-08j  2.18145987+4.84860961e-03j]]"
-573.8026581997829j,"[[ 1.81854344+4.90220249e-03j -1.05306661+1.08080277e-07j]
 [-1.05129167+1.08081234e-07j  2.18145625+4.90239489e-03j]]"
-573.4330590640664j,"[[ 1.81855173+4.97644645e-03j -1.05307164+1.41034885e-07j]
 [-1.05129669+1.41035739e-07j  2.181448  +4.97677020e-03j]]"
-573.06345992835j,"[[ 1.81853504+5.00916161e-03j -1.05306271+1.67847820e-07j]
 [-1.05128777+1.67848493e-07j  2.18146474+5.00957223e-03j]]"
-572.6938607926335j,"[[ 1.81851095+5.00464788e-03j -1.05302673+1.93547525e-07j]
 [-1.05125179+1.93548062e-07j  2.18148887+5.00510849e-03j]]"
-572.324261656917j,"[[ 1.81850611+5.01255209e-03j -1.05302347+2.05221640e-07j]
 [-1.05124853+2.05222239e-07j  2.1814937 +5.01304927e-03j]]"
-571.9546625212006j,"[[ 1.81850169+5.02105366e-03j -1.05305328+1.99105563e-07j]
 [-1.05127834+1.99106258e-07j  2.18149809+5.02157865e-03j]]"
-571.5850633854841j,"[[ 1.81848587+5.01814283e-03j -1.05308763+1.90639400e-07j]
 [-1.05131269+1.90640100e-07j  2.1815139 +5.01861900e-03j]]"
-571.2154642497677j,"[[ 1.81846572+5.00869916e-03j -1.05310068+1.87650025e-07j]
 [-1.05132574+1.87650746e-07j  2.18153405+5.00906168e-03j]]"
-570.8458651140512j,"[[ 1.818464  +5.00979864e-03j -1.05311177+1.78158284e-07j]
 [-1.05133683+1.78159103e-07j  2.18153573+5.01002960e-03j]]"
-570.4762659783347j,"[[ 1.81849733+5.01559662e-03j -1.0531105 +1.54912719e-07j]
 [-1.05133555+1.54913551e-07j  2.18150241+5.01568349e-03j]]"
-570.1066668426183j,"[[ 1.81852833+5.01852583e-03j -1.05309221+1.23197469e-07j]
 [-1.05131727+1.23198124e-07j  2.18147146+5.01851009e-03j]]"
-569.7370677069019j,"[[ 1.81849814+5.01607661e-03j -1.05306612+8.99569565e-08j]
 [-1.05129117+8.99572778e-08j  2.18150176+5.01602374e-03j]]"
-569.3674685711854j,"[[ 1.81844879+5.01034220e-03j -1.05302587+6.03451436e-08j]
 [-1.05125093+6.03450968e-08j  2.18155122+5.01026077e-03j]]"
-568.997869435469j,"[[ 1.81841112+5.00745776e-03j -1.05298507+6.28620785e-08j]
 [-1.05121012+6.28617027e-08j  2.181589  +5.00733516e-03j]]"
-568.6282702997526j,"[[ 1.81835933+5.00630016e-03j -1.05296972+1.05205740e-07j]
 [-1.05119478+1.05205224e-07j  2.18164083+5.00612381e-03j]]"
-568.2586711640361j,"[[ 1.81831786+5.02768893e-03j -1.05297892+1.49216473e-07j]
 [-1.05120398+1.49216041e-07j  2.18168227+5.02746700e-03j]]"
-567.8890720283197j,"[[ 1.81829794+5.06675759e-03j -1.05303098+1.84359156e-07j]
 [-1.05125604+1.84358981e-07j  2.18170212+5.06643487e-03j]]"
-567.5194728926032j,"[[ 1.81831107+5.06264895e-03j -1.0530946 +2.07092623e-07j]
 [-1.05131966+2.07092866e-07j  2.18168885+5.06216274e-03j]]"
-567.1498737568868j,"[[ 1.81830471+5.01138530e-03j -1.05311297+2.12499526e-07j]
 [-1.05133803+2.12500274e-07j  2.18169505+5.01076913e-03j]]"
-566.7802746211703j,"[[ 1.81826247+4.96786575e-03j -1.05309608+2.03067986e-07j]
 [-1.05132114+2.03069188e-07j  2.18173714+4.96719723e-03j]]"
-566.4106754854538j,"[[ 1.81825808+4.96684817e-03j -1.05304739+2.04121885e-07j]
 [-1.05127245+2.04123370e-07j  2.18174144+4.96620995e-03j]]"
-566.0410763497375j,"[[ 1.81827762+4.99598260e-03j -1.05300371+2.09539209e-07j]
 [-1.05122877+2.09540970e-07j  2.18172182+4.99541753e-03j]]"
-565.671477214021j,"[[ 1.81829053+5.02761637e-03j -1.05299118+1.96196541e-07j]
 [-1.05121624+1.96198661e-07j  2.18170879+5.02710506e-03j]]"
-565.3018780783045j,"[[ 1.81830695+5.04402776e-03j -1.05297396+1.75395067e-07j]
 [-1.05119901+1.75397493e-07j  2.18169228+5.04355169e-03j]]"
-564.9322789425881j,"[[ 1.818327  +5.06474385e-03j -1.05296895+1.68836789e-07j]
 [-1.05119401+1.68839262e-07j  2.18167221+5.06433688e-03j]]"
-564.5626798068716j,"[[ 1.81836074+5.09178865e-03j -1.0529801 +1.72265359e-07j]
 [-1.05120516+1.72267722e-07j  2.18163851+5.09150532e-03j]]"
-564.1930806711551j,"[[ 1.8183926 +5.09583796e-03j -1.05300025+1.61004768e-07j]
 [-1.05122531+1.61007109e-07j  2.18160665+5.09571001e-03j]]"
-563.8234815354388j,"[[ 1.81841696+5.08571227e-03j -1.0530232 +1.33217097e-07j]
 [-1.05124826+1.33219494e-07j  2.18158228+5.08571599e-03j]]"
-563.4538823997223j,"[[ 1.81841801+5.08893003e-03j -1.05304085+9.90418729e-08j]
 [-1.05126591+9.90442439e-08j  2.18158124+5.08899665e-03j]]"
-563.0842832640059j,"[[ 1.81842506+5.09651593e-03j -1.05303483+7.20150160e-08j]
 [-1.05125989+7.20172555e-08j  2.18157423+5.09662122e-03j]]"
-562.7146841282894j,"[[ 1.81846042+5.11243410e-03j -1.0530547 +5.29687614e-08j]
 [-1.05127975+5.29707909e-08j  2.18153893+5.11256440e-03j]]"
-562.345084992573j,"[[ 1.8185032 +5.12172966e-03j -1.05309956+3.94945454e-08j]
 [-1.05132462+3.94962214e-08j  2.18149627+5.12187065e-03j]]"
-561.9754858568566j,"[[ 1.81853222+5.13178730e-03j -1.05316693+4.14961258e-08j]
 [-1.05139199+4.14974243e-08j  2.18146737+5.13192183e-03j]]"
-561.6058867211401j,"[[ 1.81853122+5.09881462e-03j -1.0532196 +4.67670570e-08j]
 [-1.05144466+4.67680603e-08j  2.18146846+5.09893186e-03j]]"
-561.2362875854236j,"[[ 1.81851578+5.05391351e-03j -1.05321802+4.33368736e-08j]
 [-1.05144308+4.33376297e-08j  2.18148398+5.05398810e-03j]]"
-560.8666884497072j,"[[ 1.81849474+5.02095749e-03j -1.0531934 +3.77914325e-08j]
 [-1.05141846+3.77920338e-08j  2.18150507+5.02098884e-03j]]"
-560.4970893139907j,"[[ 1.81846764+4.98888346e-03j -1.05317272+4.15188246e-08j]
 [-1.05139778+4.15193455e-08j  2.1815322 +4.98889403e-03j]]"
-560.1274901782742j,"[[ 1.81841305+4.95736241e-03j -1.05311654+5.78385821e-08j]
 [-1.0513416 +5.78390957e-08j  2.18158679+4.95735058e-03j]]"
-559.7578910425578j,"[[ 1.81834756+4.96876952e-03j -1.05303219+7.02081824e-08j]
 [-1.05125725+7.02086985e-08j  2.18165228+4.96870295e-03j]]"
-559.3882919068413j,"[[ 1.81830839+5.03219295e-03j -1.05297824+6.85617986e-08j]
 [-1.0512033 +6.85622143e-08j  2.18169148+5.03204166e-03j]]"
-559.018692771125j,"[[ 1.81828997+5.10397839e-03j -1.05297135+5.85940182e-08j]
 [-1.05119641+5.85942999e-08j  2.18170994+5.10373834e-03j]]"
-558.6490936354085j,"[[ 1.8182947 +5.14217025e-03j -1.05296906+5.09830714e-08j]
 [-1.05119412+5.09834253e-08j  2.18170519+5.14185774e-03j]]"
-558.2794944996921j,"[[ 1.81831183+5.18501897e-03j -1.05296915+4.45053153e-08j]
 [-1.0511942 +4.45059319e-08j  2.18168798+5.18466216e-03j]]"
-557.9098953639757j,"[[ 1.81831831+5.22262736e-03j -1.0529768 +4.04211202e-08j]
 [-1.05120186+4.04219988e-08j  2.18168141+5.22223512e-03j]]"
-557.5402962282592j,"[[ 1.81831835+5.22910452e-03j -1.05298033+4.25939916e-08j]
 [-1.05120538+4.25950434e-08j  2.18168132+5.22867991e-03j]]"
-557.1706970925427j,"[[ 1.81833342+5.21165817e-03j -1.05298092+4.49465436e-08j]
 [-1.05120598+4.49477630e-08j  2.1816662 +5.21120913e-03j]]"
-556.8010979568263j,"[[ 1.81839181+5.23809242e-03j -1.05298041+3.95878412e-08j]
 [-1.05120547+3.95892415e-08j  2.18160775+5.23760265e-03j]]"
-556.4314988211098j,"[[ 1.81848499+5.26443336e-03j -1.05299933+2.76477517e-08j]
 [-1.05122439+2.76492567e-08j  2.18151454+5.26391274e-03j]]"
-556.0618996853933j,"[[ 1.81855828+5.25468276e-03j -1.05302226+1.67226613e-08j]
 [-1.05124731+1.67242002e-08j  2.18144124+5.25417285e-03j]]"
-555.6923005496769j,"[[ 1.81861336+5.22320726e-03j -1.05303453+1.30090064e-08j]
 [-1.05125958+1.30105995e-08j  2.18138614+5.22271897e-03j]]"
-555.3227014139604j,"[[ 1.81866786+5.18914116e-03j -1.05303065+1.18539784e-08j]
 [-1.0512557 +1.18557407e-08j  2.18133159+5.18865794e-03j]]"
-554.953102278244j,"[[ 1.8186886 +5.18831387e-03j -1.05300733+1.55456890e-08j]
 [-1.05123239+1.55475877e-08j  2.1813108 +5.18785472e-03j]]"
-554.5835031425277j,"[[ 1.81865104+5.21823392e-03j -1.0529873 +2.27684522e-08j]
 [-1.05121236+2.27703346e-08j  2.18134838+5.21785189e-03j]]"
-554.2139040068112j,"[[ 1.8186018 +5.25688792e-03j -1.05298166+2.67207968e-08j]
 [-1.05120672+2.67225670e-08j  2.18139765+5.25659142e-03j]]"
-553.8443048710948j,"[[ 1.81858695+5.30003037e-03j -1.05295947+4.72827287e-08j]
 [-1.05118453+4.72842886e-08j  2.18141257+5.29980607e-03j]]"
-553.4747057353783j,"[[ 1.81858438+5.36138744e-03j -1.05292334+9.06970307e-08j]
 [-1.05114839+9.06984789e-08j  2.18141516+5.36124983e-03j]]"
-553.1051065996618j,"[[ 1.81854641+5.43750976e-03j -1.05294623+1.17668976e-07j]
 [-1.05117128+1.17670478e-07j  2.18145313+5.43746741e-03j]]"
-552.7355074639454j,"[[ 1.81849096+5.49653636e-03j -1.05302276+1.21813189e-07j]
 [-1.05124782+1.21814763e-07j  2.18150855+5.49656616e-03j]]"
-552.3659083282289j,"[[ 1.81845184+5.51299398e-03j -1.05307483+1.16870850e-07j]
 [-1.05129988+1.16872463e-07j  2.18154766+5.51307781e-03j]]"
-551.9963091925124j,"[[ 1.81846639+5.53771011e-03j -1.05313254+1.07334354e-07j]
 [-1.0513576 +1.07335981e-07j  2.1815331 +5.53782938e-03j]]"
-551.626710056796j,"[[ 1.81851076+5.55317254e-03j -1.05324846+9.67607215e-08j]
 [-1.05147352+9.67622789e-08j  2.18148875+5.55332229e-03j]]"
-551.2571109210795j,"[[ 1.81855117+5.53234070e-03j -1.05333001+8.84313826e-08j]
 [-1.05155506+8.84327128e-08j  2.18144842+5.53248957e-03j]]"
-550.8875117853631j,"[[ 1.81854556+5.52862864e-03j -1.05332753+8.59594379e-08j]
 [-1.05155258+8.59604356e-08j  2.18145413+5.52876648e-03j]]"
-550.5179126496467j,"[[ 1.81850599+5.59398244e-03j -1.05330398+8.62039641e-08j]
 [-1.05152903+8.62046984e-08j  2.18149378+5.59411397e-03j]]"
-550.1483135139302j,"[[ 1.81851117+5.64056902e-03j -1.05329961+7.95393499e-08j]
 [-1.05152466+7.95399255e-08j  2.18148865+5.64065361e-03j]]"
-549.7787143782139j,"[[ 1.81855897+5.63434329e-03j -1.05328521+7.24710917e-08j]
 [-1.05151026+7.24715812e-08j  2.18144088+5.63433587e-03j]]"
-549.4091152424974j,"[[ 1.81862549+5.60074434e-03j -1.05326977+6.21227040e-08j]
 [-1.05149482+6.21232416e-08j  2.18137435+5.60062173e-03j]]"
-549.0395161067809j,"[[ 1.81865   +5.54731812e-03j -1.05328481+3.54728018e-08j]
 [-1.05150987+3.54734283e-08j  2.1813498 +5.54708343e-03j]]"
-548.6699169710645j,"[[ 1.81863401+5.50402697e-03j -1.05332395+2.45396856e-08j]
 [-1.051549  +2.45403143e-08j  2.18136579+5.50372337e-03j]]"
-548.300317835348j,"[[ 1.81862631+5.47446360e-03j -1.0533487 +3.56384948e-08j]
 [-1.05157376+3.56392232e-08j  2.18137347+5.47414107e-03j]]"
-547.9307186996315j,"[[ 1.81863718+5.45888846e-03j -1.05336925+4.03943499e-08j]
 [-1.0515943 +4.03954403e-08j  2.18136248+5.45853496e-03j]]"
-547.5611195639151j,"[[ 1.81866505+5.44121650e-03j -1.05338056+1.38384856e-08j]
 [-1.05160562+1.38400098e-08j  2.18133448+5.44077068e-03j]]"
-547.1915204281986j,"[[ 1.81872351+5.43167258e-03j -1.05337087-3.66838237e-08j]
 [-1.05159593-3.66821006e-08j  2.18127596+5.43112436e-03j]]"
-546.8219212924823j,"[[ 1.8188127 +5.41067663e-03j -1.05338121-6.74273097e-08j]
 [-1.05160626-6.74257008e-08j  2.18118681+5.41006764e-03j]]"
-546.4523221567658j,"[[ 1.8188843 +5.36913918e-03j -1.05341769-6.71620309e-08j]
 [-1.05164275-6.71606328e-08j  2.18111527+5.36854549e-03j]]"
-546.0827230210493j,"[[ 1.81888669+5.31223072e-03j -1.05346535-5.08523825e-08j]
 [-1.0516904 -5.08511309e-08j  2.18111292+5.31169859e-03j]]"
-545.713123885333j,"[[ 1.81882689+5.26287517e-03j -1.05352062-2.91163749e-08j]
 [-1.05174567-2.91151192e-08j  2.18117272+5.26240805e-03j]]"
-545.3435247496164j,"[[ 1.81872787+5.21693395e-03j -1.05354871-6.38121473e-09j]
 [-1.05177377-6.37982806e-09j  2.1812717 +5.21652264e-03j]]"
-544.9739256139j,"[[ 1.81864189+5.18706460e-03j -1.05353824+1.71173773e-08j]
 [-1.0517633 +1.71188835e-08j  2.18135765+5.18670042e-03j]]"
-544.6043264781836j,"[[ 1.81857025+5.22293713e-03j -1.05353033+4.48585131e-08j]
 [-1.05175538+4.48602008e-08j  2.18142924+5.22265804e-03j]]"
-544.2347273424671j,"[[ 1.8185307 +5.26577806e-03j -1.05353191+6.42195625e-08j]
 [-1.05175697+6.42215759e-08j  2.18146869+5.26562857e-03j]]"
-543.8651282067506j,"[[ 1.81855541+5.30231677e-03j -1.05352794+7.37972727e-08j]
 [-1.05175299+7.37995285e-08j  2.1814439 +5.30228421e-03j]]"
-543.4955290710342j,"[[ 1.81859549+5.36666479e-03j -1.05353766+7.61714425e-08j]
 [-1.05176272+7.61738144e-08j  2.18140378+5.36670012e-03j]]"
-543.1259299353178j,"[[ 1.81860444+5.39598171e-03j -1.05355488+6.57730169e-08j]
 [-1.05177993+6.57752882e-08j  2.18139487+5.39605048e-03j]]"
-542.7563307996014j,"[[ 1.81859469+5.37488934e-03j -1.05354483+5.65818376e-08j]
 [-1.05176988+5.65837747e-08j  2.18140471+5.37499022e-03j]]"
-542.3867316638849j,"[[ 1.81861836+5.34455066e-03j -1.05350653+6.12425625e-08j]
 [-1.05173158+6.12440521e-08j  2.18138119+5.34468567e-03j]]"
-542.0171325281684j,"[[ 1.81865283+5.32708759e-03j -1.05347678+7.96219978e-08j]
 [-1.05170183+7.96231073e-08j  2.18134684+5.32726118e-03j]]"
-541.647533392452j,"[[ 1.81863809+5.31280895e-03j -1.05346343+9.35969324e-08j]
 [-1.05168849+9.35978161e-08j  2.18136164+5.31302852e-03j]]"
-541.2779342567355j,"[[ 1.81859092+5.31146933e-03j -1.05346287+9.35797569e-08j]
 [-1.05168793+9.35804935e-08j  2.18140885+5.31171318e-03j]]"
-540.908335121019j,"[[ 1.81856027+5.30794793e-03j -1.05348512+9.75408356e-08j]
 [-1.05171017+9.75414517e-08j  2.18143955+5.30819952e-03j]]"
-540.5387359853027j,"[[ 1.81856455+5.32319879e-03j -1.05351211+1.14789684e-07j]
 [-1.05173717+1.14790236e-07j  2.18143528+5.32342015e-03j]]"
