iw_n,Sigma_iw_n
265.1873798765502j,"[[ 0.84354884-9.46876622e-03j -0.41761519-4.26686838e-09j]
 [-0.41609055-4.26291966e-09j  3.15645185-9.46865948e-03j]]"
265.55697901226665j,"[[ 0.84354739-9.37797456e-03j -0.41760964+5.13084569e-09j]
 [-0.41608499+5.13429090e-09j  3.15645321-9.37788536e-03j]]"
265.92657814798304j,"[[ 0.84354352-9.35624996e-03j -0.41767409-2.17474937e-09j]
 [-0.41614945-2.17151442e-09j  3.15645704-9.35620673e-03j]]"
266.29617728369954j,"[[ 0.84352324-9.38016356e-03j -0.41770128-1.38703347e-08j]
 [-0.41617664-1.38669169e-08j  3.15647736-9.38012605e-03j]]"
266.665776419416j,"[[ 0.84355696-9.37063346e-03j -0.41765955-1.63870768e-08j]
 [-0.41613491-1.63833670e-08j  3.15644369-9.37060991e-03j]]"
267.0353755551324j,"[[ 0.8435066 -9.32567903e-03j -0.41762491-1.68011219e-08j]
 [-0.41610026-1.67972750e-08j  3.15649408-9.32560966e-03j]]"
267.40497469084886j,"[[ 0.84347199-9.29833669e-03j -0.41761999-1.24057226e-08j]
 [-0.41609535-1.24019272e-08j  3.15652867-9.29824898e-03j]]"
267.7745738265653j,"[[ 0.84350228-9.31832632e-03j -0.41764096-1.36606905e-08j]
 [-0.41611632-1.36571632e-08j  3.15649834-9.31826155e-03j]]"
268.14417296228174j,"[[ 0.8435303 -9.33438552e-03j -0.41766735-2.48019576e-08j]
 [-0.41614271-2.47984330e-08j  3.15647032-9.33435646e-03j]]"
268.5137720979982j,"[[ 0.84356237-9.32266901e-03j -0.41767762-2.33651178e-08j]
 [-0.41615298-2.33613454e-08j  3.15643829-9.32264122e-03j]]"
268.8833712337146j,"[[ 0.84354207-9.29246190e-03j -0.41767473-1.47419265e-08j]
 [-0.41615009-1.47380348e-08j  3.15645862-9.29240735e-03j]]"
269.2529703694311j,"[[ 0.84356469-9.22237673e-03j -0.41767828-4.62670555e-09j]
 [-0.41615364-4.62290171e-09j  3.15643598-9.22229061e-03j]]"
269.62256950514757j,"[[ 0.84359905-9.25603341e-03j -0.41768936+5.09297726e-09j]
 [-0.41616472+5.09655406e-09j  3.15640159-9.25595747e-03j]]"
269.99216864086395j,"[[ 0.84360296-9.30284158e-03j -0.41766635+8.39411163e-09j]
 [-0.41614171+8.39732842e-09j  3.15639761-9.30278457e-03j]]"
270.36176777658045j,"[[ 0.84360919-9.34713581e-03j -0.41763231+6.06900744e-09j]
 [-0.41610767+6.07191782e-09j  3.15639132-9.34710620e-03j]]"
270.7313669122969j,"[[ 0.84362236-9.31227151e-03j -0.41759576-2.54664990e-10j]
 [-0.41607112-2.51905725e-10j  3.15637813-9.31225810e-03j]]"
271.10096604801333j,"[[ 0.84364488-9.29434448e-03j -0.41755706-6.78844899e-09j]
 [-0.41603243-6.78575826e-09j  3.1563556 -9.29432730e-03j]]"
271.4705651837298j,"[[ 0.84363161-9.22807273e-03j -0.41753179-8.81281671e-09j]
 [-0.41600715-8.81008618e-09j  3.15636888-9.22803977e-03j]]"
271.8401643194462j,"[[ 0.84362121-9.18342888e-03j -0.41754481-1.89241604e-09j]
 [-0.41602017-1.88961648e-09j  3.15637928-9.18338703e-03j]]"
272.20976345516266j,"[[ 0.84355353-9.14817337e-03j -0.41756124+1.43038469e-09j]
 [-0.41603661+1.43298103e-09j  3.15644693-9.14811686e-03j]]"
272.5793625908791j,"[[ 0.84354879-9.17196226e-03j -0.41756572-2.12079796e-09j]
 [-0.41604109-2.11847833e-09j  3.15645162-9.17190866e-03j]]"
272.94896172659554j,"[[ 0.84349014-9.18252179e-03j -0.41757085-1.37262543e-09j]
 [-0.41604621-1.37044118e-09j  3.15651025-9.18250000e-03j]]"
273.31856086231204j,"[[ 0.8434823 -9.14730991e-03j -0.41756881-7.02476828e-09j]
 [-0.41604418-7.02267379e-09j  3.15651808-9.14733554e-03j]]"
273.6881599980284j,"[[ 0.84357272-9.09572561e-03j -0.41756261-1.37984430e-08j]
 [-0.41603798-1.37962868e-08j  3.15642767-9.09577695e-03j]]"
274.05775913374487j,"[[ 0.84365568-9.08923438e-03j -0.41756825-1.85071035e-08j]
 [-0.41604362-1.85046384e-08j  3.15634476-9.08929489e-03j]]"
274.42735826946137j,"[[ 0.84367092-9.08808388e-03j -0.41754494-1.83557577e-08j]
 [-0.41602031-1.83528324e-08j  3.15632961-9.08812671e-03j]]"
274.7969574051778j,"[[ 0.84365207-9.14665694e-03j -0.41751188-1.67861681e-08j]
 [-0.41598725-1.67829918e-08j  3.15634851-9.14667759e-03j]]"
275.16655654089425j,"[[ 0.84359312-9.16660031e-03j -0.41750727-9.07815138e-09j]
 [-0.41598264-9.07478591e-09j  3.15640749-9.16659470e-03j]]"
275.53615567661063j,"[[ 0.84350012-9.22671594e-03j -0.41750422-4.96258009e-09j]
 [-0.41597959-4.95931532e-09j  3.15650047-9.22667720e-03j]]"
275.90575481232713j,"[[ 0.84347534-9.26240199e-03j -0.4174539 -4.34314450e-09j]
 [-0.41592927-4.33994340e-09j  3.15652524-9.26237545e-03j]]"
276.2753539480436j,"[[ 0.84348725-9.21794756e-03j -0.41741589-1.72878094e-09j]
 [-0.41589126-1.72566423e-09j  3.15651332-9.21795730e-03j]]"
276.64495308376j,"[[ 0.84349171-9.07448325e-03j -0.4174039 -1.70855817e-09j]
 [-0.41587927-1.70551297e-09j  3.15650884-9.07451216e-03j]]"
277.01455221947646j,"[[ 0.84349971-9.01411340e-03j -0.4173816 -5.20365953e-09j]
 [-0.41585697-5.20053759e-09j  3.15650086-9.01414628e-03j]]"
277.3841513551929j,"[[ 0.84352392-8.91563118e-03j -0.41736661-4.50940283e-09j]
 [-0.41584198-4.50611690e-09j  3.15647668-8.91569319e-03j]]"
277.75375049090934j,"[[ 0.84353135-8.86423298e-03j -0.41735982-3.22692481e-09j]
 [-0.4158352 -3.22353796e-09j  3.15646927-8.86426902e-03j]]"
278.1233496266258j,"[[ 0.84351599-8.84339195e-03j -0.41737006+1.32356115e-09j]
 [-0.41584544+1.32720702e-09j  3.15648468-8.84343749e-03j]]"
278.4929487623423j,"[[ 0.8435408 -8.86098369e-03j -0.417385  +1.37515177e-08j]
 [-0.41586037+1.37553200e-08j  3.15645989-8.86104338e-03j]]"
278.8625478980587j,"[[ 0.84353401-8.82721688e-03j -0.41741297+2.20432700e-08j]
 [-0.41588834+2.20469599e-08j  3.15646667-8.82727164e-03j]]"
279.23214703377516j,"[[ 0.84342929-8.85022347e-03j -0.41743285+1.75640352e-08j]
 [-0.41590822+1.75675614e-08j  3.15657135-8.85021410e-03j]]"
279.60174616949155j,"[[ 0.84335261-8.81800002e-03j -0.41739816+1.83798738e-08j]
 [-0.41587354+1.83833419e-08j  3.15664803-8.81797142e-03j]]"
279.97134530520805j,"[[ 0.84334851-8.76667543e-03j -0.41734801+1.63739334e-08j]
 [-0.41582338+1.63772786e-08j  3.15665211-8.76662793e-03j]]"
280.3409444409245j,"[[ 0.84344232-8.70849247e-03j -0.41735559+1.08339748e-08j]
 [-0.41583097+1.08373484e-08j  3.1565583 -8.70846532e-03j]]"
280.71054357664093j,"[[ 0.84348163-8.65800022e-03j -0.41739069+1.20432705e-08j]
 [-0.41586606+1.20467326e-08j  3.156519  -8.65797878e-03j]]"
281.0801427123574j,"[[ 0.84352987-8.59887835e-03j -0.41740281+1.50893135e-08j]
 [-0.41587819+1.50927949e-08j  3.15647077-8.59881475e-03j]]"
281.4497418480738j,"[[ 0.84358657-8.58716166e-03j -0.41741755+1.43641035e-08j]
 [-0.41589293+1.43674125e-08j  3.15641404-8.58707283e-03j]]"
281.81934098379025j,"[[ 0.84366084-8.61099558e-03j -0.41745372+1.17714734e-08j]
 [-0.4159291 +1.17744377e-08j  3.15633971-8.61092785e-03j]]"
282.1889401195067j,"[[ 0.84367336-8.66906662e-03j -0.4174849 +1.11199397e-08j]
 [-0.41596028+1.11227844e-08j  3.15632717-8.66901954e-03j]]"
282.5585392552232j,"[[ 0.84362155-8.75917558e-03j -0.41750555+1.63903880e-08j]
 [-0.41598093+1.63932869e-08j  3.15637898-8.75917076e-03j]]"
282.92813839093964j,"[[ 0.8435592 -8.79292369e-03j -0.41754569+2.17443591e-08j]
 [-0.41602106+2.17472810e-08j  3.15644134-8.79297410e-03j]]"
283.297737526656j,"[[ 0.84349362-8.81593853e-03j -0.41755649+1.93461089e-08j]
 [-0.41603187+1.93490445e-08j  3.15650693-8.81600341e-03j]]"
283.66733666237246j,"[[ 0.84339551-8.85370519e-03j -0.41753208+1.63330266e-08j]
 [-0.41600746+1.63360980e-08j  3.15660506-8.85375843e-03j]]"
284.03693579808896j,"[[ 0.84331795-8.82795116e-03j -0.4175182 +1.67289832e-08j]
 [-0.41599358+1.67319042e-08j  3.1566826 -8.82802792e-03j]]"
284.4065349338054j,"[[ 0.84329379-8.75155828e-03j -0.41754209+4.78519044e-09j]
 [-0.41601747+4.78789434e-09j  3.15670671-8.75164361e-03j]]"
284.77613406952185j,"[[ 0.84322993-8.72036014e-03j -0.41755914-8.28829060e-09j]
 [-0.41603452-8.28538679e-09j  3.15677062-8.72045391e-03j]]"
285.14573320523823j,"[[ 0.84322223-8.65174857e-03j -0.41755574-9.19944323e-09j]
 [-0.41603112-9.19600328e-09j  3.15677842-8.65184720e-03j]]"
285.5153323409547j,"[[ 0.84321167-8.58838268e-03j -0.41756607-7.73351614e-09j]
 [-0.41604145-7.72985672e-09j  3.15678901-8.58845661e-03j]]"
285.88493147667117j,"[[ 0.84324322-8.54573387e-03j -0.41756482-5.94389824e-09j]
 [-0.41604021-5.94007811e-09j  3.1567575 -8.54575928e-03j]]"
286.2545306123876j,"[[ 0.84331812-8.46507223e-03j -0.41755982+3.17174862e-09j]
 [-0.41603521+3.17568719e-09j  3.15668262-8.46503873e-03j]]"
286.6241297481041j,"[[ 0.8433928 -8.44350287e-03j -0.41759377+1.57780744e-08j]
 [-0.41606916+1.57819401e-08j  3.15660793-8.44346778e-03j]]"
286.9937288838205j,"[[ 0.84346877-8.46093682e-03j -0.41760862+1.83668077e-08j]
 [-0.416084  +1.83706044e-08j  3.15653195-8.46091321e-03j]]"
287.36332801953694j,"[[ 0.84347651-8.42458624e-03j -0.41762258+2.18436250e-08j]
 [-0.41609797+2.18475486e-08j  3.15652423-8.42453924e-03j]]"
287.7329271552534j,"[[ 0.8435096 -8.36195459e-03j -0.41766191+2.20412130e-08j]
 [-0.4161373 +2.20450198e-08j  3.15649112-8.36184824e-03j]]"
288.1025262909699j,"[[ 0.84357293-8.34708347e-03j -0.41772031+2.09959329e-08j]
 [-0.4161957 +2.09996003e-08j  3.15642776-8.34693870e-03j]]"
288.4721254266863j,"[[ 0.84367484-8.45498195e-03j -0.41775342+1.31091912e-08j]
 [-0.41622881+1.31124899e-08j  3.15632579-8.45483590e-03j]]"
288.84172456240276j,"[[ 0.84370757-8.55160487e-03j -0.41771731+6.87243842e-09j]
 [-0.4161927 +6.87569896e-09j  3.15629304-8.55145912e-03j]]"
289.21132369811914j,"[[ 0.84375095-8.61531233e-03j -0.41766226+1.00544858e-08j]
 [-0.41613765+1.00576723e-08j  3.15624965-8.61518816e-03j]]"
289.58092283383564j,"[[ 0.84368383-8.64935057e-03j -0.41765879+1.04734628e-08j]
 [-0.41613417+1.04766028e-08j  3.15631677-8.64926225e-03j]]"
289.9505219695521j,"[[ 0.84365079-8.70498225e-03j -0.41767616+9.25388917e-09j]
 [-0.41615155+9.25688959e-09j  3.15634978-8.70489515e-03j]]"
290.3201211052685j,"[[ 0.84362863-8.77852050e-03j -0.41771047+6.35320192e-09j]
 [-0.41618585+6.35626085e-09j  3.15637195-8.77844713e-03j]]"
290.689720240985j,"[[ 0.84355133-8.80589811e-03j -0.41772034+1.35127162e-08j]
 [-0.41619572+1.35159957e-08j  3.15644929-8.80581574e-03j]]"
291.0593193767014j,"[[ 0.84350924-8.83092049e-03j -0.41767379+2.12427983e-08j]
 [-0.41614918+2.12459418e-08j  3.15649136-8.83084384e-03j]]"
291.42891851241785j,"[[ 0.84353569-8.76490568e-03j -0.41765315+1.70363990e-08j]
 [-0.41612853+1.70394125e-08j  3.15646489-8.76481368e-03j]]"
291.7985176481343j,"[[ 0.84351283-8.69088834e-03j -0.41766892+1.02550897e-08j]
 [-0.41614431+1.02581202e-08j  3.15648775-8.69081754e-03j]]"
292.1681167838508j,"[[ 0.84346336-8.65288988e-03j -0.41767045-5.04961274e-10j]
 [-0.41614584-5.02078706e-10j  3.1565372 -8.65281423e-03j]]"
292.53771591956723j,"[[ 0.84345137-8.64955203e-03j -0.417686  -1.38335598e-08j]
 [-0.41616139-1.38307897e-08j  3.15654917-8.64950064e-03j]]"
292.9073150552836j,"[[ 0.84347293-8.69244727e-03j -0.417683  -1.33852253e-08j]
 [-0.41615838-1.33824259e-08j  3.1565276 -8.69237853e-03j]]"
293.27691419100006j,"[[ 0.84347579-8.61682833e-03j -0.41764765-1.00763574e-08j]
 [-0.41612304-1.00734868e-08j  3.15652476-8.61674918e-03j]]"
293.64651332671656j,"[[ 0.8435451 -8.56824827e-03j -0.41762154-6.20003814e-09j]
 [-0.41609693-6.19717366e-09j  3.15645545-8.56821219e-03j]]"
294.016112462433j,"[[ 0.84353604-8.60773371e-03j -0.41761411-6.25225733e-09j]
 [-0.4160895 -6.24962773e-09j  3.15646447-8.60775775e-03j]]"
294.38571159814944j,"[[ 0.84355548-8.62076415e-03j -0.41764635-1.08145881e-08j]
 [-0.41612174-1.08118839e-08j  3.15644504-8.62078375e-03j]]"
294.7553107338659j,"[[ 0.84351321-8.64403675e-03j -0.41766591-2.24743440e-08j]
 [-0.4161413 -2.24715750e-08j  3.15648732-8.64408064e-03j]]"
295.1249098695823j,"[[ 0.84343638-8.66977121e-03j -0.41768896-2.55803472e-08j]
 [-0.41616435-2.55773476e-08j  3.1565642 -8.66982809e-03j]]"
295.49450900529877j,"[[ 0.84337893-8.71202913e-03j -0.41768474-2.71630299e-08j]
 [-0.41616013-2.71598522e-08j  3.15662169-8.71205910e-03j]]"
295.8641081410152j,"[[ 0.84327528-8.67353267e-03j -0.41765512-2.87516262e-08j]
 [-0.41613051-2.87481080e-08j  3.1567254 -8.67353656e-03j]]"
296.2337072767317j,"[[ 0.84319476-8.61343132e-03j -0.41765175-2.51268135e-08j]
 [-0.41612714-2.51233004e-08j  3.15680592-8.61344399e-03j]]"
296.6033064124481j,"[[ 0.84315872-8.53328962e-03j -0.41765407-2.50810749e-08j]
 [-0.41612946-2.50774434e-08j  3.15684199-8.53327594e-03j]]"
296.97290554816453j,"[[ 0.84320106-8.43007498e-03j -0.41770055-2.27116650e-08j]
 [-0.41617594-2.27079222e-08j  3.15679967-8.43004869e-03j]]"
297.342504683881j,"[[ 0.84323506-8.41006164e-03j -0.41776063-1.66362149e-08j]
 [-0.41623603-1.66325096e-08j  3.15676566-8.41002074e-03j]]"
297.7121038195975j,"[[ 0.84328238-8.41810489e-03j -0.41778896-2.00507390e-08j]
 [-0.41626435-2.00471027e-08j  3.15671833-8.41804545e-03j]]"
298.0817029553139j,"[[ 0.84329796-8.40097110e-03j -0.4177616 -1.68344521e-08j]
 [-0.416237  -1.68306747e-08j  3.15670278-8.40090633e-03j]]"
298.45130209103036j,"[[ 0.84328554-8.40896837e-03j -0.41775406+2.60094190e-09j]
 [-0.41622946+2.60465279e-09j  3.15671519-8.40889336e-03j]]"
298.8209012267468j,"[[ 0.84324472-8.41666679e-03j -0.41774282+1.31335229e-08j]
 [-0.41621821+1.31370481e-08j  3.15675597-8.41659368e-03j]]"
299.19050036246324j,"[[ 0.84321243-8.38777390e-03j -0.41771429+9.39198463e-09j]
 [-0.41618968+9.39538813e-09j  3.15678824-8.38769975e-03j]]"
299.5600994981797j,"[[ 0.84318357-8.29330821e-03j -0.41768801+1.58375931e-08j]
 [-0.4161634 +1.58407565e-08j  3.15681705-8.29319759e-03j]]"
299.9296986338961j,"[[ 0.843244  -8.20345489e-03j -0.41768146+2.24442598e-08j]
 [-0.41615686+2.24471691e-08j  3.15675657-8.20328722e-03j]]"
300.2992977696126j,"[[ 0.84331228-8.20451128e-03j -0.41766591+2.09193424e-08j]
 [-0.41614131+2.09218916e-08j  3.15668822-8.20436366e-03j]]"
300.668896905329j,"[[ 0.84330902-8.20661933e-03j -0.41765926+1.42914073e-08j]
 [-0.41613466+1.42935168e-08j  3.1566914 -8.20653893e-03j]]"
301.03849604104545j,"[[ 0.84329823-8.17823090e-03j -0.41766992+3.68096185e-09j]
 [-0.41614532+3.68300341e-09j  3.15670218-8.17819810e-03j]]"
301.4080951767619j,"[[ 0.84336737-8.07942635e-03j -0.41766346-3.93515528e-09j]
 [-0.41613886-3.93283470e-09j  3.15663309-8.07945658e-03j]]"
301.7776943124784j,"[[ 0.84334865-7.95742303e-03j -0.41767093-1.60447015e-09j]
 [-0.41614634-1.60187064e-09j  3.15665186-7.95745034e-03j]]"
302.14729344819483j,"[[ 0.84334692-7.90664070e-03j -0.41770831+5.02913681e-09j]
 [-0.41618372+5.03183740e-09j  3.15665361-7.90661715e-03j]]"
302.5168925839112j,"[[ 0.84335351-7.89258598e-03j -0.41772508+1.21783194e-08j]
 [-0.41620049+1.21809457e-08j  3.15664701-7.89252688e-03j]]"
302.8864917196277j,"[[ 0.84333344-7.85591413e-03j -0.41774161+1.54566185e-08j]
 [-0.41621702+1.54589801e-08j  3.15666703-7.85586416e-03j]]"
303.25609085534415j,"[[ 0.84329511-7.87682077e-03j -0.41775471+1.08729588e-08j]
 [-0.41623011+1.08751114e-08j  3.15670532-7.87677139e-03j]]"
303.6256899910606j,"[[ 0.84325302-7.86203203e-03j -0.41776626-2.39595312e-09j]
 [-0.41624167-2.39381219e-09j  3.15674741-7.86198762e-03j]]"
303.99528912677704j,"[[ 0.84330621-7.83896487e-03j -0.41782021-1.56218557e-08j]
 [-0.41629562-1.56194644e-08j  3.15669427-7.83893941e-03j]]"
304.3648882624935j,"[[ 0.84340534-7.86417674e-03j -0.41784828-1.43871421e-08j]
 [-0.41632369-1.43845257e-08j  3.15659518-7.86412527e-03j]]"
304.7344873982099j,"[[ 0.84345722-7.89675012e-03j -0.41783219-1.68651731e-08j]
 [-0.4163076 -1.68626105e-08j  3.15654329-7.89670478e-03j]]"
305.10408653392636j,"[[ 0.84350043-7.92131855e-03j -0.41783445-1.68258280e-08j]
 [-0.41630985-1.68233320e-08j  3.15650007-7.92127605e-03j]]"
305.4736856696428j,"[[ 0.84356902-8.01732198e-03j -0.41783848-1.71471748e-08j]
 [-0.41631389-1.71447315e-08j  3.15643147-8.01729464e-03j]]"
305.8432848053593j,"[[ 0.84360047-8.06906269e-03j -0.4178056 -2.37364514e-08j]
 [-0.416281  -2.37339285e-08j  3.15640003-8.06905680e-03j]]"
306.2128839410757j,"[[ 0.84356512-8.05703342e-03j -0.41779238-3.42486687e-08j]
 [-0.41626778-3.42460777e-08j  3.1564354 -8.05704521e-03j]]"
306.58248307679213j,"[[ 0.84350628-8.09102656e-03j -0.41782087-3.83083580e-08j]
 [-0.41629627-3.83055635e-08j  3.15649428-8.09104666e-03j]]"
306.9520822125086j,"[[ 0.84343598-8.16892326e-03j -0.41782064-3.31923876e-08j]
 [-0.41629604-3.31895441e-08j  3.15656459-8.16896307e-03j]]"
307.32168134822507j,"[[ 0.84340726-8.18959208e-03j -0.41777911-2.59441376e-08j]
 [-0.41625452-2.59414362e-08j  3.15659328-8.18964230e-03j]]"
307.6912804839415j,"[[ 0.84335663-8.12579516e-03j -0.41773201-2.11086327e-08j]
 [-0.41620741-2.11060944e-08j  3.15664389-8.12586818e-03j]]"
308.06087961965795j,"[[ 0.84332354-8.03833825e-03j -0.41773025-1.91553120e-08j]
 [-0.41620565-1.91526598e-08j  3.156677  -8.03842679e-03j]]"
308.4304787553744j,"[[ 0.84327907-8.00018858e-03j -0.41775225-2.26267541e-08j]
 [-0.41622766-2.26241952e-08j  3.15672145-8.00025273e-03j]]"
308.80007789109084j,"[[ 0.8432701 -7.96580444e-03j -0.41775265-3.00334199e-08j]
 [-0.41622805-3.00308688e-08j  3.15673041-7.96583149e-03j]]"
309.1696770268073j,"[[ 0.84325653-7.87509577e-03j -0.41773054-2.72318101e-08j]
 [-0.41620595-2.72293105e-08j  3.15674397-7.87511110e-03j]]"
309.5392761625238j,"[[ 0.84334764-7.85648968e-03j -0.41771868-2.87290019e-08j]
 [-0.41619409-2.87266344e-08j  3.15665284-7.85648616e-03j]]"
309.9088752982402j,"[[ 0.84338218-7.76690144e-03j -0.4176986 -3.83870643e-08j]
 [-0.41617401-3.83847279e-08j  3.1566183 -7.76688340e-03j]]"
310.2784744339566j,"[[ 0.84337571-7.63469063e-03j -0.4177072 -4.24360014e-08j]
 [-0.41618261-4.24335343e-08j  3.15662479-7.63469780e-03j]]"
310.64807356967304j,"[[ 0.84348608-7.60945373e-03j -0.4177521 -3.94600629e-08j]
 [-0.41622751-3.94573330e-08j  3.15651448-7.60945675e-03j]]"
311.01767270538954j,"[[ 0.8435215 -7.68663022e-03j -0.41776558-2.53805323e-08j]
 [-0.416241  -2.53775703e-08j  3.1564791 -7.68662659e-03j]]"
311.387271841106j,"[[ 0.84353317-7.78555067e-03j -0.41773829-1.42994277e-08j]
 [-0.4162137 -1.42965675e-08j  3.15646741-7.78555497e-03j]]"
311.7568709768224j,"[[ 0.84349996-7.82101183e-03j -0.41769174-9.17725648e-09j]
 [-0.41616715-9.17441209e-09j  3.15650063-7.82100184e-03j]]"
312.1264701125388j,"[[ 0.843478  -7.75382159e-03j -0.41764826-1.01516353e-08j]
 [-0.41612367-1.01487086e-08j  3.1565226 -7.75376925e-03j]]"
312.4960692482553j,"[[ 0.84344953-7.69080073e-03j -0.41763127-8.21923319e-09j]
 [-0.41610669-8.21619515e-09j  3.1565511 -7.69078194e-03j]]"
312.86566838397175j,"[[ 0.84344342-7.61911065e-03j -0.41762077+3.96127868e-10j]
 [-0.41609619+3.99215298e-10j  3.15655721-7.61911791e-03j]]"
313.2352675196882j,"[[ 0.84340985-7.64781245e-03j -0.4176205 +1.00958169e-08j]
 [-0.41609591+1.00988907e-08j  3.15659079-7.64785861e-03j]]"
313.6048666554047j,"[[ 0.84335383-7.61574737e-03j -0.41763327+1.67400090e-08j]
 [-0.41610869+1.67429973e-08j  3.15664678-7.61582916e-03j]]"
313.9744657911211j,"[[ 0.8432892 -7.56241805e-03j -0.41764394+1.98584660e-08j]
 [-0.41611936+1.98614909e-08j  3.15671143-7.56253587e-03j]]"
314.3440649268375j,"[[ 0.84329875-7.51313666e-03j -0.41765729+1.66285540e-08j]
 [-0.4161327 +1.66317640e-08j  3.15670192-7.51325078e-03j]]"
314.71366406255396j,"[[ 0.8433668 -7.49685320e-03j -0.41769569+1.55179730e-08j]
 [-0.4161711 +1.55213196e-08j  3.15663389-7.49694880e-03j]]"
315.08326319827046j,"[[ 0.84342876-7.47761314e-03j -0.4176984 +1.63313735e-08j]
 [-0.41617382+1.63347576e-08j  3.15657194-7.47767859e-03j]]"
315.4528623339869j,"[[ 0.84344451-7.37733873e-03j -0.41767154+1.68646071e-08j]
 [-0.41614696+1.68681000e-08j  3.15655621-7.37741052e-03j]]"
315.8224614697033j,"[[ 0.8434098 -7.32732023e-03j -0.41766207+2.01760787e-08j]
 [-0.41613749+2.01796835e-08j  3.15659094-7.32738139e-03j]]"
316.1920606054197j,"[[ 0.84342339-7.33058724e-03j -0.41769789+1.76528295e-08j]
 [-0.4161733 +1.76564515e-08j  3.15657736-7.33061187e-03j]]"
316.5616597411362j,"[[ 0.84348585-7.41845389e-03j -0.41773312+1.56690741e-08j]
 [-0.41620854+1.56726843e-08j  3.1565149 -7.41841457e-03j]]"
316.93125887685267j,"[[ 0.84351436-7.52999518e-03j -0.41776588+1.65745394e-08j]
 [-0.4162413 +1.65779825e-08j  3.15648635-7.52994812e-03j]]"
317.3008580125691j,"[[ 0.84353748-7.63887118e-03j -0.41779374+1.66893749e-08j]
 [-0.41626915+1.66926271e-08j  3.15646319-7.63881257e-03j]]"
317.67045714828555j,"[[ 0.84354174-7.68237458e-03j -0.4177923 +2.20228742e-08j]
 [-0.41626771+2.20261289e-08j  3.15645893-7.68236071e-03j]]"
318.040056284002j,"[[ 0.84352363-7.69711511e-03j -0.41777081+3.87426527e-08j]
 [-0.41624623+3.87460313e-08j  3.15647707-7.69712622e-03j]]"
318.40965541971843j,"[[ 0.8435118 -7.70402801e-03j -0.41774255+4.57376690e-08j]
 [-0.41621797+4.57410369e-08j  3.1564889 -7.70402660e-03j]]"
318.7792545554349j,"[[ 0.843436  -7.67064100e-03j -0.41774328+4.95645894e-08j]
 [-0.4162187 +4.95679266e-08j  3.1565647 -7.67054806e-03j]]"
319.1488536911514j,"[[ 0.84339917-7.63706140e-03j -0.41772843+4.77252223e-08j]
 [-0.41620385+4.77282558e-08j  3.15660146-7.63693906e-03j]]"
319.5184528268678j,"[[ 0.84341927-7.53629189e-03j -0.41771893+3.81588003e-08j]
 [-0.41619435+3.81616850e-08j  3.15658134-7.53616754e-03j]]"
319.8880519625842j,"[[ 0.84344355-7.54016082e-03j -0.41771009+2.76452945e-08j]
 [-0.41618551+2.76481829e-08j  3.15655706-7.54006980e-03j]]"
320.25765109830064j,"[[ 0.8435319 -7.53619402e-03j -0.41768883+2.08849646e-08j]
 [-0.41616425+2.08880150e-08j  3.15646874-7.53609720e-03j]]"
320.62725023401714j,"[[ 0.84355122-7.54567292e-03j -0.41769355+2.15739810e-08j]
 [-0.41616897+2.15770139e-08j  3.15644941-7.54556061e-03j]]"
320.9968493697336j,"[[ 0.84363064-7.53239748e-03j -0.41771327+1.74389330e-08j]
 [-0.41618869+1.74419852e-08j  3.15637   -7.53233014e-03j]]"
321.36644850545j,"[[ 0.84367207-7.56376509e-03j -0.41770185+1.30204346e-08j]
 [-0.41617727+1.30234902e-08j  3.15632857-7.56373766e-03j]]"
321.73604764116646j,"[[ 0.84369906-7.52728833e-03j -0.4176872 +7.99276759e-09j]
 [-0.41616262+7.99591317e-09j  3.1563016 -7.52729946e-03j]]"
322.1056467768829j,"[[ 0.84370983-7.52081907e-03j -0.41768384+5.80193360e-09j]
 [-0.41615926+5.80542383e-09j  3.15629091-7.52086250e-03j]]"
322.47524591259935j,"[[ 0.84369121-7.60018518e-03j -0.41764945+9.23491893e-09j]
 [-0.41612487+9.23866520e-09j  3.15630959-7.60018945e-03j]]"
322.8448450483158j,"[[ 0.84364648-7.53929346e-03j -0.41762124+1.55080403e-08j]
 [-0.41609666+1.55117329e-08j  3.1563543 -7.53921329e-03j]]"
323.2144441840323j,"[[ 0.84360639-7.53991283e-03j -0.41762794+2.53213360e-08j]
 [-0.41610336+2.53246980e-08j  3.15639433-7.53980463e-03j]]"
323.5840433197487j,"[[ 0.84355096-7.54029061e-03j -0.41760647+2.85804076e-08j]
 [-0.41608189+2.85834100e-08j  3.15644968-7.54015742e-03j]]"
323.9536424554651j,"[[ 0.84350171-7.51816319e-03j -0.41757907+2.60415600e-08j]
 [-0.41605449+2.60440501e-08j  3.15649882-7.51802897e-03j]]"
324.32324159118156j,"[[ 0.84352962-7.46668499e-03j -0.41756714+1.05319940e-08j]
 [-0.41604256+1.05342861e-08j  3.15647086-7.46654516e-03j]]"
324.69284072689805j,"[[ 0.84349235-7.36837794e-03j -0.41758361+9.92387537e-09j]
 [-0.41605904+9.92631270e-09j  3.15650817-7.36827464e-03j]]"
325.0624398626145j,"[[ 0.84349463-7.43932959e-03j -0.41757682+1.32541250e-08j]
 [-0.41605225+1.32565674e-08j  3.15650589-7.43922437e-03j]]"
