iw_n,Sigma_iw_n
-469.20610279202856j,"[[ 0.27695475+1.91408311e-03j -0.1021888 -1.56116389e-08j]
 [-0.101962  -1.56117387e-08j  3.72304545+1.91399373e-03j]]"
-468.83650365631206j,"[[ 0.27691072+1.84194462e-03j -0.10220299-1.52985105e-08j]
 [-0.1019762 -1.52986352e-08j  3.72308954+1.84188430e-03j]]"
-468.4669045205956j,"[[ 0.27686923+1.83016094e-03j -0.10220222-1.72390320e-08j]
 [-0.10197542-1.72391429e-08j  3.723131  +1.83015582e-03j]]"
-468.0973053848792j,"[[ 0.27683166+1.90953877e-03j -0.10219618-1.43157500e-08j]
 [-0.10196938-1.43158577e-08j  3.72316856+1.90950547e-03j]]"
-467.72770624916274j,"[[ 0.2767902 +1.88691151e-03j -0.10220147-1.40052520e-08j]
 [-0.10197467-1.40053586e-08j  3.72321002+1.88691687e-03j]]"
-467.3581071134463j,"[[ 0.2767172 +1.88890716e-03j -0.10220728-1.02034405e-08j]
 [-0.10198049-1.02035579e-08j  3.72328304+1.88891310e-03j]]"
-466.98850797772985j,"[[ 0.27671971+1.89500017e-03j -0.10219094-5.66487392e-09j]
 [-0.10196415-5.66497911e-09j  3.7232805 +1.89499314e-03j]]"
-466.6189088420134j,"[[ 0.27671876+1.94631664e-03j -0.10217274-5.73843471e-09j]
 [-0.10194594-5.73852074e-09j  3.72328141+1.94630719e-03j]]"
-466.2493097062969j,"[[ 0.27667359+1.94309324e-03j -0.1021879 -4.55457780e-09j]
 [-0.10196111-4.55468813e-09j  3.72332664+1.94309361e-03j]]"
-465.87971057058047j,"[[ 0.27661273+1.90566253e-03j -0.10218436+4.35421569e-09j]
 [-0.10195757+4.35411062e-09j  3.72338749+1.90567454e-03j]]"
-465.51011143486403j,"[[ 0.2766817 +1.95810925e-03j -0.10216659+5.53583318e-09j]
 [-0.1019398 +5.53575934e-09j  3.72331846+1.95806681e-03j]]"
-465.14051229914764j,"[[ 0.27664319+1.97363810e-03j -0.10217639+1.47878482e-10j]
 [-0.10194959+1.47807238e-10j  3.72335695+1.97359966e-03j]]"
-464.77091316343115j,"[[ 0.27659052+2.00932559e-03j -0.10218765-8.12934799e-09j]
 [-0.10196085-8.12941195e-09j  3.72340961+2.00931095e-03j]]"
-464.4013140277147j,"[[ 0.27656605+1.98544084e-03j -0.10218966-9.69268516e-09j]
 [-0.10196286-9.69276520e-09j  3.72343411+1.98539704e-03j]]"
-464.03171489199826j,"[[ 0.27660872+2.00023027e-03j -0.10216951-5.57306189e-09j]
 [-0.10194271-5.57314380e-09j  3.72339145+2.00019030e-03j]]"
-463.6621157562818j,"[[ 0.27658624+1.99647492e-03j -0.10216829+6.64411428e-11j]
 [-0.10194149+6.63462191e-11j  3.72341396+1.99643691e-03j]]"
-463.2925166205654j,"[[ 0.27660194+2.04156265e-03j -0.10217426+8.55598141e-09j]
 [-0.10194747+8.55588352e-09j  3.72339826+2.04154674e-03j]]"
-462.92291748484894j,"[[ 0.27663383+2.06933089e-03j -0.10218588+4.87247441e-09j]
 [-0.10195908+4.87239584e-09j  3.72336633+2.06929145e-03j]]"
-462.5533183491325j,"[[ 0.27670091+2.07775704e-03j -0.10216887+1.32519650e-09j]
 [-0.10194207+1.32507923e-09j  3.72329933+2.07770739e-03j]]"
-462.183719213416j,"[[ 0.27668186+2.08486178e-03j -0.10216153+1.03067752e-08j]
 [-0.10193473+1.03066460e-08j  3.7233184 +2.08485985e-03j]]"
-461.81412007769956j,"[[ 0.27667289+2.07128883e-03j -0.10216191+7.85736251e-09j]
 [-0.10193511+7.85726486e-09j  3.72332731+2.07127538e-03j]]"
-461.44452094198317j,"[[ 0.27669363+2.06816840e-03j -0.10216809+4.81014992e-09j]
 [-0.1019413 +4.81004972e-09j  3.72330657+2.06822457e-03j]]"
-461.07492180626673j,"[[ 0.27664653+2.05511552e-03j -0.10216957+1.00429352e-08j]
 [-0.10194277+1.00428683e-08j  3.72335361+2.05520365e-03j]]"
-460.70532267055023j,"[[ 0.27658466+2.08043974e-03j -0.1021804 +4.55844263e-09j]
 [-0.1019536 +4.55837593e-09j  3.72341548+2.08050604e-03j]]"
-460.3357235348338j,"[[ 0.27655295+1.98291734e-03j -0.10218214+1.81443134e-09j]
 [-0.10195534+1.81436076e-09j  3.7234472 +1.98296594e-03j]]"
-459.96612439911735j,"[[ 0.27659325+2.05860537e-03j -0.102141  +3.30493500e-09j]
 [-0.1019142 +3.30485084e-09j  3.72340692+2.05866528e-03j]]"
-459.59652526340096j,"[[ 0.27664867+2.12019225e-03j -0.10212515+1.03595600e-08j]
 [-0.10189835+1.03594533e-08j  3.72335155+2.12026335e-03j]]"
-459.22692612768446j,"[[ 0.2766191 +2.18047567e-03j -0.10213649+1.86307827e-08j]
 [-0.1019097 +1.86306897e-08j  3.72338108+2.18055218e-03j]]"
-458.857326991968j,"[[ 0.27660139+2.18758369e-03j -0.10214756+1.89363290e-08j]
 [-0.10192076+1.89362473e-08j  3.72339878+2.18764561e-03j]]"
-458.4877278562516j,"[[ 0.27663416+2.30206582e-03j -0.10217028+1.86835667e-08j]
 [-0.10194348+1.86834729e-08j  3.72336603+2.30215404e-03j]]"
-458.1181287205351j,"[[ 0.27666024+2.26743356e-03j -0.10218868+1.57539402e-08j]
 [-0.10196188+1.57538519e-08j  3.72333994+2.26751668e-03j]]"
-457.7485295848187j,"[[ 0.27673364+2.23642824e-03j -0.10217706+1.74748767e-08j]
 [-0.10195026+1.74748021e-08j  3.72326652+2.23653807e-03j]]"
-457.37893044910226j,"[[ 0.27678762+2.26135939e-03j -0.10216512+2.01208061e-08j]
 [-0.10193832+2.01207255e-08j  3.72321254+2.26150468e-03j]]"
-457.0093313133858j,"[[ 0.27689958+2.23105343e-03j -0.10215425+1.94908289e-08j]
 [-0.10192745+1.94907725e-08j  3.72310053+2.23122707e-03j]]"
-456.6397321776693j,"[[ 0.27699272+2.19473676e-03j -0.1021524 +2.14940420e-08j]
 [-0.1019256 +2.14939960e-08j  3.72300738+2.19493076e-03j]]"
-456.2701330419529j,"[[ 0.27704919+2.12274570e-03j -0.10214497+2.14289120e-08j]
 [-0.10191817+2.14288968e-08j  3.72295085+2.12292359e-03j]]"
-455.90053390623643j,"[[ 0.27703903+2.09317728e-03j -0.10213682+1.50863471e-08j]
 [-0.10191003+1.50863585e-08j  3.72296095+2.09335893e-03j]]"
-455.53093477052005j,"[[ 0.27704003+2.08535901e-03j -0.1021408 +9.78599651e-09j]
 [-0.10191401+9.78604338e-09j  3.72295988+2.08549513e-03j]]"
-455.16133563480355j,"[[ 0.27698595+2.06266332e-03j -0.10215214+6.36239021e-09j]
 [-0.10192535+6.36243381e-09j  3.72301397+2.06276013e-03j]]"
-454.7917364990871j,"[[ 0.27698118+2.07645239e-03j -0.10216133-1.47156788e-10j]
 [-0.10193453-1.47115881e-10j  3.72301874+2.07657077e-03j]]"
-454.42213736337067j,"[[ 0.27696221+1.99533747e-03j -0.10216005+5.97125480e-10j]
 [-0.10193325+5.97152976e-10j  3.72303774+1.99539765e-03j]]"
-454.05253822765417j,"[[ 0.27691806+1.92625336e-03j -0.10217214-2.66753944e-09j]
 [-0.10194534-2.66752579e-09j  3.72308191+1.92632069e-03j]]"
-453.6829390919378j,"[[ 0.27688676+1.86196305e-03j -0.10216828+2.40236497e-09j]
 [-0.10194148+2.40236680e-09j  3.72311324+1.86204188e-03j]]"
-453.31333995622134j,"[[ 0.2768449 +1.78110851e-03j -0.10216936+6.29716867e-09j]
 [-0.10194256+6.29718182e-09j  3.72315508+1.78116350e-03j]]"
-452.9437408205049j,"[[ 0.27677592+1.76114869e-03j -0.10213949+1.02473076e-08j]
 [-0.10191269+1.02473273e-08j  3.72322404+1.76118493e-03j]]"
-452.5741416847884j,"[[ 0.27669765+1.82811519e-03j -0.10211751+1.33226805e-08j]
 [-0.10189071+1.33226995e-08j  3.72330231+1.82810092e-03j]]"
-452.20454254907196j,"[[ 0.27664715+1.85382283e-03j -0.10212767+1.06805936e-08j]
 [-0.10190087+1.06806272e-08j  3.72335278+1.85381705e-03j]]"
-451.8349434133556j,"[[ 0.27657142+1.95016734e-03j -0.10213934+7.71639274e-09j]
 [-0.10191254+7.71643714e-09j  3.72342849+1.95011248e-03j]]"
-451.46534427763913j,"[[ 0.27657419+1.98491879e-03j -0.10215748+7.88159468e-09j]
 [-0.10193068+7.88161989e-09j  3.72342576+1.98480669e-03j]]"
-451.09574514192263j,"[[ 0.27662106+2.00005869e-03j -0.1021274 +7.23887246e-09j]
 [-0.1019006 +7.23889513e-09j  3.7233789 +1.99999016e-03j]]"
-450.7261460062062j,"[[ 0.27665556+2.09768491e-03j -0.10212254+4.63443397e-09j]
 [-0.10189574+4.63445231e-09j  3.72334441+2.09760172e-03j]]"
-450.35654687048975j,"[[ 0.27664282+2.11012565e-03j -0.10213228+9.79867259e-10j]
 [-0.10190548+9.79859121e-10j  3.72335719+2.11005190e-03j]]"
-449.9869477347733j,"[[ 0.27670271+2.14208694e-03j -0.10212418-2.90638000e-09j]
 [-0.10189738-2.90638322e-09j  3.7232973 +2.14199999e-03j]]"
-449.61734859905687j,"[[ 0.27667639+2.20168922e-03j -0.10212749-4.29987827e-09j]
 [-0.10190069-4.29989804e-09j  3.72332365+2.20159559e-03j]]"
-449.2477494633404j,"[[ 0.27667475+2.14827867e-03j -0.10215646-5.64552705e-09j]
 [-0.10192966-5.64553209e-09j  3.72332526+2.14815487e-03j]]"
-448.878150327624j,"[[ 0.27671328+2.06885642e-03j -0.10214813-4.35565671e-09j]
 [-0.10192133-4.35567593e-09j  3.72328675+2.06869571e-03j]]"
-448.5085511919075j,"[[ 0.27671408+2.04140410e-03j -0.10213407-2.63190638e-09j]
 [-0.10190727-2.63194277e-09j  3.72328599+2.04128288e-03j]]"
-448.1389520561911j,"[[ 0.27674374+2.05472133e-03j -0.10212945-2.96422823e-10j]
 [-0.10190265-2.96456001e-10j  3.72325632+2.05456420e-03j]]"
-447.76935292047466j,"[[ 0.27673751+2.12360710e-03j -0.10212419-2.68818027e-09j]
 [-0.10189739-2.68822572e-09j  3.72326258+2.12346682e-03j]]"
-447.39975378475816j,"[[ 0.27675125+2.11089088e-03j -0.10213393-5.16983684e-09j]
 [-0.10190713-5.16987926e-09j  3.72324883+2.11078854e-03j]]"
-447.0301546490417j,"[[ 0.27674654+2.10656381e-03j -0.10213484-1.17928557e-08j]
 [-0.10190805-1.17929244e-08j  3.72325359+2.10649149e-03j]]"
-446.6605555133253j,"[[ 0.27672824+2.13772929e-03j -0.10213768-1.10145222e-08j]
 [-0.10191088-1.10146129e-08j  3.72327194+2.13768193e-03j]]"
-446.29095637760884j,"[[ 0.27672584+2.14571149e-03j -0.1021412 -4.40382454e-09j]
 [-0.1019144 -4.40391445e-09j  3.72327434+2.14564520e-03j]]"
-445.9213572418924j,"[[ 0.27669226+2.13478481e-03j -0.10215092+2.44507865e-09j]
 [-0.10192412+2.44497164e-09j  3.72330795+2.13471309e-03j]]"
-445.55175810617595j,"[[ 0.27672628+2.04500279e-03j -0.10215586-4.31490212e-11j]
 [-0.10192906-4.32268250e-11j  3.72327388+2.04494316e-03j]]"
-445.1821589704595j,"[[ 0.27670495+1.94463150e-03j -0.10214506-6.41219736e-09j]
 [-0.10191826-6.41225832e-09j  3.72329517+1.94458551e-03j]]"
-444.81255983474307j,"[[ 0.27666751+1.95157277e-03j -0.10212342-8.03535382e-09j]
 [-0.10189662-8.03542293e-09j  3.72333263+1.95156175e-03j]]"
-444.44296069902657j,"[[ 0.27666978+1.99047656e-03j -0.10212307-9.77462360e-09j]
 [-0.10189627-9.77467684e-09j  3.72333033+1.99048031e-03j]]"
-444.0733615633102j,"[[ 0.27661736+1.98925107e-03j -0.10214181-7.84380367e-09j]
 [-0.10191501-7.84385427e-09j  3.72338274+1.98921355e-03j]]"
-443.70376242759374j,"[[ 0.2765644 +1.97144519e-03j -0.10213242-4.76477094e-09j]
 [-0.10190562-4.76481600e-09j  3.72343568+1.97139728e-03j]]"
-443.33416329187725j,"[[ 0.27654217+2.01525513e-03j -0.10212944-3.15327541e-09j]
 [-0.10190264-3.15332751e-09j  3.72345793+2.01518862e-03j]]"
-442.9645641561608j,"[[ 0.27654084+2.08211280e-03j -0.10214309-6.92730835e-09j]
 [-0.10191629-6.92736635e-09j  3.72345928+2.08208072e-03j]]"
-442.59496502044436j,"[[ 0.2765397 +2.14509932e-03j -0.10215155-1.25574281e-08j]
 [-0.10192476-1.25574599e-08j  3.72346036+2.14503371e-03j]]"
-442.225365884728j,"[[ 0.27659557+2.19556868e-03j -0.10215304-1.11110743e-08j]
 [-0.10192624-1.11111612e-08j  3.7234046 +2.19551442e-03j]]"
-441.8557667490115j,"[[ 0.27660053+2.20883654e-03j -0.10215595-4.65665581e-09j]
 [-0.10192915-4.65672310e-09j  3.72339961+2.20880651e-03j]]"
-441.48616761329504j,"[[ 0.27665985+2.27349643e-03j -0.10215387-4.84537200e-09j]
 [-0.10192707-4.84543484e-09j  3.72334028+2.27343279e-03j]]"
-441.1165684775786j,"[[ 0.27667682+2.28934973e-03j -0.10215443-5.51316544e-09j]
 [-0.10192763-5.51324146e-09j  3.72332333+2.28935602e-03j]]"
-440.74696934186215j,"[[ 0.27665004+2.28228596e-03j -0.10216677-7.27408349e-09j]
 [-0.10193997-7.27414482e-09j  3.72335008+2.28231820e-03j]]"
-440.3773702061457j,"[[ 0.27662127+2.23115946e-03j -0.10215463-9.67290881e-09j]
 [-0.10192783-9.67294391e-09j  3.7233788 +2.23120477e-03j]]"
-440.00777107042927j,"[[ 0.27665466+2.25743252e-03j -0.1021639 -1.45843563e-08j]
 [-0.1019371 -1.45843556e-08j  3.72334534+2.25743924e-03j]]"
-439.63817193471283j,"[[ 0.27672406+2.16339064e-03j -0.10217154-1.75986941e-08j]
 [-0.10194474-1.75986979e-08j  3.72327595+2.16334664e-03j]]"
-439.26857279899633j,"[[ 0.27664487+2.14236749e-03j -0.10215688-2.12389394e-08j]
 [-0.10193008-2.12389432e-08j  3.72335513+2.14233672e-03j]]"
-438.8989736632799j,"[[ 0.27661884+2.12591018e-03j -0.10216262-2.06697337e-08j]
 [-0.10193582-2.06697417e-08j  3.72338118+2.12584041e-03j]]"
-438.5293745275635j,"[[ 0.27665859+2.13152952e-03j -0.10215778-1.07824808e-08j]
 [-0.10193098-1.07825244e-08j  3.7233415 +2.13140744e-03j]]"
-438.15977539184706j,"[[ 0.27670984+2.08819438e-03j -0.10214844-7.65009938e-09j]
 [-0.10192164-7.65014733e-09j  3.72329025+2.08807335e-03j]]"
-437.79017625613056j,"[[ 0.276727  +2.07852271e-03j -0.10214863-5.67282696e-09j]
 [-0.10192183-5.67289248e-09j  3.72327312+2.07843287e-03j]]"
-437.4205771204141j,"[[ 0.27668151+2.03785054e-03j -0.10214308-1.08423889e-08j]
 [-0.10191628-1.08424422e-08j  3.72331859+2.03782127e-03j]]"
-437.0509779846977j,"[[ 0.27667529+2.05670222e-03j -0.10214063-1.50382773e-08j]
 [-0.10191383-1.50383603e-08j  3.72332487+2.05664566e-03j]]"
-436.68137884898124j,"[[ 0.27670088+2.13328250e-03j -0.10214235-9.85025573e-09j]
 [-0.10191555-9.85033547e-09j  3.72329927+2.13325165e-03j]]"
-436.3117797132648j,"[[ 0.27668659+2.08226439e-03j -0.10214986-9.52053439e-09j]
 [-0.10192306-9.52060907e-09j  3.72331355+2.08226485e-03j]]"
-435.94218057754836j,"[[ 0.27662579+2.07687214e-03j -0.1021563 -7.44118064e-09j]
 [-0.1019295 -7.44126787e-09j  3.72337438+2.07683691e-03j]]"
-435.5725814418319j,"[[ 0.27663691+2.07433668e-03j -0.10217181-2.29890554e-09j]
 [-0.10194501-2.29897694e-09j  3.72336322+2.07432630e-03j]]"
-435.2029823061154j,"[[ 0.27652425+2.01738318e-03j -0.1021599 -2.88050152e-09j]
 [-0.1019331 -2.88054660e-09j  3.72347583+2.01736358e-03j]]"
-434.833383170399j,"[[ 0.276522  +2.11506826e-03j -0.102145  +1.72708848e-09j]
 [-0.1019182 +1.72703438e-09j  3.72347811+2.11503582e-03j]]"
-434.4637840346826j,"[[ 0.27648379+2.06505760e-03j -0.10213893+8.06370142e-09j]
 [-0.10191213+8.06364158e-09j  3.72351633+2.06499092e-03j]]"
-434.09418489896615j,"[[ 0.27652771+2.13567538e-03j -0.10212697+9.24478365e-09j]
 [-0.10190017+9.24470897e-09j  3.72347243+2.13559458e-03j]]"
-433.72458576324965j,"[[ 0.27653639+2.17960073e-03j -0.10212947+1.19022438e-08j]
 [-0.10190267+1.19021881e-08j  3.72346372+2.17956085e-03j]]"
-433.3549866275332j,"[[ 0.27650787+2.11275520e-03j -0.10212788+9.03398009e-09j]
 [-0.10190108+9.03394875e-09j  3.72349219+2.11273573e-03j]]"
-432.98538749181677j,"[[ 0.27649228+2.12341463e-03j -0.10212238+4.12283618e-09j]
 [-0.10189558+4.12278498e-09j  3.72350782+2.12340056e-03j]]"
-432.6157883561004j,"[[ 0.27645972+2.16541680e-03j -0.1021102 -6.54110995e-10j]
 [-0.1018834 -6.54161455e-10j  3.72354038+2.16543012e-03j]]"
-432.2461892203839j,"[[ 0.27648312+2.22190067e-03j -0.10210598-5.89058225e-09j]
 [-0.10187918-5.89064054e-09j  3.72351699+2.22190769e-03j]]"
-431.87659008466744j,"[[ 0.27649049+2.27263964e-03j -0.10211179-4.65564397e-09j]
 [-0.10188499-4.65569030e-09j  3.7235096 +2.27268253e-03j]]"
-431.506990948951j,"[[ 0.27648578+2.28529566e-03j -0.10212978-1.10470254e-08j]
 [-0.10190298-1.10470687e-08j  3.7235143 +2.28530077e-03j]]"
-431.1373918132345j,"[[ 0.27656061+2.30180212e-03j -0.10212937-9.57538878e-09j]
 [-0.10190257-9.57546350e-09j  3.72343953+2.30181898e-03j]]"
-430.7677926775181j,"[[ 0.27657066+2.37227128e-03j -0.10210108-4.29431171e-09j]
 [-0.10187428-4.29439120e-09j  3.72342949+2.37223907e-03j]]"
-430.3981935418017j,"[[ 0.27656234+2.39087734e-03j -0.1020904 -3.48363489e-09j]
 [-0.1018636 -3.48372871e-09j  3.72343784+2.39080051e-03j]]"
-430.02859440608523j,"[[ 0.27661139+2.37704978e-03j -0.10209044-5.40956020e-10j]
 [-0.10186364-5.41048460e-10j  3.72338879+2.37700909e-03j]]"
-429.65899527036873j,"[[ 0.27666032+2.45496023e-03j -0.10208497-4.36322829e-09j]
 [-0.10185817-4.36332629e-09j  3.72333987+2.45491146e-03j]]"
-429.2893961346523j,"[[ 0.27665384+2.44087259e-03j -0.1021104 -5.73054637e-09j]
 [-0.1018836 -5.73066862e-09j  3.72334639+2.44084814e-03j]]"
-428.9197969989359j,"[[ 0.27664407+2.37132441e-03j -0.10212254-1.81054814e-09j]
 [-0.10189574-1.81067182e-09j  3.72335616+2.37133294e-03j]]"
-428.55019786321947j,"[[ 0.27672715+2.25625612e-03j -0.10210766+1.80238731e-09j]
 [-0.10188086+1.80228001e-09j  3.72327305+2.25626965e-03j]]"
-428.18059872750297j,"[[ 0.27668929+2.24938293e-03j -0.10208956+8.90080131e-09j]
 [-0.10186276+8.90069249e-09j  3.72331092+2.24943992e-03j]]"
-427.8109995917865j,"[[ 0.27664105+2.32738381e-03j -0.10209398+1.24774883e-08j]
 [-0.10186718+1.24774119e-08j  3.72335909+2.32739592e-03j]]"
-427.4414004560701j,"[[ 0.27658397+2.35566827e-03j -0.10211573+1.16323145e-08j]
 [-0.10188893+1.16322174e-08j  3.72341621+2.35566286e-03j]]"
-427.07180132035364j,"[[ 0.27659736+2.38235974e-03j -0.10210712+1.17300647e-08j]
 [-0.10188032+1.17299532e-08j  3.72340285+2.38230946e-03j]]"
-426.7022021846372j,"[[ 0.27666509+2.44735523e-03j -0.10211952+1.08045026e-08j]
 [-0.10189272+1.08043539e-08j  3.72333519+2.44733129e-03j]]"
-426.33260304892076j,"[[ 0.27663733+2.47733229e-03j -0.102139  +2.01040936e-08j]
 [-0.1019122 +2.01039611e-08j  3.72336293+2.47739193e-03j]]"
-425.9630039132043j,"[[ 0.2767077 +2.41924615e-03j -0.10211832+1.90994915e-08j]
 [-0.10189152+1.90993794e-08j  3.72329251+2.41931412e-03j]]"
-425.5934047774878j,"[[ 0.2766593 +2.47495079e-03j -0.10210711+1.89087893e-08j]
 [-0.10188031+1.89086677e-08j  3.72334093+2.47503670e-03j]]"
-425.2238056417714j,"[[ 0.27663328+2.50193699e-03j -0.1021065 +2.05923696e-08j]
 [-0.1018797 +2.05922623e-08j  3.72336692+2.50206041e-03j]]"
-424.854206506055j,"[[ 0.27676705+2.53965333e-03j -0.10212509+1.27321337e-08j]
 [-0.10189829+1.27320549e-08j  3.7232331 +2.53979812e-03j]]"
-424.48460737033855j,"[[ 0.27680468+2.48055576e-03j -0.10214759+1.18763452e-08j]
 [-0.10192079+1.18762604e-08j  3.72319548+2.48071775e-03j]]"
-424.11500823462205j,"[[ 0.27679406+2.41435549e-03j -0.10213892+1.58812230e-08j]
 [-0.10191212+1.58811654e-08j  3.72320605+2.41449384e-03j]]"
-423.7454090989056j,"[[ 0.27679006+2.31438259e-03j -0.10214933+1.87772958e-08j]
 [-0.10192253+1.87772840e-08j  3.72320997+2.31452972e-03j]]"
-423.37580996318917j,"[[ 0.27679365+2.30566226e-03j -0.10215737+1.96116253e-08j]
 [-0.10193057+1.96116291e-08j  3.72320634+2.30579203e-03j]]"
-423.0062108274727j,"[[ 0.27672314+2.29602686e-03j -0.10216437+2.15624031e-08j]
 [-0.10193757+2.15623933e-08j  3.72327688+2.29609942e-03j]]"
-422.6366116917563j,"[[ 0.27670884+2.28108612e-03j -0.10216219+1.54933722e-08j]
 [-0.10193539+1.54933889e-08j  3.72329113+2.28118735e-03j]]"
-422.26701255603984j,"[[ 0.27675679+2.29653005e-03j -0.10215315+5.20946226e-09j]
 [-0.10192635+5.20946823e-09j  3.7232432 +2.29658683e-03j]]"
-421.8974134203234j,"[[ 0.27677575+2.39442535e-03j -0.10214901+3.55042103e-09j]
 [-0.10192221+3.55040648e-09j  3.72322428+2.39449182e-03j]]"
-421.5278142846069j,"[[ 0.27677365+2.36339657e-03j -0.10216219-1.76986222e-09j]
 [-0.10193539-1.76987826e-09j  3.72322638+2.36346952e-03j]]"
-421.1582151488905j,"[[ 0.27673484+2.35981900e-03j -0.1021789 -4.29915508e-09j]
 [-0.1019521 -4.29918839e-09j  3.72326523+2.35988164e-03j]]"
-420.7886160131741j,"[[ 0.27674742+2.32994050e-03j -0.10216689+1.65953850e-09j]
 [-0.10194009+1.65948492e-09j  3.72325268+2.33002018e-03j]]"
-420.41901687745764j,"[[ 0.27675681+2.29818065e-03j -0.10214633+5.90476976e-09j]
 [-0.10191953+5.90474023e-09j  3.72324325+2.29824978e-03j]]"
-420.04941774174114j,"[[ 0.27681682+2.35956723e-03j -0.1021487 +6.07533895e-09j]
 [-0.1019219 +6.07532260e-09j  3.72318321+2.35965316e-03j]]"
-419.6798186060247j,"[[ 0.2768112 +2.35880843e-03j -0.10216358+7.73583636e-09j]
 [-0.10193678+7.73583263e-09j  3.72318881+2.35889665e-03j]]"
-419.3102194703083j,"[[ 0.2767817 +2.31723812e-03j -0.10216619+7.78918529e-09j]
 [-0.10193939+7.78918283e-09j  3.7232183 +2.31731395e-03j]]"
-418.9406203345918j,"[[ 0.27680231+2.26980901e-03j -0.10217385+5.54617063e-09j]
 [-0.10194705+5.54619233e-09j  3.72319765+2.26989394e-03j]]"
-418.57102119887537j,"[[ 0.27683209+2.26093400e-03j -0.10217327+2.61001508e-09j]
 [-0.10194647+2.61003378e-09j  3.72316788+2.26092760e-03j]]"
-418.20142206315893j,"[[ 0.2767868 +2.29279025e-03j -0.10219501+4.00427442e-10j]
 [-0.10196821+4.00435287e-10j  3.72321319+2.29276902e-03j]]"
-417.8318229274425j,"[[ 0.27673043+2.24848169e-03j -0.10221767-3.50175072e-10j]
 [-0.10199087-3.50169898e-10j  3.72326956+2.24844832e-03j]]"
-417.46222379172605j,"[[ 0.27673237+2.22763251e-03j -0.10222814+6.78407412e-10j]
 [-0.10200134+6.78403179e-10j  3.72326764+2.22758011e-03j]]"
-417.0926246560096j,"[[ 0.27672992+2.20228659e-03j -0.10221948-7.16269374e-10j]
 [-0.10199268-7.16281946e-10j  3.7232701 +2.20226443e-03j]]"
-416.72302552029316j,"[[ 0.27668439+2.22367561e-03j -0.10219964-1.94303458e-10j]
 [-0.10197284-1.94307720e-10j  3.72331562+2.22364739e-03j]]"
-416.3534263845767j,"[[ 0.27665347+2.26516595e-03j -0.10218936+3.51573305e-10j]
 [-0.10196256+3.51570525e-10j  3.72334653+2.26513509e-03j]]"
-415.9838272488602j,"[[ 0.27669076+2.33460726e-03j -0.10219616-4.13486413e-09j]
 [-0.10196936-4.13484878e-09j  3.72330922+2.33454552e-03j]]"
-415.6142281131438j,"[[ 0.27669927+2.31855383e-03j -0.10220456-6.91705169e-09j]
 [-0.10197775-6.91705216e-09j  3.72330073+2.31847283e-03j]]"
-415.2446289774274j,"[[ 0.27670851+2.31526581e-03j -0.10220268-4.55287435e-11j]
 [-0.10197588-4.55367589e-11j  3.72329151+2.31521444e-03j]]"
-414.8750298417109j,"[[ 0.27673185+2.42346111e-03j -0.10220509-4.17540026e-10j]
 [-0.10197829-4.17535911e-10j  3.72326814+2.42340010e-03j]]"
-414.50543070599446j,"[[ 0.2767141 +2.42010939e-03j -0.10222257+2.12198682e-10j]
 [-0.10199577+2.12186572e-10j  3.72328592+2.42001278e-03j]]"
-414.135831570278j,"[[ 0.27670749+2.39911432e-03j -0.10223397+6.13675631e-09j]
 [-0.10200716+6.13674875e-09j  3.72329252+2.39902019e-03j]]"
-413.7662324345616j,"[[ 0.2767119 +2.41143271e-03j -0.10224842+2.49536743e-09j]
 [-0.10202162+2.49536928e-09j  3.72328809+2.41138624e-03j]]"
-413.39663329884513j,"[[ 0.27669393+2.46825675e-03j -0.10224774-2.92759864e-09j]
 [-0.10202093-2.92759104e-09j  3.72330606+2.46823849e-03j]]"
-413.0270341631287j,"[[ 0.27663943+2.47499055e-03j -0.10226119-1.29338150e-09j]
 [-0.10203439-1.29338525e-09j  3.72336058+2.47494013e-03j]]"
-412.65743502741225j,"[[ 0.27660449+2.56454064e-03j -0.10228053+1.16068364e-09j]
 [-0.10205373+1.16065816e-09j  3.72339556+2.56450118e-03j]]"
-412.2878358916958j,"[[ 0.27662808+2.52299130e-03j -0.10229109-1.78134313e-09j]
 [-0.10206429-1.78133534e-09j  3.72337191+2.52295840e-03j]]"
-411.9182367559793j,"[[ 0.27665303+2.51222490e-03j -0.10229043-8.52806536e-09j]
 [-0.10206363-8.52805884e-09j  3.72334696+2.51217775e-03j]]"
-411.5486376202629j,"[[ 0.27669947+2.57225911e-03j -0.10230283-1.48377965e-08j]
 [-0.10207602-1.48377901e-08j  3.72330052+2.57221040e-03j]]"
-411.1790384845465j,"[[ 0.2767608 +2.60333904e-03j -0.10232096-2.02751895e-08j]
 [-0.10209415-2.02751753e-08j  3.72323918+2.60326215e-03j]]"
-410.80943934883j,"[[ 0.27677344+2.65327636e-03j -0.10233206-2.15484425e-08j]
 [-0.10210526-2.15484441e-08j  3.72322656+2.65317274e-03j]]"
-410.43984021311354j,"[[ 0.27681217+2.58682551e-03j -0.10232848-1.99861199e-08j]
 [-0.10210168-1.99861622e-08j  3.7231879 +2.58669313e-03j]]"
-410.0702410773971j,"[[ 0.27685957+2.62682050e-03j -0.1023198 -1.68907166e-08j]
 [-0.102093  -1.68907915e-08j  3.72314056+2.62670713e-03j]]"
