iw_n,Sigma_iw_n
-457.37893044910226j,"[[ 1.27363191+6.13898699e-03j -0.75562549+1.06692293e-09j]
 [-0.75571093+1.06696579e-09j  2.72636832+6.13906436e-03j]]"
-457.0093313133858j,"[[ 1.27355466+6.20271088e-03j -0.75563966+2.59984788e-08j]
 [-0.75572511+2.59985214e-08j  2.72644557+6.20279263e-03j]]"
-456.6397321776693j,"[[ 1.27344934+6.24434668e-03j -0.7556478 +3.91238187e-08j]
 [-0.75573325+3.91238512e-08j  2.72655083+6.24441995e-03j]]"
-456.2701330419529j,"[[ 1.2734126 +6.28134254e-03j -0.75563495+3.73863898e-08j]
 [-0.7557204 +3.73864113e-08j  2.72658751+6.28143644e-03j]]"
-455.90053390623643j,"[[ 1.27352042+6.29706195e-03j -0.75561096+3.05906651e-08j]
 [-0.75569641+3.05906815e-08j  2.72647967+6.29722018e-03j]]"
-455.53093477052005j,"[[ 1.2736345 +6.26820170e-03j -0.75560994+3.32741585e-08j]
 [-0.75569539+3.32741746e-08j  2.72636559+6.26837601e-03j]]"
-455.16133563480355j,"[[ 1.27363329+6.18270395e-03j -0.75562323+4.43411300e-08j]
 [-0.75570868+4.43411489e-08j  2.72636681+6.18281698e-03j]]"
-454.7917364990871j,"[[ 1.27355169+6.11109810e-03j -0.75564294+4.79151877e-08j]
 [-0.75572839+4.79152107e-08j  2.72644843+6.11116536e-03j]]"
-454.42213736337067j,"[[ 1.27346969+6.06996834e-03j -0.75565827+5.39454405e-08j]
 [-0.75574371+5.39454734e-08j  2.72653048+6.07000622e-03j]]"
-454.05253822765417j,"[[ 1.27347055+6.08210996e-03j -0.75567139+7.66990811e-08j]
 [-0.75575683+7.66991190e-08j  2.72652965+6.08216714e-03j]]"
-453.6829390919378j,"[[ 1.27352661+6.10481455e-03j -0.75568622+9.60621332e-08j]
 [-0.75577167+9.60621719e-08j  2.72647359+6.10486952e-03j]]"
-453.31333995622134j,"[[ 1.27360216+6.15237494e-03j -0.75569316+1.11166868e-07j]
 [-0.75577861+1.11166902e-07j  2.72639803+6.15240713e-03j]]"
-452.9437408205049j,"[[ 1.27370347+6.19312239e-03j -0.75570197+1.28261749e-07j]
 [-0.75578742+1.28261778e-07j  2.72629669+6.19314872e-03j]]"
-452.5741416847884j,"[[ 1.2737732 +6.19578995e-03j -0.75574229+1.38710864e-07j]
 [-0.75582774+1.38710887e-07j  2.72622692+6.19584561e-03j]]"
-452.20454254907196j,"[[ 1.2737899 +6.15051351e-03j -0.75579387+1.39635105e-07j]
 [-0.75587932+1.39635128e-07j  2.72621023+6.15059247e-03j]]"
-451.8349434133556j,"[[ 1.27373858+6.07562936e-03j -0.75583542+1.54989263e-07j]
 [-0.75592086+1.54989289e-07j  2.72626156+6.07570706e-03j]]"
-451.46534427763913j,"[[ 1.27371542+6.05145870e-03j -0.75585584+1.69312887e-07j]
 [-0.75594129+1.69312911e-07j  2.72628471+6.05156518e-03j]]"
-451.09574514192263j,"[[ 1.27376618+6.07036688e-03j -0.75584036+1.61844565e-07j]
 [-0.7559258 +1.61844583e-07j  2.72623392+6.07049158e-03j]]"
-450.7261460062062j,"[[ 1.27386096+6.09515166e-03j -0.75582413+1.50706082e-07j]
 [-0.75590958+1.50706098e-07j  2.72613913+6.09531451e-03j]]"
-450.35654687048975j,"[[ 1.27394891+6.11154534e-03j -0.75583554+1.44162276e-07j]
 [-0.75592098+1.44162295e-07j  2.72605119+6.11175032e-03j]]"
-449.9869477347733j,"[[ 1.27396091+6.06572748e-03j -0.75585705+1.36510971e-07j]
 [-0.7559425 +1.36510993e-07j  2.72603921+6.06596312e-03j]]"
-449.61734859905687j,"[[ 1.27388103+6.01045263e-03j -0.75583976+1.26153267e-07j]
 [-0.75592521+1.26153287e-07j  2.72611908+6.01068205e-03j]]"
-449.2477494633404j,"[[ 1.27381489+6.01902764e-03j -0.75580321+1.15698640e-07j]
 [-0.75588866+1.15698653e-07j  2.72618518+6.01924883e-03j]]"
-448.878150327624j,"[[ 1.27384294+6.05706842e-03j -0.75579753+1.09230938e-07j]
 [-0.75588298+1.09230941e-07j  2.72615708+6.05728723e-03j]]"
-448.5085511919075j,"[[ 1.27392313+6.11349109e-03j -0.75578481+1.14804427e-07j]
 [-0.75587025+1.14804426e-07j  2.72607687+6.11369790e-03j]]"
-448.1389520561911j,"[[ 1.27395741+6.16111912e-03j -0.75576349+1.18145542e-07j]
 [-0.75584893+1.18145542e-07j  2.72604259+6.16126684e-03j]]"
-447.76935292047466j,"[[ 1.27395119+6.16795698e-03j -0.75577164+1.21584309e-07j]
 [-0.75585709+1.21584307e-07j  2.7260488 +6.16807968e-03j]]"
-447.39975378475816j,"[[ 1.27393171+6.17374260e-03j -0.75578061+1.16453757e-07j]
 [-0.75586605+1.16453754e-07j  2.72606828+6.17390151e-03j]]"
-447.0301546490417j,"[[ 1.27388873+6.21043095e-03j -0.75576199+1.15528658e-07j]
 [-0.75584744+1.15528658e-07j  2.72611127+6.21060955e-03j]]"
-446.6605555133253j,"[[ 1.27386736+6.20856186e-03j -0.7557353 +1.18698707e-07j]
 [-0.75582075+1.18698707e-07j  2.72613264+6.20871751e-03j]]"
-446.29095637760884j,"[[ 1.27387353+6.15475374e-03j -0.7557288 +1.07701510e-07j]
 [-0.75581424+1.07701511e-07j  2.72612648+6.15487870e-03j]]"
-445.9213572418924j,"[[ 1.27381946+6.07302643e-03j -0.75573244+9.02160231e-08j]
 [-0.75581789+9.02160314e-08j  2.72618058+6.07311515e-03j]]"
-445.55175810617595j,"[[ 1.273692  +5.99215302e-03j -0.75570631+7.64674934e-08j]
 [-0.75579175+7.64675082e-08j  2.72630808+5.99224478e-03j]]"
-445.1821589704595j,"[[ 1.27356731+5.96792523e-03j -0.75568713+5.83092944e-08j]
 [-0.75577258+5.83093198e-08j  2.72643283+5.96803680e-03j]]"
-444.81255983474307j,"[[ 1.27355399+5.98069561e-03j -0.75567308+5.75027882e-08j]
 [-0.75575853+5.75028235e-08j  2.72644619+5.98081000e-03j]]"
-444.44296069902657j,"[[ 1.27358261+6.04020634e-03j -0.75561967+6.20523424e-08j]
 [-0.75570512+6.20523816e-08j  2.72641759+6.04035409e-03j]]"
-444.0733615633102j,"[[ 1.27359788+6.14049567e-03j -0.75556389+6.75823372e-08j]
 [-0.75564934+6.75823702e-08j  2.72640229+6.14064921e-03j]]"
-443.70376242759374j,"[[ 1.27359335+6.25635280e-03j -0.7555573 +7.01151082e-08j]
 [-0.75564275+7.01151301e-08j  2.72640676+6.25648362e-03j]]"
-443.33416329187725j,"[[ 1.27361382+6.35755674e-03j -0.75556169+6.08022597e-08j]
 [-0.75564714+6.08022739e-08j  2.72638626+6.35767335e-03j]]"
-442.9645641561608j,"[[ 1.27367671+6.40549237e-03j -0.75554801+6.48310624e-08j]
 [-0.75563346+6.48310723e-08j  2.72632335+6.40558373e-03j]]"
-442.59496502044436j,"[[ 1.27374544+6.42117072e-03j -0.75553789+6.93212229e-08j]
 [-0.75562334+6.93212287e-08j  2.72625459+6.42120063e-03j]]"
-442.225365884728j,"[[ 1.27376863+6.46040218e-03j -0.75552093+5.81639126e-08j]
 [-0.75560638+5.81639164e-08j  2.72623139+6.46039816e-03j]]"
-441.8557667490115j,"[[ 1.27375621+6.54130881e-03j -0.75550486+5.29979264e-08j]
 [-0.75559031+5.29979324e-08j  2.72624382+6.54129604e-03j]]"
-441.48616761329504j,"[[ 1.27376564+6.61741852e-03j -0.75552531+5.38012900e-08j]
 [-0.75561076+5.38012995e-08j  2.7262344 +6.61739052e-03j]]"
-441.1165684775786j,"[[ 1.27374138+6.63283852e-03j -0.75558257+5.84740015e-08j]
 [-0.75566802+5.84740157e-08j  2.72625869+6.63280593e-03j]]"
-440.74696934186215j,"[[ 1.27368081+6.55231573e-03j -0.75561465+6.44609134e-08j]
 [-0.7557001 +6.44609283e-08j  2.72631927+6.55227772e-03j]]"
-440.3773702061457j,"[[ 1.27366868+6.46027257e-03j -0.75560456+7.34910525e-08j]
 [-0.75569001+7.34910701e-08j  2.72633141+6.46022174e-03j]]"
-440.00777107042927j,"[[ 1.27367688+6.44091147e-03j -0.75559506+1.01049575e-07j]
 [-0.75568051+1.01049596e-07j  2.72632323+6.44086490e-03j]]"
-439.63817193471283j,"[[ 1.27368795+6.45829269e-03j -0.7555908 +1.28656214e-07j]
 [-0.75567625+1.28656239e-07j  2.72631218+6.45829162e-03j]]"
-439.26857279899633j,"[[ 1.27371164+6.46179704e-03j -0.75558228+1.35266428e-07j]
 [-0.75566773+1.35266463e-07j  2.72628853+6.46181202e-03j]]"
-438.8989736632799j,"[[ 1.27374399+6.43496400e-03j -0.75557056+1.37833673e-07j]
 [-0.755656  +1.37833716e-07j  2.72625623+6.43499551e-03j]]"
-438.5293745275635j,"[[ 1.27376866+6.38120319e-03j -0.75557661+1.34366570e-07j]
 [-0.75566206+1.34366619e-07j  2.72623159+6.38126423e-03j]]"
-438.15977539184706j,"[[ 1.27374239+6.34711160e-03j -0.75554775+1.25248842e-07j]
 [-0.75563319+1.25248893e-07j  2.72625787+6.34720810e-03j]]"
-437.79017625613056j,"[[ 1.27373172+6.34907983e-03j -0.7555201 +1.19076577e-07j]
 [-0.75560555+1.19076631e-07j  2.72626856+6.34919413e-03j]]"
-437.4205771204141j,"[[ 1.27374772+6.33041490e-03j -0.75551419+1.15238653e-07j]
 [-0.75559964+1.15238710e-07j  2.72625257+6.33052454e-03j]]"
-437.0509779846977j,"[[ 1.27378263+6.34230425e-03j -0.75550543+1.27764773e-07j]
 [-0.75559088+1.27764828e-07j  2.72621765+6.34239476e-03j]]"
-436.68137884898124j,"[[ 1.27379735+6.36695006e-03j -0.75555393+1.45271176e-07j]
 [-0.75563937+1.45271226e-07j  2.72620291+6.36703257e-03j]]"
-436.3117797132648j,"[[ 1.27375544+6.37858155e-03j -0.75563743+1.60624890e-07j]
 [-0.75572288+1.60624934e-07j  2.72624479+6.37866004e-03j]]"
-435.94218057754836j,"[[ 1.27374623+6.40122718e-03j -0.75567704+1.66123441e-07j]
 [-0.75576248+1.66123484e-07j  2.72625399+6.40128445e-03j]]"
-435.5725814418319j,"[[ 1.27376211+6.44314993e-03j -0.75568886+1.65556386e-07j]
 [-0.75577431+1.65556435e-07j  2.72623814+6.44318266e-03j]]"
-435.2029823061154j,"[[ 1.27376779+6.44729748e-03j -0.75570184+1.62160447e-07j]
 [-0.75578728+1.62160497e-07j  2.72623247+6.44731994e-03j]]"
-434.833383170399j,"[[ 1.27374875+6.40471849e-03j -0.75568158+1.63195460e-07j]
 [-0.75576703+1.63195509e-07j  2.72625151+6.40474962e-03j]]"
-434.4637840346826j,"[[ 1.27369912+6.39077004e-03j -0.7556441 +1.75625075e-07j]
 [-0.75572955+1.75625124e-07j  2.72630113+6.39082281e-03j]]"
-434.09418489896615j,"[[ 1.273667  +6.41377680e-03j -0.7556241 +1.89100707e-07j]
 [-0.75570955+1.89100759e-07j  2.72633326+6.41387663e-03j]]"
-433.72458576324965j,"[[ 1.27366237+6.46411052e-03j -0.75563578+1.97875470e-07j]
 [-0.75572123+1.97875519e-07j  2.72633788+6.46421362e-03j]]"
-433.3549866275332j,"[[ 1.27367374+6.50285952e-03j -0.75569238+1.99282253e-07j]
 [-0.75577783+1.99282299e-07j  2.72632649+6.50296744e-03j]]"
-432.98538749181677j,"[[ 1.27370189+6.45777677e-03j -0.75574746+1.94791801e-07j]
 [-0.7558329 +1.94791836e-07j  2.72629829+6.45790327e-03j]]"
-432.6157883561004j,"[[ 1.27368701+6.39702867e-03j -0.75574818+2.01710168e-07j]
 [-0.75583363+2.01710188e-07j  2.7263131 +6.39714986e-03j]]"
-432.2461892203839j,"[[ 1.27362383+6.33930531e-03j -0.75570568+2.14249011e-07j]
 [-0.75579112+2.14249019e-07j  2.72637621+6.33937593e-03j]]"
-431.87659008466744j,"[[ 1.27352859+6.32089568e-03j -0.75566747+2.11202871e-07j]
 [-0.75575291+2.11202873e-07j  2.72647142+6.32093901e-03j]]"
-431.506990948951j,"[[ 1.27344803+6.35962447e-03j -0.75562459+1.94183336e-07j]
 [-0.75571004+1.94183331e-07j  2.72655195+6.35964511e-03j]]"
-431.1373918132345j,"[[ 1.2734132 +6.45915555e-03j -0.75560611+1.76300560e-07j]
 [-0.75569156+1.76300554e-07j  2.72658677+6.45919804e-03j]]"
-430.7677926775181j,"[[ 1.27342681+6.56083232e-03j -0.75563393+1.67315071e-07j]
 [-0.75571938+1.67315074e-07j  2.7265732 +6.56092820e-03j]]"
-430.3981935418017j,"[[ 1.27344726+6.67239405e-03j -0.75569183+1.62011329e-07j]
 [-0.75577728+1.62011339e-07j  2.72655278+6.67247578e-03j]]"
-430.02859440608523j,"[[ 1.27346735+6.72521593e-03j -0.75573377+1.59426324e-07j]
 [-0.75581922+1.59426338e-07j  2.72653272+6.72523792e-03j]]"
-429.65899527036873j,"[[ 1.27352754+6.75008663e-03j -0.75576809+1.65047224e-07j]
 [-0.75585354+1.65047239e-07j  2.72647253+6.75006877e-03j]]"
-429.2893961346523j,"[[ 1.27355226+6.77487771e-03j -0.75577406+1.67262264e-07j]
 [-0.75585951+1.67262276e-07j  2.7264478 +6.77485388e-03j]]"
-428.9197969989359j,"[[ 1.2735236 +6.78669251e-03j -0.75574198+1.57108180e-07j]
 [-0.75582742+1.57108185e-07j  2.72647643+6.78667195e-03j]]"
-428.55019786321947j,"[[ 1.27350011+6.80881279e-03j -0.75571116+1.34957522e-07j]
 [-0.7557966 +1.34957516e-07j  2.72649986+6.80879998e-03j]]"
-428.18059872750297j,"[[ 1.27348181+6.85712248e-03j -0.75573152+9.64723615e-08j]
 [-0.75581696+9.64723476e-08j  2.72651812+6.85710021e-03j]]"
-427.8109995917865j,"[[ 1.27349299+6.92945431e-03j -0.75577242+5.06992756e-08j]
 [-0.75585786+5.06992696e-08j  2.72650698+6.92941887e-03j]]"
-427.4414004560701j,"[[ 1.27352382+6.99594460e-03j -0.75581651+3.65808569e-08j]
 [-0.75590196+3.65808684e-08j  2.72647624+6.99589056e-03j]]"
-427.07180132035364j,"[[ 1.27358977+7.02505688e-03j -0.75586066+5.22192423e-08j]
 [-0.75594611+5.22192645e-08j  2.72641035+7.02503090e-03j]]"
-426.7022021846372j,"[[ 1.2736363 +7.04029554e-03j -0.7558671 +7.22565058e-08j]
 [-0.75595255+7.22565320e-08j  2.72636383+7.04028419e-03j]]"
-426.33260304892076j,"[[ 1.27366501+7.08056534e-03j -0.75584667+8.72559284e-08j]
 [-0.75593212+8.72559546e-08j  2.72633512+7.08056282e-03j]]"
-425.9630039132043j,"[[ 1.27371739+7.11083192e-03j -0.75582336+9.34477514e-08j]
 [-0.7559088 +9.34477695e-08j  2.7262827 +7.11087253e-03j]]"
-425.5934047774878j,"[[ 1.27377407+7.06814076e-03j -0.75578365+9.26074626e-08j]
 [-0.7558691 +9.26074753e-08j  2.726226  +7.06822409e-03j]]"
-425.2238056417714j,"[[ 1.27380401+6.99482700e-03j -0.75574068+9.14354436e-08j]
 [-0.75582613+9.14354553e-08j  2.72619605+6.99490712e-03j]]"
-424.854206506055j,"[[ 1.27380303+6.94567573e-03j -0.75569159+9.55178289e-08j]
 [-0.75577704+9.55178401e-08j  2.72619702+6.94575316e-03j]]"
-424.48460737033855j,"[[ 1.27376458+6.92941285e-03j -0.75564122+1.08360237e-07j]
 [-0.75572667+1.08360251e-07j  2.72623549+6.92948501e-03j]]"
-424.11500823462205j,"[[ 1.27372549+6.91364412e-03j -0.75563086+1.17507695e-07j]
 [-0.75571631+1.17507707e-07j  2.72627457+6.91368355e-03j]]"
-423.7454090989056j,"[[ 1.27368599+6.88722620e-03j -0.75566773+1.14513169e-07j]
 [-0.75575318+1.14513173e-07j  2.72631404+6.88722348e-03j]]"
-423.37580996318917j,"[[ 1.27362366+6.83616160e-03j -0.75568763+1.00628432e-07j]
 [-0.75577307+1.00628433e-07j  2.72637635+6.83612507e-03j]]"
-423.0062108274727j,"[[ 1.2735707 +6.83245970e-03j -0.75566836+9.20825643e-08j]
 [-0.75575381+9.20825688e-08j  2.72642932+6.83240919e-03j]]"
-422.6366116917563j,"[[ 1.27354262+6.85346303e-03j -0.75561305+8.68143699e-08j]
 [-0.7556985 +8.68143738e-08j  2.7264574 +6.85340712e-03j]]"
-422.26701255603984j,"[[ 1.27348796+6.90124750e-03j -0.75557228+7.39790304e-08j]
 [-0.75565773+7.39790343e-08j  2.72651206+6.90120834e-03j]]"
-421.8974134203234j,"[[ 1.27344738+6.95996246e-03j -0.75557325+6.22996876e-08j]
 [-0.7556587 +6.22996903e-08j  2.72655263+6.95995491e-03j]]"
-421.5278142846069j,"[[ 1.27343713+6.99952424e-03j -0.75557071+5.65882144e-08j]
 [-0.75565616+5.65882101e-08j  2.72656285+6.99955447e-03j]]"
-421.1582151488905j,"[[ 1.27348023+7.02203147e-03j -0.75555594+5.48722697e-08j]
 [-0.75564139+5.48722542e-08j  2.72651969+7.02203694e-03j]]"
-420.7886160131741j,"[[ 1.27363199+7.05257963e-03j -0.75553231+5.60649221e-08j]
 [-0.75561775+5.60648981e-08j  2.72636789+7.05251630e-03j]]"
-420.41901687745764j,"[[ 1.27378137+7.11172774e-03j -0.75550875+5.32950688e-08j]
 [-0.7555942 +5.32950390e-08j  2.72621848+7.11162095e-03j]]"
-420.04941774174114j,"[[ 1.27382991+7.17418050e-03j -0.7555242 +4.15262696e-08j]
 [-0.75560965+4.15262380e-08j  2.72616994+7.17404883e-03j]]"
-419.6798186060247j,"[[ 1.27384512+7.20966387e-03j -0.75555694+1.92563461e-08j]
 [-0.75564238+1.92563188e-08j  2.72615474+7.20953315e-03j]]"
-419.3102194703083j,"[[ 1.27387808+7.19862357e-03j -0.75558413+7.79591741e-09j]
 [-0.75566958+7.79589653e-09j  2.72612182+7.19852931e-03j]]"
-418.9406203345918j,"[[ 1.2738931 +7.15191324e-03j -0.75562138+7.46556874e-09j]
 [-0.75570683+7.46555387e-09j  2.72610683+7.15183636e-03j]]"
-418.57102119887537j,"[[ 1.27388899+7.09884652e-03j -0.75565437+2.61134768e-09j]
 [-0.75573982+2.61133379e-09j  2.72611095+7.09877548e-03j]]"
-418.20142206315893j,"[[ 1.2738358 +7.04516616e-03j -0.75566566-1.41892139e-08j]
 [-0.75575111-1.41892274e-08j  2.72616414+7.04514117e-03j]]"
-417.8318229274425j,"[[ 1.27377703+7.03827581e-03j -0.75566658-3.09860279e-08j]
 [-0.75575202-3.09860400e-08j  2.72622291+7.03830627e-03j]]"
-417.46222379172605j,"[[ 1.27376862+7.08559057e-03j -0.75567174-4.57550575e-08j]
 [-0.75575719-4.57550657e-08j  2.72623134+7.08563798e-03j]]"
-417.0926246560096j,"[[ 1.27379253+7.10677510e-03j -0.75569997-5.12094501e-08j]
 [-0.75578542-5.12094522e-08j  2.72620746+7.10680437e-03j]]"
-416.72302552029316j,"[[ 1.27380167+7.07828885e-03j -0.7557006 -4.18905214e-08j]
 [-0.75578605-4.18905158e-08j  2.72619836+7.07830415e-03j]]"
-416.3534263845767j,"[[ 1.27379087+7.06003505e-03j -0.75564927-2.58808533e-08j]
 [-0.75573472-2.58808430e-08j  2.72620919+7.06006801e-03j]]"
-415.9838272488602j,"[[ 1.27378602+7.04073934e-03j -0.75559868-1.73802487e-08j]
 [-0.75568413-1.73802328e-08j  2.72621406+7.04078795e-03j]]"
-415.6142281131438j,"[[ 1.2737673 +7.03618717e-03j -0.75555961-3.41595963e-09j]
 [-0.75564506-3.41594359e-09j  2.72623278+7.03621984e-03j]]"
-415.2446289774274j,"[[ 1.27374777+7.05273262e-03j -0.75557516+1.40063277e-09j]
 [-0.75566061+1.40064191e-09j  2.72625228+7.05278438e-03j]]"
-414.8750298417109j,"[[ 1.27373852+7.09820819e-03j -0.75564486+3.02933852e-10j]
 [-0.75573031+3.02942063e-10j  2.72626152+7.09826697e-03j]]"
-414.50543070599446j,"[[ 1.27373949+7.12096235e-03j -0.75568238+2.52812877e-09j]
 [-0.75576783+2.52814025e-09j  2.72626057+7.12101417e-03j]]"
-414.135831570278j,"[[ 1.27374145+7.16424143e-03j -0.75568028+9.70110978e-09j]
 [-0.75576573+9.70112772e-09j  2.72625864+7.16432369e-03j]]"
-413.7662324345616j,"[[ 1.27376824+7.19998503e-03j -0.75568558+2.41152393e-08j]
 [-0.75577102+2.41152513e-08j  2.72623182+7.20007636e-03j]]"
-413.39663329884513j,"[[ 1.27378263+7.22898168e-03j -0.7557103 +2.99645577e-08j]
 [-0.75579575+2.99645538e-08j  2.72621736+7.22906049e-03j]]"
-413.0270341631287j,"[[ 1.27382165+7.23599972e-03j -0.75575904+1.82088435e-08j]
 [-0.75584449+1.82088303e-08j  2.72617828+7.23609259e-03j]]"
-412.65743502741225j,"[[ 1.27391176+7.21423772e-03j -0.7557849 +5.14143955e-09j]
 [-0.75587035+5.14142625e-09j  2.72608818+7.21432775e-03j]]"
-412.2878358916958j,"[[ 1.27396282+7.13678874e-03j -0.75582505-2.13084914e-09j]
 [-0.7559105 -2.13086246e-09j  2.72603712+7.13682977e-03j]]"
-411.9182367559793j,"[[ 1.273956  +6.98974849e-03j -0.75586568-1.79790447e-09j]
 [-0.75595113-1.79791812e-09j  2.72604393+6.98974088e-03j]]"
-411.5486376202629j,"[[ 1.27389705+6.92302841e-03j -0.75586549-3.02336293e-09j]
 [-0.75595094-3.02338024e-09j  2.72610287+6.92297972e-03j]]"
-411.1790384845465j,"[[ 1.27384177+6.97378705e-03j -0.75587581-1.26366991e-08j]
 [-0.75596126-1.26367077e-08j  2.72615819+6.97369400e-03j]]"
-410.80943934883j,"[[ 1.27382963+6.99326112e-03j -0.75588389-1.10618612e-08j]
 [-0.75596934-1.10618509e-08j  2.72617042+6.99312525e-03j]]"
-410.43984021311354j,"[[ 1.27382735+6.99236054e-03j -0.75587099-1.82448522e-09j]
 [-0.75595644-1.82446173e-09j  2.72617277+6.99222822e-03j]]"
-410.0702410773971j,"[[ 1.2738144 +6.96847806e-03j -0.75586947-2.38230555e-09j]
 [-0.75595492-2.38228204e-09j  2.72618571+6.96837092e-03j]]"
-409.7006419416807j,"[[ 1.27380491+6.89090948e-03j -0.75588954-1.62715723e-08j]
 [-0.75597499-1.62715588e-08j  2.72619515+6.89084782e-03j]]"
-409.3310428059642j,"[[ 1.27378645+6.79792612e-03j -0.75590916-4.87781070e-08j]
 [-0.75599461-4.87780953e-08j  2.72621361+6.79788249e-03j]]"
-408.9614436702478j,"[[ 1.27371423+6.76349469e-03j -0.75593354-5.57947490e-08j]
 [-0.75601899-5.57947315e-08j  2.72628586+6.76343436e-03j]]"
-408.59184453453133j,"[[ 1.27364931+6.78288439e-03j -0.75595645-4.92706404e-08j]
 [-0.7560419 -4.92706199e-08j  2.72635079+6.78278409e-03j]]"
-408.2222453988149j,"[[ 1.27365986+6.83082500e-03j -0.75595014-5.30957436e-08j]
 [-0.75603559-5.30957166e-08j  2.72634026+6.83068459e-03j]]"
-407.85264626309845j,"[[ 1.27370215+6.88588040e-03j -0.75592415-5.45031289e-08j]
 [-0.7560096 -5.45030864e-08j  2.72629805+6.88571647e-03j]]"
-407.483047127382j,"[[ 1.27372744+6.91241273e-03j -0.75590112-4.76823425e-08j]
 [-0.75598657-4.76822840e-08j  2.72627284+6.91223092e-03j]]"
-407.11344799166557j,"[[ 1.27372485+6.88786985e-03j -0.75586877-3.39377000e-08j]
 [-0.75595422-3.39376258e-08j  2.7262755 +6.88769389e-03j]]"
-406.74384885594907j,"[[ 1.27368781+6.84264946e-03j -0.75582937-6.48216074e-09j]
 [-0.75591482-6.48207500e-09j  2.7263126 +6.84250567e-03j]]"
-406.3742497202326j,"[[ 1.27362328+6.83151174e-03j -0.7558196 +2.30026445e-08j]
 [-0.75590505+2.30027254e-08j  2.72637711+6.83144440e-03j]]"
-406.0046505845162j,"[[ 1.27357098+6.84082461e-03j -0.75582481+4.32148694e-08j]
 [-0.75591026+4.32149297e-08j  2.72642931+6.84081719e-03j]]"
-405.6350514487998j,"[[ 1.27355133+6.88644655e-03j -0.75577841+5.15454482e-08j]
 [-0.75586386+5.15454916e-08j  2.72644887+6.88650271e-03j]]"
-405.2654523130833j,"[[ 1.27358962+6.96937614e-03j -0.75569081+6.50805265e-08j]
 [-0.75577626+6.50805529e-08j  2.72641051+6.96946151e-03j]]"
-404.89585317736686j,"[[ 1.27365199+7.06905577e-03j -0.75565764+6.96177621e-08j]
 [-0.75574309+6.96177679e-08j  2.72634804+7.06913891e-03j]]"
-404.5262540416504j,"[[ 1.27368298+7.10490004e-03j -0.75566445+5.48157703e-08j]
 [-0.7557499 +5.48157657e-08j  2.726317  +7.10497243e-03j]]"
-404.156654905934j,"[[ 1.27368518+7.12674494e-03j -0.75567009+4.56500407e-08j]
 [-0.75575554+4.56500332e-08j  2.72631479+7.12683076e-03j]]"
-403.78705577021753j,"[[ 1.27372809+7.12390935e-03j -0.75567909+4.11027415e-08j]
 [-0.75576454+4.11027363e-08j  2.72627188+7.12400419e-03j]]"
-403.4174566345011j,"[[ 1.27376057+7.10805819e-03j -0.75570782+5.08913786e-08j]
 [-0.75579327+5.08913776e-08j  2.72623942+7.10813318e-03j]]"
-403.04785749878465j,"[[ 1.27378856+7.09710649e-03j -0.75575498+6.83721543e-08j]
 [-0.75584043+6.83721460e-08j  2.7262114 +7.09713586e-03j]]"
-402.67825836306815j,"[[ 1.27379553+7.09655684e-03j -0.75581496+7.80870283e-08j]
 [-0.75590041+7.80870126e-08j  2.7262044 +7.09656514e-03j]]"
-402.3086592273517j,"[[ 1.27375616+7.06793486e-03j -0.7558789 +7.89943640e-08j]
 [-0.75596434+7.89943484e-08j  2.72624377+7.06792741e-03j]]"
-401.9390600916353j,"[[ 1.27368203+7.03070181e-03j -0.75593048+7.54547175e-08j]
 [-0.75601593+7.54546968e-08j  2.72631787+7.03069169e-03j]]"
-401.5694609559189j,"[[ 1.27361583+6.95754956e-03j -0.75595453+6.01662525e-08j]
 [-0.75603998+6.01662284e-08j  2.72638406+6.95756810e-03j]]"
-401.1998618202024j,"[[ 1.27350968+6.89412443e-03j -0.75593463+4.99903732e-08j]
 [-0.75602008+4.99903522e-08j  2.72649022+6.89414005e-03j]]"
-400.83026268448594j,"[[ 1.27345055+6.89252366e-03j -0.75589534+5.22060703e-08j]
 [-0.75598078+5.22060554e-08j  2.72654938+6.89249039e-03j]]"
-400.4606635487695j,"[[ 1.27344023+6.95720781e-03j -0.75583529+5.82860168e-08j]
 [-0.75592074+5.82860096e-08j  2.72655974+6.95713789e-03j]]"
-400.09106441305306j,"[[ 1.27341024+7.02950290e-03j -0.75578558+7.25014317e-08j]
 [-0.75587103+7.25014307e-08j  2.72658975+7.02939349e-03j]]"
-399.7214652773366j,"[[ 1.27336195+7.14756009e-03j -0.75576478+7.69065782e-08j]
 [-0.75585023+7.69065735e-08j  2.72663803+7.14740735e-03j]]"
-399.3518661416202j,"[[ 1.2733425 +7.27991840e-03j -0.75576639+7.75992816e-08j]
 [-0.75585184+7.75992798e-08j  2.72665749+7.27972760e-03j]]"
-398.98226700590374j,"[[ 1.27333369+7.36899768e-03j -0.75576715+8.10950785e-08j]
 [-0.75585259+8.10950770e-08j  2.72666631+7.36878679e-03j]]"
-398.61266787018724j,"[[ 1.27335193+7.44750045e-03j -0.75576735+7.58993581e-08j]
 [-0.75585279+7.58993542e-08j  2.72664805+7.44732580e-03j]]"
-398.24306873447085j,"[[ 1.27342184+7.55165589e-03j -0.75580102+7.45845567e-08j]
 [-0.75588647+7.45845502e-08j  2.72657813+7.55154184e-03j]]"
-397.8734695987544j,"[[ 1.27341233+7.58657191e-03j -0.75586256+7.63582317e-08j]
 [-0.75594801+7.63582244e-08j  2.72658763+7.58648547e-03j]]"
