iw_n,Sigma_iw_n
-87.0405964612231j,"[[ 0.96335064+3.03153511e-02j -0.50410377+2.51738078e-08j]
 [-0.5010223 +2.50565776e-08j  3.03665274+3.03151615e-02j]]"
-86.67099732550663j,"[[ 0.96329763+3.04874964e-02j -0.50410014+1.91972453e-08j]
 [-0.50101864+1.90788034e-08j  3.03670577+3.04873117e-02j]]"
-86.30139818979019j,"[[ 0.96336063+3.05599163e-02j -0.50403748+1.75307268e-08j]
 [-0.50095595+1.74109716e-08j  3.03664279+3.05597153e-02j]]"
-85.93179905407375j,"[[ 0.9634159 +3.07441478e-02j -0.50393123+2.31558006e-08j]
 [-0.50084967+2.30343017e-08j  3.03658755+3.07439508e-02j]]"
-85.56219991835731j,"[[ 0.96349195+3.09085351e-02j -0.50388827+2.48582790e-08j]
 [-0.50080667+2.47353215e-08j  3.03651153+3.09083430e-02j]]"
-85.19260078264085j,"[[ 0.96352011+3.10458604e-02j -0.50388427+2.55046013e-08j]
 [-0.50080264+2.53808157e-08j  3.03648338+3.10456730e-02j]]"
-84.82300164692441j,"[[ 0.96352357+3.11668887e-02j -0.50390858+2.50510502e-08j]
 [-0.50082692+2.49269222e-08j  3.03647991+3.11667322e-02j]]"
-84.45340251120797j,"[[ 0.96361571+3.12317736e-02j -0.50390502+2.37880837e-08j]
 [-0.50082333+2.36633411e-08j  3.03638777+3.12316421e-02j]]"
-84.08380337549153j,"[[ 0.96368397+3.12918172e-02j -0.50387092+2.43561048e-08j]
 [-0.5007892 +2.42306400e-08j  3.03631952+3.12917294e-02j]]"
-83.71420423977509j,"[[ 0.96361752+3.14511578e-02j -0.50384903+2.98007929e-08j]
 [-0.50076728+2.96752453e-08j  3.03638596+3.14511060e-02j]]"
-83.34460510405863j,"[[ 0.96351636+3.16204956e-02j -0.5038559 +3.37924108e-08j]
 [-0.50077411+3.36667485e-08j  3.03648711+3.16204806e-02j]]"
-82.97500596834219j,"[[ 0.96349621+3.17018535e-02j -0.50381385+3.21620164e-08j]
 [-0.50073204+3.20365373e-08j  3.03650724+3.17018475e-02j]]"
-82.60540683262573j,"[[ 0.96349276+3.18647454e-02j -0.50374396+2.88569783e-08j]
 [-0.50066211+2.87314933e-08j  3.03651068+3.18647688e-02j]]"
-82.23580769690929j,"[[ 0.96349088+3.20335733e-02j -0.50370659+2.89520405e-08j]
 [-0.50062471+2.88268133e-08j  3.03651254+3.20336148e-02j]]"
-81.86620856119283j,"[[ 0.96341662+3.21960329e-02j -0.50369454+2.51731291e-08j]
 [-0.50061262+2.50474165e-08j  3.03658679+3.21960882e-02j]]"
-81.4966094254764j,"[[ 0.963428  +3.23701941e-02j -0.50370085+2.79895931e-08j]
 [-0.50061889+2.78637872e-08j  3.0365754 +3.23702573e-02j]]"
-81.12701028975995j,"[[ 0.96342264+3.25379973e-02j -0.50372682+3.11466945e-08j]
 [-0.50064483+3.10209623e-08j  3.03658075+3.25380630e-02j]]"
-80.75741115404351j,"[[ 0.96338005+3.27125296e-02j -0.50376354+3.19889862e-08j]
 [-0.50068151+3.18632876e-08j  3.03662332+3.27125888e-02j]]"
-80.38781201832705j,"[[ 0.96337129+3.28499968e-02j -0.50379003+2.24868644e-08j]
 [-0.50070796+2.23617749e-08j  3.03663205+3.28500481e-02j]]"
-80.01821288261061j,"[[ 0.96337882+3.29937589e-02j -0.50380489+1.60772874e-08j]
 [-0.50072278+1.59522174e-08j  3.0366245 +3.29938023e-02j]]"
-79.64861374689417j,"[[ 0.96335922+3.30891282e-02j -0.50376358+7.59729814e-09j]
 [-0.50068144+7.47181136e-09j  3.0366441 +3.30891397e-02j]]"
-79.27901461117773j,"[[ 0.9634392 +3.32873828e-02j -0.50374514+1.09336244e-08j]
 [-0.50066295+1.08075607e-08j  3.03656412+3.32873869e-02j]]"
-78.90941547546129j,"[[ 0.96345263+3.33933770e-02j -0.50373466+1.53980296e-08j]
 [-0.50065244+1.52713104e-08j  3.03655069+3.33933372e-02j]]"
-78.53981633974482j,"[[ 0.9633857 +3.36540581e-02j -0.50366949+1.70564860e-08j]
 [-0.50058723+1.69289303e-08j  3.03661763+3.36539923e-02j]]"
-78.17021720402838j,"[[ 0.96331443+3.40082666e-02j -0.50359666+1.57848114e-08j]
 [-0.50051434+1.56565662e-08j  3.0366889 +3.40081902e-02j]]"
-77.80061806831193j,"[[ 0.96332849+3.42972064e-02j -0.50357744+1.73986784e-08j]
 [-0.50049507+1.72694262e-08j  3.03667484+3.42971011e-02j]]"
-77.43101893259549j,"[[ 0.96341799+3.45599063e-02j -0.50362159+1.51561920e-08j]
 [-0.50053918+1.50263881e-08j  3.03658535+3.45597839e-02j]]"
-77.06141979687904j,"[[ 0.96337081+3.47940108e-02j -0.50368413+1.27308461e-08j]
 [-0.50060166+1.25990022e-08j  3.03663256+3.47938767e-02j]]"
-76.6918206611626j,"[[ 0.96335648+3.49819798e-02j -0.50379734+1.96003505e-08j]
 [-0.50071483+1.94670675e-08j  3.0366469 +3.49818317e-02j]]"
-76.32222152544615j,"[[ 0.96343356+3.50849783e-02j -0.50392116+1.56347939e-08j]
 [-0.50083861+1.55002377e-08j  3.03656985+3.50848210e-02j]]"
-75.95262238972971j,"[[ 0.96348155+3.52697223e-02j -0.503926  +1.62608955e-08j]
 [-0.50084341+1.61251649e-08j  3.03652186+3.52695842e-02j]]"
-75.58302325401326j,"[[ 0.96363977+3.54697267e-02j -0.503932  +1.80904964e-08j]
 [-0.50084936+1.79540476e-08j  3.03636365+3.54695989e-02j]]"
-75.21342411829681j,"[[ 0.96380393+3.56263959e-02j -0.50393865+1.67727505e-08j]
 [-0.50085597+1.66351398e-08j  3.0361995 +3.56262728e-02j]]"
-74.84382498258036j,"[[ 0.96388883+3.57923148e-02j -0.50393708+2.04507084e-08j]
 [-0.50085435+2.03116833e-08j  3.03611462+3.57921952e-02j]]"
-74.47422584686392j,"[[ 0.96384864+3.59197667e-02j -0.50397782+2.17027790e-08j]
 [-0.50089505+2.15624299e-08j  3.03615482+3.59196529e-02j]]"
-74.10462671114747j,"[[ 0.96382708+3.59510864e-02j -0.50396901+2.02601543e-08j]
 [-0.5008862 +2.01186193e-08j  3.03617639+3.59509780e-02j]]"
-73.73502757543102j,"[[ 0.96385161+3.60300308e-02j -0.503936  +2.74237276e-08j]
 [-0.50085316+2.72821972e-08j  3.03615185+3.60299431e-02j]]"
-73.36542843971458j,"[[ 0.9638119 +3.61150812e-02j -0.50393908+2.73408718e-08j]
 [-0.50085619+2.71993685e-08j  3.03619154+3.61150128e-02j]]"
-72.99582930399814j,"[[ 0.96377478+3.61830956e-02j -0.50394095+2.80337203e-08j]
 [-0.50085803+2.78924708e-08j  3.03622864+3.61830333e-02j]]"
-72.6262301682817j,"[[ 0.96377112+3.62354663e-02j -0.50396624+2.63768470e-08j]
 [-0.50088328+2.62354945e-08j  3.03623229+3.62354143e-02j]]"
-72.25663103256524j,"[[ 0.96380729+3.62699689e-02j -0.50392319+2.16505781e-08j]
 [-0.50084019+2.15087668e-08j  3.03619611+3.62699047e-02j]]"
-71.8870318968488j,"[[ 0.96374406+3.64667244e-02j -0.5038603 +3.06680427e-08j]
 [-0.50077725+3.05254833e-08j  3.03625934+3.64666713e-02j]]"
-71.51743276113235j,"[[ 0.96368292+3.66606884e-02j -0.50377313+2.99033863e-08j]
 [-0.50069003+2.97607922e-08j  3.03632047+3.66606309e-02j]]"
-71.14783362541591j,"[[ 0.96357971+3.69345582e-02j -0.5037134 +3.48351380e-08j]
 [-0.50063023+3.46930630e-08j  3.03642364+3.69345031e-02j]]"
-70.77823448969946j,"[[ 0.96348784+3.72371249e-02j -0.5037622 +3.09058363e-08j]
 [-0.50067897+3.07635807e-08j  3.0365155 +3.72370644e-02j]]"
-70.408635353983j,"[[ 0.9634887 +3.74714942e-02j -0.50380757+3.06356605e-08j]
 [-0.50072429+3.04929949e-08j  3.03651463+3.74714233e-02j]]"
-70.03903621826656j,"[[ 0.96358227+3.76830913e-02j -0.50377335+3.13379356e-08j]
 [-0.50069   +3.11951169e-08j  3.03642105+3.76830019e-02j]]"
-69.66943708255012j,"[[ 0.96367971+3.80059097e-02j -0.50370547+2.78657420e-08j]
 [-0.50062206+2.77228197e-08j  3.0363236 +3.80058114e-02j]]"
-69.29983794683368j,"[[ 0.9637694 +3.82635684e-02j -0.50374435+2.39362784e-08j]
 [-0.50066088+2.37924152e-08j  3.03623391+3.82634485e-02j]]"
-68.93023881111722j,"[[ 0.96382594+3.83461860e-02j -0.50379356+1.49361638e-08j]
 [-0.50071004+1.47910863e-08j  3.03617738+3.83460336e-02j]]"
-68.56063967540078j,"[[ 0.96390542+3.85091198e-02j -0.50376414+1.19762718e-08j]
 [-0.50068056+1.18294245e-08j  3.03609792+3.85089475e-02j]]"
-68.19104053968434j,"[[ 0.96409647+3.87585767e-02j -0.50372478+1.71122003e-08j]
 [-0.50064114+1.69637132e-08j  3.03590688+3.87584031e-02j]]"
-67.8214414039679j,"[[ 0.96423957+3.89869312e-02j -0.50373549+2.17214018e-08j]
 [-0.50065179+2.15711044e-08j  3.03576381+3.89867524e-02j]]"
-67.45184226825144j,"[[ 0.96432735+3.91640915e-02j -0.50370564+1.82535642e-08j]
 [-0.50062188+1.81018989e-08j  3.03567604+3.91639063e-02j]]"
-67.082243132535j,"[[ 0.96440244+3.93844745e-02j -0.50363299+1.73757229e-08j]
 [-0.50054916+1.72230332e-08j  3.03560095+3.93842909e-02j]]"
-66.71264399681854j,"[[ 0.96436072+3.95747991e-02j -0.5036458 +2.03944899e-08j]
 [-0.50056192+2.02400842e-08j  3.03564269+3.95746275e-02j]]"
-66.3430448611021j,"[[ 0.96424558+3.97781944e-02j -0.50367143+2.14440453e-08j]
 [-0.50058748+2.12875080e-08j  3.03575786+3.97780413e-02j]]"
-65.97344572538566j,"[[ 0.96415117+3.99048408e-02j -0.50364653+2.70078702e-08j]
 [-0.50056252+2.68494386e-08j  3.03585229+3.99047036e-02j]]"
-65.6038465896692j,"[[ 0.9641339 +4.00714449e-02j -0.50358944+2.52864244e-08j]
 [-0.50050538+2.51278040e-08j  3.03586955+4.00713231e-02j]]"
-65.23424745395276j,"[[ 0.96400651+4.03661927e-02j -0.50357919+3.08660493e-08j]
 [-0.50049505+3.07071706e-08j  3.03599692+4.03660906e-02j]]"
-64.86464831823632j,"[[ 0.96389567+4.05977043e-02j -0.50363036+2.92428834e-08j]
 [-0.50054615+2.90835354e-08j  3.03610775+4.05976009e-02j]]"
-64.49504918251988j,"[[ 0.96383619+4.08738952e-02j -0.50365108+2.83181774e-08j]
 [-0.5005668 +2.81581824e-08j  3.03616722+4.08737895e-02j]]"
-64.12545004680342j,"[[ 0.96382453+4.12398697e-02j -0.50369711+3.09953601e-08j]
 [-0.50061274+3.08342796e-08j  3.03617889+4.12397765e-02j]]"
-63.75585091108698j,"[[ 0.96382207+4.15554953e-02j -0.50375552+3.36547748e-08j]
 [-0.50067107+3.34921426e-08j  3.03618136+4.15554070e-02j]]"
-63.38625177537054j,"[[ 0.96388567+4.18851697e-02j -0.50380002+3.09713831e-08j]
 [-0.50071549+3.08083797e-08j  3.03611776+4.18850936e-02j]]"
-63.016652639654076j,"[[ 0.9639895 +4.21948924e-02j -0.50385246+2.91106843e-08j]
 [-0.50076784+2.89471421e-08j  3.03601392+4.21948380e-02j]]"
-62.647053503937634j,"[[ 0.96409579+4.23416825e-02j -0.50390465+2.65530441e-08j]
 [-0.50081997+2.63894282e-08j  3.03590761+4.23416187e-02j]]"
-62.277454368221186j,"[[ 0.96413758+4.25525682e-02j -0.5039156 +2.41128921e-08j]
 [-0.50083084+2.39490736e-08j  3.03586581+4.25525022e-02j]]"
-61.907855232504744j,"[[ 0.96417113+4.27745695e-02j -0.50391284+2.21395343e-08j]
 [-0.50082801+2.19744590e-08j  3.03583226+4.27745095e-02j]]"
-61.5382560967883j,"[[ 0.96421405+4.29521277e-02j -0.5038723 +2.01664033e-08j]
 [-0.50078739+2.00001390e-08j  3.03578935+4.29520590e-02j]]"
-61.168656961071854j,"[[ 0.96418425+4.32332335e-02j -0.50386343+2.94660974e-08j]
 [-0.50077843+2.92982689e-08j  3.03581916+4.32331618e-02j]]"
-60.79905782535541j,"[[ 0.96424085+4.34934839e-02j -0.50388944+2.72800621e-08j]
 [-0.50080436+2.71119825e-08j  3.03576254+4.34933910e-02j]]"
-60.42945868963896j,"[[ 0.9642679 +4.37490678e-02j -0.50390738+2.27808259e-08j]
 [-0.50082221+2.26114057e-08j  3.0357355 +4.37489695e-02j]]"
-60.059859553922514j,"[[ 0.96416233+4.39864660e-02j -0.50392675+2.56758004e-08j]
 [-0.5008415 +2.55046424e-08j  3.03584108+4.39863589e-02j]]"
-59.690260418206066j,"[[ 0.96409352+4.43062341e-02j -0.50394264+2.40752842e-08j]
 [-0.5008573 +2.39029866e-08j  3.03590989+4.43061313e-02j]]"
-59.320661282489624j,"[[ 0.96411299+4.46450125e-02j -0.50394418+2.16974023e-08j]
 [-0.50085874+2.15236522e-08j  3.03589043+4.46449049e-02j]]"
-58.951062146773175j,"[[ 0.96420689+4.49863444e-02j -0.50397512+2.72138036e-08j]
 [-0.50088958+2.70388496e-08j  3.03579653+4.49862286e-02j]]"
-58.581463011056734j,"[[ 0.96422939+4.52545430e-02j -0.50407184+2.60653565e-08j]
 [-0.5009862 +2.58887322e-08j  3.03577404+4.52544279e-02j]]"
-58.211863875340285j,"[[ 0.96419113+4.54511518e-02j -0.504124  +2.57080255e-08j]
 [-0.50103828+2.55298890e-08j  3.03581231+4.54510347e-02j]]"
-57.842264739623836j,"[[ 0.96420094+4.56890593e-02j -0.50412007+2.90329412e-08j]
 [-0.50103425+2.88541145e-08j  3.03580249+4.56889373e-02j]]"
-57.47266560390739j,"[[ 0.96427273+4.60006388e-02j -0.50413834+3.78970349e-08j]
 [-0.50105242+3.77171894e-08j  3.03573069+4.60005222e-02j]]"
-57.103066468190946j,"[[ 0.96438643+4.62583916e-02j -0.50414105+4.11434877e-08j]
 [-0.50105504+4.09633452e-08j  3.03561698+4.62582694e-02j]]"
-56.733467332474504j,"[[ 0.96444162+4.65117617e-02j -0.50409011+4.39415210e-08j]
 [-0.501004  +4.37606321e-08j  3.03556178+4.65116350e-02j]]"
-56.363868196758055j,"[[ 0.9644517 +4.67799680e-02j -0.50408767+4.26737664e-08j]
 [-0.50100146+4.24913337e-08j  3.03555171+4.67798402e-02j]]"
-55.99426906104161j,"[[ 0.96454307+4.70132149e-02j -0.50412565+4.03846070e-08j]
 [-0.50103934+4.02011668e-08j  3.03546033+4.70130949e-02j]]"
-55.62466992532516j,"[[ 0.96464352+4.72435155e-02j -0.50410815+4.17073287e-08j]
 [-0.50102174+4.15230645e-08j  3.03535988+4.72434116e-02j]]"
-55.255070789608716j,"[[ 0.96466876+4.75392722e-02j -0.50402633+4.05112625e-08j]
 [-0.50093981+4.03262750e-08j  3.03533463+4.75391782e-02j]]"
-54.88547165389227j,"[[ 0.96464766+4.79046312e-02j -0.50396205+4.19748967e-08j]
 [-0.50087541+4.17888330e-08j  3.03535573+4.79045417e-02j]]"
-54.515872518175826j,"[[ 0.96463457+4.82604676e-02j -0.50397071+4.51299206e-08j]
 [-0.50088395+4.49428393e-08j  3.03536881+4.82603693e-02j]]"
-54.14627338245937j,"[[ 0.96465335+4.85939345e-02j -0.50397577+4.28852640e-08j]
 [-0.50088889+4.26979403e-08j  3.03535001+4.85938255e-02j]]"
-53.77667424674293j,"[[ 0.96456918+4.88947847e-02j -0.50400659+4.16731957e-08j]
 [-0.50091959+4.14845631e-08j  3.03543418+4.88946792e-02j]]"
-53.40707511102648j,"[[ 0.96445373+4.91470021e-02j -0.50403192+3.60546502e-08j]
 [-0.50094481+3.58653085e-08j  3.03554962+4.91468811e-02j]]"
-53.03747597531004j,"[[ 0.96446274+4.94379589e-02j -0.50406258+3.22171673e-08j]
 [-0.50097535+3.20270708e-08j  3.0355406 +4.94378192e-02j]]"
-52.66787683959359j,"[[ 0.9646085 +4.97890244e-02j -0.50409917+3.12004153e-08j]
 [-0.50101181+3.10094329e-08j  3.03539483+4.97888756e-02j]]"
-52.29827770387715j,"[[ 0.96473463+5.00389043e-02j -0.50409362+2.70292267e-08j]
 [-0.50100614+2.68358991e-08j  3.03526872+5.00387461e-02j]]"
-51.9286785681607j,"[[ 0.96488231+5.02779441e-02j -0.50397934+2.44913256e-08j]
 [-0.50089174+2.42962121e-08j  3.03512105+5.02777811e-02j]]"
-51.55907943244425j,"[[ 0.96489   +5.05941581e-02j -0.50390451+2.67533365e-08j]
 [-0.50081678+2.65554569e-08j  3.03511338+5.05940068e-02j]]"
-51.18948029672781j,"[[ 0.96486091+5.08098894e-02j -0.50388465+2.40083972e-08j]
 [-0.5007968 +2.38084308e-08j  3.03514248+5.08097381e-02j]]"
-50.81988116101136j,"[[ 0.96477623+5.09540908e-02j -0.5037994 +1.69625387e-08j]
 [-0.50071143+1.67608972e-08j  3.03522716+5.09539299e-02j]]"
-50.45028202529492j,"[[ 0.9646948 +5.13159685e-02j -0.50372522+1.87906701e-08j]
 [-0.50063711+1.85871435e-08j  3.03530861+5.13158013e-02j]]"
-50.08068288957846j,"[[ 0.96470964+5.17647445e-02j -0.50373565+2.05512264e-08j]
 [-0.50064738+2.03457367e-08j  3.03529377+5.17645587e-02j]]"
-49.71108375386202j,"[[ 0.96477563+5.22215833e-02j -0.50371189+1.91782937e-08j]
 [-0.50062346+1.89703481e-08j  3.0352278 +5.22213868e-02j]]"
-49.34148461814557j,"[[ 0.96492939+5.26721611e-02j -0.50372174+2.68860643e-08j]
 [-0.50063315+2.66760658e-08j  3.03507404+5.26719673e-02j]]"
-48.97188548242913j,"[[ 0.96494215+5.30113723e-02j -0.50374351+2.41830590e-08j]
 [-0.50065476+2.39706250e-08j  3.03506129+5.30111832e-02j]]"
-48.60228634671268j,"[[ 0.96483481+5.32995586e-02j -0.50370771+2.41559403e-08j]
 [-0.50061882+2.39417210e-08j  3.03516864+5.32993744e-02j]]"
-48.23268721099623j,"[[ 0.96477365+5.36546570e-02j -0.50368348+2.66377587e-08j]
 [-0.50059443+2.64214833e-08j  3.0352298 +5.36544674e-02j]]"
-47.86308807527979j,"[[ 0.96480006+5.40924956e-02j -0.50373759+3.09611616e-08j]
 [-0.50064836+3.07438319e-08j  3.03520338+5.40923206e-02j]]"
-47.49348893956334j,"[[ 0.96483895+5.45624749e-02j -0.50377489+3.01880709e-08j]
 [-0.50068548+2.99692836e-08j  3.0351645 +5.45623022e-02j]]"
-47.1238898038469j,"[[ 0.96488283+5.50995068e-02j -0.50374762+3.32506930e-08j]
 [-0.50065802+3.30300254e-08j  3.03512061+5.50993397e-02j]]"
-46.75429066813045j,"[[ 0.96493463+5.56602507e-02j -0.50371726+3.59979908e-08j]
 [-0.50062747+3.57745425e-08j  3.03506883+5.56600932e-02j]]"
-46.38469153241401j,"[[ 0.96500047+5.61635248e-02j -0.50368097+4.12676966e-08j]
 [-0.50059097+4.10424972e-08j  3.03500299+5.61633798e-02j]]"
-46.015092396697554j,"[[ 0.96503839+5.66473097e-02j -0.50368962+4.72078369e-08j]
 [-0.50059943+4.69808767e-08j  3.03496507+5.66471835e-02j]]"
-45.64549326098111j,"[[ 0.96511435+5.70922779e-02j -0.50373018+4.71106050e-08j]
 [-0.5006398 +4.68835031e-08j  3.03488909+5.70921670e-02j]]"
-45.275894125264664j,"[[ 0.96505296+5.74953846e-02j -0.50373823+4.83926871e-08j]
 [-0.50064765+4.81638257e-08j  3.03495048+5.74952766e-02j]]"
-44.90629498954822j,"[[ 0.96508474+5.78632078e-02j -0.5036936 +4.43310783e-08j]
 [-0.50060283+4.41018515e-08j  3.03491867+5.78630779e-02j]]"
-44.53669585383177j,"[[ 0.96514584+5.83427549e-02j -0.50367928+5.02612271e-08j]
 [-0.5005883 +5.00314430e-08j  3.03485756+5.83426277e-02j]]"
-44.167096718115324j,"[[ 0.96514996+5.87854606e-02j -0.50370378+4.66920767e-08j]
 [-0.50061259+4.64610309e-08j  3.03485342+5.87853336e-02j]]"
-43.797497582398876j,"[[ 0.96520295+5.91660426e-02j -0.50368694+4.79241053e-08j]
 [-0.50059555+4.76916161e-08j  3.03480043+5.91658992e-02j]]"
-43.427898446682434j,"[[ 0.96526754+5.95369385e-02j -0.50364667+4.97640531e-08j]
 [-0.50055507+4.95305732e-08j  3.03473582+5.95367849e-02j]]"
-43.05829931096599j,"[[ 0.96523158+5.99763487e-02j -0.50365104+5.17008257e-08j]
 [-0.50055921+5.14655187e-08j  3.03477179+5.99761891e-02j]]"
-42.688700175249544j,"[[ 0.96519034+6.04128940e-02j -0.50361267+4.53079547e-08j]
 [-0.50052062+4.50709085e-08j  3.03481302+6.04127121e-02j]]"
-42.319101039533095j,"[[ 0.96515288+6.10046813e-02j -0.50353246+4.87177783e-08j]
 [-0.50044015+4.84782736e-08j  3.03485048+6.10044905e-02j]]"
-41.949501903816646j,"[[ 0.9651631 +6.16350826e-02j -0.50349416+4.88758228e-08j]
 [-0.5004016 +4.86341745e-08j  3.03484026+6.16348776e-02j]]"
-41.579902768100204j,"[[ 0.96525932+6.22841209e-02j -0.50344826+4.41567473e-08j]
 [-0.50035542+4.39129862e-08j  3.03474404+6.22839176e-02j]]"
-41.210303632383756j,"[[ 0.96529968+6.29427717e-02j -0.5034083 +4.07641282e-08j]
 [-0.50031518+4.05166898e-08j  3.0347037 +6.29425791e-02j]]"
-40.840704496667314j,"[[ 0.96529571+6.35270986e-02j -0.503394  +3.74661520e-08j]
 [-0.5003006 +3.72150337e-08j  3.03470769+6.35269074e-02j]]"
-40.471105360950865j,"[[ 0.96527004+6.40986693e-02j -0.50342266+3.43818501e-08j]
 [-0.50032899+3.41272721e-08j  3.03473338+6.40984818e-02j]]"
-40.10150622523442j,"[[ 0.96527475+6.46818102e-02j -0.50344642+2.99921503e-08j]
 [-0.50035246+2.97342727e-08j  3.03472867+6.46816214e-02j]]"
-39.73190708951797j,"[[ 0.96529623+6.52653838e-02j -0.50343935+2.86968091e-08j]
 [-0.50034509+2.84364442e-08j  3.03470719+6.52651901e-02j]]"
-39.362307953801526j,"[[ 0.96528493+6.59253582e-02j -0.50345705+2.83722819e-08j]
 [-0.50036249+2.81082588e-08j  3.03471851+6.59251683e-02j]]"
-38.99270881808508j,"[[ 0.96532774+6.66287279e-02j -0.50351153+3.41039494e-08j]
 [-0.50041664+3.38363875e-08j  3.03467571+6.66285314e-02j]]"
-38.623109682368636j,"[[ 0.96539444+6.72441678e-02j -0.50357387+3.96631527e-08j]
 [-0.50047866+3.93929644e-08j  3.03460901+6.72439641e-02j]]"
-38.25351054665219j,"[[ 0.96543607+6.78524830e-02j -0.50361611+3.83787803e-08j]
 [-0.50052058+3.81062547e-08j  3.03456738+6.78522809e-02j]]"
-37.88391141093574j,"[[ 0.96548556+6.85084426e-02j -0.50360587+3.90865129e-08j]
 [-0.50051   +3.88107652e-08j  3.0345179 +6.85082522e-02j]]"
-37.5143122752193j,"[[ 0.96564596+6.91291022e-02j -0.5035822 +3.76813697e-08j]
 [-0.50048599+3.74033407e-08j  3.03435749+6.91289141e-02j]]"
-37.14471313950285j,"[[ 0.96582145+6.96793230e-02j -0.50357419+3.98446688e-08j]
 [-0.50047764+3.95631995e-08j  3.03418202+6.96791432e-02j]]"
-36.775114003786406j,"[[ 0.96589491+7.02115242e-02j -0.50351626+4.40420551e-08j]
 [-0.50041937+4.37571479e-08j  3.03410856+7.02113480e-02j]]"
-36.40551486806995j,"[[ 0.96593683+7.08604052e-02j -0.50341788+4.96398280e-08j]
 [-0.50032062+4.93528827e-08j  3.03406663+7.08602391e-02j]]"
-36.03591573235351j,"[[ 0.96598303+7.16468877e-02j -0.50330742+5.05678879e-08j]
 [-0.50020975+5.02785210e-08j  3.03402043+7.16467196e-02j]]"
-35.66631659663706j,"[[ 0.96610394+7.25863261e-02j -0.50322402+5.79459502e-08j]
 [-0.50012592+5.76564062e-08j  3.03389948+7.25861682e-02j]]"
-35.29671746092062j,"[[ 0.96614188+7.34733488e-02j -0.50325317+5.75976650e-08j]
 [-0.50015463+5.73056307e-08j  3.03386154+7.34731983e-02j]]"
-34.92711832520417j,"[[ 0.96623775+7.42592921e-02j -0.5032752 +5.75887782e-08j]
 [-0.50017623+5.72944063e-08j  3.03376566+7.42591247e-02j]]"
-34.55751918948773j,"[[ 0.96633211+7.50504254e-02j -0.5032517 +5.78399158e-08j]
 [-0.50015228+5.75427089e-08j  3.0336713 +7.50502481e-02j]]"
-34.18792005377128j,"[[ 0.96643487+7.58523667e-02j -0.50323409+5.97285627e-08j]
 [-0.50013421+5.94284575e-08j  3.03356853+7.58521875e-02j]]"
-33.81832091805483j,"[[ 0.9665148 +7.66320388e-02j -0.50322907+5.88807573e-08j]
 [-0.50012872+5.85777883e-08j  3.0334886 +7.66318623e-02j]]"
-33.44872178233839j,"[[ 0.96662534+7.73656765e-02j -0.50317279+5.85739302e-08j]
 [-0.50007198+5.82691544e-08j  3.03337804+7.73654920e-02j]]"
-33.07912264662194j,"[[ 0.96673248+7.81735668e-02j -0.50312621+5.83389483e-08j]
 [-0.5000249 +5.80316140e-08j  3.03327089+7.81733723e-02j]]"
-32.7095235109055j,"[[ 0.96681793+7.90375811e-02j -0.50317269+5.85980193e-08j]
 [-0.50007086+5.82865980e-08j  3.03318544+7.90373740e-02j]]"
-32.33992437518904j,"[[ 0.96696555+7.98252741e-02j -0.50324539+5.57325728e-08j]
 [-0.50014304+5.54176925e-08j  3.03303783+7.98250510e-02j]]"
-31.9703252394726j,"[[ 0.96708153+8.05829555e-02j -0.50328986+5.61697681e-08j]
 [-0.50018699+5.58518113e-08j  3.03292184+8.05827293e-02j]]"
-31.600726103756156j,"[[ 0.96712995+8.13402480e-02j -0.50330979+5.52149097e-08j]
 [-0.50020637+5.48922711e-08j  3.03287343+8.13400066e-02j]]"
-31.23112696803971j,"[[ 0.9672418 +8.21274500e-02j -0.5032572 +5.22792595e-08j]
 [-0.50015323+5.19523268e-08j  3.03276159+8.21272006e-02j]]"
-30.861527832323265j,"[[ 0.96736794+8.29913266e-02j -0.50321834+5.62040745e-08j]
 [-0.50011377+5.58713190e-08j  3.03263546+8.29910675e-02j]]"
-30.491928696606813j,"[[ 0.96753265+8.39029991e-02j -0.50319951+5.25687416e-08j]
 [-0.50009432+5.22304487e-08j  3.03247077+8.39027381e-02j]]"
-30.122329560890368j,"[[ 0.96770936+8.48187666e-02j -0.50315868+5.40887294e-08j]
 [-0.50005285+5.37447526e-08j  3.03229407+8.48185033e-02j]]"
-29.752730425173922j,"[[ 0.96780634+8.57329109e-02j -0.5031088 +5.28394427e-08j]
 [-0.50000233+5.24906296e-08j  3.0321971 +8.57326407e-02j]]"
-29.383131289457477j,"[[ 0.967838  +8.67347198e-02j -0.5030815 +5.65324634e-08j]
 [-0.49997432+5.61790572e-08j  3.03216544+8.67344516e-02j]]"
-29.01353215374103j,"[[ 0.96787805+8.77242605e-02j -0.50307148+5.48668697e-08j]
 [-0.49996359+5.45074272e-08j  3.0321254 +8.77239925e-02j]]"
-28.643933018024583j,"[[ 0.96796289+8.87007135e-02j -0.50300722+5.46143608e-08j]
 [-0.4998986 +5.42487821e-08j  3.03204058+8.87004425e-02j]]"
-28.274333882308138j,"[[ 0.96810072+8.97434854e-02j -0.50291224+5.88344788e-08j]
 [-0.49980286+5.84637957e-08j  3.03190275+8.97432191e-02j]]"
-27.90473474659169j,"[[ 0.96826402+9.08575290e-02j -0.50285154+6.10478262e-08j]
 [-0.49974135+6.06726933e-08j  3.03173944+9.08572568e-02j]]"
