iw_n,Sigma_iw_n
-250.03381531217588j,"[[ 0.79024359+9.54866825e-03j -0.38063531+9.32663563e-09j]
 [-0.38043881+9.32690240e-09j  3.20975608+9.54879047e-03j]]"
-249.66421617645943j,"[[ 0.79019024+9.56003762e-03j -0.38064135+9.04808411e-10j]
 [-0.38044485+9.05109753e-10j  3.20980939+9.56005928e-03j]]"
-249.294617040743j,"[[ 0.79020728+9.53929778e-03j -0.38071813-8.55010735e-09j]
 [-0.38052164-8.54982051e-09j  3.20979237+9.53925113e-03j]]"
-248.92501790502658j,"[[ 0.79021157+9.46589680e-03j -0.38076836-3.02882382e-09j]
 [-0.38057186-3.02863135e-09j  3.2097882 +9.46577803e-03j]]"
-248.55541876931008j,"[[ 0.79019477+9.46198325e-03j -0.38074842+1.02713077e-08j]
 [-0.38055193+1.02714013e-08j  3.20980512+9.46177071e-03j]]"
-248.18581963359364j,"[[ 0.79018932+9.55611455e-03j -0.38074247+9.07433576e-09j]
 [-0.38054597+9.07429132e-09j  3.20981074+9.55582727e-03j]]"
-247.81622049787723j,"[[ 0.79019123+9.62896381e-03j -0.38081387+1.34911360e-08j]
 [-0.38061737+1.34909550e-08j  3.20980899+9.62868904e-03j]]"
-247.44662136216078j,"[[ 0.79019147+9.58928705e-03j -0.3808523 +2.92437537e-08j]
 [-0.3806558 +2.92435321e-08j  3.2098088 +9.58911975e-03j]]"
-247.0770222264443j,"[[ 0.7901703 +9.54343021e-03j -0.38083131+4.40225202e-08j]
 [-0.38063481+4.40223254e-08j  3.20982994+9.54334492e-03j]]"
-246.70742309072787j,"[[ 0.79009714+9.63520370e-03j -0.3807869 +5.02628411e-08j]
 [-0.3805904 +5.02627369e-08j  3.20990299+9.63521210e-03j]]"
-246.33782395501143j,"[[ 0.78999783+9.75445895e-03j -0.38078321+3.39249739e-08j]
 [-0.38058671+3.39249715e-08j  3.21000218+9.75448578e-03j]]"
-245.96822481929496j,"[[ 0.78992352+9.72379486e-03j -0.38084159-5.59355519e-10j]
 [-0.38064509-5.59286370e-10j  3.21007639+9.72384753e-03j]]"
-245.59862568357852j,"[[ 0.78989728+9.66321918e-03j -0.38088975-1.62411305e-08j]
 [-0.38069325-1.62410153e-08j  3.21010258+9.66331092e-03j]]"
-245.22902654786208j,"[[ 0.78991559+9.63518710e-03j -0.38087141-1.82911440e-08j]
 [-0.38067491-1.82909924e-08j  3.21008423+9.63528437e-03j]]"
-244.85942741214566j,"[[ 0.78993877+9.56907702e-03j -0.38087245-2.20690204e-08j]
 [-0.38067595-2.20688522e-08j  3.21006103+9.56912632e-03j]]"
-244.48982827642917j,"[[ 0.78991073+9.45243427e-03j -0.38087338-2.06585092e-08j]
 [-0.38067688-2.06583689e-08j  3.21008909+9.45239518e-03j]]"
-244.12022914071275j,"[[ 0.78978222+9.43611010e-03j -0.38081927-9.97006774e-09j]
 [-0.38062277-9.96996883e-09j  3.21021764+9.43590503e-03j]]"
-243.7506300049963j,"[[ 0.7896082 +9.50181533e-03j -0.38078769+6.19092081e-09j]
 [-0.38059119+6.19095163e-09j  3.21039175+9.50148868e-03j]]"
-243.38103086927987j,"[[ 0.78954885+9.53829836e-03j -0.38078634+9.32551610e-09j]
 [-0.38058984+9.32548200e-09j  3.21045117+9.53790226e-03j]]"
-243.0114317335634j,"[[ 0.7895157 +9.63683143e-03j -0.38072733+4.66551904e-09j]
 [-0.38053083+4.66540148e-09j  3.21048442+9.63645892e-03j]]"
-242.64183259784696j,"[[ 0.78956986+9.78717584e-03j -0.380705  -1.07381628e-08j]
 [-0.3805085 -1.07383699e-08j  3.21043037+9.78682355e-03j]]"
-242.27223346213054j,"[[ 0.78979683+9.89092033e-03j -0.38076577-1.80614823e-08j]
 [-0.38056927-1.80618115e-08j  3.21020354+9.89060971e-03j]]"
-241.90263432641405j,"[[ 0.79000585+9.90347648e-03j -0.38079369-6.91691255e-09j]
 [-0.38059719-6.91735852e-09j  3.20999467+9.90325548e-03j]]"
-241.5330351906976j,"[[ 0.79002308+9.86205811e-03j -0.38079319+3.10001370e-09j]
 [-0.38059669+3.09950720e-09j  3.20997752+9.86196148e-03j]]"
-241.1634360549812j,"[[ 0.78995698+9.87043439e-03j -0.38080854+1.58986392e-08j]
 [-0.38061204+1.58981206e-08j  3.21004364+9.87048819e-03j]]"
-240.79383691926472j,"[[ 0.79002835+9.83545139e-03j -0.38082917+2.20945841e-08j]
 [-0.38063267+2.20941471e-08j  3.20997218+9.83568813e-03j]]"
-240.42423778354828j,"[[ 0.78998495+9.81343959e-03j -0.38081163+2.28969172e-08j]
 [-0.38061513+2.28965812e-08j  3.21001545+9.81376437e-03j]]"
-240.05463864783184j,"[[ 0.78997938+9.86737498e-03j -0.380797  +2.56475757e-08j]
 [-0.3806005 +2.56473768e-08j  3.21002085+9.86772240e-03j]]"
-239.6850395121154j,"[[ 0.79001001+9.93167615e-03j -0.38080103+2.37261556e-08j]
 [-0.38060453+2.37260610e-08j  3.20999009+9.93195239e-03j]]"
-239.31544037639895j,"[[ 0.79000558+9.92403092e-03j -0.38080374+2.69070305e-08j]
 [-0.38060724+2.69070591e-08j  3.20999438+9.92424764e-03j]]"
-238.9458412406825j,"[[ 0.7900055 +9.88846590e-03j -0.38077554+2.51927924e-08j]
 [-0.38057904+2.51929102e-08j  3.20999436+9.88862284e-03j]]"
-238.57624210496604j,"[[ 0.79003166+9.86534689e-03j -0.3807125 +9.14273338e-09j]
 [-0.380516  +9.14287576e-09j  3.20996817+9.86539574e-03j]]"
-238.2066429692496j,"[[ 0.79004193+9.93253219e-03j -0.38067632-8.41473622e-10j]
 [-0.38047982-8.41373556e-10j  3.20995795+9.93249296e-03j]]"
-237.83704383353316j,"[[ 0.78997474+1.00024160e-02j -0.38067362+4.16271094e-09j]
 [-0.38047712+4.16279727e-09j  3.21002517+1.00022678e-02j]]"
-237.46744469781672j,"[[ 0.78998819+1.00758178e-02j -0.38072267-1.10959667e-09j]
 [-0.38052617-1.10957925e-09j  3.2100118 +1.00755463e-02j]]"
-237.09784556210028j,"[[ 0.78989053+1.00844526e-02j -0.38077576-2.82964398e-09j]
 [-0.38057926-2.82972467e-09j  3.21010959+1.00841398e-02j]]"
-236.7282464263838j,"[[ 0.78986712+1.01631659e-02j -0.38078749-9.73948441e-09j]
 [-0.38059099-9.73966948e-09j  3.21013313+1.01629332e-02j]]"
-236.3586472906674j,"[[ 0.78985125+1.02086559e-02j -0.38077389-3.84972044e-08j]
 [-0.38057739-3.84974244e-08j  3.21014904+1.02085764e-02j]]"
-235.98904815495092j,"[[ 0.78989057+1.02650130e-02j -0.38072448-5.49343319e-08j]
 [-0.38052798-5.49346190e-08j  3.2101098 +1.02650486e-02j]]"
-235.61944901923448j,"[[ 0.78986235+1.02582257e-02j -0.38074955-4.74729415e-08j]
 [-0.38055305-4.74732195e-08j  3.21013801+1.02583703e-02j]]"
-235.24984988351804j,"[[ 0.78981803+1.01517957e-02j -0.38079051-3.89676829e-08j]
 [-0.380594  -3.89679550e-08j  3.21018232+1.01520682e-02j]]"
-234.8802507478016j,"[[ 0.78969277+1.00529271e-02j -0.38076821-2.74190731e-08j]
 [-0.38057171-2.74193286e-08j  3.21030756+1.00532702e-02j]]"
-234.51065161208516j,"[[ 0.78968809+9.99520739e-03j -0.38070289-7.72697011e-09j]
 [-0.38050639-7.72717613e-09j  3.21031218+9.99559260e-03j]]"
-234.14105247636869j,"[[ 0.78967799+1.01293045e-02j -0.38067104+7.91435293e-09j]
 [-0.38047454+7.91427430e-09j  3.21032212+1.01296326e-02j]]"
-233.77145334065224j,"[[ 0.78969137+1.02516683e-02j -0.38074104+1.13063267e-08j]
 [-0.38054453+1.13063484e-08j  3.21030862+1.02519078e-02j]]"
-233.4018542049358j,"[[ 0.78978366+1.02127399e-02j -0.3807636 +1.46720477e-08j]
 [-0.3805671 +1.46721932e-08j  3.21021619+1.02128765e-02j]]"
-233.03225506921936j,"[[ 0.78994114+1.02595410e-02j -0.38073712+6.09782036e-09j]
 [-0.38054062+6.09804243e-09j  3.21005862+1.02595481e-02j]]"
-232.66265593350292j,"[[ 0.78996913+1.03524115e-02j -0.38076327-1.06601404e-08j]
 [-0.38056677-1.06599230e-08j  3.21003063+1.03523196e-02j]]"
-232.29305679778648j,"[[ 0.78998782+1.04194508e-02j -0.38077549-2.23292507e-08j]
 [-0.38057899-2.23291270e-08j  3.21001205+1.04192523e-02j]]"
-231.92345766207j,"[[ 0.78997099+1.04220874e-02j -0.38081752-2.72153538e-08j]
 [-0.38062101-2.72153606e-08j  3.21002903+1.04218078e-02j]]"
-231.5538585263536j,"[[ 0.78995042+1.03364388e-02j -0.38086147-3.74696478e-08j]
 [-0.38066497-3.74698126e-08j  3.21004979+1.03362005e-02j]]"
-231.18425939063712j,"[[ 0.78988108+1.02896107e-02j -0.38083363-2.90491927e-08j]
 [-0.38063713-2.90494720e-08j  3.21011927+1.02894451e-02j]]"
-230.81466025492068j,"[[ 0.78995874+1.03408803e-02j -0.38077333-1.45138283e-08j]
 [-0.38057683-1.45141717e-08j  3.21004169+1.03408024e-02j]]"
-230.44506111920424j,"[[ 0.790025  +1.03257248e-02j -0.38073228+5.02052681e-09j]
 [-0.38053577+5.02015147e-09j  3.20997548+1.03257282e-02j]]"
-230.07546198348777j,"[[ 0.78998043+1.02986929e-02j -0.38076466+1.33366457e-08j]
 [-0.38056816+1.33362778e-08j  3.21002005+1.02988201e-02j]]"
-229.70586284777136j,"[[ 0.79008703+1.02996264e-02j -0.38084219+1.34810015e-08j]
 [-0.38064569+1.34806928e-08j  3.20991338+1.02998654e-02j]]"
-229.3362637120549j,"[[ 0.79020762+1.03106447e-02j -0.38088962+1.28573376e-08j]
 [-0.38069311+1.28571737e-08j  3.20979263+1.03109440e-02j]]"
-228.96666457633845j,"[[ 0.79014066+1.02612606e-02j -0.3809177 -6.70235200e-09j]
 [-0.38072119-6.70235890e-09j  3.20985941+1.02615693e-02j]]"
-228.597065440622j,"[[ 0.79003686+1.01909366e-02j -0.3809126 -2.18195372e-08j]
 [-0.38071609-2.18194734e-08j  3.20996312+1.01912527e-02j]]"
-228.22746630490556j,"[[ 0.79001858+1.01700855e-02j -0.38079338-1.02954468e-08j]
 [-0.38059687-1.02953193e-08j  3.20998133+1.01703328e-02j]]"
-227.85786716918912j,"[[ 0.79007746+1.02464934e-02j -0.38075227+7.32531010e-09j]
 [-0.38055577+7.32544580e-09j  3.20992244+1.02466395e-02j]]"
-227.48826803347268j,"[[ 0.79020057+1.03091163e-02j -0.38076622+2.18301048e-08j]
 [-0.38056971+2.18302526e-08j  3.20979931+1.03091438e-02j]]"
-227.1186688977562j,"[[ 0.79021087+1.04191177e-02j -0.38075694+2.10280596e-08j]
 [-0.38056044+2.10281827e-08j  3.20978904+1.04190536e-02j]]"
-226.7490697620398j,"[[ 0.7902433 +1.03142456e-02j -0.38081152+3.17876911e-08j]
 [-0.38061502+3.17877261e-08j  3.20975671+1.03141231e-02j]]"
-226.37947062632333j,"[[ 0.7902208 +1.02262173e-02j -0.38082869+4.27962723e-08j]
 [-0.38063219+4.27962634e-08j  3.20977925+1.02260565e-02j]]"
-226.00987149060688j,"[[ 0.79025113+1.01921263e-02j -0.38081402+4.48212662e-08j]
 [-0.38061751+4.48212005e-08j  3.20974899+1.01919059e-02j]]"
-225.64027235489044j,"[[ 0.79032235+1.02839408e-02j -0.38080188+5.18183048e-08j]
 [-0.38060538+5.18181859e-08j  3.20967782+1.02837109e-02j]]"
-225.27067321917397j,"[[ 0.79034015+1.03436917e-02j -0.38082457+4.31429665e-08j]
 [-0.38062806+4.31428396e-08j  3.20966003+1.03434983e-02j]]"
-224.90107408345756j,"[[ 0.7903839 +1.03262240e-02j -0.38083413+9.74830659e-09j]
 [-0.38063762+9.74816300e-09j  3.20961629+1.03261191e-02j]]"
-224.5314749477411j,"[[ 0.79044489+1.03068416e-02j -0.38084276+4.35325190e-09j]
 [-0.38064625+4.35306648e-09j  3.20955535+1.03068431e-02j]]"
-224.16187581202465j,"[[ 0.79040809+1.01981750e-02j -0.38083081-3.24371862e-09j]
 [-0.38063431-3.24384675e-09j  3.20959208+1.01982846e-02j]]"
-223.7922766763082j,"[[ 0.79033973+1.00576532e-02j -0.38078451-2.97808468e-08j]
 [-0.38058801-2.97809618e-08j  3.20966043+1.00578381e-02j]]"
-223.42267754059176j,"[[ 0.79034192+1.00306196e-02j -0.38074713-2.54546556e-08j]
 [-0.38055062-2.54546978e-08j  3.20965816+1.00308101e-02j]]"
-223.05307840487532j,"[[ 0.79017809+1.00741839e-02j -0.3806497 -1.88420971e-08j]
 [-0.3804532 -1.88420545e-08j  3.2098219 +1.00743394e-02j]]"
-222.68347926915885j,"[[ 0.78994213+1.02616817e-02j -0.38063742-2.07230413e-08j]
 [-0.38044091-2.07229417e-08j  3.21005779+1.02617837e-02j]]"
-222.3138801334424j,"[[ 0.78987454+1.03125140e-02j -0.38065853-1.33360432e-08j]
 [-0.38046202-1.33359499e-08j  3.21012538+1.03125350e-02j]]"
-221.94428099772597j,"[[ 0.78974721+1.03407330e-02j -0.38061603-4.79856963e-09j]
 [-0.38041952-4.79845130e-09j  3.21025269+1.03407081e-02j]]"
-221.57468186200953j,"[[ 0.78972505+1.04159878e-02j -0.38057617-4.71763426e-09j]
 [-0.38037967-4.71750491e-09j  3.21027484+1.04158778e-02j]]"
-221.20508272629309j,"[[ 0.78971504+1.04273831e-02j -0.38061768-1.27871072e-08j]
 [-0.38042118-1.27870006e-08j  3.21028488+1.04272087e-02j]]"
-220.83548359057664j,"[[ 0.78968244+1.03608443e-02j -0.38063242+4.85831650e-10j]
 [-0.38043591+4.85809415e-10j  3.21031762+1.03606075e-02j]]"
-220.46588445486017j,"[[ 0.78971234+1.03382803e-02j -0.38056264+2.71676569e-08j]
 [-0.38036614+2.71675268e-08j  3.21028784+1.03380641e-02j]]"
-220.09628531914376j,"[[ 0.78975904+1.03773026e-02j -0.38051972+3.24408322e-08j]
 [-0.38032321+3.24406142e-08j  3.21024124+1.03771569e-02j]]"
-219.7266861834273j,"[[ 0.78975615+1.04724588e-02j -0.38051   +2.82436921e-08j]
 [-0.3803135 +2.82434457e-08j  3.21024415+1.04723694e-02j]]"
-219.35708704771085j,"[[ 0.7899082 +1.05483847e-02j -0.38046094+2.50976628e-08j]
 [-0.38026443+2.50974030e-08j  3.21009211+1.05483531e-02j]]"
-218.9874879119944j,"[[ 0.78999191+1.06557529e-02j -0.3804289 +1.81180080e-08j]
 [-0.3802324 +1.81177688e-08j  3.21000838+1.06557906e-02j]]"
-218.61788877627794j,"[[ 0.78998294+1.07581439e-02j -0.38042815+1.80400981e-08j]
 [-0.38023164+1.80399022e-08j  3.21001729+1.07582642e-02j]]"
-218.24828964056152j,"[[ 0.7900379 +1.07978859e-02j -0.38043894+1.91048543e-08j]
 [-0.38024243+1.91047615e-08j  3.20996223+1.07980851e-02j]]"
-217.87869050484505j,"[[ 0.79010003+1.08321002e-02j -0.38046657-1.09510000e-10j]
 [-0.38027006-1.09515328e-10j  3.20990001+1.08323533e-02j]]"
-217.5090913691286j,"[[ 0.79020739+1.08112128e-02j -0.38045939-2.06713441e-08j]
 [-0.38026288-2.06712759e-08j  3.20979256+1.08114448e-02j]]"
-217.13949223341217j,"[[ 0.79018831+1.08025324e-02j -0.38048225-1.86331924e-08j]
 [-0.38028574-1.86330561e-08j  3.20981156+1.08027147e-02j]]"
-216.76989309769573j,"[[ 0.79010333+1.06849088e-02j -0.38047368-1.88754456e-08j]
 [-0.38027718-1.88752111e-08j  3.20989642+1.06849793e-02j]]"
-216.4002939619793j,"[[ 0.79004676+1.07535265e-02j -0.38043553-2.26699639e-08j]
 [-0.38023903-2.26697373e-08j  3.209953  +1.07534676e-02j]]"
-216.03069482626285j,"[[ 0.79000727+1.07895788e-02j -0.380433  -1.73315641e-08j]
 [-0.38023649-1.73313662e-08j  3.20999252+1.07893973e-02j]]"
-215.66109569054638j,"[[ 0.78986467+1.08847975e-02j -0.38047219-1.44722523e-08j]
 [-0.38027569-1.44721248e-08j  3.21013519+1.08845051e-02j]]"
-215.29149655482996j,"[[ 0.78973017+1.09285823e-02j -0.38048356-3.06704299e-08j]
 [-0.38028705-3.06704056e-08j  3.21026981+1.09282110e-02j]]"
-214.9218974191135j,"[[ 0.78977181+1.10116989e-02j -0.3804575 -3.99672297e-08j]
 [-0.38026099-3.99673321e-08j  3.21022829+1.10113037e-02j]]"
-214.55229828339702j,"[[ 0.78977574+1.10738137e-02j -0.38042407-3.51273403e-08j]
 [-0.38022756-3.51276099e-08j  3.21022454+1.10734507e-02j]]"
-214.1826991476806j,"[[ 0.78980936+1.12323315e-02j -0.38043379-2.24077892e-08j]
 [-0.38023728-2.24081940e-08j  3.21019107+1.12320778e-02j]]"
-213.81310001196414j,"[[ 0.78995953+1.13547166e-02j -0.38047667-2.01595995e-08j]
 [-0.38028016-2.01600857e-08j  3.21004099+1.13546105e-02j]]"
-213.44350087624773j,"[[ 0.79013553+1.12856459e-02j -0.3804561 -1.31948646e-08j]
 [-0.38025959-1.31954084e-08j  3.20986506+1.12857351e-02j]]"
-213.07390174053126j,"[[ 0.79026225+1.11070402e-02j -0.38039632+3.82253861e-09j]
 [-0.38019981+3.82203656e-09j  3.2097383 +1.11072656e-02j]]"
-212.7043026048148j,"[[ 0.79021467+1.10543805e-02j -0.38041855+1.67386759e-08j]
 [-0.38022204+1.67382772e-08j  3.20978576+1.10547160e-02j]]"
-212.33470346909837j,"[[ 0.79014807+1.09066402e-02j -0.3804379 +2.21952396e-08j]
 [-0.38024139+2.21949869e-08j  3.20985221+1.09070399e-02j]]"
-211.96510433338193j,"[[ 0.79010671+1.08123585e-02j -0.38044285+2.57007475e-08j]
 [-0.38024634+2.57006542e-08j  3.20989341+1.08127671e-02j]]"
-211.5955051976655j,"[[ 0.79010309+1.07195322e-02j -0.38039263+2.85913543e-08j]
 [-0.38019612+2.85913981e-08j  3.20989687+1.07198905e-02j]]"
-211.22590606194905j,"[[ 0.79008354+1.07659610e-02j -0.38030723+2.75257366e-08j]
 [-0.38011072+2.75259208e-08j  3.20991627+1.07662516e-02j]]"
-210.85630692623258j,"[[ 0.78998127+1.07935437e-02j -0.3802652 +1.65107936e-08j]
 [-0.38006869+1.65110559e-08j  3.21001846+1.07937060e-02j]]"
-210.48670779051614j,"[[ 0.78999855+1.08577037e-02j -0.38021019+2.07307246e-09j]
 [-0.38001368+2.07331519e-09j  3.2100012 +1.08577433e-02j]]"
-210.1171086547997j,"[[ 0.79000612+1.09175902e-02j -0.3801835 -6.23742196e-09j]
 [-0.37998699-6.23722359e-09j  3.20999368+1.09174961e-02j]]"
-209.74750951908322j,"[[ 0.78992335+1.10781855e-02j -0.38015011-1.10031119e-08j]
 [-0.3799536 -1.10030221e-08j  3.21007657+1.10779916e-02j]]"
-209.3779103833668j,"[[ 0.78988223+1.12038199e-02j -0.38013981-6.44377055e-09j]
 [-0.3799433 -6.44383693e-09j  3.21011785+1.12035645e-02j]]"
-209.00831124765034j,"[[ 0.78992105+1.12831014e-02j -0.38016544-3.60963135e-09j]
 [-0.37996893-3.60979970e-09j  3.21007914+1.12828510e-02j]]"
-208.63871211193393j,"[[ 0.78997467+1.13418386e-02j -0.38021004-9.03339612e-09j]
 [-0.38001353-9.03367347e-09j  3.21002563+1.13416549e-02j]]"
-208.26911297621746j,"[[ 0.79007812+1.13691315e-02j -0.38025453+3.48642587e-09j]
 [-0.38005802+3.48607456e-09j  3.20992227+1.13690165e-02j]]"
-207.89951384050102j,"[[ 0.79009615+1.14249129e-02j -0.38027651+2.96374268e-08j]
 [-0.38007999+2.96370592e-08j  3.20990426+1.14248870e-02j]]"
-207.52991470478457j,"[[ 0.79001813+1.15031962e-02j -0.38029804+3.35966454e-08j]
 [-0.38010153+3.35963414e-08j  3.20998221+1.15033133e-02j]]"
-207.16031556906813j,"[[ 0.78999511+1.14933282e-02j -0.38030066+2.22024194e-08j]
 [-0.38010415+2.22021981e-08j  3.21000514+1.14935628e-02j]]"
-206.7907164333517j,"[[ 0.78997226+1.15271859e-02j -0.38025696+1.36341609e-08j]
 [-0.38006044+1.36340497e-08j  3.21002787+1.15274806e-02j]]"
-206.42111729763522j,"[[ 0.79003577+1.16191296e-02j -0.38019441+9.24528010e-09j]
 [-0.3799979 +9.24529818e-09j  3.20996423+1.16194470e-02j]]"
-206.05151816191878j,"[[ 0.79015057+1.17648960e-02j -0.38019023+8.38587092e-09j]
 [-0.37999371+8.38602783e-09j  3.2098493 +1.17652059e-02j]]"
-205.68191902620234j,"[[ 0.79029849+1.18417436e-02j -0.38019104-4.74923975e-11j]
 [-0.37999453-4.72624315e-11j  3.20970129+1.18419609e-02j]]"
-205.3123198904859j,"[[ 0.79036749+1.18260746e-02j -0.38013088-9.70992801e-09j]
 [-0.37993436-9.70969720e-09j  3.20963229+1.18261438e-02j]]"
-204.94272075476943j,"[[ 0.79041794+1.18312699e-02j -0.38009163-3.96916566e-09j]
 [-0.37989512-3.96897945e-09j  3.20958187+1.18311765e-02j]]"
-204.573121619053j,"[[ 0.79033658+1.18245150e-02j -0.38012669+3.69621904e-09j]
 [-0.37993018+3.69636574e-09j  3.20966328+1.18243159e-02j]]"
-204.20352248333654j,"[[ 0.79021603+1.18682743e-02j -0.3801875 -2.80937842e-09j]
 [-0.37999099-2.80932677e-09j  3.20978392+1.18680160e-02j]]"
-203.83392334762013j,"[[ 0.79018524+1.19144513e-02j -0.38024764-1.43373948e-09j]
 [-0.38005113-1.43379117e-09j  3.20981483+1.19141838e-02j]]"
-203.46432421190366j,"[[ 0.79017614+1.19480659e-02j -0.38026905+3.21047330e-09j]
 [-0.38007253+3.21035094e-09j  3.20982401+1.19478556e-02j]]"
-203.09472507618722j,"[[ 0.79011668+1.20604618e-02j -0.38032271-1.10987278e-09j]
 [-0.3801262 -1.11004669e-09j  3.20988352+1.20602654e-02j]]"
-202.72512594047078j,"[[ 0.79011511+1.20060059e-02j -0.38033372-1.25811574e-08j]
 [-0.3801372 -1.25813881e-08j  3.20988515+1.20058531e-02j]]"
-202.3555268047543j,"[[ 0.79016046+1.19353099e-02j -0.38035793-2.39789000e-08j]
 [-0.38016141-2.39791755e-08j  3.20983985+1.19352364e-02j]]"
-201.9859276690379j,"[[ 0.79022521+1.19204920e-02j -0.3803868 -2.88028925e-08j]
 [-0.38019029-2.88032066e-08j  3.20977514+1.19204981e-02j]]"
-201.61632853332142j,"[[ 0.7902168 +1.19991979e-02j -0.38038676-2.23855717e-08j]
 [-0.38019024-2.23858443e-08j  3.2097835 +1.19992536e-02j]]"
-201.24672939760498j,"[[ 0.79029969+1.19059050e-02j -0.38039749-1.00777524e-08j]
 [-0.38020097-1.00779737e-08j  3.20970057+1.19059752e-02j]]"
-200.87713026188854j,"[[ 0.79039669+1.18274354e-02j -0.38034624-6.04027744e-09j]
 [-0.38014972-6.04041789e-09j  3.20960348+1.18274907e-02j]]"
-200.5075311261721j,"[[ 0.79049692+1.17934511e-02j -0.38029682-6.70786728e-09j]
 [-0.38010031-6.70792380e-09j  3.20950316+1.17934933e-02j]]"
-200.13793199045563j,"[[ 0.79053235+1.18199962e-02j -0.38031678-9.19565663e-09j]
 [-0.38012026-9.19563948e-09j  3.20946766+1.18200024e-02j]]"
-199.7683328547392j,"[[ 0.79055636+1.18006841e-02j -0.38030347-9.58075090e-09j]
 [-0.38010695-9.58071232e-09j  3.20944362+1.18006474e-02j]]"
-199.39873371902274j,"[[ 0.79042341+1.17737709e-02j -0.38033825-5.91018914e-09j]
 [-0.38014173-5.91016446e-09j  3.20957658+1.17736735e-02j]]"
-199.0291345833063j,"[[ 0.79034235+1.16549193e-02j -0.38038343-2.55828671e-09j]
 [-0.38018691-2.55830627e-09j  3.2096577 +1.16547613e-02j]]"
-198.65953544758986j,"[[ 0.79030181+1.15928981e-02j -0.38035731+8.17666350e-10j]
 [-0.38016079+8.17600614e-10j  3.2096983 +1.15926839e-02j]]"
-198.2899363118734j,"[[ 0.79024954+1.15898929e-02j -0.38030143-3.87584737e-09j]
 [-0.38010492-3.87601848e-09j  3.20975066+1.15896173e-02j]]"
-197.92033717615698j,"[[ 0.79015114+1.17907288e-02j -0.38028241-1.78456316e-08j]
 [-0.38008589-1.78459083e-08j  3.20984917+1.17904561e-02j]]"
-197.5507380404405j,"[[ 0.79003646+1.18765543e-02j -0.38035056-2.50789485e-08j]
 [-0.38015404-2.50793665e-08j  3.20996398+1.18763646e-02j]]"
-197.1811389047241j,"[[ 0.78989647+1.18681645e-02j -0.38038813-1.41341065e-08j]
 [-0.38019161-1.41346529e-08j  3.21010409+1.18680659e-02j]]"
-196.81153976900762j,"[[ 0.78986573+1.19411644e-02j -0.38034216+2.25747725e-09j]
 [-0.38014565+2.25689653e-09j  3.21013486+1.19411606e-02j]]"
-196.44194063329118j,"[[ 0.78989685+1.21118663e-02j -0.38031114+9.69183429e-09j]
 [-0.38011463+9.69128723e-09j  3.21010371+1.21119581e-02j]]"
-196.07234149757474j,"[[ 0.78992836+1.22354440e-02j -0.38031192-7.37214628e-10j]
 [-0.38011541-7.37715058e-10j  3.21007215+1.22356349e-02j]]"
-195.7027423618583j,"[[ 0.78999552+1.23109440e-02j -0.38032335-1.13453220e-08j]
 [-0.38012683-1.13457420e-08j  3.2100049 +1.23112014e-02j]]"
-195.33314322614183j,"[[ 0.78994898+1.22870249e-02j -0.38036714-1.02110621e-08j]
 [-0.38017063-1.02113759e-08j  3.21005134+1.22873375e-02j]]"
-194.9635440904254j,"[[ 0.78991953+1.22348546e-02j -0.38037623+1.55519099e-09j]
 [-0.38017971+1.55497538e-09j  3.2100807 +1.22351567e-02j]]"
-194.59394495470895j,"[[ 0.78994379+1.22353336e-02j -0.38037736+1.14444778e-08j]
 [-0.38018084+1.14444235e-08j  3.21005629+1.22355812e-02j]]"
-194.2243458189925j,"[[ 0.7899498 +1.21388059e-02j -0.38039695+1.28680018e-08j]
 [-0.38020043+1.28680543e-08j  3.21005017+1.21389760e-02j]]"
-193.85474668327606j,"[[ 0.78998895+1.21068805e-02j -0.38039881+9.41440627e-09j]
 [-0.3802023 +9.41454803e-09j  3.21001093+1.21069764e-02j]]"
-193.4851475475596j,"[[ 0.78995261+1.22196890e-02j -0.38040727+5.00723809e-09j]
 [-0.38021075+5.00735583e-09j  3.2100473 +1.22197092e-02j]]"
-193.11554841184318j,"[[ 0.78996262+1.23532005e-02j -0.38046216+7.24870943e-09j]
 [-0.38026565+7.24874821e-09j  3.21003736+1.23531719e-02j]]"
-192.7459492761267j,"[[ 0.7900011 +1.23384978e-02j -0.38047222+6.58276297e-09j]
 [-0.38027571+6.58272514e-09j  3.20999896+1.23384438e-02j]]"
-192.3763501404103j,"[[ 0.79007152+1.22999267e-02j -0.3804696 -1.98660011e-09j]
 [-0.38027308-1.98670719e-09j  3.20992861+1.22998751e-02j]]"
-192.00675100469383j,"[[ 0.79013615+1.22493201e-02j -0.38051023-1.05314167e-08j]
 [-0.38031371-1.05315950e-08j  3.20986405+1.22492889e-02j]]"
-191.63715186897738j,"[[ 0.79019887+1.22796519e-02j -0.3805179 -5.92275955e-09j]
 [-0.38032138-5.92299780e-09j  3.20980138+1.22796525e-02j]]"
-191.26755273326094j,"[[ 0.79021149+1.24027546e-02j -0.38053943+1.65892163e-08j]
 [-0.38034292+1.65889040e-08j  3.20978883+1.24028106e-02j]]"
-190.89795359754447j,"[[ 0.79016735+1.23851796e-02j -0.38057278+2.40029300e-08j]
 [-0.38037626+2.40026402e-08j  3.20983296+1.23853208e-02j]]"
