iw_n,Sigma_iw_n
-570.4762659783347j,"[[ 0.20508668+1.27137824e-03j -0.05439672+1.09433980e-08j]
 [-0.05357525+1.09434755e-08j  3.79491327+1.27153112e-03j]]"
-570.1066668426183j,"[[ 0.20512649+1.28872342e-03j -0.05437977+1.37665924e-08j]
 [-0.0535583 +1.37667115e-08j  3.79487342+1.28885598e-03j]]"
-569.7370677069019j,"[[ 0.20513122+1.32303161e-03j -0.05438081+1.22051247e-08j]
 [-0.05355933+1.22053177e-08j  3.79486865+1.32314895e-03j]]"
-569.3674685711854j,"[[ 0.20514497+1.30625787e-03j -0.05439187+8.00836764e-09j]
 [-0.05357039+8.00860772e-09j  3.79485486+1.30631809e-03j]]"
-568.997869435469j,"[[ 0.2051148 +1.23284166e-03j -0.05439376-1.33907407e-10j]
 [-0.05357228-1.33665762e-10j  3.79488503+1.23283445e-03j]]"
-568.6282702997526j,"[[ 0.20509675+1.24585828e-03j -0.05438444+1.37088349e-09j]
 [-0.05356296+1.37098079e-09j  3.79490318+1.24585937e-03j]]"
-568.2586711640361j,"[[ 0.20505604+1.27610664e-03j -0.0543868 -1.51310196e-09j]
 [-0.05356532-1.51302790e-09j  3.79494391+1.27603772e-03j]]"
-567.8890720283197j,"[[ 0.20503853+1.32518765e-03j -0.0543847 -7.65423034e-11j]
 [-0.05356322-7.64596751e-11j  3.79496141+1.32511254e-03j]]"
-567.5194728926032j,"[[ 0.20515901+1.38316129e-03j -0.05438887-6.17127413e-09j]
 [-0.0535674 -6.17123593e-09j  3.79484096+1.38309228e-03j]]"
-567.1498737568868j,"[[ 0.20521039+1.38615167e-03j -0.05439218-2.19701291e-09j]
 [-0.0535707 -2.19710343e-09j  3.79478967+1.38609829e-03j]]"
-566.7802746211703j,"[[ 0.2052093 +1.28205466e-03j -0.0544055 -2.01677136e-09j]
 [-0.05358402-2.01683992e-09j  3.79479075+1.28198877e-03j]]"
-566.4106754854538j,"[[ 0.20526401+1.16100960e-03j -0.05439626-1.03659008e-09j]
 [-0.05357479-1.03668076e-09j  3.79473605+1.16103893e-03j]]"
-566.0410763497375j,"[[ 0.20528246+1.18765013e-03j -0.05438838+1.36047624e-09j]
 [-0.0535669 +1.36038749e-09j  3.7947176 +1.18764726e-03j]]"
-565.671477214021j,"[[ 0.20518866+1.15132854e-03j -0.0544043 -2.87070241e-09j]
 [-0.05358282-2.87075578e-09j  3.79481138+1.15131109e-03j]]"
-565.3018780783045j,"[[ 0.2051414 +1.12302173e-03j -0.05440685-6.70996048e-09j]
 [-0.05358537-6.71018826e-09j  3.79485876+1.12302386e-03j]]"
-564.9322789425881j,"[[ 0.20509325+1.06112839e-03j -0.05440744-3.87046541e-09j]
 [-0.05358596-3.87067747e-09j  3.7949069 +1.06113855e-03j]]"
-564.5626798068716j,"[[ 0.20510538+1.08902102e-03j -0.05440498-7.38618389e-09j]
 [-0.0535835 -7.38644933e-09j  3.7948948 +1.08911247e-03j]]"
-564.1930806711551j,"[[ 0.20509682+1.07149768e-03j -0.05440627-2.46803298e-09j]
 [-0.05358479-2.46828110e-09j  3.79490335+1.07162540e-03j]]"
-563.8234815354388j,"[[ 0.20508588+1.08397962e-03j -0.05439768+3.53905067e-10j]
 [-0.0535762 +3.53630426e-10j  3.79491431+1.08415672e-03j]]"
-563.4538823997223j,"[[ 0.20507911+1.17115981e-03j -0.05439386+8.28888255e-09j]
 [-0.05357239+8.28870860e-09j  3.79492101+1.17131820e-03j]]"
-563.0842832640059j,"[[ 0.20509756+1.12865971e-03j -0.05439801+3.39323115e-09j]
 [-0.05357653+3.39314682e-09j  3.79490249+1.12883504e-03j]]"
-562.7146841282894j,"[[ 0.20513879+1.14563736e-03j -0.0544017 +5.86977738e-09j]
 [-0.05358023+5.86974491e-09j  3.79486123+1.14577794e-03j]]"
-562.345084992573j,"[[ 0.20508504+1.18777755e-03j -0.05441343+9.69671419e-09j]
 [-0.05359196+9.69673507e-09j  3.79491495+1.18798524e-03j]]"
-561.9754858568566j,"[[ 0.20511586+1.22374220e-03j -0.05442502+7.04406238e-09j]
 [-0.05360355+7.04404980e-09j  3.79488415+1.22394334e-03j]]"
-561.6058867211401j,"[[ 0.20517075+1.20120291e-03j -0.05442407+1.42974919e-08j]
 [-0.05360259+1.42975059e-08j  3.79482924+1.20135118e-03j]]"
-561.2362875854236j,"[[ 0.20523242+1.12121844e-03j -0.05441977+1.06338041e-08j]
 [-0.0535983 +1.06340004e-08j  3.79476745+1.12137178e-03j]]"
-560.8666884497072j,"[[ 0.20518865+1.10302930e-03j -0.05442074-1.40555358e-09j]
 [-0.05359927-1.40535900e-09j  3.79481122+1.10324639e-03j]]"
-560.4970893139907j,"[[ 0.20516127+1.06177688e-03j -0.05442439-4.77218757e-09j]
 [-0.05360292-4.77206474e-09j  3.79483864+1.06198973e-03j]]"
-560.1274901782742j,"[[ 0.20510383+1.13186612e-03j -0.05443356-9.51452084e-09j]
 [-0.05361208-9.51428228e-09j  3.79489601+1.13201211e-03j]]"
-559.7578910425578j,"[[ 0.20505359+1.05869902e-03j -0.05443976-1.21718341e-08j]
 [-0.05361829-1.21717190e-08j  3.79494634+1.05888286e-03j]]"
-559.3882919068413j,"[[ 0.20507605+1.04896204e-03j -0.05443961-3.36686098e-09j]
 [-0.05361814-3.36677641e-09j  3.79492389+1.04912016e-03j]]"
-559.018692771125j,"[[ 0.20503331+1.04245617e-03j -0.05444454-2.45166154e-09j]
 [-0.05362306-2.45142426e-09j  3.79496653+1.04255148e-03j]]"
-558.6490936354085j,"[[ 0.20510708+1.05801741e-03j -0.05444815-9.44885422e-09j]
 [-0.05362667-9.44866377e-09j  3.79489279+1.05815439e-03j]]"
-558.2794944996921j,"[[ 0.20512978+1.03377217e-03j -0.05445115-9.25586231e-09j]
 [-0.05362967-9.25573912e-09j  3.79487014+1.03383488e-03j]]"
-557.9098953639757j,"[[ 0.20520008+1.02967771e-03j -0.05445609-7.21288394e-09j]
 [-0.05363461-7.21272986e-09j  3.79479981+1.02968243e-03j]]"
-557.5402962282592j,"[[ 0.20515977+9.33542641e-04j -0.05445506-5.52008846e-09j]
 [-0.05363359-5.52005941e-09j  3.79484021+9.33541214e-04j]]"
-557.1706970925427j,"[[ 0.20509725+9.57704420e-04j -0.05444152+5.21469490e-09j]
 [-0.05362005+5.21480539e-09j  3.79490267+9.57678183e-04j]]"
-556.8010979568263j,"[[ 0.20510952+9.51409967e-04j -0.05443554+3.82093363e-09j]
 [-0.05361406+3.82102414e-09j  3.79489042+9.51343057e-04j]]"
-556.4314988211098j,"[[ 0.20507789+9.52710626e-04j -0.05443244-5.80292716e-10j]
 [-0.05361097-5.80212122e-10j  3.79492206+9.52617872e-04j]]"
-556.0618996853933j,"[[ 0.20499301+9.80587464e-04j -0.0544393 -8.65929844e-09j]
 [-0.05361782-8.65921192e-09j  3.79500693+9.80549105e-04j]]"
-555.6923005496769j,"[[ 0.2049857 +1.00650432e-03j -0.05444439-6.98348523e-09j]
 [-0.05362291-6.98344954e-09j  3.79501427+1.00644751e-03j]]"
-555.3227014139604j,"[[ 0.20498368+1.00099097e-03j -0.05443497-8.03290251e-09j]
 [-0.05361349-8.03284778e-09j  3.79501629+1.00098427e-03j]]"
-554.953102278244j,"[[ 0.20497411+9.98602745e-04j -0.05444561-3.43977330e-09j]
 [-0.05362414-3.43984309e-09j  3.79502593+9.98598718e-04j]]"
-554.5835031425277j,"[[ 0.20494578+9.95382001e-04j -0.05444517-1.17598133e-09j]
 [-0.05362369-1.17600627e-09j  3.79505424+9.95354122e-04j]]"
-554.2139040068112j,"[[ 0.20493373+9.94639701e-04j -0.0544419 -2.21500007e-09j]
 [-0.05362042-2.21505268e-09j  3.79506631+9.94647600e-04j]]"
-553.8443048710948j,"[[ 0.2049084 +9.70359761e-04j -0.05443433-4.24099076e-09j]
 [-0.05361285-4.24105954e-09j  3.79509164+9.70345651e-04j]]"
-553.4747057353783j,"[[ 0.20492523+1.07063084e-03j -0.05443583-6.51471636e-09j]
 [-0.05361436-6.51481029e-09j  3.79507483+1.07059710e-03j]]"
-553.1051065996618j,"[[ 0.20486281+1.08462641e-03j -0.05444054-1.39484089e-09j]
 [-0.05361907-1.39507222e-09j  3.79513734+1.08466085e-03j]]"
-552.7355074639454j,"[[ 0.20488429+1.10970440e-03j -0.05443949+7.78175355e-09j]
 [-0.05361801+7.78156811e-09j  3.79511583+1.10973720e-03j]]"
-552.3659083282289j,"[[ 0.20488803+1.15515860e-03j -0.05444287+1.18784878e-08j]
 [-0.0536214 +1.18783543e-08j  3.79511206+1.15517569e-03j]]"
-551.9963091925124j,"[[ 0.20495646+1.13931843e-03j -0.05445148+1.59439821e-08j]
 [-0.05363   +1.59440333e-08j  3.79504351+1.13935183e-03j]]"
-551.626710056796j,"[[ 0.20493292+1.14151800e-03j -0.05445003+1.07084963e-08j]
 [-0.05362855+1.07085092e-08j  3.79506707+1.14155428e-03j]]"
-551.2571109210795j,"[[ 0.20489843+1.01174756e-03j -0.05444885+1.30115495e-08j]
 [-0.05362737+1.30116037e-08j  3.79510153+1.01178014e-03j]]"
-550.8875117853631j,"[[ 0.20491477+1.07167868e-03j -0.05443763+8.21966744e-09j]
 [-0.05361615+8.21981987e-09j  3.79508513+1.07168085e-03j]]"
-550.5179126496467j,"[[ 0.20490385+1.16099548e-03j -0.05444684+1.39980393e-08j]
 [-0.05362536+1.39980795e-08j  3.79509612+1.16098692e-03j]]"
-550.1483135139302j,"[[ 0.20491859+1.13734316e-03j -0.05445254+1.79935462e-08j]
 [-0.05363106+1.79937299e-08j  3.79508129+1.13733576e-03j]]"
-549.7787143782139j,"[[ 0.20485252+1.13380250e-03j -0.05445202+7.91322385e-09j]
 [-0.05363055+7.91338655e-09j  3.79514737+1.13379480e-03j]]"
-549.4091152424974j,"[[ 0.20475733+1.18553928e-03j -0.05445471+3.75611211e-09j]
 [-0.05363324+3.75622608e-09j  3.79524259+1.18553726e-03j]]"
-549.0395161067809j,"[[ 0.20478799+1.20059751e-03j -0.0544599 +3.50815909e-09j]
 [-0.05363842+3.50826961e-09j  3.79521194+1.20066513e-03j]]"
-548.6699169710645j,"[[ 0.20487906+1.22250520e-03j -0.05445838-4.49553134e-10j]
 [-0.0536369 -4.49426634e-10j  3.79512085+1.22252916e-03j]]"
-548.300317835348j,"[[ 0.20487787+1.31220387e-03j -0.05445418+2.57482131e-09j]
 [-0.0536327 +2.57495302e-09j  3.79512205+1.31222438e-03j]]"
-547.9307186996315j,"[[ 0.20494329+1.32597720e-03j -0.0544519 +4.20440081e-09j]
 [-0.05363042+4.20458942e-09j  3.79505658+1.32594269e-03j]]"
-547.5611195639151j,"[[ 0.20495131+1.29977314e-03j -0.05444522+4.52001716e-10j]
 [-0.05362374+4.52212779e-10j  3.79504855+1.29972928e-03j]]"
-547.1915204281986j,"[[ 0.20501047+1.29679322e-03j -0.05444735-7.72717557e-09j]
 [-0.05362587-7.72695185e-09j  3.79498938+1.29676544e-03j]]"
-546.8219212924823j,"[[ 0.2050112 +1.24853247e-03j -0.05443747-8.21991458e-09j]
 [-0.05361599-8.21976039e-09j  3.79498869+1.24848723e-03j]]"
-546.4523221567658j,"[[ 0.20507288+1.33047307e-03j -0.05443846-7.14405753e-09j]
 [-0.05361698-7.14388538e-09j  3.79492701+1.33047088e-03j]]"
-546.0827230210493j,"[[ 0.20507294+1.37185717e-03j -0.0544467 -1.12350259e-08j]
 [-0.05362522-1.12348952e-08j  3.79492698+1.37189285e-03j]]"
-545.713123885333j,"[[ 0.20504381+1.37767554e-03j -0.05444966+1.03173381e-10j]
 [-0.05362818+1.03292179e-10j  3.79495611+1.37767024e-03j]]"
-545.3435247496164j,"[[ 0.20506142+1.33799462e-03j -0.05445604-1.03674739e-08j]
 [-0.05363456-1.03671933e-08j  3.79493839+1.33805027e-03j]]"
-544.9739256139j,"[[ 0.20511998+1.30912803e-03j -0.05446753-9.64693198e-09j]
 [-0.05364605-9.64679268e-09j  3.79487993+1.30914978e-03j]]"
-544.6043264781836j,"[[ 0.20509368+1.17590848e-03j -0.05446315-8.49360294e-09j]
 [-0.05364167-8.49345162e-09j  3.79490622+1.17583962e-03j]]"
-544.2347273424671j,"[[ 0.20515087+1.17429044e-03j -0.0544569 -1.03210073e-08j]
 [-0.05363542-1.03208623e-08j  3.79484904+1.17422755e-03j]]"
-543.8651282067506j,"[[ 0.20512275+1.05763720e-03j -0.05446188-1.61683636e-09j]
 [-0.05364041-1.61679818e-09j  3.79487723+1.05751399e-03j]]"
-543.4955290710342j,"[[ 0.20507791+1.03687522e-03j -0.05445882+5.95284622e-09j]
 [-0.05363735+5.95295685e-09j  3.79492202+1.03670076e-03j]]"
-543.1259299353178j,"[[ 0.20503354+1.10948682e-03j -0.0544481 +1.30991563e-09j]
 [-0.05362662+1.31009853e-09j  3.79496634+1.10931812e-03j]]"
-542.7563307996014j,"[[ 0.20498121+1.16118912e-03j -0.05445612-1.61905769e-10j]
 [-0.05363465-1.61850047e-10j  3.79501875+1.16103967e-03j]]"
-542.3867316638849j,"[[ 0.20500711+1.15677759e-03j -0.05445391-2.41745617e-09j]
 [-0.05363243-2.41740166e-09j  3.79499286+1.15658959e-03j]]"
-542.0171325281684j,"[[ 0.20494652+1.16535857e-03j -0.05445914-2.55398670e-09j]
 [-0.05363766-2.55400937e-09j  3.7950535 +1.16517356e-03j]]"
-541.647533392452j,"[[ 0.2049651 +1.20719220e-03j -0.05445743-1.90646664e-09j]
 [-0.05363595-1.90664876e-09j  3.79503502+1.20698506e-03j]]"
-541.2779342567355j,"[[ 0.20498832+1.17875674e-03j -0.05445245+1.66355720e-09j]
 [-0.05363097+1.66331993e-09j  3.79501183+1.17863201e-03j]]"
-540.908335121019j,"[[ 0.20503912+1.17451978e-03j -0.05444647+7.02437532e-09j]
 [-0.053625  +7.02408432e-09j  3.79496107+1.17438253e-03j]]"
-540.5387359853027j,"[[ 0.20506787+1.17347464e-03j -0.05445097+7.56863592e-09j]
 [-0.05362949+7.56843132e-09j  3.79493226+1.17337478e-03j]]"
-540.1691368495862j,"[[ 0.20500235+1.16244653e-03j -0.0544683 +7.63399927e-10j]
 [-0.05364682+7.63192124e-10j  3.79499778+1.16237639e-03j]]"
-539.7995377138697j,"[[ 0.20502415+1.08628220e-03j -0.0544584 +1.30405500e-09j]
 [-0.05363693+1.30377944e-09j  3.79497603+1.08618734e-03j]]"
-539.4299385781533j,"[[ 0.20505615+9.97656793e-04j -0.05444562+8.72590314e-10j]
 [-0.05362414+8.72298264e-10j  3.79494404+9.97584628e-04j]]"
-539.0603394424369j,"[[ 0.20502474+1.07011648e-03j -0.05444091+2.90609045e-09j]
 [-0.05361943+2.90586006e-09j  3.79497541+1.07003157e-03j]]"
-538.6907403067205j,"[[ 0.20498253+1.05942420e-03j -0.05444262+6.53027732e-09j]
 [-0.05362114+6.53018238e-09j  3.79501753+1.05935303e-03j]]"
-538.321141171004j,"[[ 0.20499709+1.03607609e-03j -0.05445496+1.64574383e-09j]
 [-0.05363348+1.64567034e-09j  3.79500296+1.03604410e-03j]]"
-537.9515420352875j,"[[ 0.20491463+1.04669924e-03j -0.05445895-1.58547377e-10j]
 [-0.05363747-1.58622022e-10j  3.79508542+1.04667802e-03j]]"
-537.5819428995711j,"[[ 0.20490452+1.07930719e-03j -0.05445043-4.65708113e-09j]
 [-0.05362895-4.65721557e-09j  3.79509556+1.07933075e-03j]]"
-537.2123437638546j,"[[ 0.2049342 +1.04388982e-03j -0.05444797-3.55172931e-09j]
 [-0.05362649-3.55192150e-09j  3.79506592+1.04388994e-03j]]"
-536.8427446281381j,"[[ 0.20485985+1.03969598e-03j -0.05444481-1.71791100e-09j]
 [-0.05362334-1.71808799e-09j  3.79514027+1.03963905e-03j]]"
-536.4731454924217j,"[[ 0.20485528+1.05433020e-03j -0.05443868-6.44221470e-09j]
 [-0.0536172 -6.44226808e-09j  3.79514476+1.05430968e-03j]]"
-536.1035463567052j,"[[ 0.20484399+1.11859695e-03j -0.05443263-1.23120112e-08j]
 [-0.05361115-1.23121128e-08j  3.79515607+1.11854738e-03j]]"
-535.7339472209887j,"[[ 0.20479979+1.16129785e-03j -0.05442689-1.20764327e-08j]
 [-0.05360541-1.20766107e-08j  3.79520033+1.16123195e-03j]]"
-535.3643480852725j,"[[ 0.20478593+1.16103802e-03j -0.05441938-1.14848784e-08j]
 [-0.0535979 -1.14850664e-08j  3.79521419+1.16100460e-03j]]"
-534.994748949556j,"[[ 0.20473584+1.13897182e-03j -0.05441732-7.98907849e-09j]
 [-0.05359584-7.98923383e-09j  3.79526426+1.13893779e-03j]]"
-534.6251498138396j,"[[ 0.20478627+1.21580363e-03j -0.05440547-4.88018013e-09j]
 [-0.05358399-4.88037887e-09j  3.79521386+1.21576198e-03j]]"
-534.2555506781231j,"[[ 0.20487642+1.17099059e-03j -0.05441296-2.44859897e-09j]
 [-0.05359148-2.44875161e-09j  3.79512367+1.17097427e-03j]]"
-533.8859515424066j,"[[ 0.20486835+1.18671891e-03j -0.05440691-1.27157220e-08j]
 [-0.05358543-1.27159102e-08j  3.79513178+1.18671373e-03j]]"
-533.5163524066902j,"[[ 0.20485118+1.19873058e-03j -0.0544005 -4.54164301e-09j]
 [-0.05357902-4.54195015e-09j  3.79514902+1.19877533e-03j]]"
-533.1467532709737j,"[[ 0.20488198+1.19359236e-03j -0.0543916 -5.07790488e-09j]
 [-0.05357012-5.07815867e-09j  3.79511819+1.19364954e-03j]]"
-532.7771541352572j,"[[ 0.20485331+1.27094172e-03j -0.05440346+2.27415359e-09j]
 [-0.05358198+2.27386980e-09j  3.79514687+1.27101021e-03j]]"
-532.4075549995408j,"[[ 0.20488962+1.21681149e-03j -0.05439716+7.40511852e-09j]
 [-0.05357568+7.40488689e-09j  3.79511053+1.21683662e-03j]]"
-532.0379558638243j,"[[ 0.20487847+1.18556675e-03j -0.05438945+5.05930923e-09j]
 [-0.05356797+5.05916090e-09j  3.79512163+1.18557731e-03j]]"
-531.6683567281079j,"[[ 0.20491455+1.20511944e-03j -0.05438362+2.01954311e-09j]
 [-0.05356214+2.01942681e-09j  3.79508552+1.20515452e-03j]]"
-531.2987575923916j,"[[ 0.20482702+1.20853955e-03j -0.05438683+4.64621118e-09j]
 [-0.05356534+4.64603725e-09j  3.79517309+1.20852600e-03j]]"
-530.929158456675j,"[[ 0.20474796+1.26996984e-03j -0.05437745+4.96157093e-09j]
 [-0.05355597+4.96154146e-09j  3.79525206+1.26994689e-03j]]"
-530.5595593209587j,"[[ 0.20480048+1.26123182e-03j -0.05438878+5.13159655e-10j]
 [-0.0535673 +5.13076756e-10j  3.79519957+1.26125144e-03j]]"
-530.1899601852422j,"[[ 0.20483357+1.27163953e-03j -0.05438283+9.07655616e-09j]
 [-0.05356135+9.07637478e-09j  3.79516654+1.27161973e-03j]]"
-529.8203610495257j,"[[ 0.20486623+1.29795271e-03j -0.05437233+1.03441911e-08j]
 [-0.05355085+1.03442381e-08j  3.79513374+1.29791178e-03j]]"
-529.4507619138093j,"[[ 0.20482173+1.30362278e-03j -0.05437236+1.38242614e-09j]
 [-0.05355088+1.38225330e-09j  3.79517838+1.30362547e-03j]]"
-529.0811627780928j,"[[ 0.20483804+1.29680564e-03j -0.05437543+6.38669858e-09j]
 [-0.05355395+6.38648306e-09j  3.7951621 +1.29676329e-03j]]"
-528.7115636423763j,"[[ 0.20483365+1.32014635e-03j -0.05437346+4.43908800e-09j]
 [-0.05355198+4.43887677e-09j  3.79516648+1.32011119e-03j]]"
-528.3419645066599j,"[[ 0.20484202+1.35712042e-03j -0.05436539+6.09761715e-09j]
 [-0.05354391+6.09730048e-09j  3.79515819+1.35713225e-03j]]"
-527.9723653709434j,"[[ 0.2048769 +1.42391089e-03j -0.05435287+1.29314241e-08j]
 [-0.05353139+1.29310691e-08j  3.79512333+1.42390892e-03j]]"
-527.602766235227j,"[[ 0.20482053+1.47075278e-03j -0.05436519+1.12818411e-08j]
 [-0.05354371+1.12815815e-08j  3.79517963+1.47076680e-03j]]"
-527.2331670995106j,"[[ 0.20485652+1.52082764e-03j -0.05436284+7.39041082e-09j]
 [-0.05354136+7.39023471e-09j  3.79514359+1.52087248e-03j]]"
-526.8635679637941j,"[[ 0.20488433+1.47398088e-03j -0.05435944-5.29490518e-10j]
 [-0.05353796-5.29632683e-10j  3.79511576+1.47397442e-03j]]"
-526.4939688280778j,"[[ 0.20494777+1.52106309e-03j -0.05434934+1.88221125e-09j]
 [-0.05352786+1.88209364e-09j  3.79505231+1.52103234e-03j]]"
-526.1243696923613j,"[[ 0.20500401+1.58845521e-03j -0.05435924-7.70344426e-10j]
 [-0.05353776-7.70414185e-10j  3.79499603+1.58843659e-03j]]"
-525.7547705566448j,"[[ 0.20503323+1.59367324e-03j -0.05437182-9.96976964e-10j]
 [-0.05355034-9.97100416e-10j  3.79496685+1.59366792e-03j]]"
-525.3851714209284j,"[[ 0.20505727+1.44902445e-03j -0.05437221-3.84532928e-09j]
 [-0.05355073-3.84538846e-09j  3.79494277+1.44901724e-03j]]"
-525.0155722852119j,"[[ 0.20499179+1.46644607e-03j -0.05436705-6.85710746e-09j]
 [-0.05354556-6.85717877e-09j  3.79500826+1.46648401e-03j]]"
-524.6459731494954j,"[[ 0.20501004+1.44661940e-03j -0.05436814-9.34979536e-09j]
 [-0.05354666-9.34987828e-09j  3.79499001+1.44667498e-03j]]"
-524.276374013779j,"[[ 0.20502237+1.43510317e-03j -0.05436093-5.41042728e-09j]
 [-0.05353945-5.41048778e-09j  3.79497767+1.43512312e-03j]]"
-523.9067748780626j,"[[ 0.20504187+1.41441926e-03j -0.05436389-3.84898809e-09j]
 [-0.0535424 -3.84903055e-09j  3.79495816+1.41443508e-03j]]"
-523.5371757423461j,"[[ 0.20504245+1.44044338e-03j -0.05435139-2.62763220e-09j]
 [-0.05352991-2.62771611e-09j  3.7949576 +1.44040398e-03j]]"
-523.1675766066297j,"[[ 0.20508632+1.50860172e-03j -0.05436103-4.34133493e-09j]
 [-0.05353955-4.34144289e-09j  3.79491374+1.50852374e-03j]]"
-522.7979774709132j,"[[ 0.20507757+1.46727589e-03j -0.05436843-4.70976757e-09j]
 [-0.05354695-4.70996722e-09j  3.79492256+1.46722779e-03j]]"
-522.4283783351968j,"[[ 0.20508274+1.43612900e-03j -0.0543644 -9.57237327e-09j]
 [-0.05354292-9.57258327e-09j  3.79491739+1.43608541e-03j]]"
-522.0587791994803j,"[[ 0.20505274+1.46735470e-03j -0.05436763-5.56440734e-09j]
 [-0.05354615-5.56461880e-09j  3.7949474 +1.46730928e-03j]]"
-521.6891800637638j,"[[ 0.20508506+1.49860300e-03j -0.05435703-9.02672828e-09j]
 [-0.05353554-9.02703699e-09j  3.79491514+1.49864079e-03j]]"
-521.3195809280475j,"[[ 0.20508009+1.47112756e-03j -0.05435778+2.33106174e-10j]
 [-0.05353629+2.32844726e-10j  3.79492008+1.47114185e-03j]]"
-520.949981792331j,"[[ 0.20507452+1.49855168e-03j -0.05436825-7.51466599e-10j]
 [-0.05354676-7.51690310e-10j  3.79492563+1.49858948e-03j]]"
-520.5803826566145j,"[[ 0.20509518+1.41711068e-03j -0.05437003+1.16283566e-09j]
 [-0.05354854+1.16264530e-09j  3.79490494+1.41723075e-03j]]"
-520.2107835208981j,"[[ 0.20510057+1.42054035e-03j -0.05437546+2.83447104e-09j]
 [-0.05355397+2.83431366e-09j  3.79489953+1.42069748e-03j]]"
-519.8411843851817j,"[[ 0.20516492+1.36317216e-03j -0.05437988+3.69738691e-09j]
 [-0.0535584 +3.69732056e-09j  3.79483513+1.36331268e-03j]]"
-519.4715852494652j,"[[ 0.20508001+1.32537560e-03j -0.0543721 +8.22888425e-09j]
 [-0.05355062+8.22885575e-09j  3.79492001+1.32553543e-03j]]"
-519.1019861137488j,"[[ 0.20511338+1.32906245e-03j -0.0543667 +1.20033919e-08j]
 [-0.05354522+1.20033779e-08j  3.79488663+1.32922828e-03j]]"
-518.7323869780323j,"[[ 0.2051013 +1.32081108e-03j -0.05436354+1.19615871e-08j]
 [-0.05354206+1.19616382e-08j  3.79489866+1.32093028e-03j]]"
-518.3627878423158j,"[[ 0.20506837+1.29834633e-03j -0.05435771+8.42561895e-09j]
 [-0.05353623+8.42576050e-09j  3.79493154+1.29842844e-03j]]"
-517.9931887065994j,"[[ 0.20503594+1.24337084e-03j -0.0543581 +3.53867501e-09j]
 [-0.05353662+3.53877486e-09j  3.794964  +1.24342068e-03j]]"
-517.6235895708829j,"[[ 0.20501807+1.28618227e-03j -0.05435496+4.25317651e-09j]
 [-0.05353348+4.25324704e-09j  3.79498188+1.28618124e-03j]]"
-517.2539904351665j,"[[ 0.20502841+1.31707860e-03j -0.05435753-1.44779611e-09j]
 [-0.05353605-1.44773371e-09j  3.79497155+1.31706905e-03j]]"
-516.88439129945j,"[[ 0.20506958+1.36571567e-03j -0.05435488+2.77108155e-09j]
 [-0.0535334 +2.77101666e-09j  3.79493046+1.36574270e-03j]]"
-516.5147921637335j,"[[ 0.2051245 +1.30820680e-03j -0.05435244+8.41195545e-09j]
 [-0.05353096+8.41194840e-09j  3.7948755 +1.30818111e-03j]]"
-516.1451930280173j,"[[ 0.20511456+1.27973860e-03j -0.05435246+5.69732208e-10j]
 [-0.05353098+5.69802014e-10j  3.79488539+1.27972412e-03j]]"
-515.7755938923008j,"[[ 0.20512345+1.24317311e-03j -0.05435696-9.35271205e-10j]
 [-0.05353547-9.35289211e-10j  3.79487656+1.24312269e-03j]]"
-515.4059947565843j,"[[ 0.20512746+1.23128549e-03j -0.05435839-2.87050147e-09j]
 [-0.05353691-2.87044831e-09j  3.7948725 +1.23121935e-03j]]"
-515.0363956208679j,"[[ 0.20515797+1.21636711e-03j -0.05434636-9.08981641e-09j]
 [-0.05352487-9.08982793e-09j  3.79484204+1.21630028e-03j]]"
-514.6667964851514j,"[[ 0.2051053 +1.27117523e-03j -0.05433876-7.03860045e-09j]
 [-0.05351728-7.03876101e-09j  3.7948948 +1.27106306e-03j]]"
-514.2971973494349j,"[[ 0.20503935+1.22214230e-03j -0.05434008-3.02834827e-09j]
 [-0.0535186 -3.02845615e-09j  3.79496072+1.22206024e-03j]]"
-513.9275982137185j,"[[ 0.20499034+1.24424980e-03j -0.05435635-9.50931863e-09j]
 [-0.05353487-9.50950499e-09j  3.79500977+1.24423888e-03j]]"
-513.557999078002j,"[[ 0.20502877+1.15856902e-03j -0.05434404-1.14988260e-08j]
 [-0.05352256-1.14990854e-08j  3.7949714 +1.15855423e-03j]]"
-513.1883999422856j,"[[ 0.20499741+1.21332096e-03j -0.05434353-9.04464870e-09j]
 [-0.05352204-9.04494173e-09j  3.79500277+1.21331896e-03j]]"
-512.8188008065691j,"[[ 0.20493849+1.15138256e-03j -0.05433181-4.30345353e-09j]
 [-0.05351032-4.30377530e-09j  3.79506171+1.15138840e-03j]]"
-512.4492016708527j,"[[ 0.20490106+1.21048197e-03j -0.05433368-2.36208681e-09j]
 [-0.0535122 -2.36234934e-09j  3.7950991 +1.21048523e-03j]]"
-512.0796025351364j,"[[ 0.20487177+1.21104743e-03j -0.05432548-1.26643747e-09j]
 [-0.053504  -1.26668655e-09j  3.79512839+1.21101422e-03j]]"
-511.7100033994198j,"[[ 0.20483883+1.25161332e-03j -0.05433138-4.99937686e-09j]
 [-0.0535099 -4.99969146e-09j  3.79516136+1.25158578e-03j]]"
-511.34040426370336j,"[[ 0.2047717 +1.28249995e-03j -0.0543287 -3.28776660e-09j]
 [-0.05350722-3.28809504e-09j  3.79522851+1.28249745e-03j]]"
-510.970805127987j,"[[ 0.20482476+1.37060268e-03j -0.05433564-2.48119538e-09j]
 [-0.05351416-2.48151753e-09j  3.79517544+1.37059105e-03j]]"
