iw_n,Sigma_iw_n
-919.7474492303764j,"[[ 2.13229721e-03-1.27443532e-04j  9.21884985e-04+2.92521526e-09j]
 [-7.67592301e-05+2.92324790e-09j  3.99786589e+00-1.27459225e-04j]]"
-919.3778500946601j,"[[ 2.19502279e-03-1.55772123e-04j  9.32248590e-04-2.81048260e-10j]
 [-6.63955785e-05-2.83006060e-10j  3.99780317e+00-1.55772541e-04j]]"
-919.0082509589437j,"[[ 2.31346521e-03-2.27848624e-04j  9.20330447e-04-2.31893962e-09j]
 [-7.83135796e-05-2.32092261e-09j  3.99768471e+00-2.27817120e-04j]]"
-918.6386518232272j,"[[ 2.28062620e-03-3.37038950e-04j  9.24405123e-04+7.40817437e-09j]
 [-7.42386836e-05+7.40614857e-09j  3.99771751e+00-3.36991108e-04j]]"
-918.2690526875107j,"[[ 2.17722927e-03-4.24079455e-04j  8.26611001e-04-2.56010247e-09j]
 [-1.72032633e-04-2.56220225e-09j  3.99782084e+00-4.24074332e-04j]]"
-917.8994535517943j,"[[ 2.12653201e-03-4.65170751e-04j  8.12077314e-04+1.35541635e-09j]
 [-1.86566247e-04+1.35328646e-09j  3.99787151e+00-4.65215928e-04j]]"
-917.5298544160778j,"[[ 2.02893786e-03-4.44790223e-04j  8.12543118e-04-7.16020161e-10j]
 [-1.86100505e-04-7.18101757e-10j  3.99796915e+00-4.44924309e-04j]]"
-917.1602552803614j,"[[ 1.92466783e-03-4.26751184e-04j  7.58755721e-04-2.78059232e-09j]
 [-2.39887959e-04-2.78262600e-09j  3.99807346e+00-4.26871245e-04j]]"
-916.7906561446449j,"[[ 1.90182332e-03-3.35488765e-04j  7.53982386e-04+3.53509916e-09j]
 [-2.44661509e-04+3.53307645e-09j  3.99809632e+00-3.35613947e-04j]]"
-916.4210570089284j,"[[ 1.87196489e-03-2.74021657e-04j  7.08171596e-04-1.21164506e-10j]
 [-2.90472449e-04-1.23162849e-10j  3.99812620e+00-2.74152694e-04j]]"
-916.051457873212j,"[[ 1.93007692e-03-1.79587688e-04j  6.92703502e-04+8.40991177e-10j]
 [-3.05940764e-04+8.38995417e-10j  3.99806809e+00-1.79685389e-04j]]"
-915.6818587374955j,"[[ 1.97761673e-03-1.69554498e-04j  6.34013849e-04+3.18499409e-09j]
 [-3.64630455e-04+3.18298365e-09j  3.99802054e+00-1.69684099e-04j]]"
-915.3122596017791j,"[[ 1.99146123e-03-1.49492662e-04j  5.76666897e-04-2.20780991e-09j]
 [-4.21977468e-04-2.20982440e-09j  3.99800669e+00-1.49621517e-04j]]"
-914.9426604660628j,"[[ 2.07618955e-03-1.36904068e-04j  5.96279128e-04-1.29480006e-09j]
 [-4.02365279e-04-1.29680103e-09j  3.99792198e+00-1.37062197e-04j]]"
-914.5730613303463j,"[[ 2.09198214e-03-2.15075364e-04j  5.95637921e-04+2.97207152e-09j]
 [-4.03006332e-04+2.97007887e-09j  3.99790619e+00-2.15247108e-04j]]"
-914.2034621946298j,"[[ 2.03957349e-03-2.39166626e-04j  6.14318919e-04-3.53492079e-09j]
 [-3.84325298e-04-3.53684934e-09j  3.99795866e+00-2.39354100e-04j]]"
-913.8338630589134j,"[[ 2.00632267e-03-1.86220336e-04j  6.07769073e-04+5.24321232e-09j]
 [-3.90875277e-04+5.24131197e-09j  3.99799194e+00-1.86365605e-04j]]"
-913.4642639231969j,"[[ 2.02382956e-03-1.74795188e-04j  6.17221402e-04-2.78350519e-09j]
 [-3.81422988e-04-2.78539454e-09j  3.99797444e+00-1.74896525e-04j]]"
-913.0946647874805j,"[[ 2.02270163e-03-1.49212872e-04j  6.87335977e-04-2.41989022e-09j]
 [-3.11308486e-04-2.42183906e-09j  3.99797552e+00-1.49298750e-04j]]"
-912.725065651764j,"[[ 2.06181510e-03-1.35535045e-04j  7.27087242e-04+3.88216286e-09j]
 [-2.71557267e-04+3.88017804e-09j  3.99793637e+00-1.35614578e-04j]]"
-912.3554665160475j,"[[ 2.11052123e-03-1.14192217e-04j  7.73675708e-04-6.38604413e-09j]
 [-2.24968863e-04-6.38807175e-09j  3.99788763e+00-1.14316199e-04j]]"
-911.9858673803311j,"[[ 2.17699060e-03-1.76289373e-04j  7.92329736e-04+4.43757772e-09j]
 [-2.06314716e-04+4.43554124e-09j  3.99782115e+00-1.76463388e-04j]]"
-911.6162682446147j,"[[ 2.14179115e-03-2.92713706e-04j  8.25322128e-04-1.86496088e-09j]
 [-1.73322085e-04-1.86693749e-09j  3.99785640e+00-2.92936568e-04j]]"
-911.2466691088982j,"[[ 2.04999052e-03-2.85421322e-04j  8.40295787e-04-9.93030448e-10j]
 [-1.58348460e-04-9.94971240e-10j  3.99794824e+00-2.85647050e-04j]]"
-910.8770699731818j,"[[ 2.01706574e-03-2.35328005e-04j  8.07320335e-04+5.41823928e-09j]
 [-1.91324039e-04+5.41635469e-09j  3.99798121e+00-2.35537809e-04j]]"
-910.5074708374653j,"[[ 2.05760624e-03-2.44501708e-04j  7.92200769e-04-5.23476204e-09j]
 [-2.06443601e-04-5.23662632e-09j  3.99794069e+00-2.44671707e-04j]]"
-910.1378717017488j,"[[ 2.03535286e-03-2.37631953e-04j  8.18974063e-04+1.79055431e-09j]
 [-1.79670338e-04+1.78862661e-09j  3.99796289e+00-2.37771349e-04j]]"
-909.7682725660325j,"[[ 2.00255612e-03-2.30076189e-04j  8.28109250e-04-1.28752150e-09j]
 [-1.70535185e-04-1.28945837e-09j  3.99799568e+00-2.30255118e-04j]]"
-909.398673430316j,"[[ 2.02283995e-03-1.99458715e-04j  9.00154824e-04-3.39652873e-09j]
 [-9.84896950e-05-3.39845929e-09j  3.99797540e+00-1.99654436e-04j]]"
-909.0290742945996j,"[[ 2.02273681e-03-1.59675209e-04j  9.23894965e-04+2.31945686e-09j]
 [-7.47496579e-05+2.31754890e-09j  3.99797553e+00-1.59902776e-04j]]"
-908.6594751588831j,"[[ 1.98697442e-03-1.67906038e-04j  9.27600257e-04+1.92394755e-10j]
 [-7.10443649e-05+1.90538616e-10j  3.99801134e+00-1.68145279e-04j]]"
-908.2898760231666j,"[[ 2.01358287e-03-1.22318153e-04j  9.01728255e-04-1.21190836e-09j]
 [-9.69164838e-05-1.21371958e-09j  3.99798477e+00-1.22514051e-04j]]"
-907.9202768874502j,"[[ 2.03094954e-03-1.48695765e-04j  9.17965164e-04+1.83186312e-09j]
 [-8.06795334e-05+1.83004475e-09j  3.99796740e+00-1.48869679e-04j]]"
-907.5506777517338j,"[[ 2.05542537e-03-1.53873800e-04j  9.30095568e-04-1.40821153e-09j]
 [-6.85491351e-05-1.41004268e-09j  3.99794291e+00-1.53999203e-04j]]"
-907.1810786160173j,"[[ 2.05439363e-03-1.15248083e-04j  9.23445434e-04+2.84176628e-10j]
 [-7.51993704e-05+2.82298006e-10j  3.99794390e+00-1.15383496e-04j]]"
-906.8114794803009j,"[[ 2.06537700e-03-8.60455318e-05j  9.18113201e-04+3.04777985e-09j]
 [-8.05316843e-05+3.04585590e-09j  3.99793288e+00-8.61973294e-05j]]"
-906.4418803445844j,"[[ 2.10729626e-03-9.83234009e-05j  9.55664301e-04-3.49538525e-09j]
 [-4.29805736e-05-3.49728515e-09j  3.99789098e+00-9.85342514e-05j]]"
-906.0722812088679j,"[[ 2.11667407e-03-1.02827780e-04j  9.42261292e-04+3.86554631e-09j]
 [-5.63835893e-05+3.86366169e-09j  3.99788161e+00-1.03062952e-04j]]"
-905.7026820731515j,"[[ 2.10530566e-03-9.26704183e-05j  9.50734078e-04-3.46015777e-09j]
 [-4.79108435e-05-3.46197114e-09j  3.99789305e+00-9.29040006e-05j]]"
-905.333082937435j,"[[ 2.14989309e-03-7.17248280e-05j  9.94774906e-04-3.31530007e-09j]
 [-3.87007773e-06-3.31711939e-09j  3.99784846e+00-7.19319227e-05j]]"
-904.9634838017187j,"[[2.19176279e-03-6.59313814e-05j 1.00344811e-03+4.04867734e-09j]
 [4.80309434e-06+4.04683093e-09j 3.99780656e+00-6.61346737e-05j]]"
-904.5938846660022j,"[[2.23573364e-03-7.73764476e-05j 1.00404998e-03-3.73778690e-09j]
 [5.40497425e-06-3.73962147e-09j 3.99776260e+00-7.76070373e-05j]]"
-904.2242855302857j,"[[2.27584203e-03-9.36963523e-05j 1.03513315e-03+4.85941937e-09j]
 [3.64881603e-05+4.85760483e-09j 3.99772251e+00-9.39560415e-05j]]"
-903.8546863945694j,"[[2.31204012e-03-8.93715556e-05j 1.05398749e-03-1.93695427e-09j]
 [5.53424773e-05-1.93872783e-09j 3.99768635e+00-8.96511200e-05j]]"
-903.4850872588529j,"[[2.31054638e-03-1.78690310e-04j 1.02942823e-03+6.00761082e-12j]
 [3.07834003e-05+4.28860935e-12j 3.99768790e+00-1.78971910e-04j]]"
-903.1154881231364j,"[[ 2.32343233e-03-2.08143584e-04j  9.94570490e-04+2.57537257e-09j]
 [-4.07429202e-06+2.57370376e-09j  3.99767506e+00-2.08407969e-04j]]"
-902.74588898742j,"[[ 2.31979758e-03-2.22773380e-04j  9.49864786e-04-4.38073596e-09j]
 [-4.87799816e-05-4.38236779e-09j  3.99767873e+00-2.23011575e-04j]]"
-902.3762898517035j,"[[ 2.30129421e-03-2.47496712e-04j  8.87263634e-04+4.33675701e-09j]
 [-1.11381096e-04+4.33516475e-09j  3.99769727e+00-2.47667920e-04j]]"
-902.006690715987j,"[[ 2.33840771e-03-2.92633288e-04j  8.95078033e-04-2.15482754e-09j]
 [-1.03566613e-04-2.15645864e-09j  3.99766012e+00-2.92762294e-04j]]"
-901.6370915802706j,"[[ 2.35481199e-03-3.53349507e-04j  8.63625933e-04+1.11689889e-09j]
 [-1.35018596e-04+1.11522098e-09j  3.99764367e+00-3.53464749e-04j]]"
-901.2674924445541j,"[[ 2.26878608e-03-4.42846740e-04j  8.12134858e-04+3.28792562e-09j]
 [-1.86509491e-04+3.28626424e-09j  3.99772971e+00-4.43002318e-04j]]"
-900.8978933088378j,"[[ 2.23916691e-03-4.18019054e-04j  7.56604235e-04-1.85903912e-09j]
 [-2.42040186e-04-1.86070767e-09j  3.99775933e+00-4.18163436e-04j]]"
-900.5282941731213j,"[[ 2.22555944e-03-4.31768728e-04j  6.87323441e-04+2.07113674e-10j]
 [-3.11320967e-04+2.05500248e-10j  3.99777298e+00-4.31947043e-04j]]"
-900.1586950374049j,"[[ 2.19198217e-03-4.59409907e-04j  6.76428387e-04+3.93784317e-11j]
 [-3.22215976e-04+3.78063740e-11j  3.99780660e+00-4.59568444e-04j]]"
-899.7890959016885j,"[[ 2.20298502e-03-4.73355266e-04j  6.76966997e-04-2.43631413e-09j]
 [-3.21677353e-04-2.43784340e-09j  3.99779564e+00-4.73456995e-04j]]"
-899.419496765972j,"[[ 2.15048254e-03-4.80812691e-04j  6.28019089e-04+4.62733339e-09j]
 [-3.70625261e-04+4.62580667e-09j  3.99784814e+00-4.80887932e-04j]]"
-899.0498976302555j,"[[ 2.08370090e-03-4.91915795e-04j  5.72773102e-04+1.57090156e-09j]
 [-4.25871242e-04+1.56937415e-09j  3.99791492e+00-4.91936494e-04j]]"
-898.6802984945391j,"[[ 2.04596141e-03-4.47932995e-04j  5.20752473e-04-4.92264092e-10j]
 [-4.77891986e-04-4.93791083e-10j  3.99795266e+00-4.47940105e-04j]]"
-898.3106993588226j,"[[ 2.00043075e-03-4.38683011e-04j  4.59935567e-04+3.23766700e-09j]
 [-5.38708930e-04+3.23614722e-09j  3.99799820e+00-4.38668614e-04j]]"
-897.9411002231061j,"[[ 1.98587229e-03-4.13903643e-04j  5.29590061e-04-6.29936221e-09j]
 [-4.69054509e-04-6.30087215e-09j  3.99801277e+00-4.13815830e-04j]]"
-897.5715010873897j,"[[ 2.00008895e-03-4.01573332e-04j  5.33055181e-04+5.77349641e-10j]
 [-4.65589433e-04+5.75775128e-10j  3.99799850e+00-4.01471335e-04j]]"
-897.2019019516732j,"[[ 1.94768916e-03-4.22198638e-04j  5.62079702e-04+1.08155109e-09j]
 [-4.36564885e-04+1.07998439e-09j  3.99805090e+00-4.22047687e-04j]]"
-896.8323028159567j,"[[ 1.92056860e-03-3.96465850e-04j  5.84258381e-04-3.86418216e-09j]
 [-4.14386281e-04-3.86582199e-09j  3.99807796e+00-3.96267854e-04j]]"
-896.4627036802403j,"[[ 1.93462257e-03-3.65003371e-04j  5.56426333e-04+8.03434070e-09j]
 [-4.42218416e-04+8.03262061e-09j  3.99806383e+00-3.64826935e-04j]]"
-896.093104544524j,"[[ 1.91791388e-03-3.23876673e-04j  5.81306386e-04-5.16588172e-09j]
 [-4.17338471e-04-5.16761630e-09j  3.99808053e+00-3.23742896e-04j]]"
-895.7235054088076j,"[[ 1.93637072e-03-3.42781562e-04j  5.76034828e-04+2.24326305e-09j]
 [-4.22610004e-04+2.24152275e-09j  3.99806207e+00-3.42682085e-04j]]"
-895.3539062730911j,"[[ 1.92389074e-03-3.08343759e-04j  5.95383576e-04-9.86840037e-10j]
 [-4.03261351e-04-9.88516513e-10j  3.99807461e+00-3.08264704e-04j]]"
-894.9843071373746j,"[[ 1.92527321e-03-3.13660900e-04j  6.82409780e-04-6.51145031e-09j]
 [-3.16235152e-04-6.51311698e-09j  3.99807323e+00-3.13543924e-04j]]"
-894.6147080016582j,"[[ 1.91894159e-03-3.14075846e-04j  6.65707462e-04+6.86552661e-09j]
 [-3.32937487e-04+6.86391170e-09j  3.99807961e+00-3.13923755e-04j]]"
-894.2451088659417j,"[[ 1.86869393e-03-2.69796165e-04j  6.46487592e-04-2.13095429e-09j]
 [-3.52157474e-04-2.13258550e-09j  3.99812985e+00-2.69577002e-04j]]"
-893.8755097302252j,"[[ 1.84310922e-03-2.40655739e-04j  6.83376470e-04+1.08533757e-11j]
 [-3.15268679e-04+9.16174797e-12j  3.99815538e+00-2.40361030e-04j]]"
-893.5059105945088j,"[[ 1.85671726e-03-1.97951882e-04j  7.07512077e-04+2.23239955e-09j]
 [-2.91133185e-04+2.23063085e-09j  3.99814170e+00-1.97663371e-04j]]"
-893.1363114587923j,"[[ 1.90658603e-03-1.88885017e-04j  7.53343743e-04-4.15784427e-09j]
 [-2.45301556e-04-4.15968836e-09j  3.99809177e+00-1.88589874e-04j]]"
-892.7667123230758j,"[[ 1.90497558e-03-2.26950747e-04j  8.08999552e-04-2.50028813e-10j]
 [-1.89645680e-04-2.51916279e-10j  3.99809334e+00-2.26706645e-04j]]"
-892.3971131873595j,"[[ 1.86013182e-03-2.08712477e-04j  8.01339835e-04+8.47445874e-10j]
 [-1.97305455e-04+8.45568460e-10j  3.99813819e+00-2.08500187e-04j]]"
-892.027514051643j,"[[ 1.87180159e-03-2.02725305e-04j  8.15583127e-04-1.55399513e-09j]
 [-1.83062194e-04-1.55587530e-09j  3.99812652e+00-2.02488579e-04j]]"
-891.6579149159267j,"[[ 1.85062367e-03-1.84670484e-04j  8.29457306e-04+1.75763734e-09j]
 [-1.69188074e-04+1.75572447e-09j  3.99814767e+00-1.84442328e-04j]]"
-891.2883157802102j,"[[ 1.80165450e-03-1.59316055e-04j  8.54572690e-04+2.65751473e-09j]
 [-1.44072765e-04+2.65560233e-09j  3.99819664e+00-1.59084656e-04j]]"
-890.9187166444937j,"[[ 1.79054727e-03-6.52911530e-05j  8.34152761e-04-3.73552686e-09j]
 [-1.64492923e-04-3.73747469e-09j  3.99820772e+00-6.50463681e-05j]]"
-890.5491175087773j,"[[ 1.82749140e-03-2.95715976e-05j  8.73635082e-04+2.67915749e-09j]
 [-1.25010699e-04+2.67714512e-09j  3.99817072e+00-2.93409655e-05j]]"
-890.1795183730608j,"[[ 1.86448001e-03+2.74404637e-05j  9.04147311e-04-4.57747349e-09j]
 [-9.44986155e-05-4.57950429e-09j  3.99813371e+00+2.76208054e-05j]]"
-889.8099192373443j,"[[ 1.90554026e-03+5.39586266e-05j  9.25994074e-04+4.94918891e-10j]
 [-7.26519295e-05+4.92892691e-10j  3.99809266e+00+5.40980459e-05j]]"
-889.4403201016279j,"[[ 1.95280425e-03+6.93755981e-05j  9.65250071e-04+2.67016745e-09j]
 [-3.33959840e-05+2.66817137e-09j  3.99804542e+00+6.95158841e-05j]]"
-889.0707209659114j,"[[ 2.02226449e-03+5.83903624e-05j  9.34522669e-04-3.41066503e-09j]
 [-6.41233786e-05-3.41266459e-09j  3.99797596e+00+5.85192810e-05j]]"
-888.701121830195j,"[[ 2.02691687e-03-1.92207697e-05j  9.10789904e-04+5.20463056e-09j]
 [-8.78559876e-05+5.20265343e-09j  3.99797132e+00-1.90600359e-05j]]"
-888.3315226944786j,"[[ 2.01070557e-03-1.21533499e-05j  8.96009393e-04-2.81966401e-09j]
 [-1.02636533e-04-2.82168387e-09j  3.99798750e+00-1.19863504e-05j]]"
-887.9619235587621j,"[[ 2.01689639e-03+1.16062068e-05j  8.90791944e-04+1.32508154e-10j]
 [-1.07854054e-04+1.30434271e-10j  3.99798126e+00+1.17565158e-05j]]"
-887.5923244230457j,"[[ 2.00838958e-03+3.19876669e-05j  8.99468732e-04+1.09333794e-09j]
 [-9.91773290e-05+1.09125585e-09j  3.99798976e+00+3.21008046e-05j]]"
-887.2227252873292j,"[[ 2.04013227e-03+7.46077221e-05j  9.16986082e-04-3.59624588e-09j]
 [-8.16600925e-05-3.59833234e-09j  3.99795801e+00+7.46904706e-05j]]"
-886.8531261516127j,"[[ 2.08733455e-03+8.40434600e-05j  9.02914746e-04+3.00209187e-09j]
 [-9.57314679e-05+3.00004275e-09j  3.99791085e+00+8.41055866e-05j]]"
-886.4835270158964j,"[[ 2.08130193e-03+5.73313044e-05j  9.02761933e-04-6.09566253e-10j]
 [-9.58842389e-05-6.11607278e-10j  3.99791689e+00+5.73888045e-05j]]"
-886.1139278801799j,"[[ 2.11199641e-03+4.54998005e-05j  8.74303508e-04+1.21487906e-10j]
 [-1.24342655e-04+1.19471689e-10j  3.99788622e+00+4.55905099e-05j]]"
-885.7443287444634j,"[[ 2.13490075e-03+9.77546770e-05j  8.53637279e-04+1.07792227e-09j]
 [-1.45009020e-04+1.07588935e-09j  3.99786330e+00+9.78522868e-05j]]"
-885.374729608747j,"[[ 2.14580061e-03+5.50628311e-05j  8.22909081e-04+3.17297757e-10j]
 [-1.75737140e-04+3.15190988e-10j  3.99785233e+00+5.51689276e-05j]]"
-885.0051304730305j,"[[ 2.19199527e-03+3.94711478e-05j  7.65521001e-04-4.17212560e-10j]
 [-2.33125202e-04-4.19333744e-10j  3.99780613e+00+3.95260312e-05j]]"
-884.6355313373141j,"[[ 2.19239123e-03+3.81245363e-05j  7.79937253e-04+1.35111336e-09j]
 [-2.18708965e-04+1.34898773e-09j  3.99780573e+00+3.81343615e-05j]]"
-884.2659322015977j,"[[ 2.15159921e-03-8.96021220e-06j  7.91498861e-04-2.03227378e-09j]
 [-2.07147270e-04-2.03435612e-09j  3.99784656e+00-8.97882638e-06j]]"
-883.8963330658812j,"[[ 2.19317422e-03+3.40022455e-05j  7.96100861e-04+8.15778380e-10j]
 [-2.02545385e-04+8.13736347e-10j  3.99780502e+00+3.39698481e-05j]]"
-883.5267339301648j,"[[ 2.21362272e-03+4.55236001e-05j  8.15178967e-04+1.42674162e-09j]
 [-1.83467323e-04+1.42473175e-09j  3.99778460e+00+4.55234681e-05j]]"
-883.1571347944483j,"[[ 2.25898172e-03+2.51750931e-05j  8.16641268e-04-3.14179676e-09j]
 [-1.82004994e-04-3.14380157e-09j  3.99773925e+00+2.51845541e-05j]]"
-882.7875356587318j,"[[ 2.30348334e-03+3.97942288e-05j  8.56425315e-04+2.48576506e-09j]
 [-1.42220998e-04+2.48374479e-09j  3.99769473e+00+3.98404738e-05j]]"
-882.4179365230154j,"[[ 2.29342473e-03+6.34367134e-08j  9.40039008e-04-6.63612120e-09j]
 [-5.86072340e-05-6.63817279e-09j  3.99770476e+00+1.09316557e-07j]]"
-882.048337387299j,"[[ 2.29408757e-03-5.76781476e-05j  9.66587903e-04+3.23182618e-09j]
 [-3.20582261e-05+3.22971669e-09j  3.99770405e+00-5.76634997e-05j]]"
-881.6787382515824j,"[[ 2.27790851e-03-1.23338685e-05j  9.87337542e-04+6.68424631e-10j]
 [-1.13087083e-05+6.66365753e-10j  3.99772027e+00-1.23626446e-05j]]"
-881.3091391158661j,"[[ 2.27832777e-03-9.81178248e-06j  9.93113570e-04-4.53121271e-09j]
 [-5.53270522e-06-4.53322590e-09j  3.99771990e+00-9.83934557e-06j]]"
-880.9395399801497j,"[[ 2.33182945e-03-3.88861201e-05j  9.74669609e-04+4.88077761e-09j]
 [-2.39766182e-05+4.87877796e-09j  3.99766641e+00-3.88604344e-05j]]"
-880.5699408444332j,"[[ 2.37282519e-03-7.49168554e-05j  9.72157256e-04-5.31460096e-09j]
 [-2.64889072e-05-5.31663224e-09j  3.99762538e+00-7.48968223e-05j]]"
-880.2003417087168j,"[[ 2.35721910e-03-1.31440631e-04j  9.29865770e-04+2.09107267e-09j]
 [-6.87802832e-05+2.08902545e-09j  3.99764098e+00-1.31393657e-04j]]"
-879.8307425730003j,"[[ 2.38458482e-03-1.71149122e-04j  9.45317152e-04+2.85629607e-09j]
 [-5.33288295e-05+2.85424010e-09j  3.99761360e+00-1.71087757e-04j]]"
-879.4611434372839j,"[[ 2.36530512e-03-2.13275773e-04j  9.04381579e-04-2.14188736e-09j]
 [-9.42643255e-05-2.14402568e-09j  3.99763281e+00-2.13226758e-04j]]"
-879.0915443015674j,"[[ 2.28392615e-03-2.72821014e-04j  8.91203515e-04+5.13031754e-09j]
 [-1.07442273e-04+5.12816684e-09j  3.99771418e+00-2.72824609e-04j]]"
-878.7219451658509j,"[[ 2.25414768e-03-2.16755784e-04j  9.00378389e-04-4.20691258e-09j]
 [-9.82675456e-05-4.20905599e-09j  3.99774397e+00-2.16802766e-04j]]"
-878.3523460301345j,"[[ 2.24982377e-03-1.76003631e-04j  8.92036561e-04-9.42749313e-10j]
 [-1.06609485e-04-9.44841949e-10j  3.99774834e+00-1.76065663e-04j]]"
-877.982746894418j,"[[ 2.24644428e-03-1.83845737e-04j  8.31142507e-04+2.20794654e-09j]
 [-1.67503540e-04+2.20587211e-09j  3.99775173e+00-1.83903374e-04j]]"
-877.6131477587015j,"[[ 2.25191149e-03-1.90846727e-04j  7.98110107e-04-1.71530923e-09j]
 [-2.00535942e-04-1.71738139e-09j  3.99774627e+00-1.90854342e-04j]]"
-877.2435486229851j,"[[ 2.27860101e-03-1.88508743e-04j  7.78475720e-04+1.28575730e-09j]
 [-2.20170353e-04+1.28364220e-09j  3.99771954e+00-1.88521812e-04j]]"
-876.8739494872688j,"[[ 2.27280610e-03-2.12037189e-04j  7.56606991e-04+4.00168551e-09j]
 [-2.42039047e-04+3.99951551e-09j  3.99772529e+00-2.12065827e-04j]]"
-876.5043503515523j,"[[ 2.27882618e-03-2.37139530e-04j  7.58626340e-04-3.38959603e-09j]
 [-2.40019659e-04-3.39176100e-09j  3.99771927e+00-2.37211600e-04j]]"
-876.1347512158359j,"[[ 2.24905204e-03-2.74168849e-04j  7.88225086e-04+2.45012160e-09j]
 [-2.10420848e-04+2.44794387e-09j  3.99774904e+00-2.74324026e-04j]]"
-875.7651520801194j,"[[ 2.23028029e-03-2.43948172e-04j  8.13205079e-04-2.93160326e-09j]
 [-1.85440942e-04-2.93368614e-09j  3.99776789e+00-2.44106651e-04j]]"
-875.395552944403j,"[[ 2.24704712e-03-2.56165299e-04j  8.73880374e-04-4.18048679e-09j]
 [-1.24765638e-04-4.18251355e-09j  3.99775118e+00-2.56330144e-04j]]"
-875.0259538086865j,"[[ 2.22613539e-03-2.60462752e-04j  8.87158742e-04+6.16231914e-09j]
 [-1.11487279e-04+6.16031060e-09j  3.99777210e+00-2.60564181e-04j]]"
-874.65635467297j,"[[ 2.20239351e-03-2.54548300e-04j  8.80356506e-04-4.47073017e-09j]
 [-1.18289548e-04-4.47275641e-09j  3.99779583e+00-2.54620209e-04j]]"
-874.2867555372536j,"[[ 2.19975608e-03-2.71628043e-04j  8.65071953e-04+4.95834776e-09j]
 [-1.33574081e-04+4.95627237e-09j  3.99779843e+00-2.71696486e-04j]]"
-873.9171564015371j,"[[ 2.18659518e-03-2.87327276e-04j  8.35876831e-04+6.36524496e-10j]
 [-1.62769185e-04+6.34426909e-10j  3.99781157e+00-2.87420057e-04j]]"
-873.5475572658206j,"[[ 2.15164704e-03-3.27387404e-04j  9.13550771e-04-5.69863701e-09j]
 [-8.50951736e-05-5.70073073e-09j  3.99784652e+00-3.27522965e-04j]]"
-873.1779581301043j,"[[ 2.10282617e-03-2.89366828e-04j  9.48550747e-04+5.14190347e-09j]
 [-5.00953034e-05+5.13986008e-09j  3.99789539e+00-2.89513764e-04j]]"
-872.8083589943878j,"[[ 2.09446146e-03-2.45794351e-04j  9.33465204e-04-5.79935898e-09j]
 [-6.51809655e-05-5.80137644e-09j  3.99790377e+00-2.45923730e-04j]]"
-872.4387598586713j,"[[ 2.09053686e-03-2.34476569e-04j  9.77522497e-04+5.72489947e-10j]
 [-2.11237173e-05+5.70472580e-10j  3.99790770e+00-2.34559665e-04j]]"
-872.069160722955j,"[[ 2.06507500e-03-1.69958768e-04j  9.80603223e-04+2.28271685e-09j]
 [-1.80431586e-05+2.28069624e-09j  3.99793316e+00-1.70023019e-04j]]"
-871.6995615872385j,"[[ 2.11228449e-03-1.37745223e-04j  9.53087726e-04-9.85532445e-10j]
 [-4.55587471e-05-9.87662098e-10j  3.99788586e+00-1.37777034e-04j]]"
-871.3299624515221j,"[[ 2.18043626e-03-1.67618649e-04j  9.02052952e-04+5.60269773e-09j]
 [-9.65934712e-05+5.60053058e-09j  3.99781767e+00-1.67714968e-04j]]"
-870.9603633158056j,"[[ 2.16218718e-03-2.17690671e-04j  8.51682075e-04-3.22385090e-09j]
 [-1.46964252e-04-3.22603582e-09j  3.99783591e+00-2.17866725e-04j]]"
-870.5907641800891j,"[[ 2.11775322e-03-2.23991734e-04j  8.82828867e-04-1.08787300e-09j]
 [-1.15817466e-04-1.09000932e-09j  3.99788038e+00-2.24198376e-04j]]"
-870.2211650443727j,"[[ 2.11497022e-03-2.19087782e-04j  8.54550064e-04+1.39632364e-09j]
 [-1.44096299e-04+1.39422348e-09j  3.99788320e+00-2.19334684e-04j]]"
-869.8515659086562j,"[[ 2.08117307e-03-2.07726142e-04j  8.48653036e-04-1.92313855e-09j]
 [-1.49993372e-04-1.92521855e-09j  3.99791701e+00-2.07962538e-04j]]"
-869.4819667729398j,"[[ 2.02116141e-03-2.09527700e-04j  8.17121557e-04+2.24536482e-09j]
 [-1.81524867e-04+2.24332589e-09j  3.99797706e+00-2.09786303e-04j]]"
-869.1123676372234j,"[[ 2.02905049e-03-1.61157483e-04j  8.34955402e-04+5.23734836e-10j]
 [-1.63691152e-04+5.21732373e-10j  3.99796921e+00-1.61400420e-04j]]"
-868.7427685015069j,"[[ 2.00008300e-03-1.13652755e-04j  8.62336081e-04-1.40793044e-09j]
 [-1.36310602e-04-1.40991986e-09j  3.99799818e+00-1.13882195e-04j]]"
-868.3731693657904j,"[[ 2.03223840e-03-4.42462206e-05j  7.81528082e-04+3.76578587e-09j]
 [-2.17118779e-04+3.76377034e-09j  3.99796601e+00-4.44910700e-05j]]"
-868.003570230074j,"[[ 2.07726536e-03-1.31291146e-05j  8.09930908e-04-5.31158926e-09j]
 [-1.88716044e-04-5.31357924e-09j  3.99792100e+00-1.34117714e-05j]]"
-867.6339710943575j,"[[ 2.11335168e-03+1.98827344e-05j  8.51667243e-04-1.89013846e-09j]
 [-1.46979803e-04-1.89206383e-09j  3.99788497e+00+1.95849699e-05j]]"
-867.2643719586412j,"[[ 2.17992712e-03+1.46659156e-05j  8.66929978e-04+3.07257342e-09j]
 [-1.31717075e-04+3.07070007e-09j  3.99781844e+00+1.43960644e-05j]]"
