iw_n,Sigma_iw_n
-490.27325352786596j,"[[ 1.06180789e-02+2.04098128e-04j  3.89988077e-04+8.83082869e-09j]
 [-1.56952892e-04+8.82997252e-09j  3.98938115e+00+2.04202469e-04j]]"
-489.90365439214946j,"[[ 1.05999876e-02+2.73717683e-04j  3.77318535e-04-5.52519605e-09j]
 [-1.69622647e-04-5.52607749e-09j  3.98939922e+00+2.73842420e-04j]]"
-489.5340552564331j,"[[ 1.07372203e-02+3.38600301e-04j  4.36001776e-04+6.01411151e-11j]
 [-1.10939606e-04+5.92460391e-11j  3.98926198e+00+3.38721017e-04j]]"
-489.1644561207166j,"[[ 1.07840762e-02+2.68318848e-04j  4.45333749e-04+6.16256473e-09j]
 [-1.01607532e-04+6.16170489e-09j  3.98921515e+00+2.68421248e-04j]]"
-488.7948569850002j,"[[ 1.08114272e-02+3.16323177e-04j  4.31509519e-04-7.02904719e-09j]
 [-1.15431927e-04-7.02991951e-09j  3.98918779e+00+3.16448476e-04j]]"
-488.42525784928375j,"[[ 1.08983913e-02+2.63510542e-04j  4.41426745e-04+5.75063625e-09j]
 [-1.05514639e-04+5.74975102e-09j  3.98910082e+00+2.63624409e-04j]]"
-488.05565871356725j,"[[ 1.09348901e-02+2.52167932e-04j  4.12511885e-04-2.56791553e-10j]
 [-1.34429531e-04-2.57647550e-10j  3.98906434e+00+2.52294945e-04j]]"
-487.68605957785087j,"[[ 1.09596279e-02+1.68878241e-04j  4.34077179e-04-5.35246157e-09j]
 [-1.12864108e-04-5.35331714e-09j  3.98903961e+00+1.69012772e-04j]]"
-487.31646044213437j,"[[ 1.09403591e-02+1.45995889e-04j  4.21758645e-04+7.47924835e-09j]
 [-1.25182650e-04+7.47838791e-09j  3.98905887e+00+1.46153965e-04j]]"
-486.9468613064179j,"[[ 1.08820061e-02+8.93484031e-05j  4.62896353e-04-5.39430432e-09j]
 [-8.40448747e-05-5.39515097e-09j  3.98911724e+00+8.95372153e-05j]]"
-486.5772621707015j,"[[ 1.08720776e-02+1.73225661e-04j  4.25136452e-04+1.44754211e-09j]
 [-1.21805024e-04+1.44660226e-09j  3.98912709e+00+1.73445193e-04j]]"
-486.20766303498505j,"[[ 1.08934540e-02+2.09988222e-04j  4.56793235e-04+2.80841760e-09j]
 [-9.01483819e-05+2.80745792e-09j  3.98910569e+00+2.10194967e-04j]]"
-485.83806389926855j,"[[ 1.09762192e-02+2.72975629e-04j  4.94955988e-04-7.92527099e-09j]
 [-5.19858278e-05-7.92627014e-09j  3.98902289e+00+2.73156765e-04j]]"
-485.46846476355216j,"[[ 1.10567169e-02+1.60317909e-04j  5.28190835e-04+7.80246013e-09j]
 [-1.87507845e-05+7.80143395e-09j  3.98894237e+00+1.60469348e-04j]]"
-485.09886562783566j,"[[1.10020405e-02+7.12259751e-05j 5.62309722e-04-5.26482874e-09j]
 [1.53682433e-05-5.26582632e-09j 3.98899707e+00+7.13434607e-05j]]"
-484.7292664921193j,"[[1.09801531e-02+7.68315226e-05j 5.84338368e-04-2.52510923e-09j]
 [3.73968159e-05-2.52614055e-09j 3.98901893e+00+7.69355135e-05j]]"
-484.35966735640284j,"[[ 1.09815605e-02+9.45590796e-05j  5.26930948e-04+6.60344248e-09j]
 [-2.00107029e-05+6.60245878e-09j  3.98901757e+00+9.46688626e-05j]]"
-483.99006822068634j,"[[1.10238713e-02+1.33427849e-04j 5.82756767e-04-7.90533599e-09j]
 [3.58149696e-05-7.90634526e-09j 3.98897523e+00+1.33527276e-04j]]"
-483.62046908496995j,"[[ 1.10530353e-02+4.80891266e-05j  5.19639707e-04+5.12673580e-09j]
 [-2.73019560e-05+5.12568745e-09j  3.98894604e+00+4.81804358e-05j]]"
-483.25086994925346j,"[[ 1.10222981e-02+2.24904414e-05j  4.93670661e-04-4.39323536e-10j]
 [-5.32710050e-05-4.40327576e-10j  3.98897681e+00+2.25505323e-05j]]"
-482.88127081353696j,"[[ 1.10057056e-02+2.72188471e-05j  5.05782062e-04-5.86789104e-09j]
 [-4.11596749e-05-5.86894916e-09j  3.98899336e+00+2.72561469e-05j]]"
-482.51167167782063j,"[[ 1.09816006e-02-1.32335156e-06j  4.81704344e-04+6.76537261e-09j]
 [-6.52373884e-05+6.76438375e-09j  3.98901752e+00-1.31064965e-06j]]"
-482.14207254210413j,"[[ 1.09737773e-02+4.98312804e-05j  5.04029824e-04-6.21890739e-09j]
 [-4.29120840e-05-6.21989022e-09j  3.98902535e+00+4.98465179e-05j]]"
-481.7724734063877j,"[[ 1.10309166e-02+3.57768373e-05j  5.07952494e-04+1.20373019e-09j]
 [-3.89894414e-05+1.20274187e-09j  3.98896821e+00+3.57856243e-05j]]"
-481.40287427067125j,"[[ 1.10037944e-02+5.59002207e-05j  5.26140057e-04+2.88632666e-09j]
 [-2.08019858e-05+2.88538591e-09j  3.98899537e+00+5.59117800e-05j]]"
-481.03327513495475j,"[[1.10121275e-02+3.52649864e-05j 5.63035997e-04-8.20790842e-09j]
 [1.60939415e-05-8.20888435e-09j 3.98898701e+00+3.52804973e-05j]]"
-480.66367599923836j,"[[1.09995348e-02+2.38948532e-05j 5.74721048e-04+7.23093558e-09j]
 [2.77789568e-05+7.22997396e-09j 3.98899962e+00+2.39006701e-05j]]"
-480.2940768635219j,"[[1.10083369e-02+3.00612615e-05j 5.79673858e-04-2.04864987e-09j]
 [3.27316918e-05-2.04956545e-09j 3.98899086e+00+3.00796616e-05j]]"
-479.9244777278055j,"[[1.10240402e-02+3.95005293e-05j 5.67096886e-04-4.31685000e-09j]
 [2.01546369e-05-4.31782964e-09j 3.98897510e+00+3.95156401e-05j]]"
-479.554878592089j,"[[1.10272358e-02+2.75895164e-05j 5.63732297e-04+6.60587305e-09j]
 [1.67900143e-05+6.60494309e-09j 3.98897195e+00+2.75941263e-05j]]"
-479.18527945637254j,"[[1.10046326e-02+4.44440832e-05j 5.47549578e-04-5.20330431e-09j]
 [6.07194666e-07-5.20424762e-09j 3.98899454e+00+4.44556554e-05j]]"
-478.81568032065616j,"[[ 1.10439587e-02+4.13451654e-05j  4.17995219e-04+4.04352473e-09j]
 [-1.28947218e-04+4.04255609e-09j  3.98895519e+00+4.13313916e-05j]]"
-478.44608118493966j,"[[ 1.10300723e-02+7.31028672e-05j  4.52565324e-04+1.92255375e-09j]
 [-9.43772474e-05+1.92163644e-09j  3.98896912e+00+7.30845293e-05j]]"
-478.0764820492232j,"[[ 1.10957967e-02+6.95668336e-05j  3.98527773e-04-5.91224620e-09j]
 [-1.48414850e-04-5.91316514e-09j  3.98890340e+00+6.95384269e-05j]]"
-477.7068829135068j,"[[ 1.11501538e-02+7.25523584e-05j  3.89107108e-04+8.46564693e-09j]
 [-1.57835583e-04+8.46473767e-09j  3.98884905e+00+7.25384978e-05j]]"
-477.33728377779033j,"[[ 1.11526126e-02+3.61822575e-05j  3.79765805e-04-5.08842413e-09j]
 [-1.67176864e-04-5.08929677e-09j  3.98884662e+00+3.61645070e-05j]]"
-476.9676846420739j,"[[ 1.11515749e-02+3.42482288e-05j  4.04371178e-04+1.83776166e-10j]
 [-1.42571549e-04+1.82849690e-10j  3.98884761e+00+3.42387074e-05j]]"
-476.59808550635745j,"[[ 1.12405436e-02+4.58385567e-05j  4.25224955e-04+5.46117511e-09j]
 [-1.21717859e-04+5.46030246e-09j  3.98875869e+00+4.58250418e-05j]]"
-476.228486370641j,"[[ 1.12888588e-02-6.00216192e-05j  4.58805737e-04-7.77157538e-09j]
 [-8.81368949e-05-7.77245951e-09j  3.98871037e+00-6.00387706e-05j]]"
-475.85888723492457j,"[[ 1.12628623e-02-1.71950231e-04j  4.36937486e-04+7.61764481e-09j]
 [-1.10004951e-04+7.61677910e-09j  3.98873638e+00-1.71963557e-04j]]"
-475.48928809920807j,"[[ 1.12257555e-02-1.84720542e-04j  4.53313831e-04-7.67255613e-10j]
 [-9.36286400e-05-7.68082511e-10j  3.98877352e+00-1.84721596e-04j]]"
-475.1196889634916j,"[[ 1.11842456e-02-2.20378030e-04j  5.38810901e-04-4.48285030e-09j]
 [-8.13155132e-06-4.48372179e-09j  3.98881499e+00-2.20366133e-04j]]"
-474.75008982777524j,"[[ 1.11666786e-02-1.90300090e-04j  5.38882392e-04+7.37167564e-09j]
 [-8.06019227e-06+7.37084500e-09j  3.98883260e+00-1.90287221e-04j]]"
-474.38049069205874j,"[[1.11506765e-02-2.37564118e-04j 5.79279708e-04-6.34132480e-09j]
 [3.23371692e-05-6.34213570e-09j 3.98884862e+00-2.37548300e-04j]]"
-474.0108915563423j,"[[1.11268153e-02-2.08059994e-04j 5.73898855e-04+3.68789847e-09j]
 [2.69561852e-05+3.68705499e-09j 3.98887245e+00-2.07996921e-04j]]"
-473.64129242062586j,"[[ 1.11670110e-02-2.27711894e-04j  5.36822464e-04+3.22542387e-09j]
 [-1.01202225e-05+3.22457501e-09j  3.98883225e+00-2.27644281e-04j]]"
-473.2716932849094j,"[[ 1.11578753e-02-2.78622683e-04j  4.97329697e-04-6.91943035e-09j]
 [-4.96129357e-05-6.92033535e-09j  3.98884134e+00-2.78549770e-04j]]"
-472.902094149193j,"[[ 1.11482064e-02-2.92534635e-04j  4.69414028e-04+7.49748716e-09j]
 [-7.75286362e-05+7.49659892e-09j  3.98885102e+00-2.92469144e-04j]]"
-472.53249501347653j,"[[ 1.11314768e-02-3.51366467e-04j  4.52767015e-04-2.66030521e-09j]
 [-9.41755775e-05-2.66121501e-09j  3.98886773e+00-3.51291155e-04j]]"
-472.1628958777601j,"[[ 1.10648158e-02-3.66116448e-04j  4.60059934e-04-2.87334030e-09j]
 [-8.68826887e-05-2.87428914e-09j  3.98893436e+00-3.66068784e-04j]]"
-471.79329674204365j,"[[ 1.10263925e-02-4.15981767e-04j  4.47475673e-04+6.56009649e-09j]
 [-9.94668986e-05+6.55916861e-09j  3.98897280e+00-4.15956163e-04j]]"
-471.42369760632715j,"[[ 1.09469066e-02-4.47646773e-04j  4.16351335e-04-7.52017702e-09j]
 [-1.30591229e-04-7.52108087e-09j  3.98905231e+00-4.47626658e-04j]]"
-471.05409847061077j,"[[ 1.08634778e-02-3.50059215e-04j  4.59574604e-04+3.19487808e-09j]
 [-8.73682522e-05+3.19393336e-09j  3.98913571e+00-3.50045552e-04j]]"
-470.6844993348943j,"[[ 1.08928932e-02-2.83076325e-04j  4.90977352e-04+1.14990761e-09j]
 [-5.59657233e-05+1.14904160e-09j  3.98910636e+00-2.83042326e-04j]]"
-470.3149001991778j,"[[ 1.09339247e-02-2.87411832e-04j  4.60558962e-04-5.93959859e-09j]
 [-8.63841661e-05-5.94053637e-09j  3.98906527e+00-2.87393168e-04j]]"
-469.9453010634614j,"[[ 1.09153656e-02-2.95387982e-04j  5.27451637e-04+6.36701971e-09j]
 [-1.94915370e-05+6.36611658e-09j  3.98908386e+00-2.95373299e-04j]]"
-469.57570192774494j,"[[ 1.09210613e-02-2.35781063e-04j  4.95538337e-04-6.25848260e-09j]
 [-5.14050402e-05-6.25935949e-09j  3.98907818e+00-2.35768436e-04j]]"
-469.20610279202856j,"[[ 1.09104196e-02-3.54582364e-04j  3.87850580e-04+1.95907130e-09j]
 [-1.59092585e-04+1.95814367e-09j  3.98908878e+00-3.54571259e-04j]]"
-468.83650365631206j,"[[ 1.08466409e-02-3.24869850e-04j  3.87625819e-04+3.79939253e-09j]
 [-1.59317482e-04+3.79854163e-09j  3.98915263e+00-3.24857287e-04j]]"
-468.4669045205956j,"[[ 1.07993610e-02-3.10494599e-04j  3.86241775e-04-9.37320709e-09j]
 [-1.60701625e-04-9.37407140e-09j  3.98919990e+00-3.10466695e-04j]]"
-468.0973053848792j,"[[ 1.07827167e-02-1.97969998e-04j  3.45010943e-04+6.69295996e-09j]
 [-2.01932786e-04+6.69207064e-09j  3.98921652e+00-1.97919714e-04j]]"
-467.72770624916274j,"[[ 1.08205973e-02-1.44605848e-04j  3.25754015e-04-2.70497592e-09j]
 [-2.21189902e-04-2.70588575e-09j  3.98917862e+00-1.44563069e-04j]]"
-467.3581071134463j,"[[ 1.08326163e-02-1.71760879e-04j  2.93183734e-04-3.31725145e-09j]
 [-2.53760186e-04-3.31819596e-09j  3.98916657e+00-1.71739207e-04j]]"
-466.98850797772985j,"[[ 1.08572205e-02-1.18673850e-04j  3.01528312e-04+7.04408390e-09j]
 [-2.45415797e-04+7.04317619e-09j  3.98914200e+00-1.18673515e-04j]]"
-466.6189088420134j,"[[ 1.09048017e-02-4.34828226e-05j  3.11521498e-04-8.12247083e-09j]
 [-2.35422852e-04-8.12337418e-09j  3.98909442e+00-4.34930079e-05j]]"
-466.2493097062969j,"[[ 1.09627053e-02-1.05729714e-04j  3.35101241e-04+3.00989079e-09j]
 [-2.11843028e-04+3.00900357e-09j  3.98903653e+00-1.05763905e-04j]]"
-465.87971057058047j,"[[ 1.10152137e-02-1.49730876e-04j  3.78304475e-04+1.38589398e-09j]
 [-1.68639755e-04+1.38509191e-09j  3.98898410e+00-1.49761712e-04j]]"
-465.51011143486403j,"[[ 1.10312945e-02-6.25793317e-05j  4.57885148e-04-6.60455037e-09j]
 [-8.90593536e-05-6.60535139e-09j  3.98896802e+00-6.25672964e-05j]]"
-465.14051229914764j,"[[ 1.10749638e-02-1.79590153e-04j  5.27239552e-04+6.61802699e-09j]
 [-1.97047397e-05+6.61722588e-09j  3.98892435e+00-1.79562147e-04j]]"
-464.77091316343115j,"[[ 1.10884519e-02-2.75615254e-04j  5.26709990e-04-3.86583850e-09j]
 [-2.02341424e-05-3.86661013e-09j  3.98891089e+00-2.75555040e-04j]]"
-464.4013140277147j,"[[ 1.10297769e-02-3.09198340e-04j  5.24847882e-04-7.00221037e-10j]
 [-2.20962400e-05-7.01058256e-10j  3.98896951e+00-3.09112115e-04j]]"
-464.03171489199826j,"[[ 1.09897424e-02-2.66821205e-04j  5.33002505e-04+7.16395309e-09j]
 [-1.39417850e-05+7.16309589e-09j  3.98900953e+00-2.66723955e-04j]]"
-463.6621157562818j,"[[1.10010729e-02-2.99595996e-04j 5.47023549e-04-8.25941207e-09j]
 [7.92697012e-08-8.26027324e-09j 3.98899819e+00-2.99531025e-04j]]"
-463.2925166205654j,"[[ 1.09991845e-02-2.91071569e-04j  5.16077715e-04+5.19265734e-09j]
 [-3.08666519e-05+5.19179698e-09j  3.98900008e+00-2.91011903e-04j]]"
-462.92291748484894j,"[[ 1.09459185e-02-3.75318881e-04j  5.26924743e-04+5.57728481e-10j]
 [-2.00194932e-05+5.56949810e-10j  3.98905342e+00-3.75234330e-04j]]"
-462.5533183491325j,"[[1.08994771e-02-3.38420273e-04j 5.93130929e-04-3.89443934e-09j]
 [4.61865363e-05-3.89530945e-09j 3.98909979e+00-3.38304275e-04j]]"
-462.183719213416j,"[[1.08956803e-02-2.83834723e-04j 6.04125040e-04+7.01480059e-09j]
 [5.71804511e-05+7.01395132e-09j 3.98910360e+00-2.83683157e-04j]]"
-461.81412007769956j,"[[1.08433751e-02-2.86768051e-04j 6.40146211e-04-6.34372514e-09j]
 [9.32015604e-05-6.34462416e-09j 3.98915586e+00-2.86616920e-04j]]"
-461.44452094198317j,"[[1.08702564e-02-2.09057196e-04j 6.77995958e-04+3.54708690e-09j]
 [1.31051056e-04+3.54611986e-09j 3.98912893e+00-2.08897051e-04j]]"
-461.07492180626673j,"[[1.09068386e-02-1.97456047e-04j 6.94802901e-04+3.70794337e-09j]
 [1.47857904e-04+3.70699454e-09j 3.98909236e+00-1.97323601e-04j]]"
-460.70532267055023j,"[[1.09676627e-02-2.02871124e-04j 6.93040843e-04-6.59644101e-09j]
 [1.46095792e-04-6.59745639e-09j 3.98903148e+00-2.02758440e-04j]]"
-460.3357235348338j,"[[1.10180154e-02-2.36724807e-04j 7.19551289e-04+8.26502552e-09j]
 [1.72606251e-04+8.26402179e-09j 3.98898114e+00-2.36628069e-04j]]"
-459.96612439911735j,"[[1.09950690e-02-3.44238808e-04j 7.15538694e-04-4.97691690e-09j]
 [1.68593843e-04-4.97788655e-09j 3.98900411e+00-3.44172939e-04j]]"
-459.59652526340096j,"[[1.08954070e-02-3.67216894e-04j 7.51862904e-04-9.30523026e-10j]
 [2.04918035e-04-9.31544923e-10j 3.98910373e+00-3.67128296e-04j]]"
-459.22692612768446j,"[[1.08850288e-02-2.76173917e-04j 7.34181656e-04+7.33483865e-09j]
 [1.87236502e-04+7.33381653e-09j 3.98911411e+00-2.76107819e-04j]]"
-458.857326991968j,"[[1.08899107e-02-2.56340265e-04j 6.98554701e-04-7.12523147e-09j]
 [1.51609430e-04-7.12627919e-09j 3.98910921e+00-2.56306634e-04j]]"
-458.4877278562516j,"[[1.09196013e-02-2.02840011e-04j 6.35668320e-04+4.81015878e-09j]
 [8.87228524e-05+4.80909494e-09j 3.98907950e+00-2.02833854e-04j]]"
-458.1181287205351j,"[[1.09503175e-02-2.55457436e-04j 5.99421904e-04+7.63973310e-10j]
 [5.24764939e-05+7.63001632e-10j 3.98904887e+00-2.55500903e-04j]]"
-457.7485295848187j,"[[1.09937593e-02-2.15592449e-04j 5.99932643e-04-5.08717185e-09j]
 [5.29870692e-05-5.08812552e-09j 3.98900544e+00-2.15624650e-04j]]"
-457.37893044910226j,"[[1.10271055e-02-2.93998309e-04j 6.31328782e-04+6.90420147e-09j]
 [8.43833264e-05+6.90327257e-09j 3.98897211e+00-2.94017914e-04j]]"
-457.0093313133858j,"[[1.10321304e-02-3.26116386e-04j 6.82340278e-04-5.65034243e-09j]
 [1.35394828e-04-5.65125537e-09j 3.98896710e+00-3.26124908e-04j]]"
-456.6397321776693j,"[[1.09976628e-02-3.87747800e-04j 7.27720565e-04-1.52476941e-11j]
 [1.80775192e-04-1.62005873e-11j 3.98900154e+00-3.87768662e-04j]]"
-456.2701330419529j,"[[1.09558288e-02-3.87476182e-04j 7.88890214e-04+4.68467417e-09j]
 [2.41944768e-04+4.68378749e-09j 3.98904343e+00-3.87476612e-04j]]"
-455.90053390623643j,"[[1.09463705e-02-4.58298368e-04j 7.92051221e-04-6.98620639e-09j]
 [2.45105875e-04-6.98713000e-09j 3.98905286e+00-4.58311132e-04j]]"
-455.53093477052005j,"[[1.08265821e-02-4.43740976e-04j 7.68944250e-04+5.52313134e-09j]
 [2.21998795e-04+5.52223240e-09j 3.98917267e+00-4.43753303e-04j]]"
-455.16133563480355j,"[[1.08738609e-02-3.27519352e-04j 7.77624066e-04-2.24136375e-09j]
 [2.30678262e-04-2.24223214e-09j 3.98912541e+00-3.27519474e-04j]]"
-454.7917364990871j,"[[1.09055804e-02-3.82160871e-04j 7.83000979e-04-4.24197656e-09j]
 [2.36055237e-04-4.24285854e-09j 3.98909368e+00-3.82168980e-04j]]"
-454.42213736337067j,"[[1.09006014e-02-3.90141716e-04j 7.90422522e-04+6.60713965e-09j]
 [2.43476727e-04+6.60629832e-09j 3.98909870e+00-3.90103695e-04j]]"
-454.05253822765417j,"[[1.08408421e-02-3.93628242e-04j 7.70038568e-04-7.08731760e-09j]
 [2.23092709e-04-7.08818285e-09j 3.98915844e+00-3.93582621e-04j]]"
-453.6829390919378j,"[[1.08486545e-02-3.46288259e-04j 7.62355782e-04+3.21778557e-09j]
 [2.15409738e-04+3.21687284e-09j 3.98915059e+00-3.46234453e-04j]]"
-453.31333995622134j,"[[1.08806883e-02-3.05603144e-04j 7.19101059e-04+9.05176443e-10j]
 [1.72154847e-04+9.04299397e-10j 3.98911858e+00-3.05550051e-04j]]"
-452.9437408205049j,"[[1.09672814e-02-2.84847084e-04j 6.77702674e-04-5.83057965e-09j]
 [1.30756342e-04-5.83151633e-09j 3.98903194e+00-2.84793081e-04j]]"
-452.5741416847884j,"[[1.09988220e-02-3.95904556e-04j 6.89406659e-04+7.54455201e-09j]
 [1.42460524e-04+7.54361897e-09j 3.98900040e+00-3.95872055e-04j]]"
-452.20454254907196j,"[[1.10154607e-02-4.19592450e-04j 7.21712780e-04-6.62671509e-09j]
 [1.74766631e-04-6.62760404e-09j 3.98898380e+00-4.19572499e-04j]]"
-451.8349434133556j,"[[1.10006058e-02-5.49102215e-04j 7.03830099e-04-5.78713707e-10j]
 [1.56884190e-04-5.79642200e-10j 3.98899862e+00-5.49076259e-04j]]"
-451.46534427763913j,"[[1.08971656e-02-5.83284734e-04j 7.07001803e-04+5.72175487e-09j]
 [1.60055902e-04+5.72089961e-09j 3.98910213e+00-5.83254541e-04j]]"
-451.09574514192263j,"[[1.08222907e-02-5.78904369e-04j 7.10613674e-04-7.65782688e-09j]
 [1.63667688e-04-7.65871307e-09j 3.98917698e+00-5.78858309e-04j]]"
-450.7261460062062j,"[[1.08416627e-02-5.46772527e-04j 6.67057883e-04+5.86283088e-09j]
 [1.20111748e-04+5.86193697e-09j 3.98915760e+00-5.46733744e-04j]]"
-450.35654687048975j,"[[1.08443335e-02-5.79719564e-04j 6.52166489e-04-8.66497912e-10j]
 [1.05220361e-04-8.67344149e-10j 3.98915497e+00-5.79653834e-04j]]"
-449.9869477347733j,"[[1.08106871e-02-6.28377768e-04j 6.25969430e-04-4.73322467e-09j]
 [7.90233472e-05-4.73414194e-09j 3.98918856e+00-6.28302637e-04j]]"
-449.61734859905687j,"[[1.06966554e-02-6.58471650e-04j 5.79085761e-04+7.66925622e-09j]
 [3.21396751e-05+7.66836772e-09j 3.98930261e+00-6.58411434e-04j]]"
-449.2477494633404j,"[[ 1.06196103e-02-5.99866409e-04j  5.24944836e-04-5.44023271e-09j]
 [-2.20014679e-05-5.44112200e-09j  3.98937966e+00-5.99795891e-04j]]"
-448.878150327624j,"[[ 1.06292576e-02-5.63790444e-04j  4.68092699e-04+1.26406288e-09j]
 [-7.88537659e-05+1.26312209e-09j  3.98936997e+00-5.63723854e-04j]]"
-448.5085511919075j,"[[ 1.05740282e-02-5.56864487e-04j  4.93315781e-04+3.91937351e-09j]
 [-5.36307755e-05+3.91850795e-09j  3.98942526e+00-5.56781736e-04j]]"
-448.1389520561911j,"[[ 1.05751432e-02-4.77165723e-04j  4.77889939e-04-7.14673285e-09j]
 [-6.90568858e-05-7.14765891e-09j  3.98942410e+00-4.77082881e-04j]]"
-447.76935292047466j,"[[ 1.05907680e-02-4.21544598e-04j  4.40217826e-04+8.55993636e-09j]
 [-1.06729208e-04+8.55898178e-09j  3.98940845e+00-4.21462479e-04j]]"
-447.39975378475816j,"[[ 1.06048483e-02-5.00383631e-04j  4.04614058e-04-2.42076318e-09j]
 [-1.42332857e-04-2.42166402e-09j  3.98939441e+00-5.00336039e-04j]]"
-447.0301546490417j,"[[ 1.05309008e-02-4.49589166e-04j  4.09583022e-04-4.24491319e-09j]
 [-1.37364094e-04-4.24584195e-09j  3.98946834e+00-4.49538700e-04j]]"
-446.6605555133253j,"[[ 1.05912335e-02-4.10711631e-04j  4.48876053e-04+7.66270570e-09j]
 [-9.80712309e-05+7.66181717e-09j  3.98940804e+00-4.10647565e-04j]]"
-446.29095637760884j,"[[ 1.05671313e-02-4.03649067e-04j  4.75938772e-04-6.91641098e-09j]
 [-7.10086052e-05-6.91728674e-09j  3.98943215e+00-4.03585291e-04j]]"
-445.9213572418924j,"[[ 1.05672026e-02-3.37688316e-04j  4.88846516e-04+4.25841867e-09j]
 [-5.81010973e-05+4.25751697e-09j  3.98943206e+00-3.37584820e-04j]]"
-445.55175810617595j,"[[ 1.05943924e-02-3.65526451e-04j  4.65210928e-04+1.06961744e-09j]
 [-8.17366921e-05+1.06875072e-09j  3.98940490e+00-3.65415357e-04j]]"
-445.1821589704595j,"[[ 1.06158998e-02-3.56617852e-04j  4.46266682e-04-4.97777891e-09j]
 [-1.00681035e-04-4.97873047e-09j  3.98938332e+00-3.56497578e-04j]]"
-444.81255983474307j,"[[ 1.06378525e-02-3.93601295e-04j  4.02572161e-04+8.21899349e-09j]
 [-1.44375540e-04+8.21803096e-09j  3.98936136e+00-3.93483723e-04j]]"
-444.44296069902657j,"[[ 1.06188373e-02-4.15125649e-04j  3.81390289e-04-5.20950530e-09j]
 [-1.65557436e-04-5.21044307e-09j  3.98938040e+00-4.15027257e-04j]]"
-444.0733615633102j,"[[ 1.06187215e-02-3.91231645e-04j  4.23183293e-04+4.56449168e-11j]
 [-1.23764567e-04+4.46622963e-11j  3.98938048e+00-3.91126328e-04j]]"
-443.70376242759374j,"[[ 1.06355902e-02-4.22133012e-04j  4.43193403e-04+3.85705157e-09j]
 [-1.03754456e-04+3.85611609e-09j  3.98936365e+00-4.22033803e-04j]]"
-443.33416329187725j,"[[ 1.06290852e-02-4.86884559e-04j  4.58054329e-04-7.10492840e-09j]
 [-8.88934467e-05-7.10590261e-09j  3.98937012e+00-4.86779901e-04j]]"
-442.9645641561608j,"[[ 1.05544237e-02-5.21755708e-04j  4.16588467e-04+7.71146389e-09j]
 [-1.30359301e-04+7.71048256e-09j  3.98944478e+00-5.21663369e-04j]]"
-442.59496502044436j,"[[ 1.04619573e-02-4.63617467e-04j  3.80909191e-04-1.31414394e-09j]
 [-1.66038801e-04-1.31507829e-09j  3.98953728e+00-4.63505034e-04j]]"
-442.225365884728j,"[[ 1.05016787e-02-4.08914503e-04j  4.51814805e-04-4.74899541e-09j]
 [-9.51333976e-05-4.75000823e-09j  3.98949750e+00-4.08819282e-04j]]"
-441.8557667490115j,"[[ 1.04716605e-02-4.53821396e-04j  4.79108807e-04+6.77099888e-09j]
 [-6.78393628e-05+6.77003457e-09j  3.98952756e+00-4.53741166e-04j]]"
-441.48616761329504j,"[[ 1.04494295e-02-3.74053541e-04j  4.58416063e-04-5.72087300e-09j]
 [-8.85323829e-05-5.72181334e-09j  3.98954981e+00-3.73961625e-04j]]"
-441.1165684775786j,"[[ 1.04209899e-02-3.94011008e-04j  4.70953235e-04+2.33672913e-09j]
 [-7.59952402e-05+2.33577256e-09j  3.98957824e+00-3.93918633e-04j]]"
-440.74696934186215j,"[[ 1.03642886e-02-3.46956676e-04j  4.47368914e-04+2.46596094e-09j]
 [-9.95797573e-05+2.46506406e-09j  3.98963499e+00-3.46831107e-04j]]"
-440.3773702061457j,"[[ 1.03715677e-02-3.02267572e-04j  4.16008077e-04-7.41403096e-09j]
 [-1.30940784e-04-7.41500299e-09j  3.98962765e+00-3.02126734e-04j]]"
-440.00777107042927j,"[[ 1.03876882e-02-2.05413386e-04j  4.02083792e-04+7.70237775e-09j]
 [-1.44865388e-04+7.70139333e-09j  3.98961152e+00-2.05253941e-04j]]"
-439.63817193471283j,"[[ 1.04665022e-02-1.97404531e-04j  4.16304122e-04-5.06466238e-09j]
 [-1.30645154e-04-5.06565624e-09j  3.98953270e+00-1.97237134e-04j]]"
-439.26857279899633j,"[[ 1.04969226e-02-2.29782028e-04j  4.23777308e-04-2.01492270e-09j]
 [-1.23171965e-04-2.01601294e-09j  3.98950220e+00-2.29634840e-04j]]"
-438.8989736632799j,"[[ 1.05115454e-02-2.43775576e-04j  3.58251994e-04+6.49567450e-09j]
 [-1.88697323e-04+6.49463142e-09j  3.98948762e+00-2.43643117e-04j]]"
-438.5293745275635j,"[[ 1.05591390e-02-2.42211818e-04j  4.06360854e-04-9.18053494e-09j]
 [-1.40588546e-04-9.18161064e-09j  3.98944000e+00-2.42086201e-04j]]"
-438.15977539184706j,"[[ 1.05376032e-02-2.74182008e-04j  3.61618485e-04+5.51477346e-09j]
 [-1.85330914e-04+5.51368720e-09j  3.98946152e+00-2.74067908e-04j]]"
-437.79017625613056j,"[[ 1.05920506e-02-3.24534019e-04j  3.47929074e-04+2.88683965e-10j]
 [-1.99020277e-04+2.87648907e-10j  3.98940712e+00-3.24418992e-04j]]"
-437.4205771204141j,"[[ 1.05217368e-02-4.25193463e-04j  3.28951225e-04-5.56455668e-09j]
 [-2.17997957e-04-5.56566268e-09j  3.98947738e+00-4.25070283e-04j]]"
