iw_n,Sigma_iw_n
164.6564149616768j,"[[ 1.65003441-1.73871443e-02j -0.99632944+1.47233363e-08j]
 [-0.99502056+1.47192639e-08j  2.34996508-1.73871459e-02j]]"
165.02601409739324j,"[[ 1.65001995-1.73710212e-02j -0.99633554+1.07818884e-08j]
 [-0.99502666+1.07778565e-08j  2.34997954-1.73709900e-02j]]"
165.3956132331097j,"[[ 1.65004689-1.73797499e-02j -0.99637883+7.52639877e-09j]
 [-0.99506994+7.52240674e-09j  2.34995261-1.73796911e-02j]]"
165.76521236882613j,"[[ 1.65011712-1.73651831e-02j -0.99637107+3.89408075e-09j]
 [-0.99506219+3.89016510e-09j  2.34988238-1.73651238e-02j]]"
166.1348115045426j,"[[ 1.65018818-1.73153435e-02j -0.99631212+2.81408857e-09j]
 [-0.99500324+2.81026639e-09j  2.34981133-1.73153027e-02j]]"
166.50441064025904j,"[[ 1.65021707-1.72291193e-02j -0.99625558-2.08886564e-10j]
 [-0.9949467 -2.12677490e-10j  2.34978244-1.72290972e-02j]]"
166.87400977597548j,"[[ 1.65024307-1.70870102e-02j -0.99621835-5.71066710e-09j]
 [-0.99490948-5.71441313e-09j  2.34975645-1.70870051e-02j]]"
167.24360891169192j,"[[ 1.65025999-1.68976643e-02j -0.99621359-6.90072195e-09j]
 [-0.99490472-6.90434248e-09j  2.34973955-1.68976829e-02j]]"
167.61320804740836j,"[[ 1.65023396-1.67303227e-02j -0.99627878-3.08740327e-09j]
 [-0.99496992-3.09090718e-09j  2.34976559-1.67303542e-02j]]"
167.98280718312483j,"[[ 1.65020951-1.66472627e-02j -0.9963851 -2.31424177e-09j]
 [-0.99507624-2.31777514e-09j  2.34979004-1.66472981e-02j]]"
168.35240631884128j,"[[ 1.6502076 -1.66620381e-02j -0.99646661-6.15906369e-09j]
 [-0.99515775-6.16272701e-09j  2.34979193-1.66620705e-02j]]"
168.72200545455772j,"[[ 1.65020279-1.67267808e-02j -0.99647066-7.24851020e-09j]
 [-0.99516179-7.25232145e-09j  2.34979671-1.67268046e-02j]]"
169.09160459027416j,"[[ 1.65017371-1.67531951e-02j -0.99642597-7.68638962e-09j]
 [-0.99511711-7.69036027e-09j  2.34982578-1.67532108e-02j]]"
169.4612037259906j,"[[ 1.65012404-1.67318414e-02j -0.99637136-1.02882528e-08j]
 [-0.9950625 -1.02923654e-08j  2.34987543-1.67318485e-02j]]"
169.83080286170704j,"[[ 1.6500794 -1.66818256e-02j -0.99632551-1.51545591e-08j]
 [-0.99501665-1.51587425e-08j  2.34992005-1.66818251e-02j]]"
170.2004019974235j,"[[ 1.6500588 -1.66593243e-02j -0.99630034-1.62496558e-08j]
 [-0.99499148-1.62538573e-08j  2.34994065-1.66593300e-02j]]"
170.57000113313993j,"[[ 1.65007899-1.66973643e-02j -0.99628084-1.25859872e-08j]
 [-0.99497198-1.25902473e-08j  2.34992046-1.66973873e-02j]]"
170.9396002688564j,"[[ 1.65010123-1.67657528e-02j -0.99624626-1.27912500e-08j]
 [-0.9949374 -1.27956018e-08j  2.3498982 -1.67657936e-02j]]"
171.30919940457284j,"[[ 1.65010789-1.67842155e-02j -0.99620568-1.91180617e-08j]
 [-0.99489683-1.91224818e-08j  2.34989153-1.67842532e-02j]]"
171.67879854028928j,"[[ 1.65011954-1.67596859e-02j -0.99616342-2.86048810e-08j]
 [-0.99485456-2.86092889e-08j  2.34987988-1.67597108e-02j]]"
172.04839767600575j,"[[ 1.65010617-1.67076091e-02j -0.99612026-3.82584255e-08j]
 [-0.9948114 -3.82626880e-08j  2.34989327-1.67076338e-02j]]"
172.41799681172216j,"[[ 1.65007946-1.66153618e-02j -0.99612356-4.50154367e-08j]
 [-0.99481471-4.50195498e-08j  2.34992   -1.66154018e-02j]]"
172.78759594743863j,"[[ 1.65003038-1.65428601e-02j -0.99617019-5.01680054e-08j]
 [-0.99486133-5.01720338e-08j  2.34996908-1.65429228e-02j]]"
173.15719508315507j,"[[ 1.64996771-1.64902469e-02j -0.99621935-4.91070570e-08j]
 [-0.9949105 -4.91109840e-08j  2.35003177-1.64903245e-02j]]"
173.52679421887152j,"[[ 1.64993551-1.64638361e-02j -0.99624267-4.35188824e-08j]
 [-0.99493382-4.35228282e-08j  2.35006397-1.64639210e-02j]]"
173.89639335458796j,"[[ 1.64994995-1.64176126e-02j -0.99625991-4.11303169e-08j]
 [-0.99495107-4.11343165e-08j  2.35004952-1.64177026e-02j]]"
174.2659924903044j,"[[ 1.65001367-1.63701686e-02j -0.9962965 -4.20612427e-08j]
 [-0.99498765-4.20652516e-08j  2.34998579-1.63702652e-02j]]"
174.63559162602084j,"[[ 1.65011164-1.63687824e-02j -0.9963294 -4.61674606e-08j]
 [-0.99502056-4.61715110e-08j  2.34988782-1.63688866e-02j]]"
175.0051907617373j,"[[ 1.65019595-1.64207861e-02j -0.9963709 -4.99404464e-08j]
 [-0.99506205-4.99444948e-08j  2.34980351-1.64208903e-02j]]"
175.37478989745372j,"[[ 1.6502072 -1.64934394e-02j -0.99639216-5.05325265e-08j]
 [-0.99508332-5.05365731e-08j  2.34979226-1.64935267e-02j]]"
175.7443890331702j,"[[ 1.65019476-1.65213094e-02j -0.99634633-4.99220588e-08j]
 [-0.99503748-4.99261187e-08j  2.34980469-1.65213788e-02j]]"
176.11398816888664j,"[[ 1.65017224-1.64865755e-02j -0.9962812 -4.75610103e-08j]
 [-0.99497235-4.75650214e-08j  2.34982722-1.64866282e-02j]]"
176.48358730460308j,"[[ 1.65013853-1.64193698e-02j -0.99624383-4.18160248e-08j]
 [-0.99493499-4.18199061e-08j  2.34986095-1.64194064e-02j]]"
176.85318644031955j,"[[ 1.65012187-1.63486122e-02j -0.99620892-3.08209116e-08j]
 [-0.99490007-3.08247324e-08j  2.34987761-1.63486377e-02j]]"
177.22278557603596j,"[[ 1.65013539-1.62741058e-02j -0.996168  -2.19313090e-08j]
 [-0.99485916-2.19352010e-08j  2.34986409-1.62741323e-02j]]"
177.59238471175243j,"[[ 1.65014446-1.61727442e-02j -0.99616265-1.80040325e-08j]
 [-0.99485382-1.80079534e-08j  2.34985501-1.61727755e-02j]]"
177.96198384746887j,"[[ 1.65013654-1.60710119e-02j -0.99621346-1.47590188e-08j]
 [-0.99490463-1.47628257e-08j  2.34986294-1.60710374e-02j]]"
178.3315829831853j,"[[ 1.65013192-1.59873600e-02j -0.99628898-1.18119269e-08j]
 [-0.99498014-1.18155604e-08j  2.34986758-1.59873843e-02j]]"
178.70118211890176j,"[[ 1.65009561-1.59470787e-02j -0.99634743-1.05089489e-08j]
 [-0.9950386 -1.05125014e-08j  2.3499039 -1.59471076e-02j]]"
179.0707812546182j,"[[ 1.650063  -1.59125703e-02j -0.99639206-1.34536775e-08j]
 [-0.99508323-1.34572954e-08j  2.3499365 -1.59125998e-02j]]"
179.44038039033467j,"[[ 1.65006414-1.58736163e-02j -0.99643085-1.73684821e-08j]
 [-0.99512202-1.73722218e-08j  2.34993535-1.58736406e-02j]]"
179.8099795260511j,"[[ 1.65006517-1.58381763e-02j -0.99647184-1.35012781e-08j]
 [-0.99516301-1.35050818e-08j  2.3499343 -1.58381912e-02j]]"
180.17957866176755j,"[[ 1.65007935-1.57804799e-02j -0.99649857-6.26697101e-09j]
 [-0.99518975-6.27082263e-09j  2.34992012-1.57804893e-02j]]"
180.549177797484j,"[[ 1.65011035-1.57252413e-02j -0.99651148-3.66715539e-09j]
 [-0.99520265-3.67100115e-09j  2.34988912-1.57252502e-02j]]"
180.91877693320043j,"[[ 1.6501223 -1.57003265e-02j -0.9965501 -5.86853091e-09j]
 [-0.99524127-5.87230066e-09j  2.34987718-1.57003459e-02j]]"
181.28837606891688j,"[[ 1.65014627-1.57274470e-02j -0.99659168-5.98594561e-09j]
 [-0.99528286-5.98957501e-09j  2.34985323-1.57274865e-02j]]"
181.65797520463335j,"[[ 1.65016866-1.57616260e-02j -0.99659623+5.89139544e-10j]
 [-0.99528741+5.85565609e-10j  2.34983084-1.57616890e-02j]]"
182.02757434034976j,"[[ 1.65014019-1.57531282e-02j -0.99658321+5.96829073e-09j]
 [-0.99527438+5.96466682e-09j  2.34985931-1.57532121e-02j]]"
182.39717347606623j,"[[ 1.65009255-1.57208088e-02j -0.99657162+4.11443792e-09j]
 [-0.9952628 +4.11082715e-09j  2.34990695-1.57209098e-02j]]"
182.76677261178267j,"[[ 1.6500674 -1.56724372e-02j -0.99654623-3.40289678e-11j]
 [-0.99523741-3.76071841e-11j  2.3499321 -1.56725560e-02j]]"
183.1363717474991j,"[[ 1.65007796-1.56236923e-02j -0.99652042-4.34812112e-09j]
 [-0.9952116 -4.35173810e-09j  2.34992154-1.56238235e-02j]]"
183.50597088321558j,"[[ 1.65009131-1.55967500e-02j -0.99649901-1.00004498e-08j]
 [-0.9951902 -1.00041369e-08j  2.34990817-1.55968869e-02j]]"
183.875570018932j,"[[ 1.65008248-1.55778316e-02j -0.99648308-1.42112179e-08j]
 [-0.99517426-1.42149391e-08j  2.34991699-1.55779627e-02j]]"
184.24516915464847j,"[[ 1.65004397-1.55720301e-02j -0.99650355-1.83755274e-08j]
 [-0.99519473-1.83791983e-08j  2.34995551-1.55721389e-02j]]"
184.6147682903649j,"[[ 1.64999226-1.55722256e-02j -0.99654731-2.22378861e-08j]
 [-0.9952385 -2.22413749e-08j  2.35000725-1.55723085e-02j]]"
184.98436742608135j,"[[ 1.64996049-1.55868019e-02j -0.99659098-2.46805363e-08j]
 [-0.99528216-2.46838838e-08j  2.35003904-1.55868717e-02j]]"
185.3539665617978j,"[[ 1.64994054-1.56558406e-02j -0.99663358-3.23238706e-08j]
 [-0.99532476-3.23272994e-08j  2.35005897-1.56559133e-02j]]"
185.72356569751423j,"[[ 1.64991618-1.57422232e-02j -0.99664359-4.57215693e-08j]
 [-0.99533478-4.57251826e-08j  2.35008331-1.57423091e-02j]]"
186.09316483323067j,"[[ 1.64988551-1.57566512e-02j -0.99661678-5.92057842e-08j]
 [-0.99530797-5.92094764e-08j  2.35011396-1.57567423e-02j]]"
186.46276396894714j,"[[ 1.64988972-1.56974537e-02j -0.99659039-6.63034098e-08j]
 [-0.99528158-6.63069458e-08j  2.35010978-1.56975334e-02j]]"
186.83236310466356j,"[[ 1.64992305-1.56397804e-02j -0.99658261-6.15273394e-08j]
 [-0.99527379-6.15306492e-08j  2.35007648-1.56398482e-02j]]"
187.20196224038003j,"[[ 1.64993716-1.56243788e-02j -0.99658573-4.94463397e-08j]
 [-0.99527692-4.94495486e-08j  2.35006239-1.56244437e-02j]]"
187.5715613760965j,"[[ 1.64989443-1.56078231e-02j -0.9966105 -3.85715864e-08j]
 [-0.99530169-3.85748484e-08j  2.35010511-1.56078900e-02j]]"
187.9411605118129j,"[[ 1.64983275-1.55828082e-02j -0.99666793-3.11430098e-08j]
 [-0.99535912-3.11463607e-08j  2.35016677-1.55828678e-02j]]"
188.31075964752938j,"[[ 1.64984684-1.55519169e-02j -0.99672537-2.45346969e-08j]
 [-0.99541656-2.45381656e-08j  2.35015266-1.55519626e-02j]]"
188.6803587832458j,"[[ 1.64991462-1.55064611e-02j -0.99673502-2.38033056e-08j]
 [-0.99542621-2.38069044e-08j  2.35008486-1.55065042e-02j]]"
189.04995791896226j,"[[ 1.64998836-1.54355037e-02j -0.99669922-3.16114646e-08j]
 [-0.99539041-3.16150979e-08j  2.35001112-1.54355622e-02j]]"
189.4195570546787j,"[[ 1.65001982-1.53164125e-02j -0.99664189-3.99028234e-08j]
 [-0.99533309-3.99064381e-08j  2.34997966-1.53164847e-02j]]"
189.78915619039515j,"[[ 1.65005646-1.51972070e-02j -0.99659385-4.19143790e-08j]
 [-0.99528505-4.19179948e-08j  2.34994302-1.51972851e-02j]]"
190.1587553261116j,"[[ 1.65009885-1.51444123e-02j -0.99657402-3.92884383e-08j]
 [-0.99526522-3.92920103e-08j  2.34990063-1.51444901e-02j]]"
190.52835446182803j,"[[ 1.6501567 -1.51347852e-02j -0.99657975-2.67824360e-08j]
 [-0.99527095-2.67858294e-08j  2.34984281-1.51348569e-02j]]"
190.89795359754447j,"[[ 1.65020719-1.51664986e-02j -0.99656739-8.00861618e-09j]
 [-0.99525859-8.01182228e-09j  2.34979234-1.51665608e-02j]]"
191.26755273326094j,"[[ 1.65022624-1.51800527e-02j -0.99653299+8.52257130e-09j]
 [-0.99522419+8.51941149e-09j  2.3497733 -1.51800922e-02j]]"
191.63715186897738j,"[[ 1.65020795-1.51624247e-02j -0.99650569+1.88022680e-08j]
 [-0.9951969 +1.87989654e-08j  2.34979157-1.51624299e-02j]]"
192.00675100469383j,"[[ 1.65014147-1.51391452e-02j -0.99645775+2.16227241e-08j]
 [-0.99514896+2.16191678e-08j  2.34985801-1.51391264e-02j]]"
192.3763501404103j,"[[ 1.65008194-1.50776411e-02j -0.99639288+2.06216096e-08j]
 [-0.99508409+2.06178109e-08j  2.3499175 -1.50776167e-02j]]"
192.7459492761267j,"[[ 1.65003618-1.49774865e-02j -0.99636676+1.69232807e-08j]
 [-0.99505797+1.69193636e-08j  2.34996325-1.49774599e-02j]]"
193.11554841184318j,"[[ 1.64998255-1.48838009e-02j -0.99638369+1.27437381e-08j]
 [-0.99507489+1.27399076e-08j  2.35001689-1.48837731e-02j]]"
193.4851475475596j,"[[ 1.64993776-1.48062363e-02j -0.9964074 +1.22295360e-08j]
 [-0.99509861+1.22259193e-08j  2.3500617 -1.48062093e-02j]]"
193.85474668327606j,"[[ 1.64994601-1.47392303e-02j -0.99640636+1.61138477e-08j]
 [-0.99509757+1.61105064e-08j  2.35005349-1.47392082e-02j]]"
194.2243458189925j,"[[ 1.65001696-1.46970659e-02j -0.9963729 +2.69978278e-08j]
 [-0.99506411+2.69946793e-08j  2.34998257-1.46970558e-02j]]"
194.59394495470895j,"[[ 1.65010352-1.47001028e-02j -0.99631637+3.77131914e-08j]
 [-0.99500758+3.77100884e-08j  2.34989602-1.47001016e-02j]]"
194.9635440904254j,"[[ 1.65013329-1.47190566e-02j -0.99625347+4.63144125e-08j]
 [-0.99494469+4.63113764e-08j  2.34986626-1.47190598e-02j]]"
195.33314322614183j,"[[ 1.65007688-1.46869932e-02j -0.99621545+6.01351830e-08j]
 [-0.99490667+6.01321878e-08j  2.34992267-1.46870007e-02j]]"
195.7027423618583j,"[[ 1.64999854-1.46019719e-02j -0.99620549+7.25571520e-08j]
 [-0.99489671+7.25540218e-08j  2.35000099-1.46019802e-02j]]"
196.07234149757474j,"[[ 1.64995716-1.45014574e-02j -0.99623007+7.72625015e-08j]
 [-0.99492129+7.72591677e-08j  2.35004234-1.45014717e-02j]]"
196.44194063329118j,"[[ 1.64998594-1.44016944e-02j -0.99626028+7.55542357e-08j]
 [-0.9949515 +7.55507262e-08j  2.35001354-1.44017212e-02j]]"
196.81153976900762j,"[[ 1.6500601 -1.43086381e-02j -0.99625146+7.12932422e-08j]
 [-0.99494268+7.12895794e-08j  2.34993935-1.43086637e-02j]]"
197.1811389047241j,"[[ 1.65010052-1.42298667e-02j -0.99621733+6.51885475e-08j]
 [-0.99490855+6.51847929e-08j  2.34989892-1.42298828e-02j]]"
197.5507380404405j,"[[ 1.6501054 -1.41609795e-02j -0.99620022+5.79257375e-08j]
 [-0.99489145+5.79219554e-08j  2.34989403-1.41609960e-02j]]"
197.92033717615698j,"[[ 1.65011522-1.41638024e-02j -0.99620429+5.00021176e-08j]
 [-0.99489552+4.99983151e-08j  2.34988421-1.41638318e-02j]]"
198.2899363118734j,"[[ 1.65015073-1.42243643e-02j -0.99621022+4.42576337e-08j]
 [-0.99490144+4.42537224e-08j  2.34984868-1.42244068e-02j]]"
198.65953544758986j,"[[ 1.65018439-1.42995441e-02j -0.99619751+3.77799900e-08j]
 [-0.99488873+3.77759468e-08j  2.34981499-1.42995950e-02j]]"
199.0291345833063j,"[[ 1.65022594-1.43572469e-02j -0.99616637+3.09766975e-08j]
 [-0.99485759+3.09726489e-08j  2.34977344-1.43572979e-02j]]"
199.39873371902274j,"[[ 1.65024026-1.44179251e-02j -0.99615233+2.85138665e-08j]
 [-0.99484355+2.85099289e-08j  2.34975914-1.44179748e-02j]]"
199.7683328547392j,"[[ 1.65023208-1.44741181e-02j -0.99614965+2.95387276e-08j]
 [-0.99484087+2.95349398e-08j  2.34976734-1.44741714e-02j]]"
200.13793199045563j,"[[ 1.65023454-1.44959298e-02j -0.9961333 +2.80013144e-08j]
 [-0.99482452+2.79976525e-08j  2.3497649 -1.44959797e-02j]]"
200.5075311261721j,"[[ 1.65023462-1.44789055e-02j -0.99612045+2.34508887e-08j]
 [-0.99481167+2.34472993e-08j  2.34976483-1.44789541e-02j]]"
200.87713026188854j,"[[ 1.65022668-1.44355886e-02j -0.99613453+1.65312842e-08j]
 [-0.99482576+1.65277610e-08j  2.34977278-1.44356253e-02j]]"
201.24672939760498j,"[[ 1.65022166-1.43721105e-02j -0.99616557+9.95788396e-09j]
 [-0.99485679+9.95449522e-09j  2.34977782-1.43721254e-02j]]"
201.61632853332142j,"[[ 1.65017903-1.42948642e-02j -0.99620268+8.95997330e-09j]
 [-0.99489391+8.95668306e-09j  2.34982046-1.42948710e-02j]]"
201.9859276690379j,"[[ 1.65010476-1.42556925e-02j -0.9962249 +1.12407518e-08j]
 [-0.99491613+1.12374184e-08j  2.34989473-1.42556979e-02j]]"
202.3555268047543j,"[[ 1.65003575-1.42393354e-02j -0.99622224+1.43750519e-08j]
 [-0.99491347+1.43715293e-08j  2.3499637 -1.42393423e-02j]]"
202.72512594047078j,"[[ 1.65000637-1.42035167e-02j -0.99620643+1.86596508e-08j]
 [-0.99489766+1.86558844e-08j  2.34999304-1.42035250e-02j]]"
203.09472507618722j,"[[ 1.65004326-1.41696983e-02j -0.99617163+2.49008432e-08j]
 [-0.99486286+2.48969424e-08j  2.34995614-1.41696920e-02j]]"
203.46432421190366j,"[[ 1.65013522-1.41234826e-02j -0.99612282+3.54368370e-08j]
 [-0.99481406+3.54328745e-08j  2.34986417-1.41234533e-02j]]"
203.83392334762013j,"[[ 1.65022718-1.40318488e-02j -0.99609185+4.02994440e-08j]
 [-0.99478308+4.02953902e-08j  2.34977219-1.40318064e-02j]]"
204.20352248333654j,"[[ 1.65028585-1.39182717e-02j -0.99611545+3.45424302e-08j]
 [-0.99480668+3.45383215e-08j  2.34971351-1.39182162e-02j]]"
204.573121619053j,"[[ 1.6503431 -1.38591357e-02j -0.9961606 +2.22260919e-08j]
 [-0.99485183+2.22219218e-08j  2.34965624-1.38590745e-02j]]"
204.94272075476943j,"[[ 1.65038145-1.38315389e-02j -0.99617526+1.07194437e-08j]
 [-0.9948665 +1.07153178e-08j  2.3496179 -1.38314650e-02j]]"
205.3123198904859j,"[[ 1.65039535-1.38063896e-02j -0.99617148+7.04555413e-09j]
 [-0.99486271+7.04159265e-09j  2.34960403-1.38062910e-02j]]"
205.68191902620234j,"[[ 1.65040041-1.37822855e-02j -0.99621335+1.21473605e-08j]
 [-0.99490459+1.21435846e-08j  2.34959899-1.37821775e-02j]]"
206.05151816191878j,"[[ 1.6503993 -1.37893164e-02j -0.99628473+1.52643561e-08j]
 [-0.99497596+1.52607295e-08j  2.34960013-1.37892150e-02j]]"
206.42111729763522j,"[[ 1.65036583-1.37988501e-02j -0.99632877+1.21224665e-08j]
 [-0.99502001+1.21190449e-08j  2.34963363-1.37987516e-02j]]"
206.7907164333517j,"[[ 1.65031423-1.38188936e-02j -0.99638834+1.11564381e-08j]
 [-0.99507958+1.11531275e-08j  2.34968525-1.38187968e-02j]]"
207.16031556906813j,"[[ 1.65024134-1.38621098e-02j -0.99646439+1.09502973e-08j]
 [-0.99515563+1.09469665e-08j  2.34975814-1.38620253e-02j]]"
207.52991470478457j,"[[ 1.65015156-1.38531581e-02j -0.99651177+1.32161135e-08j]
 [-0.99520301+1.32127839e-08j  2.34984791-1.38530862e-02j]]"
207.89951384050102j,"[[ 1.65009242-1.37886499e-02j -0.99651123+2.33570472e-08j]
 [-0.99520247+2.33538045e-08j  2.34990707-1.37885757e-02j]]"
208.26911297621746j,"[[ 1.65010476-1.37146118e-02j -0.99648268+3.73548786e-08j]
 [-0.99517393+3.73517220e-08j  2.34989474-1.37145281e-02j]]"
208.63871211193393j,"[[ 1.65014985-1.36973414e-02j -0.99648516+4.90247655e-08j]
 [-0.9951764 +4.90215327e-08j  2.34984963-1.36972571e-02j]]"
209.00831124765034j,"[[ 1.65016184-1.37271355e-02j -0.99652628+5.40605697e-08j]
 [-0.99521752+5.40570560e-08j  2.3498376 -1.37270664e-02j]]"
209.3779103833668j,"[[ 1.65015626-1.37341190e-02j -0.99654703+5.22543740e-08j]
 [-0.99523828+5.22505310e-08j  2.34984313-1.37340666e-02j]]"
209.74750951908322j,"[[ 1.65017138-1.36761175e-02j -0.99652058+4.59199772e-08j]
 [-0.99521183+4.59159366e-08j  2.34982797-1.36760785e-02j]]"
210.1171086547997j,"[[ 1.65021473-1.35838844e-02j -0.99648117+3.67672473e-08j]
 [-0.99517241+3.67632049e-08j  2.34978462-1.35838581e-02j]]"
210.48670779051614j,"[[ 1.65026237-1.35060781e-02j -0.99644516+3.52905757e-08j]
 [-0.99513641+3.52866196e-08j  2.34973699-1.35060698e-02j]]"
210.85630692623258j,"[[ 1.65028384-1.34247324e-02j -0.99642781+4.26786410e-08j]
 [-0.99511906+4.26746987e-08j  2.34971553-1.34247471e-02j]]"
211.22590606194905j,"[[ 1.65026154-1.33255183e-02j -0.99645619+4.85967058e-08j]
 [-0.99514744+4.85926958e-08j  2.34973781-1.33255432e-02j]]"
211.5955051976655j,"[[ 1.65016789-1.32801520e-02j -0.99652742+5.31414185e-08j]
 [-0.99521867+5.31372829e-08j  2.34983145-1.32801513e-02j]]"
211.96510433338193j,"[[ 1.65001887-1.32713927e-02j -0.99657019+5.09957698e-08j]
 [-0.99526144+5.09914632e-08j  2.34998043-1.32713504e-02j]]"
212.33470346909837j,"[[ 1.64990217-1.32341463e-02j -0.99658718+4.13950513e-08j]
 [-0.99527843+4.13906376e-08j  2.35009712-1.32340845e-02j]]"
212.7043026048148j,"[[ 1.64985666-1.31889410e-02j -0.99661489+3.18849675e-08j]
 [-0.99530614+3.18805096e-08j  2.35014262-1.31888990e-02j]]"
213.07390174053126j,"[[ 1.64983654-1.31513653e-02j -0.99662799+2.19951876e-08j]
 [-0.99531924+2.19907201e-08j  2.35016273-1.31513567e-02j]]"
213.44350087624773j,"[[ 1.64981264-1.31063492e-02j -0.99665248+9.62505445e-09j]
 [-0.99534373+9.62061829e-09j  2.35018664-1.31063601e-02j]]"
213.81310001196414j,"[[ 1.64983276-1.31083168e-02j -0.99671365-5.83229897e-10j]
 [-0.99540491-5.87463238e-10j  2.35016654-1.31083246e-02j]]"
214.1826991476806j,"[[ 1.6498892 -1.31783412e-02j -0.99677661-4.00428502e-09j]
 [-0.99546786-4.00816120e-09j  2.35011016-1.31783212e-02j]]"
214.55229828339702j,"[[ 1.64994212-1.32529222e-02j -0.9968055 +1.76581664e-09j]
 [-0.99549676+1.76229296e-09j  2.3500573 -1.32528697e-02j]]"
214.9218974191135j,"[[ 1.6500082 -1.32784463e-02j -0.99681076+8.81161301e-09j]
 [-0.99550202+8.80822992e-09j  2.34999124-1.32783788e-02j]]"
215.29149655482996j,"[[ 1.65005602-1.32344893e-02j -0.99679539+1.09104002e-08j]
 [-0.99548665+1.09069266e-08j  2.34994341-1.32344412e-02j]]"
215.66109569054638j,"[[ 1.65007689-1.31566055e-02j -0.9967995 +1.04136910e-08j]
 [-0.99549076+1.04100476e-08j  2.34992251-1.31565890e-02j]]"
216.03069482626285j,"[[ 1.65010588-1.31202504e-02j -0.99683068+8.53759690e-09j]
 [-0.99552194+8.53384942e-09j  2.3498935 -1.31202573e-02j]]"
216.4002939619793j,"[[ 1.65015229-1.31433224e-02j -0.99684567+7.11830948e-09j]
 [-0.99553693+7.11459311e-09j  2.3498471 -1.31433253e-02j]]"
216.76989309769573j,"[[ 1.65017941-1.31940771e-02j -0.99685103+7.51338231e-09j]
 [-0.99554229+7.50978185e-09j  2.34981999-1.31940587e-02j]]"
217.13949223341217j,"[[ 1.65015932-1.32162196e-02j -0.99683157+8.94151367e-09j]
 [-0.99552283+8.93795419e-09j  2.34984009-1.32161831e-02j]]"
217.5090913691286j,"[[ 1.65013065-1.31667137e-02j -0.99681441+1.09074162e-08j]
 [-0.99550567+1.09037728e-08j  2.34986875-1.31666727e-02j]]"
217.87869050484505j,"[[ 1.65011473-1.31254858e-02j -0.99682062+1.07852515e-08j]
 [-0.99551188+1.07814715e-08j  2.34988464-1.31254422e-02j]]"
218.24828964056152j,"[[ 1.65008375-1.31275182e-02j -0.99681134+1.00978273e-08j]
 [-0.9955026 +1.00939317e-08j  2.3499156 -1.31274524e-02j]]"
218.61788877627794j,"[[ 1.65007186-1.31584593e-02j -0.99678129+9.78561572e-09j]
 [-0.99547255+9.78164344e-09j  2.34992748-1.31583795e-02j]]"
218.9874879119944j,"[[ 1.65006935-1.32136731e-02j -0.99676119+6.74183383e-09j]
 [-0.99545245+6.73788083e-09j  2.34992999-1.32136011e-02j]]"
219.35708704771085j,"[[ 1.65003409-1.32732399e-02j -0.99673735+2.16019621e-09j]
 [-0.99542861+2.15634240e-09j  2.34996527-1.32731738e-02j]]"
219.7266861834273j,"[[ 1.649992  -1.33017039e-02j -0.99669281-9.96134511e-10j]
 [-0.99538408-9.99858956e-10j  2.35000737-1.33016244e-02j]]"
220.09628531914376j,"[[ 1.64998071-1.32622478e-02j -0.99663942+2.88151070e-09j]
 [-0.99533068+2.87789588e-09j  2.35001868-1.32621447e-02j]]"
220.46588445486017j,"[[ 1.6500203 -1.31775777e-02j -0.99662347+8.55425440e-09j]
 [-0.99531473+8.55075298e-09j  2.34997911-1.31774596e-02j]]"
220.83548359057664j,"[[ 1.65005052-1.31395473e-02j -0.99665759+1.27710922e-08j]
 [-0.99534886+1.27676775e-08j  2.3499489 -1.31394422e-02j]]"
221.20508272629309j,"[[ 1.65005544-1.31543980e-02j -0.99667991+1.10934651e-08j]
 [-0.99537117+1.10901080e-08j  2.34994399-1.31543395e-02j]]"
221.57468186200953j,"[[ 1.65005478-1.31683448e-02j -0.99667165+5.67977968e-09j]
 [-0.99536292+5.67642162e-09j  2.34994465-1.31683342e-02j]]"
221.94428099772597j,"[[ 1.65003366-1.31296395e-02j -0.9966738 -2.09539587e-09j]
 [-0.99536506-2.09883760e-09j  2.34996576-1.31296695e-02j]]"
222.3138801334424j,"[[ 1.65002543-1.30346623e-02j -0.9966979 -7.95414854e-09j]
 [-0.99538917-7.95760969e-09j  2.34997398-1.30347279e-02j]]"
222.68347926915885j,"[[ 1.65005783-1.29509651e-02j -0.99673413-2.00066471e-09j]
 [-0.9954254 -2.00410349e-09j  2.34994159-1.29510426e-02j]]"
223.05307840487532j,"[[ 1.65010405-1.29132690e-02j -0.99679777+1.00789015e-08j]
 [-0.99548904+1.00754473e-08j  2.34989536-1.29133401e-02j]]"
223.42267754059176j,"[[ 1.650144  -1.29156862e-02j -0.99685787+1.17147813e-08j]
 [-0.99554914+1.17112784e-08j  2.34985541-1.29157564e-02j]]"
223.7922766763082j,"[[ 1.65014573-1.29412292e-02j -0.99687916-2.06315431e-09j]
 [-0.99557043-2.06669616e-09j  2.34985367-1.29413122e-02j]]"
224.16187581202465j,"[[ 1.65008832-1.29792601e-02j -0.99687865-1.71652563e-08j]
 [-0.99556992-1.71688192e-08j  2.34991107-1.29793573e-02j]]"
224.5314749477411j,"[[ 1.65004385-1.30300658e-02j -0.99685078-2.13511769e-08j]
 [-0.99554205-2.13547176e-08j  2.34995554-1.30301547e-02j]]"
