iw_n,Sigma_iw_n
-540.5387359853027j,"[[ 0.68906337+3.96561963e-03j -0.31696797+9.37769106e-08j]
 [-0.3176923 +9.37771798e-08j  3.31093683+3.96565225e-03j]]"
-540.1691368495862j,"[[ 0.68896168+3.99749369e-03j -0.31700446+8.71049598e-08j]
 [-0.31772878+8.71052434e-08j  3.31103853+3.99752790e-03j]]"
-539.7995377138697j,"[[ 0.68893831+4.05125938e-03j -0.31705168+8.77788131e-08j]
 [-0.317776  +8.77790817e-08j  3.31106189+4.05128643e-03j]]"
-539.4299385781533j,"[[ 0.68897848+3.97454700e-03j -0.31706745+9.20016745e-08j]
 [-0.31779177+9.20019984e-08j  3.31102176+3.97460721e-03j]]"
-539.0603394424369j,"[[ 0.68901218+3.81009789e-03j -0.31708566+8.70628090e-08j]
 [-0.31780999+8.70631408e-08j  3.31098807+3.81014125e-03j]]"
-538.6907403067205j,"[[ 0.68890412+3.71608191e-03j -0.31711092+7.68692861e-08j]
 [-0.31783525+7.68696405e-08j  3.31109614+3.71613340e-03j]]"
-538.321141171004j,"[[ 0.68892905+3.65727338e-03j -0.3170917 +5.98726643e-08j]
 [-0.31781602+5.98730477e-08j  3.31107123+3.65730765e-03j]]"
-537.9515420352875j,"[[ 0.688891  +3.68554878e-03j -0.31702813+5.53494756e-08j]
 [-0.31775246+5.53498523e-08j  3.31110928+3.68556392e-03j]]"
-537.5819428995711j,"[[ 0.68882448+3.77776475e-03j -0.31700271+5.18313102e-08j]
 [-0.31772703+5.18316724e-08j  3.31117579+3.77771895e-03j]]"
-537.2123437638546j,"[[ 0.68884008+3.79210980e-03j -0.31701285+3.35552222e-08j]
 [-0.31773717+3.35555553e-08j  3.31116016+3.79210051e-03j]]"
-536.8427446281381j,"[[ 0.68877363+3.80776430e-03j -0.31700349+2.29169256e-08j]
 [-0.31772781+2.29174108e-08j  3.31122672+3.80776075e-03j]]"
-536.4731454924217j,"[[ 0.68879385+3.78034477e-03j -0.31697142+3.06379061e-08j]
 [-0.31769574+3.06384757e-08j  3.31120657+3.78036303e-03j]]"
-536.1035463567052j,"[[ 0.6887524 +3.79902969e-03j -0.31696288+5.29465395e-08j]
 [-0.3176872 +5.29471699e-08j  3.31124806+3.79911774e-03j]]"
-535.7339472209887j,"[[ 0.68873181+3.79050833e-03j -0.31697911+6.29985636e-08j]
 [-0.31770343+6.29991894e-08j  3.31126866+3.79060354e-03j]]"
-535.3643480852725j,"[[ 0.68872863+3.87079121e-03j -0.31694958+5.93175539e-08j]
 [-0.3176739 +5.93181746e-08j  3.31127183+3.87088301e-03j]]"
-534.994748949556j,"[[ 0.68872357+3.97732789e-03j -0.31696515+5.83289243e-08j]
 [-0.31768947+5.83295409e-08j  3.31127689+3.97741126e-03j]]"
-534.6251498138396j,"[[ 0.68866643+3.99937071e-03j -0.31701162+5.40274886e-08j]
 [-0.31773595+5.40280987e-08j  3.31133402+3.99941534e-03j]]"
-534.2555506781231j,"[[ 0.68870453+4.02445399e-03j -0.31703339+4.51461201e-08j]
 [-0.31775772+4.51466738e-08j  3.31129588+4.02443713e-03j]]"
-533.8859515424066j,"[[ 0.68874941+4.02680554e-03j -0.31703444+3.65754207e-08j]
 [-0.31775876+3.65759715e-08j  3.31125099+4.02679586e-03j]]"
-533.5163524066902j,"[[ 0.68883012+4.02246185e-03j -0.31704331+1.86043234e-08j]
 [-0.31776763+1.86049126e-08j  3.31117031+4.02247463e-03j]]"
-533.1467532709737j,"[[ 0.68879291+3.98827994e-03j -0.31707543+7.07261172e-09j]
 [-0.31779975+7.07318142e-09j  3.31120751+3.98828971e-03j]]"
-532.7771541352572j,"[[ 0.6887378 +3.92713726e-03j -0.31707555+1.38251462e-08j]
 [-0.31779987+1.38257408e-08j  3.31126264+3.92721078e-03j]]"
-532.4075549995408j,"[[ 0.68878824+3.95131328e-03j -0.31703492+2.53980257e-08j]
 [-0.31775925+2.53985905e-08j  3.31121217+3.95139184e-03j]]"
-532.0379558638243j,"[[ 0.6888821 +3.99581946e-03j -0.31701761+2.38768308e-08j]
 [-0.31774193+2.38773414e-08j  3.31111828+3.99590929e-03j]]"
-531.6683567281079j,"[[ 0.68888448+4.00186462e-03j -0.31703848+2.53027807e-08j]
 [-0.31776281+2.53032000e-08j  3.31111583+4.00198061e-03j]]"
-531.2987575923916j,"[[ 0.68895822+3.96382276e-03j -0.31706682+2.02816413e-08j]
 [-0.31779114+2.02820505e-08j  3.31104208+3.96391614e-03j]]"
-530.929158456675j,"[[ 0.68895633+3.90119680e-03j -0.31707286+1.91187720e-08j]
 [-0.31779718+1.91191462e-08j  3.31104395+3.90125635e-03j]]"
-530.5595593209587j,"[[ 0.68890773+3.83027515e-03j -0.31708342+1.91084046e-08j]
 [-0.31780774+1.91086895e-08j  3.31109248+3.83034190e-03j]]"
-530.1899601852422j,"[[ 0.6889289 +3.76236548e-03j -0.31710793+1.73074598e-08j]
 [-0.31783225+1.73077216e-08j  3.31107129+3.76242308e-03j]]"
-529.8203610495257j,"[[ 0.68885199+3.66550648e-03j -0.31712314+5.86116719e-09j]
 [-0.31784746+5.86135801e-09j  3.31114815+3.66560211e-03j]]"
-529.4507619138093j,"[[ 0.68883271+3.62045372e-03j -0.31710229-1.33964050e-08j]
 [-0.31782661-1.33962073e-08j  3.31116743+3.62055505e-03j]]"
-529.0811627780928j,"[[ 0.6888821 +3.64884429e-03j -0.31708451-9.06606879e-09j]
 [-0.31780883-9.06577727e-09j  3.31111812+3.64893398e-03j]]"
-528.7115636423763j,"[[ 0.68886086+3.59927614e-03j -0.31707807+1.77577761e-09j]
 [-0.31780239+1.77608291e-09j  3.31113936+3.59933844e-03j]]"
-528.3419645066599j,"[[ 0.68884141+3.54772274e-03j -0.31704513+5.79315577e-09j]
 [-0.31776945+5.79340934e-09j  3.31115877+3.54772990e-03j]]"
-527.9723653709434j,"[[ 0.68873827+3.65867660e-03j -0.31701699-3.55990249e-10j]
 [-0.31774131-3.55763190e-10j  3.3112619 +3.65866622e-03j]]"
-527.602766235227j,"[[ 0.68871379+3.72741223e-03j -0.31698548-6.00631117e-09j]
 [-0.3177098 -6.00611063e-09j  3.31128636+3.72731586e-03j]]"
-527.2331670995106j,"[[ 0.68868653+3.81472099e-03j -0.31693301-8.59060885e-09j]
 [-0.31765733-8.59039235e-09j  3.31131362+3.81460855e-03j]]"
-526.8635679637941j,"[[ 0.68868078+3.88586902e-03j -0.31690731-1.37100942e-08j]
 [-0.31763163-1.37099459e-08j  3.31131932+3.88579189e-03j]]"
-526.4939688280778j,"[[ 0.68868869+3.91012351e-03j -0.31691017-1.64720141e-08j]
 [-0.31763449-1.64718670e-08j  3.31131142+3.90999677e-03j]]"
-526.1243696923613j,"[[ 0.68868537+3.91016127e-03j -0.31694134-2.63918825e-08j]
 [-0.31766566-2.63917587e-08j  3.31131471+3.90998945e-03j]]"
-525.7547705566448j,"[[ 0.68874164+3.90301061e-03j -0.31697459-4.91735405e-08j]
 [-0.31769892-4.91733519e-08j  3.31125849+3.90282425e-03j]]"
-525.3851714209284j,"[[ 0.68880594+3.88143968e-03j -0.31695822-4.82858225e-08j]
 [-0.31768254-4.82854741e-08j  3.31119432+3.88130322e-03j]]"
-525.0155722852119j,"[[ 0.68879536+3.84630494e-03j -0.31693321-2.74310598e-08j]
 [-0.31765753-2.74306929e-08j  3.31120491+3.84621081e-03j]]"
-524.6459731494954j,"[[ 0.68879754+3.80861682e-03j -0.3169273 -2.88769270e-08j]
 [-0.31765162-2.88764891e-08j  3.31120278+3.80851842e-03j]]"
-524.276374013779j,"[[ 0.68892291+3.77462125e-03j -0.31693019-2.29214455e-08j]
 [-0.31765452-2.29209232e-08j  3.31107746+3.77442552e-03j]]"
-523.9067748780626j,"[[ 0.68905709+3.73064587e-03j -0.31689647-1.69880371e-08j]
 [-0.3176208 -1.69875734e-08j  3.31094324+3.73038483e-03j]]"
-523.5371757423461j,"[[ 0.6890508 +3.72585962e-03j -0.31689586-1.99470894e-08j]
 [-0.31762018-1.99467205e-08j  3.31094946+3.72557037e-03j]]"
-523.1675766066297j,"[[ 0.68900358+3.68804354e-03j -0.31692572-3.44584705e-08j]
 [-0.31765004-3.44581537e-08j  3.31099664+3.68771519e-03j]]"
-522.7979774709132j,"[[ 0.68894716+3.62373848e-03j -0.31687811-4.43622773e-08j]
 [-0.31760243-4.43619167e-08j  3.3110531 +3.62337911e-03j]]"
-522.4283783351968j,"[[ 0.68895001+3.74984413e-03j -0.31685102-6.40785636e-08j]
 [-0.31757534-6.40782198e-08j  3.31105024+3.74959118e-03j]]"
-522.0587791994803j,"[[ 0.68889711+3.82979066e-03j -0.31689383-7.73843646e-08j]
 [-0.31761815-7.73839545e-08j  3.31110319+3.82963463e-03j]]"
-521.6891800637638j,"[[ 0.68882869+3.84932494e-03j -0.31689186-7.71115933e-08j]
 [-0.31761618-7.71112040e-08j  3.31117159+3.84925362e-03j]]"
-521.3195809280475j,"[[ 0.6887494 +3.82310936e-03j -0.31688982-8.64398374e-08j]
 [-0.31761414-8.64394897e-08j  3.31125085+3.82314887e-03j]]"
-520.949981792331j,"[[ 0.68869654+3.73318718e-03j -0.31688497-9.46868888e-08j]
 [-0.31760929-9.46864910e-08j  3.31130375+3.73326182e-03j]]"
-520.5803826566145j,"[[ 0.68870642+3.73342293e-03j -0.31686826-9.72968836e-08j]
 [-0.31759258-9.72965137e-08j  3.31129385+3.73343366e-03j]]"
-520.2107835208981j,"[[ 0.68869804+3.71685948e-03j -0.31688464-9.91241463e-08j]
 [-0.31760896-9.91237988e-08j  3.31130221+3.71681289e-03j]]"
-519.8411843851817j,"[[ 0.68864861+3.75249541e-03j -0.31688665-1.01874542e-07j]
 [-0.31761098-1.01874223e-07j  3.31135162+3.75241461e-03j]]"
-519.4715852494652j,"[[ 0.68863721+3.72222041e-03j -0.31686214-1.03638594e-07j]
 [-0.31758646-1.03638372e-07j  3.31136294+3.72207189e-03j]]"
-519.1019861137488j,"[[ 0.68860151+3.77520036e-03j -0.31683528-1.23340540e-07j]
 [-0.3175596 -1.23340343e-07j  3.31139863+3.77501723e-03j]]"
-518.7323869780323j,"[[ 0.68855938+3.88127347e-03j -0.31679639-1.37361857e-07j]
 [-0.31752071-1.37361581e-07j  3.31144082+3.88110578e-03j]]"
-518.3627878423158j,"[[ 0.68857148+4.03188215e-03j -0.31677913-1.29264827e-07j]
 [-0.31750346-1.29264506e-07j  3.31142875+4.03170150e-03j]]"
-517.9931887065994j,"[[ 0.68862539+4.17211790e-03j -0.31681241-1.36503739e-07j]
 [-0.31753674-1.36503416e-07j  3.31137484+4.17193820e-03j]]"
-517.6235895708829j,"[[ 0.68868304+4.19579251e-03j -0.31688638-1.43822042e-07j]
 [-0.3176107 -1.43821630e-07j  3.31131726+4.19565363e-03j]]"
-517.2539904351665j,"[[ 0.68879167+4.08273009e-03j -0.31693634-1.44076413e-07j]
 [-0.31766066-1.44075961e-07j  3.31120865+4.08257124e-03j]]"
-516.88439129945j,"[[ 0.68876088+3.98928048e-03j -0.31696397-1.62503854e-07j]
 [-0.3176883 -1.62503329e-07j  3.3112395 +3.98913532e-03j]]"
-516.5147921637335j,"[[ 0.68873871+3.90306449e-03j -0.31696265-1.68441931e-07j]
 [-0.31768697-1.68441364e-07j  3.3112617 +3.90292120e-03j]]"
-516.1451930280173j,"[[ 0.68864458+3.89306766e-03j -0.31692922-1.59460101e-07j]
 [-0.31765355-1.59459478e-07j  3.31135587+3.89288891e-03j]]"
-515.7755938923008j,"[[ 0.68859823+3.90507830e-03j -0.31693225-1.52408034e-07j]
 [-0.31765658-1.52407328e-07j  3.31140227+3.90488893e-03j]]"
-515.4059947565843j,"[[ 0.68860779+3.93312947e-03j -0.31693262-1.31464484e-07j]
 [-0.31765694-1.31463684e-07j  3.31139278+3.93297734e-03j]]"
-515.0363956208679j,"[[ 0.68861293+4.03521600e-03j -0.31691444-1.21861206e-07j]
 [-0.31763876-1.21860401e-07j  3.31138765+4.03507633e-03j]]"
-514.6667964851514j,"[[ 0.68863022+4.15179003e-03j -0.31694729-1.31953980e-07j]
 [-0.31767162-1.31953237e-07j  3.31137031+4.15166878e-03j]]"
-514.2971973494349j,"[[ 0.68860397+4.12466958e-03j -0.31700655-1.34399102e-07j]
 [-0.31773088-1.34398344e-07j  3.31139657+4.12458875e-03j]]"
-513.9275982137185j,"[[ 0.68861649+4.09597042e-03j -0.31701391-1.21707828e-07j]
 [-0.31773823-1.21707121e-07j  3.31138401+4.09589991e-03j]]"
-513.557999078002j,"[[ 0.68862591+4.06186385e-03j -0.31700733-1.28931225e-07j]
 [-0.31773165-1.28930580e-07j  3.31137455+4.06176601e-03j]]"
-513.1883999422856j,"[[ 0.68862116+4.03247607e-03j -0.31700807-1.28662360e-07j]
 [-0.3177324 -1.28661676e-07j  3.31137932+4.03234870e-03j]]"
-512.8188008065691j,"[[ 0.68858009+4.01811711e-03j -0.31698339-1.23805120e-07j]
 [-0.31770771-1.23804521e-07j  3.31142033+4.01788850e-03j]]"
-512.4492016708527j,"[[ 0.68853486+4.06115331e-03j -0.31698806-1.24900895e-07j]
 [-0.31771238-1.24900274e-07j  3.31146557+4.06091061e-03j]]"
-512.0796025351364j,"[[ 0.68849857+4.08417329e-03j -0.31700873-1.13077456e-07j]
 [-0.31773305-1.13076806e-07j  3.31150189+4.08392771e-03j]]"
-511.7100033994198j,"[[ 0.68853689+4.09152648e-03j -0.31702632-1.08461983e-07j]
 [-0.31775065-1.08461351e-07j  3.31146356+4.09130128e-03j]]"
-511.34040426370336j,"[[ 0.68860546+4.09477749e-03j -0.31704713-1.32435608e-07j]
 [-0.31777146-1.32435000e-07j  3.31139497+4.09459890e-03j]]"
-510.970805127987j,"[[ 0.68865085+4.03188631e-03j -0.31703309-1.41863456e-07j]
 [-0.31775741-1.41862758e-07j  3.31134964+4.03170556e-03j]]"
-510.6012059922705j,"[[ 0.68865729+4.00693192e-03j -0.31700709-1.27298397e-07j]
 [-0.31773141-1.27297519e-07j  3.31134333+4.00673169e-03j]]"
-510.231606856554j,"[[ 0.68865611+4.04065781e-03j -0.31697749-1.15915020e-07j]
 [-0.31770181-1.15914142e-07j  3.31134451+4.04051459e-03j]]"
-509.8620077208376j,"[[ 0.68864854+4.12926021e-03j -0.3169723 -1.23054972e-07j]
 [-0.31769663-1.23054042e-07j  3.31135211+4.12914502e-03j]]"
-509.49240858512115j,"[[ 0.68866589+4.16682246e-03j -0.31697453-1.17614733e-07j]
 [-0.31769886-1.17613762e-07j  3.31133479+4.16670925e-03j]]"
-509.12280944940477j,"[[ 0.68860324+4.21408645e-03j -0.31699388-1.11436372e-07j]
 [-0.3177182 -1.11435459e-07j  3.3113974 +4.21394985e-03j]]"
-508.75321031368827j,"[[ 0.68857841+4.23084565e-03j -0.31702047-1.00690788e-07j]
 [-0.3177448 -1.00689849e-07j  3.31142225+4.23074081e-03j]]"
-508.3836111779718j,"[[ 0.68853225+4.23961052e-03j -0.31702873-8.33831219e-08j]
 [-0.31775305-8.33821603e-08j  3.31146843+4.23955530e-03j]]"
-508.0140120422554j,"[[ 0.68855187+4.21787687e-03j -0.31705169-8.11033558e-08j]
 [-0.31777601-8.11025387e-08j  3.3114487 +4.21786124e-03j]]"
-507.64441290653895j,"[[ 0.6885724 +4.23800096e-03j -0.31707679-9.54180860e-08j]
 [-0.31780111-9.54173550e-08j  3.31142812+4.23809829e-03j]]"
-507.27481377082245j,"[[ 0.68856774+4.21277307e-03j -0.31706734-1.06650167e-07j]
 [-0.31779167-1.06649448e-07j  3.31143277+4.21292510e-03j]]"
-506.90521463510606j,"[[ 0.68857621+4.17842882e-03j -0.31705017-9.92897463e-08j]
 [-0.31777449-9.92890263e-08j  3.3114243 +4.17861454e-03j]]"
-506.53561549938956j,"[[ 0.68860569+4.15934751e-03j -0.31704899-1.08850423e-07j]
 [-0.31777331-1.08849690e-07j  3.31139482+4.15954263e-03j]]"
-506.16601636367307j,"[[ 0.688638  +4.21252961e-03j -0.31704634-1.19829417e-07j]
 [-0.31777067-1.19828626e-07j  3.31136256+4.21268444e-03j]]"
-505.7964172279567j,"[[ 0.68859997+4.21647057e-03j -0.31701471-1.06357093e-07j]
 [-0.31773903-1.06356316e-07j  3.31140057+4.21655092e-03j]]"
-505.42681809224024j,"[[ 0.68856975+4.23999187e-03j -0.31698212-9.43267962e-08j]
 [-0.31770644-9.43260915e-08j  3.31143074+4.23999613e-03j]]"
-505.05721895652385j,"[[ 0.68863378+4.29550722e-03j -0.31696504-9.05433656e-08j]
 [-0.31768936-9.05427022e-08j  3.31136668+4.29547004e-03j]]"
-504.68761982080736j,"[[ 0.68861424+4.38613745e-03j -0.31696597-9.13587896e-08j]
 [-0.3176903 -9.13581402e-08j  3.31138621+4.38603084e-03j]]"
-504.31802068509086j,"[[ 0.68862887+4.42866703e-03j -0.31697116-1.05235053e-07j]
 [-0.31769548-1.05234399e-07j  3.31137159+4.42856925e-03j]]"
-503.9484215493745j,"[[ 0.6886999 +4.44714834e-03j -0.31699618-9.92093996e-08j]
 [-0.31772051-9.92086668e-08j  3.31130061+4.44705960e-03j]]"
-503.57882241365803j,"[[ 0.68880374+4.41713035e-03j -0.31703545-7.84404199e-08j]
 [-0.31775978-7.84396472e-08j  3.3111968 +4.41697270e-03j]]"
-503.20922327794153j,"[[ 0.68886274+4.42198445e-03j -0.31703731-6.92152243e-08j]
 [-0.31776163-6.92144538e-08j  3.31113779+4.42186822e-03j]]"
-502.83962414222515j,"[[ 0.68886221+4.46504626e-03j -0.31704646-7.39032706e-08j]
 [-0.31777079-7.39024929e-08j  3.31113833+4.46497673e-03j]]"
-502.47002500650865j,"[[ 0.68882896+4.50746420e-03j -0.31706677-8.41008115e-08j]
 [-0.3177911 -8.40999994e-08j  3.31117161+4.50741465e-03j]]"
-502.10042587079215j,"[[ 0.68883242+4.46547546e-03j -0.31705096-9.13455178e-08j]
 [-0.31777528-9.13446761e-08j  3.31116816+4.46541415e-03j]]"
-501.7308267350758j,"[[ 0.68879513+4.51118911e-03j -0.31703553-8.05794841e-08j]
 [-0.31775986-8.05786585e-08j  3.31120544+4.51110559e-03j]]"
-501.3612275993593j,"[[ 0.68870571+4.49013436e-03j -0.31704411-6.60201961e-08j]
 [-0.31776844-6.60194265e-08j  3.31129482+4.49001682e-03j]]"
-500.99162846364294j,"[[ 0.68867578+4.49057225e-03j -0.31703956-7.71141204e-08j]
 [-0.31776388-7.71134186e-08j  3.31132471+4.49048216e-03j]]"
-500.62202932792644j,"[[ 0.68869468+4.52961193e-03j -0.31707163-8.44050732e-08j]
 [-0.31779596-8.44043287e-08j  3.31130583+4.52955687e-03j]]"
-500.25243019220994j,"[[ 0.68875673+4.46690213e-03j -0.31710553-7.45412370e-08j]
 [-0.31782986-7.45404346e-08j  3.31124383+4.46685843e-03j]]"
-499.8828310564936j,"[[ 0.68872706+4.47539923e-03j -0.31714696-6.50683455e-08j]
 [-0.31787128-6.50676040e-08j  3.31127345+4.47536229e-03j]]"
-499.5132319207771j,"[[ 0.68870992+4.39853562e-03j -0.31720637-6.22115248e-08j]
 [-0.31793069-6.22107147e-08j  3.31129064+4.39853479e-03j]]"
-499.1436327850606j,"[[ 0.6886829 +4.29571100e-03j -0.31719834-5.30134070e-08j]
 [-0.31792267-5.30125422e-08j  3.3113177 +4.29569463e-03j]]"
-498.77403364934423j,"[[ 0.68865604+4.24295032e-03j -0.3171812 -4.88257317e-08j]
 [-0.31790552-4.88248773e-08j  3.31134455+4.24289698e-03j]]"
-498.40443451362773j,"[[ 0.68865349+4.24523409e-03j -0.31715479-4.94857092e-08j]
 [-0.31787911-4.94847857e-08j  3.31134715+4.24517493e-03j]]"
-498.0348353779113j,"[[ 0.6886668 +4.29395263e-03j -0.31713258-3.63101729e-08j]
 [-0.31785691-3.63092590e-08j  3.31133383+4.29392855e-03j]]"
-497.6652362421949j,"[[ 0.6886557 +4.31102808e-03j -0.31714238-2.79438148e-08j]
 [-0.3178667 -2.79429624e-08j  3.31134488+4.31093856e-03j]]"
-497.2956371064784j,"[[ 0.68863201+4.38015409e-03j -0.31718558-1.93098733e-08j]
 [-0.3179099 -1.93089428e-08j  3.31136862+4.38005402e-03j]]"
-496.926037970762j,"[[ 0.68871964+4.37357507e-03j -0.31722847-1.51617996e-08j]
 [-0.3179528 -1.51608826e-08j  3.31128099+4.37349478e-03j]]"
-496.5564388350455j,"[[ 0.68874261+4.32109495e-03j -0.31723958-1.67983948e-08j]
 [-0.31796391-1.67975581e-08j  3.31125797+4.32105443e-03j]]"
-496.1868396993291j,"[[ 0.68875384+4.26455525e-03j -0.31720492-2.25067877e-08j]
 [-0.31792924-2.25060061e-08j  3.3112467 +4.26462809e-03j]]"
-495.8172405636127j,"[[ 0.68873365+4.29279900e-03j -0.31719061-1.27433273e-08j]
 [-0.31791493-1.27425265e-08j  3.3112669 +4.29288449e-03j]]"
-495.4476414278962j,"[[ 0.68877399+4.30413082e-03j -0.3172092 -2.69061893e-09j]
 [-0.31793352-2.68982419e-09j  3.31122655+4.30419031e-03j]]"
-495.0780422921797j,"[[ 0.68875447+4.31645318e-03j -0.31723054-4.82648230e-09j]
 [-0.31795486-4.82572455e-09j  3.31124605+4.31655812e-03j]]"
-494.7084431564633j,"[[ 0.68882424+4.25464501e-03j -0.3172135 -8.89743833e-09j]
 [-0.31793783-8.89673348e-09j  3.31117624+4.25476299e-03j]]"
-494.3388440207468j,"[[ 0.6888259 +4.23082656e-03j -0.31720897-1.44129013e-08j]
 [-0.31793329-1.44123121e-08j  3.31117451+4.23091185e-03j]]"
-493.9692448850304j,"[[ 0.68883716+4.15187924e-03j -0.31720499-2.31882989e-08j]
 [-0.31792932-2.31877768e-08j  3.3111632 +4.15197219e-03j]]"
-493.599645749314j,"[[ 0.68888138+4.10639404e-03j -0.31717494-2.51088842e-08j]
 [-0.31789927-2.51084091e-08j  3.31111895+4.10651170e-03j]]"
-493.2300466135975j,"[[ 0.68882055+4.10214359e-03j -0.31713689-2.81105594e-08j]
 [-0.31786122-2.81101508e-08j  3.31117973+4.10223431e-03j]]"
-492.8604474778811j,"[[ 0.68882849+4.19120644e-03j -0.31713023-3.46588871e-08j]
 [-0.31785456-3.46585056e-08j  3.31117177+4.19127550e-03j]]"
-492.4908483421646j,"[[ 0.68880356+4.19134574e-03j -0.31713219-4.66711283e-08j]
 [-0.31785652-4.66707046e-08j  3.31119673+4.19142501e-03j]]"
-492.12124920644817j,"[[ 0.68883664+4.18563581e-03j -0.31709556-4.85581765e-08j]
 [-0.31781988-4.85576801e-08j  3.3111637 +4.18565660e-03j]]"
-491.7516500707318j,"[[ 0.68885156+4.24542939e-03j -0.31709907-3.41699031e-08j]
 [-0.31782339-3.41693312e-08j  3.31114883+4.24539594e-03j]]"
-491.3820509350153j,"[[ 0.68888408+4.25803757e-03j -0.31711768-2.64798060e-08j]
 [-0.31784201-2.64791867e-08j  3.31111634+4.25792594e-03j]]"
-491.0124517992988j,"[[ 0.68887372+4.30944494e-03j -0.31713791-2.85697756e-08j]
 [-0.31786224-2.85690807e-08j  3.31112675+4.30934751e-03j]]"
-490.6428526635824j,"[[ 0.68882436+4.33782294e-03j -0.31718133-2.95539759e-08j]
 [-0.31790566-2.95532160e-08j  3.31117616+4.33771287e-03j]]"
-490.27325352786596j,"[[ 0.68882364+4.34749424e-03j -0.31719754-2.48257710e-08j]
 [-0.31792187-2.48249162e-08j  3.31117694+4.34738990e-03j]]"
-489.90365439214946j,"[[ 0.68883753+4.38223435e-03j -0.31722725-1.48942019e-08j]
 [-0.31795158-1.48933099e-08j  3.31116307+4.38218610e-03j]]"
-489.5340552564331j,"[[ 0.68883514+4.32899650e-03j -0.31721809-1.61915011e-08j]
 [-0.31794242-1.61906139e-08j  3.31116546+4.32891514e-03j]]"
-489.1644561207166j,"[[ 0.6888345 +4.38503598e-03j -0.31720664-3.30084498e-08j]
 [-0.31793097-3.30074916e-08j  3.31116615+4.38496213e-03j]]"
-488.7948569850002j,"[[ 0.68874151+4.39467137e-03j -0.31723363-3.21151128e-08j]
 [-0.31795796-3.21140811e-08j  3.31125918+4.39466053e-03j]]"
-488.42525784928375j,"[[ 0.68874236+4.34665988e-03j -0.31722016-1.75707896e-08j]
 [-0.31794449-1.75697444e-08j  3.31125834+4.34671902e-03j]]"
-488.05565871356725j,"[[ 0.68871882+4.34389160e-03j -0.31720723-4.37233872e-09j]
 [-0.31793156-4.37125785e-09j  3.31128191+4.34395177e-03j]]"
-487.68605957785087j,"[[ 0.68866006+4.37566862e-03j -0.31722818-4.26173323e-09j]
 [-0.31795251-4.26065707e-09j  3.31134067+4.37569333e-03j]]"
-487.31646044213437j,"[[ 0.68868651+4.36951287e-03j -0.31724758+7.23688897e-09j]
 [-0.31797191+7.23796713e-09j  3.31131422+4.36951496e-03j]]"
-486.9468613064179j,"[[ 0.68867629+4.31594773e-03j -0.31725556+8.82382395e-09j]
 [-0.31797988+8.82478300e-09j  3.31132435+4.31600167e-03j]]"
-486.5772621707015j,"[[ 0.68866976+4.35548639e-03j -0.31725063-2.13333118e-10j]
 [-0.31797495-2.12481501e-10j  3.31133081+4.35554440e-03j]]"
-486.20766303498505j,"[[ 0.68875866+4.38549710e-03j -0.31725366+1.68759531e-09j]
 [-0.31797799+1.68841059e-09j  3.31124188+4.38555805e-03j]]"
-485.83806389926855j,"[[ 0.68884401+4.31553851e-03j -0.31724673+2.88560180e-09j]
 [-0.31797106+2.88631050e-09j  3.31115647+4.31561819e-03j]]"
-485.46846476355216j,"[[ 0.68890262+4.26746477e-03j -0.31720582+3.65692675e-09j]
 [-0.31793015+3.65760296e-09j  3.31109784+4.26756300e-03j]]"
-485.09886562783566j,"[[ 0.68892247+4.24859415e-03j -0.31720202+1.20761921e-08j]
 [-0.31792635+1.20769007e-08j  3.311078  +4.24871859e-03j]]"
-484.7292664921193j,"[[ 0.68895443+4.28782280e-03j -0.31721738+2.12438448e-08j]
 [-0.31794171+2.12445096e-08j  3.31104601+4.28799659e-03j]]"
-484.35966735640284j,"[[ 0.6889211 +4.33935266e-03j -0.31725886+1.65795786e-08j]
 [-0.31798319+1.65802475e-08j  3.31107934+4.33946940e-03j]]"
-483.99006822068634j,"[[ 0.68892069+4.24774260e-03j -0.31728182+2.77946618e-09j]
 [-0.31800615+2.78020871e-09j  3.31107981+4.24774545e-03j]]"
-483.62046908496995j,"[[ 0.68887889+4.14924238e-03j -0.31722599-6.32348643e-09j]
 [-0.31795031-6.32263213e-09j  3.31112168+4.14920164e-03j]]"
-483.25086994925346j,"[[ 0.68880338+4.18847567e-03j -0.31721415+9.16521062e-09j]
 [-0.31793848+9.16616416e-09j  3.31119725+4.18843302e-03j]]"
-482.88127081353696j,"[[ 0.68885876+4.18847787e-03j -0.317219  +2.05625318e-08j]
 [-0.31794332+2.05634585e-08j  3.31114186+4.18848546e-03j]]"
-482.51167167782063j,"[[ 0.68891069+4.17028632e-03j -0.31721293+1.13084519e-08j]
 [-0.31793725+1.13094050e-08j  3.31108994+4.17036556e-03j]]"
-482.14207254210413j,"[[ 0.68893645+4.11464024e-03j -0.31723086+1.29350336e-08j]
 [-0.31795519+1.29359607e-08j  3.31106417+4.11474987e-03j]]"
-481.7724734063877j,"[[ 0.68889317+4.09613820e-03j -0.31719519+1.62811918e-08j]
 [-0.31791952+1.62821162e-08j  3.31110744+4.09621306e-03j]]"
-481.40287427067125j,"[[ 0.68888164+4.07044688e-03j -0.3171371 +2.03542989e-08j]
 [-0.31786143+2.03551897e-08j  3.31111895+4.07060080e-03j]]"
-481.03327513495475j,"[[ 0.68886913+4.12075945e-03j -0.31715291+3.01813313e-08j]
 [-0.31787723+3.01822197e-08j  3.31113146+4.12095076e-03j]]"
