iw_n,Sigma_iw_n
-815.1508938226223j,"[[ 0.17018678+5.48752799e-04j -0.02784938-1.27894338e-08j]
 [-0.02888396-1.27890529e-08j  3.82981351+5.48608497e-04j]]"
-814.7812946869058j,"[[ 0.17013607+5.10641188e-04j -0.02785524-2.28885028e-08j]
 [-0.02888982-2.28880265e-08j  3.82986431+5.10505273e-04j]]"
-814.4116955511894j,"[[ 0.17019409+6.13562674e-04j -0.02784474-2.05136478e-08j]
 [-0.02887932-2.05129811e-08j  3.82980643+6.13490789e-04j]]"
-814.0420964154729j,"[[ 0.17023279+6.12192827e-04j -0.02782817-5.59955206e-09j]
 [-0.02886275-5.59875393e-09j  3.82976784+6.12140586e-04j]]"
-813.6724972797564j,"[[ 0.17038661+6.52959415e-04j -0.02781667-3.26265951e-09j]
 [-0.02885125-3.26189660e-09j  3.82961399+6.53007759e-04j]]"
-813.30289814404j,"[[ 0.17038926+7.08476961e-04j -0.02781872+4.92494372e-09j]
 [-0.0288533 +4.92540589e-09j  3.8296111 +7.08562179e-04j]]"
-812.9332990083235j,"[[ 0.17050232+7.26000235e-04j -0.02782957+5.47967109e-10j]
 [-0.02886414+5.48494198e-10j  3.8294981 +7.26179484e-04j]]"
-812.563699872607j,"[[ 0.17047504+6.01676453e-04j -0.02783351+4.22676702e-09j]
 [-0.02886809+4.22729063e-09j  3.82952538+6.01914952e-04j]]"
-812.1941007368906j,"[[ 0.17057264+6.07734130e-04j -0.02783451+1.13597961e-10j]
 [-0.02886909+1.14259227e-10j  3.82942788+6.07923068e-04j]]"
-811.8245016011742j,"[[ 0.17055312+6.80353241e-04j -0.02783005+8.30344495e-09j]
 [-0.02886462+8.30408216e-09j  3.82944738+6.80456045e-04j]]"
-811.4549024654577j,"[[ 0.17052601+7.76313521e-04j -0.02783896+1.66792602e-08j]
 [-0.02887354+1.66796446e-08j  3.82947429+7.76477832e-04j]]"
-811.0853033297414j,"[[ 0.1704655 +9.15279275e-04j -0.02785523+1.42657983e-08j]
 [-0.02888981+1.42660290e-08j  3.82953468+9.15516036e-04j]]"
-810.7157041940249j,"[[ 0.17042854+8.25676042e-04j -0.02783695+8.15369636e-09j]
 [-0.02887152+8.15376181e-09j  3.82957151+8.25862141e-04j]]"
-810.3461050583085j,"[[ 0.17040529+7.97234370e-04j -0.02784957-2.66608913e-09j]
 [-0.02888415-2.66592361e-09j  3.82959484+7.97513353e-04j]]"
-809.976505922592j,"[[ 0.17047851+7.79503241e-04j -0.02786609+5.07501901e-09j]
 [-0.02890067+5.07530816e-09j  3.82952172+7.79768339e-04j]]"
-809.6069067868755j,"[[ 0.17035258+7.14895641e-04j -0.02786689+1.00554048e-08j]
 [-0.02890147+1.00556351e-08j  3.8296476 +7.15042229e-04j]]"
-809.2373076511591j,"[[ 0.17046634+7.21474664e-04j -0.0278466 +1.86673234e-08j]
 [-0.02888117+1.86673042e-08j  3.82953364+7.21579139e-04j]]"
-808.8677085154426j,"[[ 0.1704651 +8.85995348e-04j -0.0278487 +1.30526613e-08j]
 [-0.02888328+1.30526092e-08j  3.82953486+8.85992652e-04j]]"
-808.4981093797261j,"[[ 0.17057368+8.84356403e-04j -0.02785664+1.95451940e-09j]
 [-0.02889122+1.95445227e-09j  3.82942627+8.84354378e-04j]]"
-808.1285102440097j,"[[ 0.17065698+8.72788776e-04j -0.02787585-9.51834691e-09j]
 [-0.02891043-9.51818995e-09j  3.82934314+8.72746716e-04j]]"
-807.7589111082933j,"[[ 0.17053155+7.24352106e-04j -0.02787871-1.06548013e-08j]
 [-0.02891329-1.06545679e-08j  3.82946863+7.24280622e-04j]]"
-807.3893119725768j,"[[ 0.17060017+6.60344184e-04j -0.02787595+2.61624404e-09j]
 [-0.02891052+2.61657816e-09j  3.82940009+6.60257480e-04j]]"
-807.0197128368604j,"[[ 0.1706777 +6.61525711e-04j -0.02786334+7.79280724e-09j]
 [-0.02889792+7.79304098e-09j  3.82932248+6.61438419e-04j]]"
-806.6501137011439j,"[[ 0.17065365+6.36126652e-04j -0.02788262+5.82536213e-09j]
 [-0.0289172 +5.82549045e-09j  3.82934644+6.35983766e-04j]]"
-806.2805145654276j,"[[ 0.17065133+4.60460573e-04j -0.02787182-7.82950836e-09j]
 [-0.02890639-7.82932393e-09j  3.82934881+4.60315851e-04j]]"
-805.910915429711j,"[[ 0.1706476 +5.05316528e-04j -0.02786936-1.25125347e-08j]
 [-0.02890394-1.25124318e-08j  3.82935248+5.05189680e-04j]]"
-805.5413162939946j,"[[ 0.17072734+6.64956032e-04j -0.02786247-1.48270684e-08j]
 [-0.02889705-1.48271252e-08j  3.82927262+6.64624056e-04j]]"
-805.1717171582782j,"[[ 0.17081734+6.70860378e-04j -0.02786563-1.38743636e-08j]
 [-0.02890021-1.38741355e-08j  3.82918284+6.70556207e-04j]]"
-804.8021180225617j,"[[ 0.17078764+6.50577631e-04j -0.02787049-1.28209730e-08j]
 [-0.02890507-1.28206171e-08j  3.82921263+6.50184057e-04j]]"
-804.4325188868452j,"[[ 0.17075063+5.75666111e-04j -0.0278542 -1.47296765e-08j]
 [-0.02888878-1.47292913e-08j  3.82924966+5.75348502e-04j]]"
-804.0629197511289j,"[[ 0.17063993+5.16105540e-04j -0.02784401-1.38380382e-08j]
 [-0.02887859-1.38375178e-08j  3.82936047+5.15735825e-04j]]"
-803.6933206154124j,"[[ 0.17064668+5.40462699e-04j -0.02785775-1.07476784e-08j]
 [-0.02889233-1.07470013e-08j  3.82935385+5.40097427e-04j]]"
-803.3237214796959j,"[[ 0.17049009+4.95272303e-04j -0.02785429+1.13326497e-09j]
 [-0.02888887+1.13407541e-09j  3.82951054+4.94906912e-04j]]"
-802.9541223439795j,"[[ 0.17048982+5.97753884e-04j -0.02786821-7.45664091e-10j]
 [-0.02890279-7.44883202e-10j  3.82951078+5.97495511e-04j]]"
-802.584523208263j,"[[ 0.17060977+6.56649557e-04j -0.02785944-1.74562472e-09j]
 [-0.02889402-1.74466866e-09j  3.82939097+6.56478083e-04j]]"
-802.2149240725465j,"[[ 0.17055189+5.82578269e-04j -0.0278599 +5.46227636e-10j]
 [-0.02889448+5.47063184e-10j  3.82944876+5.82511020e-04j]]"
-801.8453249368301j,"[[ 0.17058251+5.39473269e-04j -0.02786374+5.67786201e-09j]
 [-0.02889831+5.67868264e-09j  3.82941813+5.39517233e-04j]]"
-801.4757258011136j,"[[ 0.17066529+4.25087768e-04j -0.02785941+1.29620796e-08j]
 [-0.02889399+1.29628871e-08j  3.82933533+4.25158966e-04j]]"
-801.1061266653973j,"[[ 0.17053936+3.66556121e-04j -0.02786006+1.74050753e-08j]
 [-0.02889464+1.74058941e-08j  3.82946127+3.66574461e-04j]]"
-800.7365275296808j,"[[ 0.17038897+3.14539849e-04j -0.02786446+1.86741257e-08j]
 [-0.02889904+1.86748910e-08j  3.82961163+3.14523747e-04j]]"
-800.3669283939644j,"[[ 0.17035735+5.44198060e-04j -0.02785944+1.40335306e-08j]
 [-0.02889401+1.40340958e-08j  3.82964308+5.44312431e-04j]]"
-799.997329258248j,"[[ 0.17044538+5.45047053e-04j -0.02787179+6.79336178e-09j]
 [-0.02890637+6.79389026e-09j  3.82955503+5.45165520e-04j]]"
-799.6277301225315j,"[[ 0.17056523+6.14266215e-04j -0.02787885+7.01494680e-09j]
 [-0.02891343+7.01532256e-09j  3.82943506+6.14395330e-04j]]"
-799.258130986815j,"[[ 0.17054253+5.97407647e-04j -0.02788923+1.30402076e-08j]
 [-0.02892381+1.30406748e-08j  3.82945783+5.97572026e-04j]]"
-798.8885318510986j,"[[ 0.17055118+5.76742625e-04j -0.02789424+1.00776662e-08j]
 [-0.02892882+1.00779208e-08j  3.82944901+5.76780273e-04j]]"
-798.5189327153821j,"[[ 0.17048257+4.81842473e-04j -0.02788587-3.81887185e-10j]
 [-0.02892045-3.81599598e-10j  3.82951766+4.81796824e-04j]]"
-798.1493335796656j,"[[ 0.17039323+2.94317434e-04j -0.02787153-2.91497085e-09j]
 [-0.0289061 -2.91473690e-09j  3.82960695+2.94272807e-04j]]"
-797.7797344439492j,"[[ 0.17027978+3.79851017e-04j -0.02786981-1.12170579e-09j]
 [-0.02890439-1.12133846e-09j  3.8297205 +3.79826195e-04j]]"
-797.4101353082327j,"[[ 0.17028857+6.33142073e-04j -0.02789629-1.26487072e-09j]
 [-0.02893087-1.26460952e-09j  3.82971163+6.33173606e-04j]]"
-797.0405361725163j,"[[ 0.17028246+5.80841881e-04j -0.02790829-4.50904939e-09j]
 [-0.02894287-4.50863422e-09j  3.82971786+5.80815670e-04j]]"
-796.6709370367998j,"[[ 0.17031524+5.69873034e-04j -0.02790825-9.19172357e-10j]
 [-0.02894283-9.18840287e-10j  3.82968502+5.69848208e-04j]]"
-796.3013379010835j,"[[ 0.17024924+5.32811309e-04j -0.02790568-1.20005432e-09j]
 [-0.02894026-1.19989058e-09j  3.82975089+5.32732522e-04j]]"
-795.9317387653671j,"[[ 0.17029032+7.08553042e-04j -0.02790234-1.31343395e-08j]
 [-0.02893692-1.31341714e-08j  3.82970981+7.08468524e-04j]]"
-795.5621396296506j,"[[ 0.170402  +7.99514396e-04j -0.02789297-1.34132275e-08j]
 [-0.02892755-1.34129384e-08j  3.82959822+7.99417073e-04j]]"
-795.1925404939341j,"[[ 0.17043634+7.97071629e-04j -0.02791575-9.18791398e-09j]
 [-0.02895033-9.18759862e-09j  3.8295639 +7.96916637e-04j]]"
-794.8229413582177j,"[[ 0.17060737+6.30974335e-04j -0.02792271-5.36851268e-09j]
 [-0.02895729-5.36825956e-09j  3.82939282+6.30797548e-04j]]"
-794.4533422225012j,"[[ 0.17050133+5.71845486e-04j -0.02791493-5.36744554e-09j]
 [-0.02894951-5.36731804e-09j  3.82949877+5.71572407e-04j]]"
-794.0837430867847j,"[[ 0.17042142+4.15930359e-04j -0.02790259-8.09510271e-09j]
 [-0.02893717-8.09491460e-09j  3.82957872+4.15629885e-04j]]"
-793.7141439510683j,"[[ 0.17047689+4.17679297e-04j -0.02791619-1.32671297e-08j]
 [-0.02895077-1.32667177e-08j  3.82952342+4.17361761e-04j]]"
-793.3445448153518j,"[[ 0.17033148+2.79128207e-04j -0.02793598-1.54352047e-08j]
 [-0.02897056-1.54347276e-08j  3.82966889+2.78774951e-04j]]"
-792.9749456796354j,"[[ 0.17028103+3.69081178e-04j -0.02791024-1.20036798e-08j]
 [-0.02894482-1.20029624e-08j  3.82971952+3.68775730e-04j]]"
-792.605346543919j,"[[ 0.17016214+4.88865935e-04j -0.02790735-9.57752809e-10j]
 [-0.02894193-9.57220086e-10j  3.82983827+4.88549167e-04j]]"
-792.2357474082025j,"[[ 0.17019881+3.81112825e-04j -0.02791908+6.83016134e-09j]
 [-0.02895366+6.83083198e-09j  3.8298017 +3.80793144e-04j]]"
-791.8661482724862j,"[[ 0.17019705+4.46093851e-04j -0.02790588+5.49653807e-09j]
 [-0.02894046+5.49716814e-09j  3.82980343+4.45867125e-04j]]"
-791.4965491367697j,"[[ 0.17014794+5.76660367e-04j -0.02791341+4.10938503e-09j]
 [-0.02894799+4.11013847e-09j  3.82985264+5.76452472e-04j]]"
-791.1269500010532j,"[[ 0.17019814+6.58817196e-04j -0.02791245-1.09053026e-09j]
 [-0.02894703-1.08991890e-09j  3.82980233+6.58489117e-04j]]"
-790.7573508653368j,"[[ 0.1702961 +6.61394952e-04j -0.02789459+3.18570664e-09j]
 [-0.02892917+3.18650370e-09j  3.82970451+6.61100288e-04j]]"
-790.3877517296203j,"[[ 0.17031647+6.93797666e-04j -0.02789829+1.39723817e-08j]
 [-0.02893287+1.39733058e-08j  3.82968423+6.93555734e-04j]]"
-790.0181525939038j,"[[ 0.17035983+6.90856961e-04j -0.0278872 +2.30175285e-08j]
 [-0.02892178+2.30184889e-08j  3.8296409 +6.90629644e-04j]]"
-789.6485534581874j,"[[ 0.17032921+6.24018464e-04j -0.02788967+1.94130087e-08j]
 [-0.02892425+1.94138689e-08j  3.82967144+6.23856993e-04j]]"
-789.2789543224709j,"[[ 0.17030373+6.30651215e-04j -0.0278809 +1.14151808e-08j]
 [-0.02891548+1.14159005e-08j  3.82969682+6.30590855e-04j]]"
-788.9093551867545j,"[[ 0.17027934+9.11473847e-04j -0.02788073+1.53592766e-09j]
 [-0.02891531+1.53685202e-09j  3.82972136+9.11382659e-04j]]"
-788.5397560510381j,"[[ 0.17040832+9.26436927e-04j -0.02789283+9.39140142e-09j]
 [-0.02892741+9.39234391e-09j  3.8295924 +9.26364369e-04j]]"
-788.1701569153216j,"[[ 0.1706021 +1.05014839e-03j -0.02789704+1.48869131e-08j]
 [-0.02893162+1.48877628e-08j  3.82939854+1.05019113e-03j]]"
-787.8005577796052j,"[[ 0.17069401+1.04293334e-03j -0.02789964+9.20388694e-09j]
 [-0.02893422+9.20458322e-09j  3.82930652+1.04296526e-03j]]"
-787.4309586438887j,"[[ 0.17068049+9.82066639e-04j -0.02790486-5.31563508e-09j]
 [-0.02893944-5.31506375e-09j  3.82931995+9.82166795e-04j]]"
-787.0613595081722j,"[[ 0.17074654+1.14368788e-03j -0.02791292-9.79575157e-09j]
 [-0.0289475 -9.79514236e-09j  3.82925393+1.14373494e-03j]]"
-786.6917603724559j,"[[ 0.17086963+1.11560074e-03j -0.0279283 -8.83357737e-09j]
 [-0.02896288-8.83295624e-09j  3.82913084+1.11547555e-03j]]"
-786.3221612367394j,"[[ 0.17096752+9.66818267e-04j -0.02793707-1.15094835e-08j]
 [-0.02897165-1.15088621e-08j  3.82903295+9.66699699e-04j]]"
-785.9525621010229j,"[[ 0.17102486+8.16407318e-04j -0.02792292-7.89501883e-09j]
 [-0.0289575 -7.89427777e-09j  3.82897571+8.16397345e-04j]]"
-785.5829629653065j,"[[ 0.1709403 +6.90259280e-04j -0.02792561-5.14067508e-09j]
 [-0.02896019-5.13983747e-09j  3.82906033+6.90265938e-04j]]"
-785.21336382959j,"[[ 0.17092666+5.87929633e-04j -0.0279228 -9.04197065e-09j]
 [-0.02895738-9.04122715e-09j  3.8290739 +5.87985800e-04j]]"
-784.8437646938737j,"[[ 0.17096052+6.74649032e-04j -0.02792465-1.86264123e-08j]
 [-0.02895923-1.86256491e-08j  3.82904006+6.74699866e-04j]]"
-784.4741655581572j,"[[ 0.17091036+6.43030200e-04j -0.02794001-1.34515851e-08j]
 [-0.02897459-1.34507506e-08j  3.82909028+6.43097356e-04j]]"
-784.1045664224407j,"[[ 0.17095755+5.40193889e-04j -0.02798052-1.03723505e-08j]
 [-0.0290151 -1.03716439e-08j  3.82904299+5.40238328e-04j]]"
-783.7349672867243j,"[[ 0.17092429+3.15509474e-04j -0.02796268-4.52729423e-09j]
 [-0.02899726-4.52664982e-09j  3.8290762 +3.15518694e-04j]]"
-783.3653681510078j,"[[ 0.17084729+2.77378922e-04j -0.02793984-3.52159520e-09j]
 [-0.02897442-3.52102160e-09j  3.82915314+2.77367098e-04j]]"
-782.9957690152913j,"[[ 0.17071882+3.03241809e-04j -0.02794051-6.38685755e-09j]
 [-0.02897509-6.38613962e-09j  3.82928172+3.03245905e-04j]]"
-782.626169879575j,"[[ 0.17061801+2.53359569e-04j -0.02794039-6.42223574e-09j]
 [-0.02897497-6.42141520e-09j  3.82938261+2.53347289e-04j]]"
-782.2565707438584j,"[[ 0.17057155+4.20718614e-04j -0.02794098-3.96085587e-09j]
 [-0.02897556-3.96007960e-09j  3.82942904+4.20587783e-04j]]"
-781.886971608142j,"[[ 0.17051949+4.56208887e-04j -0.02792401-1.28994712e-10j]
 [-0.02895859-1.28086895e-10j  3.82948119+4.56064149e-04j]]"
-781.5173724724256j,"[[ 0.17056726+4.65647959e-04j -0.02793052-1.24065192e-10j]
 [-0.0289651 -1.23234384e-10j  3.82943337+4.65520533e-04j]]"
-781.1477733367092j,"[[ 0.17055818+4.96506748e-04j -0.02791889+7.22548825e-09j]
 [-0.02895347+7.22631423e-09j  3.82944244+4.96478820e-04j]]"
-780.7781742009928j,"[[ 0.17053246+4.10115659e-04j -0.02790804+5.13122284e-09j]
 [-0.02894262+5.13201025e-09j  3.82946813+4.10059546e-04j]]"
-780.4085750652763j,"[[ 0.17053926+3.46763924e-04j -0.02791107+5.24655478e-09j]
 [-0.02894564+5.24753926e-09j  3.82946148+3.46764071e-04j]]"
-780.0389759295598j,"[[ 0.17044393+2.08455165e-04j -0.0278965 +1.00662842e-08j]
 [-0.02893108+1.00671470e-08j  3.82955672+2.08466722e-04j]]"
-779.6693767938434j,"[[ 0.17037811+3.77873270e-04j -0.02790172+1.47336184e-08j]
 [-0.02893629+1.47344383e-08j  3.82962251+3.77900331e-04j]]"
-779.2997776581269j,"[[ 0.17039495+4.46932047e-04j -0.02788735+1.25708271e-08j]
 [-0.02892193+1.25717084e-08j  3.82960571+4.46964312e-04j]]"
-778.9301785224104j,"[[ 0.1703746 +6.44346487e-04j -0.02789371+7.62705591e-09j]
 [-0.02892829+7.62800708e-09j  3.82962612+6.44392094e-04j]]"
-778.560579386694j,"[[ 0.17044178+7.12019109e-04j -0.02790499+1.09173921e-08j]
 [-0.02893957+1.09183990e-08j  3.82955897+7.12145823e-04j]]"
-778.1909802509775j,"[[ 0.17046458+6.51388288e-04j -0.02791495+1.13843757e-08j]
 [-0.02894953+1.13852442e-08j  3.82953607+6.51484910e-04j]]"
-777.821381115261j,"[[ 0.17061505+6.38699816e-04j -0.02789937+1.36950718e-08j]
 [-0.02893395+1.36958958e-08j  3.82938557+6.38852565e-04j]]"
-777.4517819795446j,"[[ 0.17066822+7.28848116e-04j -0.02790024+1.01242143e-08j]
 [-0.02893482+1.01250070e-08j  3.82933237+7.28996376e-04j]]"
-777.0821828438283j,"[[ 0.17067783+6.88351344e-04j -0.02790047+6.65333190e-09j]
 [-0.02893505+6.65412000e-09j  3.82932277+6.88548302e-04j]]"
-776.7125837081119j,"[[ 0.17071102+6.90149576e-04j -0.02791128-4.67005069e-09j]
 [-0.02894587-4.66922487e-09j  3.8292896 +6.90354767e-04j]]"
-776.3429845723954j,"[[ 0.17072594+6.05186891e-04j -0.02790609-9.14254005e-09j]
 [-0.02894067-9.14169200e-09j  3.8292747 +6.05419008e-04j]]"
-775.9733854366789j,"[[ 0.17081887+5.72868465e-04j -0.02789486-4.99315918e-09j]
 [-0.02892944-4.99239551e-09j  3.8291817 +5.73146066e-04j]]"
-775.6037863009625j,"[[ 0.17085263+3.84508887e-04j -0.02788234-6.64094440e-09j]
 [-0.02891692-6.64026224e-09j  3.82914788+3.84637577e-04j]]"
-775.234187165246j,"[[ 0.1707093 +3.57859747e-04j -0.02788292-6.74541765e-09j]
 [-0.0289175 -6.74464628e-09j  3.82929128+3.58028802e-04j]]"
-774.8645880295295j,"[[ 0.17063435+3.07641973e-04j -0.02789465-1.20098302e-08j]
 [-0.02892923-1.20091502e-08j  3.82936616+3.07810796e-04j]]"
-774.4949888938131j,"[[ 0.17059734+2.83700658e-04j -0.0278859 -1.03636841e-08j]
 [-0.02892047-1.03628392e-08j  3.82940329+2.83931662e-04j]]"
-774.1253897580966j,"[[ 0.17051343+1.75270862e-04j -0.02789142-1.08729296e-08j]
 [-0.02892599-1.08721152e-08j  3.82948718+1.75511302e-04j]]"
-773.7557906223801j,"[[ 0.17042975+2.68879283e-04j -0.02788062-3.76777166e-09j]
 [-0.0289152 -3.76703759e-09j  3.8295708 +2.69151687e-04j]]"
-773.3861914866638j,"[[ 0.17042726+3.89163079e-04j -0.02786839-2.43240805e-09j]
 [-0.02890297-2.43169870e-09j  3.82957327+3.89425746e-04j]]"
-773.0165923509473j,"[[ 0.1705255 +6.09081153e-04j -0.02787035-7.48444431e-09j]
 [-0.02890493-7.48382481e-09j  3.82947496+6.09325640e-04j]]"
-772.646993215231j,"[[ 0.17059793+6.80196821e-04j -0.02788594-1.15918245e-08j]
 [-0.02892052-1.15912141e-08j  3.82940253+6.80387449e-04j]]"
-772.2773940795145j,"[[ 0.17057693+6.67426665e-04j -0.0279066 -1.19710229e-08j]
 [-0.02894118-1.19704837e-08j  3.82942347+6.67676438e-04j]]"
-771.907794943798j,"[[ 0.17052671+6.32416874e-04j -0.02790014-4.14326389e-09j]
 [-0.02893472-4.14255796e-09j  3.82947381+6.32672694e-04j]]"
-771.5381958080816j,"[[ 0.17064644+6.70929639e-04j -0.02790895-1.15254421e-10j]
 [-0.02894353-1.14589472e-10j  3.82935405+6.71154781e-04j]]"
-771.1685966723651j,"[[ 0.17060325+6.66627418e-04j -0.02792465+9.05097831e-09j]
 [-0.02895923+9.05167507e-09j  3.82939727+6.66853783e-04j]]"
-770.7989975366486j,"[[ 0.17076451+6.69022106e-04j -0.02792316+5.27403072e-09j]
 [-0.02895774+5.27450664e-09j  3.82923585+6.69241814e-04j]]"
-770.4293984009322j,"[[ 0.1707846 +5.60228398e-04j -0.02791684+1.52875112e-09j]
 [-0.02895142+1.52927597e-09j  3.82921579+5.60392571e-04j]]"
-770.0597992652157j,"[[ 0.17071823+4.66868639e-04j -0.02790751-2.40796247e-10j]
 [-0.02894209-2.40425734e-10j  3.82928205+4.67129210e-04j]]"
-769.6902001294993j,"[[ 0.17069336+4.54058893e-04j -0.02791101-2.20317373e-09j]
 [-0.02894559-2.20268982e-09j  3.829307  +4.54273944e-04j]]"
-769.3206009937829j,"[[ 0.17057538+4.75066063e-04j -0.02791964+2.01942685e-09j]
 [-0.02895422+2.01991968e-09j  3.82942499+4.75174127e-04j]]"
-768.9510018580664j,"[[ 0.17055166+4.29144973e-04j -0.02792492+1.02570079e-08j]
 [-0.0289595 +1.02576247e-08j  3.8294488 +4.29268942e-04j]]"
-768.58140272235j,"[[ 0.17058431+3.13073714e-04j -0.02792674+1.83381142e-08j]
 [-0.02896132+1.83386682e-08j  3.8294161 +3.13156140e-04j]]"
-768.2118035866336j,"[[ 0.1706349 +2.06771956e-04j -0.02792212+5.75957987e-09j]
 [-0.0289567 +5.76025613e-09j  3.8293656 +2.06794431e-04j]]"
-767.842204450917j,"[[ 0.17058196+2.48183640e-04j -0.02789391+8.59431585e-09j]
 [-0.02892849+8.59504554e-09j  3.82941858+2.48187114e-04j]]"
-767.4726053152007j,"[[ 0.1707015 +4.08779002e-04j -0.02790896+5.06985273e-09j]
 [-0.02894354+5.07053932e-09j  3.82929901+4.08891790e-04j]]"
-767.1030061794842j,"[[ 0.17082099+2.49870000e-04j -0.02790567+7.10513833e-09j]
 [-0.02894025+7.10598674e-09j  3.82917964+2.49906843e-04j]]"
-766.7334070437677j,"[[ 0.17062916+1.99255971e-04j -0.02789924+1.54814459e-08j]
 [-0.02893382+1.54822133e-08j  3.82937141+1.99382523e-04j]]"
-766.3638079080513j,"[[ 0.17059088+2.26619913e-04j -0.02789446+1.19507577e-08j]
 [-0.02892904+1.19513602e-08j  3.82940957+2.26735259e-04j]]"
-765.9942087723348j,"[[ 0.17053272+2.94941761e-04j -0.02791171+2.10157872e-09j]
 [-0.02894629+2.10213460e-09j  3.82946769+2.95111341e-04j]]"
-765.6246096366184j,"[[ 0.17057858+1.19703729e-04j -0.02791749-1.11009230e-08j]
 [-0.02895207-1.11002346e-08j  3.82942193+1.19800890e-04j]]"
-765.255010500902j,"[[ 0.17034983+5.43413708e-05j -0.02791333-8.43956672e-09j]
 [-0.02894791-8.43894709e-09j  3.82965063+5.43565522e-05j]]"
-764.8854113651855j,"[[ 0.17036775+1.21208010e-04j -0.02790914-6.29146998e-09j]
 [-0.02894372-6.29078688e-09j  3.82963276+1.21238664e-04j]]"
-764.5158122294691j,"[[ 0.17034117+2.00267051e-04j -0.02790073+3.41163718e-09j]
 [-0.02893531+3.41230107e-09j  3.82965932+2.00300056e-04j]]"
-764.1462130937526j,"[[ 0.17029392+3.09956700e-04j -0.02789641-6.29188013e-09j]
 [-0.02893099-6.29115931e-09j  3.82970661+3.10020946e-04j]]"
-763.7766139580361j,"[[ 0.17034524+1.62214081e-04j -0.02788556-1.46759094e-08j]
 [-0.02892014-1.46750491e-08j  3.8296554 +1.62335843e-04j]]"
-763.4070148223198j,"[[ 0.17025279+1.35410740e-04j -0.02786515-1.44382967e-08j]
 [-0.02889973-1.44373471e-08j  3.82974791+1.35594148e-04j]]"
-763.0374156866033j,"[[ 0.1701557 +2.69320706e-04j -0.02784352-1.17356614e-08j]
 [-0.0288781 -1.17346253e-08j  3.82984507+2.69528734e-04j]]"
-762.6678165508868j,"[[ 0.17023936+4.84143412e-04j -0.02783927+5.66460854e-09j]
 [-0.02887386+5.66554318e-09j  3.82976133+4.84432478e-04j]]"
-762.2982174151704j,"[[ 0.1702299 +4.30070020e-04j -0.02785603+3.71345465e-09j]
 [-0.02889061+3.71435040e-09j  3.82977076+4.30438333e-04j]]"
-761.928618279454j,"[[ 0.17017095+3.90563712e-04j -0.02786024-1.16328570e-09j]
 [-0.02889482-1.16257083e-09j  3.82982958+3.90991307e-04j]]"
-761.5590191437375j,"[[ 0.17014654+2.80685144e-04j -0.02786016-1.32111319e-08j]
 [-0.02889474-1.32105195e-08j  3.82985392+2.81097116e-04j]]"
-761.1894200080211j,"[[ 0.17011633+2.85441649e-04j -0.02787012-5.47649563e-09j]
 [-0.0289047 -5.47587216e-09j  3.82988414+2.85917791e-04j]]"
-760.8198208723046j,"[[ 0.17012001+5.00389055e-04j -0.02786599+2.13821105e-09j]
 [-0.02890058+2.13889234e-09j  3.8298805 +5.00827892e-04j]]"
-760.4502217365882j,"[[ 0.17011945+4.92939471e-04j -0.02787825+8.42429601e-09j]
 [-0.02891283+8.42487523e-09j  3.82988098+4.93358434e-04j]]"
-760.0806226008717j,"[[ 0.17014895+4.98111293e-04j -0.02786569+1.00060346e-08j]
 [-0.02890027+1.00064896e-08j  3.82985139+4.98457853e-04j]]"
-759.7110234651552j,"[[ 0.1700549 +5.00761337e-04j -0.02784842+3.49813536e-09j]
 [-0.028883  +3.49848282e-09j  3.82994536+5.01158037e-04j]]"
-759.3414243294388j,"[[ 0.17007438+6.09782707e-04j -0.02784402+1.41983057e-09j]
 [-0.02887861+1.42015701e-09j  3.82992586+6.10187917e-04j]]"
-758.9718251937223j,"[[ 0.17012898+6.65999783e-04j -0.02784989-6.10812873e-09j]
 [-0.02888448-6.10782595e-09j  3.82987124+6.66382759e-04j]]"
-758.6022260580058j,"[[ 0.17017962+5.07388388e-04j -0.02787114+5.13087306e-09j]
 [-0.02890572+5.13137865e-09j  3.82982075+5.07749722e-04j]]"
-758.2326269222895j,"[[ 0.1701857 +5.44896869e-04j -0.02785871+3.99294344e-09j]
 [-0.02889329+3.99346363e-09j  3.82981468+5.45235986e-04j]]"
-757.8630277865731j,"[[ 0.17026362+6.94484191e-04j -0.02785069+7.14210814e-09j]
 [-0.02888527+7.14244773e-09j  3.82973663+6.94855962e-04j]]"
-757.4934286508566j,"[[ 0.17028852+6.44392951e-04j -0.02785931+2.90602566e-09j]
 [-0.02889389+2.90623407e-09j  3.82971163+6.44727765e-04j]]"
-757.1238295151402j,"[[ 0.17023403+6.03406743e-04j -0.02787755+5.54533060e-09j]
 [-0.02891213+5.54568818e-09j  3.82976623+6.03769341e-04j]]"
-756.7542303794237j,"[[ 0.17018928+7.38401898e-04j -0.02785445+1.12483800e-08j]
 [-0.02888903+1.12486463e-08j  3.82981092+7.38711802e-04j]]"
-756.3846312437073j,"[[ 0.17012835+7.07582777e-04j -0.02785713+7.87515075e-09j]
 [-0.02889171+7.87540345e-09j  3.82987184+7.07905060e-04j]]"
-756.0150321079908j,"[[ 0.17020264+6.87855566e-04j -0.02785392+3.22231548e-09j]
 [-0.02888851+3.22264797e-09j  3.8297976 +6.88077849e-04j]]"
-755.6454329722743j,"[[ 0.17014053+6.67656800e-04j -0.0278694 +2.48666680e-09j]
 [-0.02890398+2.48693849e-09j  3.82985967+6.67906389e-04j]]"
