iw_n,Sigma_iw_n
-607.4361795499794j,"[[ 0.90140224+4.01726153e-03j -0.45645758+2.01472819e-07j]
 [-0.45815761+2.01472740e-07j  3.09859773+4.01726892e-03j]]"
-607.066580414263j,"[[ 0.90142499+3.98005176e-03j -0.4564661 +1.82108665e-07j]
 [-0.45816613+1.82108715e-07j  3.09857503+3.98005855e-03j]]"
-606.6969812785466j,"[[ 0.90141442+3.96073566e-03j -0.45645022+1.77864380e-07j]
 [-0.45815024+1.77864386e-07j  3.09858558+3.96072225e-03j]]"
-606.3273821428301j,"[[ 0.90142605+3.94202299e-03j -0.45641022+1.66767810e-07j]
 [-0.45811024+1.66767553e-07j  3.09857386+3.94204636e-03j]]"
-605.9577830071136j,"[[ 0.90141494+4.00378436e-03j -0.45641928+1.52554295e-07j]
 [-0.45811931+1.52553908e-07j  3.09858492+4.00380242e-03j]]"
-605.5881838713972j,"[[ 0.90137879+4.02906689e-03j -0.45646446+1.35173478e-07j]
 [-0.45816448+1.35173014e-07j  3.09862104+4.02898150e-03j]]"
-605.2185847356807j,"[[ 0.90130197+4.09011321e-03j -0.45647912+9.93013411e-08j]
 [-0.45817914+9.93009194e-08j  3.09869788+4.08994123e-03j]]"
-604.8489855999642j,"[[ 0.90130557+4.20280170e-03j -0.45650587+7.13767162e-08j]
 [-0.4582059 +7.13765182e-08j  3.09869436+4.20263281e-03j]]"
-604.4793864642479j,"[[ 0.90128848+4.27544407e-03j -0.45653955+5.95148086e-08j]
 [-0.45823958+5.95150188e-08j  3.0987116 +4.27529954e-03j]]"
-604.1097873285314j,"[[ 0.90127041+4.33385969e-03j -0.45659457+6.43616161e-08j]
 [-0.4582946 +6.43619928e-08j  3.09872972+4.33375283e-03j]]"
-603.740188192815j,"[[ 0.9013187 +4.36446064e-03j -0.45662582+7.61355552e-08j]
 [-0.45832584+7.61359517e-08j  3.09868144+4.36444721e-03j]]"
-603.3705890570985j,"[[ 0.90133812+4.37136698e-03j -0.45663328+8.56112468e-08j]
 [-0.45833331+8.56118077e-08j  3.09866208+4.37138287e-03j]]"
-603.000989921382j,"[[ 0.90134898+4.37483299e-03j -0.45665255+1.07658499e-07j]
 [-0.45835258+1.07659062e-07j  3.09865122+4.37489952e-03j]]"
-602.6313907856656j,"[[ 0.90141594+4.41842613e-03j -0.45669138+1.21574861e-07j]
 [-0.45839141+1.21575199e-07j  3.09858418+4.41858118e-03j]]"
-602.2617916499491j,"[[ 0.90141151+4.41754931e-03j -0.45672565+1.01153437e-07j]
 [-0.45842567+1.01153434e-07j  3.09858849+4.41775982e-03j]]"
-601.8921925142326j,"[[ 0.90138993+4.32333077e-03j -0.45669795+9.21353122e-08j]
 [-0.45839798+9.21352617e-08j  3.09861006+4.32353587e-03j]]"
-601.5225933785163j,"[[ 0.90140287+4.29868858e-03j -0.45668841+9.86909213e-08j]
 [-0.45838844+9.86908023e-08j  3.09859709+4.29888033e-03j]]"
-601.1529942427998j,"[[ 0.90132692+4.28059538e-03j -0.45667612+8.76347452e-08j]
 [-0.45837615+8.76346634e-08j  3.09867305+4.28074981e-03j]]"
-600.7833951070834j,"[[ 0.90128664+4.23856275e-03j -0.45663647+8.01967617e-08j]
 [-0.45833649+8.01967985e-08j  3.09871337+4.23863367e-03j]]"
-600.413795971367j,"[[ 0.90125941+4.25023100e-03j -0.45662211+6.21260922e-08j]
 [-0.45832214+6.21263445e-08j  3.09874068+4.25028495e-03j]]"
-600.0441968356505j,"[[ 0.90131771+4.24076635e-03j -0.45662899+5.97997988e-08j]
 [-0.45832902+5.98003021e-08j  3.09868247+4.24082868e-03j]]"
-599.6745976999341j,"[[ 0.9012572 +4.15443079e-03j -0.45663519+8.37877679e-08j]
 [-0.45833522+8.37885142e-08j  3.09874306+4.15444292e-03j]]"
-599.3049985642176j,"[[ 0.90125605+4.14205343e-03j -0.45661534+9.42154019e-08j]
 [-0.45831536+9.42160667e-08j  3.09874419+4.14210776e-03j]]"
-598.9353994285011j,"[[ 0.90122949+4.14159528e-03j -0.45658925+8.18697415e-08j]
 [-0.45828927+8.18703816e-08j  3.09877073+4.14168972e-03j]]"
-598.5658002927847j,"[[ 0.90124449+4.15801404e-03j -0.4565883 +7.06500120e-08j]
 [-0.45828832+7.06507310e-08j  3.09875576+4.15812815e-03j]]"
-598.1962011570682j,"[[ 0.90128317+4.15701561e-03j -0.456613  +6.21282364e-08j]
 [-0.45831303+6.21290519e-08j  3.09871712+4.15712649e-03j]]"
-597.8266020213517j,"[[ 0.90123498+4.14560342e-03j -0.45661989+6.09514427e-08j]
 [-0.45831991+6.09523474e-08j  3.09876534+4.14577620e-03j]]"
-597.4570028856353j,"[[ 0.90121546+4.11602292e-03j -0.45661573+6.61010581e-08j]
 [-0.45831575+6.61018952e-08j  3.09878483+4.11625990e-03j]]"
-597.0874037499188j,"[[ 0.90121526+4.13829558e-03j -0.45662375+6.58133928e-08j]
 [-0.45832377+6.58140713e-08j  3.09878498+4.13852847e-03j]]"
-596.7178046142025j,"[[ 0.90127999+4.17178579e-03j -0.45663822+7.22496607e-08j]
 [-0.45833824+7.22503230e-08j  3.09872025+4.17201822e-03j]]"
-596.3482054784861j,"[[ 0.90134922+4.17078173e-03j -0.45661012+8.74231499e-08j]
 [-0.45831014+8.74238985e-08j  3.09865104+4.17101512e-03j]]"
-595.9786063427696j,"[[ 0.90134345+4.20437546e-03j -0.4565895 +1.01375973e-07j]
 [-0.45828953+1.01376691e-07j  3.09865681+4.20457617e-03j]]"
-595.6090072070532j,"[[ 0.9013546 +4.24554290e-03j -0.45658935+1.25440612e-07j]
 [-0.45828937+1.25441344e-07j  3.09864565+4.24579659e-03j]]"
-595.2394080713367j,"[[ 0.90133756+4.20761528e-03j -0.45657159+1.51838151e-07j]
 [-0.45827161+1.51838722e-07j  3.09866264+4.20788127e-03j]]"
-594.8698089356202j,"[[ 0.90138771+4.18136035e-03j -0.45653258+1.63491836e-07j]
 [-0.4582326 +1.63492178e-07j  3.09861241+4.18168245e-03j]]"
-594.5002097999038j,"[[ 0.90146173+4.20300963e-03j -0.45653026+1.60815551e-07j]
 [-0.45823029+1.60815829e-07j  3.09853837+4.20333587e-03j]]"
-594.1306106641873j,"[[ 0.90155383+4.23890593e-03j -0.45656323+1.71159552e-07j]
 [-0.45826325+1.71159913e-07j  3.0984463 +4.23920109e-03j]]"
-593.7610115284708j,"[[ 0.90159783+4.19255915e-03j -0.4565911 +1.82965947e-07j]
 [-0.45829112+1.82966217e-07j  3.09840226+4.19281472e-03j]]"
-593.3914123927544j,"[[ 0.90156063+4.17411382e-03j -0.45659193+1.94350730e-07j]
 [-0.45829196+1.94350899e-07j  3.09843943+4.17431962e-03j]]"
-593.021813257038j,"[[ 0.90153177+4.19542661e-03j -0.45659588+1.95189412e-07j]
 [-0.45829591+1.95189323e-07j  3.0984682 +4.19561303e-03j]]"
-592.6522141213215j,"[[ 0.90149066+4.24573042e-03j -0.45660539+1.90671628e-07j]
 [-0.45830542+1.90671478e-07j  3.09850929+4.24590082e-03j]]"
-592.2826149856052j,"[[ 0.90151276+4.29267412e-03j -0.45660802+1.85166800e-07j]
 [-0.45830805+1.85166510e-07j  3.09848713+4.29276564e-03j]]"
-591.9130158498887j,"[[ 0.90157569+4.23758650e-03j -0.45663109+1.84031096e-07j]
 [-0.45833112+1.84030881e-07j  3.09842423+4.23760942e-03j]]"
-591.5434167141723j,"[[ 0.90159675+4.13917769e-03j -0.45662055+1.83838980e-07j]
 [-0.45832058+1.83838896e-07j  3.09840322+4.13917442e-03j]]"
-591.1738175784558j,"[[ 0.90155091+4.05252314e-03j -0.45658652+1.72867885e-07j]
 [-0.45828654+1.72867710e-07j  3.09844903+4.05255752e-03j]]"
-590.8042184427393j,"[[ 0.90147934+4.10780153e-03j -0.45655433+1.57731486e-07j]
 [-0.45825436+1.57731341e-07j  3.09852061+4.10790765e-03j]]"
-590.4346193070229j,"[[ 0.90145305+4.19378013e-03j -0.45655816+1.56293700e-07j]
 [-0.45825818+1.56293779e-07j  3.09854697+4.19392535e-03j]]"
-590.0650201713064j,"[[ 0.90147503+4.20624725e-03j -0.45656262+1.55246601e-07j]
 [-0.45826264+1.55246759e-07j  3.09852502+4.20636386e-03j]]"
-589.6954210355899j,"[[ 0.90152693+4.18977764e-03j -0.45655851+1.47565807e-07j]
 [-0.45825854+1.47566127e-07j  3.09847318+4.18994924e-03j]]"
-589.3258218998735j,"[[ 0.90150856+4.14080964e-03j -0.45653093+1.56402731e-07j]
 [-0.45823095+1.56402985e-07j  3.09849153+4.14098350e-03j]]"
-588.9562227641571j,"[[ 0.9014547 +4.14059501e-03j -0.45650546+1.72094235e-07j]
 [-0.45820549+1.72094418e-07j  3.09854536+4.14071489e-03j]]"
-588.5866236284406j,"[[ 0.90135468+4.10991971e-03j -0.45650828+1.70332584e-07j]
 [-0.4582083 +1.70332709e-07j  3.09864536+4.11005682e-03j]]"
-588.2170244927242j,"[[ 0.90131096+4.10067574e-03j -0.4565015 +1.57848525e-07j]
 [-0.45820152+1.57848554e-07j  3.09868905+4.10080322e-03j]]"
-587.8474253570078j,"[[ 0.90130496+4.14109201e-03j -0.4564711 +1.42104559e-07j]
 [-0.45817113+1.42104648e-07j  3.09869507+4.14121093e-03j]]"
-587.4778262212914j,"[[ 0.90130291+4.16369525e-03j -0.45648038+1.43658656e-07j]
 [-0.4581804 +1.43658828e-07j  3.09869715+4.16380475e-03j]]"
-587.1082270855749j,"[[ 0.9013076 +4.22151267e-03j -0.45652847+1.45055018e-07j]
 [-0.4582285 +1.45055204e-07j  3.09869247+4.22163444e-03j]]"
-586.7386279498584j,"[[ 0.9013814 +4.18736972e-03j -0.45653969+1.33366894e-07j]
 [-0.45823971+1.33367115e-07j  3.09861868+4.18750370e-03j]]"
-586.369028814142j,"[[ 0.90139226+4.16780214e-03j -0.4565532 +1.40241931e-07j]
 [-0.45825322+1.40242141e-07j  3.09860781+4.16796771e-03j]]"
-585.9994296784255j,"[[ 0.90137736+4.13609557e-03j -0.45659557+1.46805605e-07j]
 [-0.4582956 +1.46805845e-07j  3.09862273+4.13628529e-03j]]"
-585.629830542709j,"[[ 0.90144352+4.09648855e-03j -0.45659771+1.41813041e-07j]
 [-0.45829774+1.41813262e-07j  3.09855655+4.09666362e-03j]]"
-585.2602314069927j,"[[ 0.90146892+4.10013445e-03j -0.45659282+1.38114592e-07j]
 [-0.45829284+1.38114719e-07j  3.09853113+4.10029101e-03j]]"
-584.8906322712762j,"[[ 0.90146668+4.16217312e-03j -0.45655494+1.27883832e-07j]
 [-0.45825497+1.27883878e-07j  3.09853334+4.16238344e-03j]]"
-584.5210331355597j,"[[ 0.90144537+4.25579513e-03j -0.4565321 +1.10900079e-07j]
 [-0.45823213+1.10900217e-07j  3.09855468+4.25603984e-03j]]"
-584.1514339998433j,"[[ 0.9014677 +4.25235100e-03j -0.45656769+1.04635177e-07j]
 [-0.45826772+1.04635366e-07j  3.09853237+4.25262286e-03j]]"
-583.7818348641268j,"[[ 0.90147834+4.21205611e-03j -0.45660358+9.99747745e-08j]
 [-0.45830361+9.99750474e-08j  3.09852175+4.21233010e-03j]]"
-583.4122357284105j,"[[ 0.90145139+4.13257624e-03j -0.45662801+1.01202757e-07j]
 [-0.45832804+1.01203044e-07j  3.09854871+4.13284900e-03j]]"
-583.042636592694j,"[[ 0.90136822+4.09851392e-03j -0.45662838+8.96599600e-08j]
 [-0.45832841+8.96602743e-08j  3.09863189+4.09874057e-03j]]"
-582.6730374569775j,"[[ 0.90132746+4.13127994e-03j -0.45657617+9.85924795e-08j]
 [-0.45827619+9.85930225e-08j  3.09867272+4.13149279e-03j]]"
-582.3034383212611j,"[[ 0.90137425+4.23219608e-03j -0.45654452+1.22781479e-07j]
 [-0.45824455+1.22782039e-07j  3.09862594+4.23238557e-03j]]"
-581.9338391855446j,"[[ 0.901457  +4.27605116e-03j -0.4565593 +1.27061468e-07j]
 [-0.45825932+1.27061913e-07j  3.09854315+4.27626466e-03j]]"
-581.5642400498282j,"[[ 0.90151149+4.26029992e-03j -0.45654473+1.17416792e-07j]
 [-0.45824475+1.17417015e-07j  3.09848859+4.26052786e-03j]]"
-581.1946409141118j,"[[ 0.90154127+4.21270793e-03j -0.45654817+1.00439660e-07j]
 [-0.4582482 +1.00439879e-07j  3.09845881+4.21293403e-03j]]"
-580.8250417783953j,"[[ 0.90154499+4.18182407e-03j -0.4565643 +8.52652155e-08j]
 [-0.45826432+8.52653832e-08j  3.09845507+4.18205314e-03j]]"
-580.4554426426788j,"[[ 0.90153433+4.15536742e-03j -0.45656211+8.01258943e-08j]
 [-0.45826214+8.01260903e-08j  3.09846574+4.15564334e-03j]]"
-580.0858435069624j,"[[ 0.90144628+4.12594617e-03j -0.45653132+7.36435691e-08j]
 [-0.45823135+7.36436736e-08j  3.09855375+4.12623620e-03j]]"
-579.7162443712459j,"[[ 0.90141476+4.15120551e-03j -0.45651056+7.94977759e-08j]
 [-0.45821058+7.94977767e-08j  3.09858524+4.15149154e-03j]]"
-579.3466452355295j,"[[ 0.90138985+4.16251834e-03j -0.45652906+7.95419100e-08j]
 [-0.45822909+7.95417659e-08j  3.0986101 +4.16274621e-03j]]"
-578.977046099813j,"[[ 0.90140641+4.13379323e-03j -0.45652549+7.42658902e-08j]
 [-0.45822551+7.42658377e-08j  3.09859357+4.13399542e-03j]]"
-578.6074469640965j,"[[ 0.90142225+4.15948416e-03j -0.45648722+7.32336717e-08j]
 [-0.45818725+7.32337470e-08j  3.09857778+4.15965760e-03j]]"
-578.2378478283802j,"[[ 0.9014065 +4.20966756e-03j -0.45647102+7.57534777e-08j]
 [-0.45817104+7.57535271e-08j  3.09859352+4.20985326e-03j]]"
-577.8682486926637j,"[[ 0.90135205+4.21673681e-03j -0.45648767+7.77614105e-08j]
 [-0.4581877 +7.77615875e-08j  3.09864801+4.21690711e-03j]]"
-577.4986495569473j,"[[ 0.90139643+4.24097471e-03j -0.45648622+8.18985864e-08j]
 [-0.45818624+8.18987925e-08j  3.09860364+4.24113203e-03j]]"
-577.1290504212309j,"[[ 0.90139369+4.26077209e-03j -0.45646557+8.08137472e-08j]
 [-0.4581656 +8.08136754e-08j  3.09860628+4.26086767e-03j]]"
-576.7594512855144j,"[[ 0.90138006+4.28676387e-03j -0.45647098+8.33200356e-08j]
 [-0.458171  +8.33199986e-08j  3.09861993+4.28681291e-03j]]"
-576.3898521497979j,"[[ 0.90139151+4.33639229e-03j -0.45649255+7.65960876e-08j]
 [-0.45819258+7.65960983e-08j  3.09860849+4.33642682e-03j]]"
-576.0202530140815j,"[[ 0.90135239+4.33767579e-03j -0.45648143+5.17049141e-08j]
 [-0.45818146+5.17049870e-08j  3.09864764+4.33772246e-03j]]"
-575.650653878365j,"[[ 0.90132305+4.33757026e-03j -0.45646529+4.19053948e-08j]
 [-0.45816532+4.19054647e-08j  3.09867697+4.33766613e-03j]]"
-575.2810547426486j,"[[ 0.90130544+4.34007392e-03j -0.45645381+5.49210382e-08j]
 [-0.45815384+5.49210883e-08j  3.09869458+4.34021409e-03j]]"
-574.9114556069321j,"[[ 0.90123704+4.30431024e-03j -0.45644157+7.58249722e-08j]
 [-0.4581416 +7.58248278e-08j  3.09876291+4.30444712e-03j]]"
-574.5418564712156j,"[[ 0.9011681 +4.27968155e-03j -0.45643631+7.79607010e-08j]
 [-0.45813634+7.79603079e-08j  3.09883176+4.27977328e-03j]]"
-574.1722573354992j,"[[ 0.90116604+4.29920319e-03j -0.45644761+5.29708115e-08j]
 [-0.45814764+5.29703045e-08j  3.09883378+4.29929550e-03j]]"
-573.8026581997829j,"[[ 0.90119239+4.27728070e-03j -0.45648524+3.71712479e-08j]
 [-0.45818527+3.71708451e-08j  3.09880747+4.27737607e-03j]]"
-573.4330590640664j,"[[ 0.90117592+4.24692756e-03j -0.45648217+2.70069533e-08j]
 [-0.4581822 +2.70065016e-08j  3.09882393+4.24704890e-03j]]"
-573.06345992835j,"[[ 0.90123565+4.22982660e-03j -0.45644252+1.39578581e-08j]
 [-0.45814255+1.39573652e-08j  3.09876419+4.22999125e-03j]]"
-572.6938607926335j,"[[ 0.90125022+4.28782302e-03j -0.45640603+8.62174735e-09j]
 [-0.45810606+8.62112448e-09j  3.09874957+4.28792850e-03j]]"
-572.324261656917j,"[[ 0.90126973+4.28366872e-03j -0.45639895-1.26912782e-08j]
 [-0.45809898-1.26919713e-08j  3.09873003+4.28371677e-03j]]"
-571.9546625212006j,"[[ 0.90131945+4.32567865e-03j -0.45641485-2.65977725e-08j]
 [-0.45811488-2.65984049e-08j  3.09868034+4.32573761e-03j]]"
-571.5850633854841j,"[[ 0.9013814 +4.33917736e-03j -0.45639627-3.18349600e-08j]
 [-0.4580963 -3.18354523e-08j  3.09861843+4.33918781e-03j]]"
-571.2154642497677j,"[[ 0.90142427+4.37382840e-03j -0.45633143-3.45573145e-08j]
 [-0.45803146-3.45574102e-08j  3.0985757 +4.37380199e-03j]]"
-570.8458651140512j,"[[ 0.90140799+4.46743387e-03j -0.45629949-2.92112125e-08j]
 [-0.45799952-2.92111295e-08j  3.09859203+4.46740043e-03j]]"
-570.4762659783347j,"[[ 0.90138297+4.45810339e-03j -0.45630111-2.34466995e-08j]
 [-0.45800114-2.34465553e-08j  3.09861708+4.45805030e-03j]]"
-570.1066668426183j,"[[ 0.90137019+4.40834936e-03j -0.45628348-6.95041353e-09j]
 [-0.45798351-6.95033347e-09j  3.09862983+4.40824740e-03j]]"
-569.7370677069019j,"[[ 0.90135476+4.39707830e-03j -0.45626763-8.85159147e-09j]
 [-0.45796766-8.85152861e-09j  3.09864526+4.39697192e-03j]]"
-569.3674685711854j,"[[ 0.90138238+4.35045544e-03j -0.45627865-1.37320846e-08j]
 [-0.45797867-1.37319008e-08j  3.09861769+4.35034690e-03j]]"
-568.997869435469j,"[[ 0.90142364+4.32804424e-03j -0.45629985-4.94666291e-09j]
 [-0.45799988-4.94634817e-09j  3.09857647+4.32801510e-03j]]"
-568.6282702997526j,"[[ 0.9015111 +4.29729322e-03j -0.45630252-9.14035752e-09j]
 [-0.45800255-9.14031414e-09j  3.09848891+4.29728881e-03j]]"
-568.2586711640361j,"[[ 0.90146361+4.18981322e-03j -0.45630511-2.77821846e-08j]
 [-0.45800514-2.77823400e-08j  3.09853634+4.18979896e-03j]]"
-567.8890720283197j,"[[ 0.90138981+4.09878898e-03j -0.45633453-3.37491697e-08j]
 [-0.45803455-3.37493520e-08j  3.09861013+4.09871060e-03j]]"
-567.5194728926032j,"[[ 0.90133886+4.12769072e-03j -0.45638184-2.67115965e-08j]
 [-0.45808187-2.67116625e-08j  3.09866112+4.12755759e-03j]]"
-567.1498737568868j,"[[ 0.90125672+4.22651140e-03j -0.45639585-2.72352967e-08j]
 [-0.45809588-2.72350744e-08j  3.09874336+4.22636431e-03j]]"
-566.7802746211703j,"[[ 0.90118048+4.32438373e-03j -0.45637447-3.52916724e-08j]
 [-0.4580745 -3.52911096e-08j  3.09881971+4.32419814e-03j]]"
-566.4106754854538j,"[[ 0.90119632+4.42500577e-03j -0.45639206-3.07202074e-08j]
 [-0.45809209-3.07195183e-08j  3.09880391+4.42483696e-03j]]"
-566.0410763497375j,"[[ 0.90131649+4.47164969e-03j -0.45642259-2.83365654e-08j]
 [-0.45812262-2.83358304e-08j  3.09868376+4.47152400e-03j]]"
-565.671477214021j,"[[ 0.90137583+4.49519749e-03j -0.4564398 -2.45175358e-08j]
 [-0.45813983-2.45167565e-08j  3.09862443+4.49505129e-03j]]"
-565.3018780783045j,"[[ 0.90139203+4.50887183e-03j -0.4564463 -1.84580911e-08j]
 [-0.45814633-1.84572250e-08j  3.09860825+4.50872387e-03j]]"
-564.9322789425881j,"[[ 0.9014199 +4.48224357e-03j -0.45644661-2.56839417e-08j]
 [-0.45814664-2.56830630e-08j  3.09858039+4.48212107e-03j]]"
-564.5626798068716j,"[[ 0.90151743+4.41921058e-03j -0.45643384-5.75273634e-08j]
 [-0.45813387-5.75264418e-08j  3.09848287+4.41902269e-03j]]"
-564.1930806711551j,"[[ 0.90162145+4.38782139e-03j -0.45640008-5.43013582e-08j]
 [-0.45810011-5.43003641e-08j  3.09837888+4.38766766e-03j]]"
-563.8234815354388j,"[[ 0.90165921+4.40565939e-03j -0.45638788-3.72941762e-08j]
 [-0.45808791-3.72932897e-08j  3.09834108+4.40560194e-03j]]"
-563.4538823997223j,"[[ 0.90161944+4.42372143e-03j -0.45639847-3.12607537e-08j]
 [-0.45809849-3.12600734e-08j  3.09838079+4.42368719e-03j]]"
-563.0842832640059j,"[[ 0.90148936+4.41777263e-03j -0.45639575-4.13383248e-08j]
 [-0.45809578-4.13379195e-08j  3.09851077+4.41775583e-03j]]"
-562.7146841282894j,"[[ 0.90137279+4.41197131e-03j -0.45635844-7.07038534e-08j]
 [-0.45805847-7.07036168e-08j  3.09862729+4.41194837e-03j]]"
-562.345084992573j,"[[ 0.90128833+4.44643640e-03j -0.45630973-7.61301881e-08j]
 [-0.45800976-7.61298825e-08j  3.09871177+4.44644528e-03j]]"
-561.9754858568566j,"[[ 0.90123524+4.58076626e-03j -0.45631252-5.75870053e-08j]
 [-0.45801256-5.75868217e-08j  3.09876482+4.58078898e-03j]]"
-561.6058867211401j,"[[ 0.90120823+4.66893940e-03j -0.45634861-5.44687844e-08j]
 [-0.45804865-5.44688699e-08j  3.09879174+4.66893390e-03j]]"
-561.2362875854236j,"[[ 0.90110771+4.65378294e-03j -0.45634826-5.71071620e-08j]
 [-0.45804829-5.71074478e-08j  3.0988922 +4.65372867e-03j]]"
-560.8666884497072j,"[[ 0.9010903 +4.63711610e-03j -0.45633012-5.20665032e-08j]
 [-0.45803015-5.20668680e-08j  3.09890958+4.63699649e-03j]]"
-560.4970893139907j,"[[ 0.90112874+4.61818862e-03j -0.45632695-5.98973919e-08j]
 [-0.45802698-5.98977549e-08j  3.09887114+4.61800226e-03j]]"
-560.1274901782742j,"[[ 0.90113548+4.61292867e-03j -0.45634495-6.63941358e-08j]
 [-0.45804498-6.63944573e-08j  3.09886441+4.61274615e-03j]]"
-559.7578910425578j,"[[ 0.90116372+4.60177564e-03j -0.45635271-7.65089633e-08j]
 [-0.45805274-7.65092626e-08j  3.09883618+4.60153294e-03j]]"
-559.3882919068413j,"[[ 0.90124621+4.62394416e-03j -0.45632647-9.17333365e-08j]
 [-0.4580265 -9.17334642e-08j  3.09875375+4.62369858e-03j]]"
-559.018692771125j,"[[ 0.90127725+4.66623294e-03j -0.45632226-9.53497817e-08j]
 [-0.45802229-9.53497875e-08j  3.09872275+4.66599469e-03j]]"
-558.6490936354085j,"[[ 0.90123809+4.59672362e-03j -0.45634743-1.00958709e-07j]
 [-0.45804746-1.00958487e-07j  3.09876198+4.59640137e-03j]]"
-558.2794944996921j,"[[ 0.90125962+4.50828701e-03j -0.45633887-9.60954495e-08j]
 [-0.4580389 -9.60949963e-08j  3.09874053+4.50789977e-03j]]"
-557.9098953639757j,"[[ 0.90134619+4.48899652e-03j -0.45631619-1.00720110e-07j]
 [-0.45801622-1.00719530e-07j  3.098654  +4.48863516e-03j]]"
-557.5402962282592j,"[[ 0.90140219+4.43864320e-03j -0.45633786-1.15108145e-07j]
 [-0.45803789-1.15107320e-07j  3.09859808+4.43834313e-03j]]"
-557.1706970925427j,"[[ 0.90138739+4.38347841e-03j -0.45636025-1.11795664e-07j]
 [-0.45806028-1.11794650e-07j  3.09861294+4.38323391e-03j]]"
-556.8010979568263j,"[[ 0.90134847+4.37190531e-03j -0.45636231-1.07575334e-07j]
 [-0.45806234-1.07574241e-07j  3.09865188+4.37167545e-03j]]"
-556.4314988211098j,"[[ 0.90130627+4.31377318e-03j -0.45631325-1.05546110e-07j]
 [-0.45801328-1.05545045e-07j  3.09869408+4.31353754e-03j]]"
-556.0618996853933j,"[[ 0.90126496+4.32559952e-03j -0.45625491-1.07839534e-07j]
 [-0.45795493-1.07838641e-07j  3.09873534+4.32541599e-03j]]"
-555.6923005496769j,"[[ 0.9012607 +4.37995439e-03j -0.45627066-1.08874100e-07j]
 [-0.45797069-1.08873198e-07j  3.09873959+4.37983643e-03j]]"
-555.3227014139604j,"[[ 0.90121246+4.41362521e-03j -0.45628317-1.09786509e-07j]
 [-0.4579832 -1.09785649e-07j  3.09878783+4.41356290e-03j]]"
-554.953102278244j,"[[ 0.90119225+4.48105614e-03j -0.45626657-1.23673433e-07j]
 [-0.4579666 -1.23672736e-07j  3.09880798+4.48104490e-03j]]"
-554.5835031425277j,"[[ 0.90121382+4.57170486e-03j -0.45626217-1.35165981e-07j]
 [-0.4579622 -1.35165313e-07j  3.0987864 +4.57171011e-03j]]"
-554.2139040068112j,"[[ 0.90125128+4.65136036e-03j -0.45627943-1.32110673e-07j]
 [-0.45797946-1.32109795e-07j  3.098749  +4.65140459e-03j]]"
-553.8443048710948j,"[[ 0.90122726+4.67263544e-03j -0.45629123-1.16730044e-07j]
 [-0.45799126-1.16728929e-07j  3.0987731 +4.67273097e-03j]]"
-553.4747057353783j,"[[ 0.90119818+4.72828291e-03j -0.45628125-9.53833616e-08j]
 [-0.45798128-9.53823103e-08j  3.09880216+4.72837033e-03j]]"
-553.1051065996618j,"[[ 0.90118057+4.81580952e-03j -0.45627631-1.02044725e-07j]
 [-0.45797635-1.02043787e-07j  3.09881973+4.81586953e-03j]]"
-552.7355074639454j,"[[ 0.90122424+4.83106565e-03j -0.45628403-1.21140836e-07j]
 [-0.45798406-1.21139987e-07j  3.09877604+4.83109844e-03j]]"
-552.3659083282289j,"[[ 0.90122798+4.79846865e-03j -0.45629628-1.23566706e-07j]
 [-0.45799631-1.23565784e-07j  3.09877232+4.79848717e-03j]]"
-551.9963091925124j,"[[ 0.90119463+4.77636447e-03j -0.4563033 -1.22713475e-07j]
 [-0.45800333-1.22712509e-07j  3.09880568+4.77638635e-03j]]"
-551.626710056796j,"[[ 0.90110399+4.75972272e-03j -0.45632137-1.28811952e-07j]
 [-0.4580214 -1.28810830e-07j  3.09889638+4.75973055e-03j]]"
-551.2571109210795j,"[[ 0.90114733+4.76136129e-03j -0.45632901-1.40564935e-07j]
 [-0.45802905-1.40563814e-07j  3.09885304+4.76137286e-03j]]"
-550.8875117853631j,"[[ 0.9012274 +4.80401706e-03j -0.45635379-1.42506222e-07j]
 [-0.45805383-1.42505011e-07j  3.09877299+4.80405204e-03j]]"
-550.5179126496467j,"[[ 0.90133214+4.80663402e-03j -0.45636666-1.16006383e-07j]
 [-0.45806669-1.16005132e-07j  3.09866826+4.80667361e-03j]]"
-550.1483135139302j,"[[ 0.90130674+4.80989841e-03j -0.45636744-1.12305826e-07j]
 [-0.45806748-1.12304796e-07j  3.0986936 +4.80993208e-03j]]"
-549.7787143782139j,"[[ 0.90127702+4.78396571e-03j -0.45636378-1.13871873e-07j]
 [-0.45806382-1.13870877e-07j  3.0987233 +4.78398397e-03j]]"
-549.4091152424974j,"[[ 0.90122652+4.70095678e-03j -0.45632188-1.09338890e-07j]
 [-0.45802192-1.09338113e-07j  3.09877373+4.70092188e-03j]]"
-549.0395161067809j,"[[ 0.9012102 +4.73282005e-03j -0.45630555-1.25110124e-07j]
 [-0.45800558-1.25109438e-07j  3.09879002+4.73271891e-03j]]"
-548.6699169710645j,"[[ 0.9012392 +4.77006473e-03j -0.45632486-1.26052657e-07j]
 [-0.45802489-1.26051874e-07j  3.09876105+4.76996441e-03j]]"
-548.300317835348j,"[[ 0.90128535+4.83449563e-03j -0.45635437-1.21500141e-07j]
 [-0.45805441-1.21499288e-07j  3.09871493+4.83441551e-03j]]"
-547.9307186996315j,"[[ 0.90132332+4.86347046e-03j -0.45637769-1.41742424e-07j]
 [-0.45807772-1.41741756e-07j  3.09867689+4.86335712e-03j]]"
