iw_n,Sigma_iw_n
64.86464831823632j,"[[ 1.18207166-4.37062287e-02j -0.68016368-6.75537361e-09j]
 [-0.68041763-6.75564482e-09j  2.81792849-4.37062592e-02j]]"
65.23424745395276j,"[[ 1.18202763-4.33444157e-02j -0.68015165-4.38826215e-09j]
 [-0.68040558-4.38875916e-09j  2.81797253-4.33444466e-02j]]"
65.6038465896692j,"[[ 1.18208538-4.29178911e-02j -0.68014684-2.12446177e-09j]
 [-0.68040077-2.12506992e-09j  2.81791479-4.29179068e-02j]]"
65.97344572538566j,"[[ 1.18212329-4.25333325e-02j -0.68021662-2.78397033e-09j]
 [-0.68047054-2.78463985e-09j  2.81787686-4.25333362e-02j]]"
66.3430448611021j,"[[ 1.18213425-4.23038084e-02j -0.68027297-6.19361726e-09j]
 [-0.68052689-6.19436931e-09j  2.81786591-4.23038060e-02j]]"
66.71264399681854j,"[[ 1.18215889-4.21189120e-02j -0.68025926-9.21970146e-09j]
 [-0.68051318-9.22053752e-09j  2.81784127-4.21189059e-02j]]"
67.082243132535j,"[[ 1.18219984-4.19169006e-02j -0.68026238-1.00558941e-08j]
 [-0.68051629-1.00567799e-08j  2.81780032-4.19168938e-02j]]"
67.45184226825144j,"[[ 1.18216751-4.17129338e-02j -0.68035963-9.03532803e-09j]
 [-0.68061353-9.03617053e-09j  2.81783264-4.17129172e-02j]]"
67.8214414039679j,"[[ 1.1821328 -4.16008869e-02j -0.68044046-8.77445461e-09j]
 [-0.68069436-8.77515298e-09j  2.81786734-4.16008581e-02j]]"
68.19104053968434j,"[[ 1.18212808-4.14337392e-02j -0.68046811-1.22969231e-08j]
 [-0.680722  -1.22974131e-08j  2.81787205-4.14337135e-02j]]"
68.56063967540078j,"[[ 1.18212591-4.12542802e-02j -0.68051338-2.08424547e-08j]
 [-0.68076727-2.08428569e-08j  2.81787422-4.12542649e-02j]]"
68.93023881111722j,"[[ 1.18209739-4.10917012e-02j -0.68053079-2.63783235e-08j]
 [-0.68078468-2.63788076e-08j  2.81790276-4.10917070e-02j]]"
69.29983794683368j,"[[ 1.18204863-4.09607369e-02j -0.6805058 -2.83866773e-08j]
 [-0.68075969-2.83872058e-08j  2.81795153-4.09607512e-02j]]"
69.66943708255012j,"[[ 1.18202095-4.08517742e-02j -0.68045865-2.94360200e-08j]
 [-0.68071253-2.94365729e-08j  2.81797922-4.08517846e-02j]]"
70.03903621826656j,"[[ 1.18194457-4.06644671e-02j -0.6804381 -2.81148619e-08j]
 [-0.68069198-2.81153948e-08j  2.81805562-4.06644733e-02j]]"
70.408635353983j,"[[ 1.18190314-4.04209150e-02j -0.68042373-2.41161697e-08j]
 [-0.68067761-2.41166563e-08j  2.81809707-4.04209217e-02j]]"
70.77823448969946j,"[[ 1.18190121-4.01784710e-02j -0.68043474-1.98752171e-08j]
 [-0.68068862-1.98756610e-08j  2.81809899-4.01784758e-02j]]"
71.14783362541591j,"[[ 1.1818664 -3.98931327e-02j -0.68046204-1.67924959e-08j]
 [-0.68071591-1.67929087e-08j  2.81813379-3.98931283e-02j]]"
71.51743276113235j,"[[ 1.18184259-3.95977949e-02j -0.68047609-1.39126199e-08j]
 [-0.68072995-1.39129807e-08j  2.81815759-3.95977678e-02j]]"
71.8870318968488j,"[[ 1.18192947-3.93454518e-02j -0.68046759-8.69780389e-09j]
 [-0.68072144-8.69809713e-09j  2.81807069-3.93454126e-02j]]"
72.25663103256524j,"[[ 1.18208578-3.91123252e-02j -0.68048752-3.19534890e-09j]
 [-0.68074137-3.19557629e-09j  2.81791436-3.91122922e-02j]]"
72.6262301682817j,"[[ 1.18224284-3.89165285e-02j -0.68051283+5.65702671e-10j]
 [-0.68076667+5.65478244e-10j  2.81775728-3.89165124e-02j]]"
72.99582930399814j,"[[ 1.182361  -3.87394067e-02j -0.68054612+3.85422717e-09j]
 [-0.68079997+3.85394098e-09j  2.81763912-3.87394027e-02j]]"
73.36542843971458j,"[[ 1.18243368-3.85798206e-02j -0.68060491+1.05993803e-09j]
 [-0.68085875+1.05963815e-09j  2.81756644-3.85798269e-02j]]"
73.73502757543102j,"[[ 1.18244605-3.84707580e-02j -0.68063673-2.88115356e-09j]
 [-0.68089057-2.88143470e-09j  2.81755409-3.84707722e-02j]]"
74.10462671114747j,"[[ 1.18243169-3.83553398e-02j -0.68064132-3.26743906e-09j]
 [-0.68089515-3.26781815e-09j  2.81756846-3.83553580e-02j]]"
74.47422584686392j,"[[ 1.18234692-3.82482695e-02j -0.68068465-2.58995042e-09j]
 [-0.68093848-2.59055678e-09j  2.81765324-3.82482966e-02j]]"
74.84382498258036j,"[[ 1.18223064-3.81648371e-02j -0.68077691-1.09646383e-09j]
 [-0.68103074-1.09719129e-09j  2.81776953-3.81648740e-02j]]"
75.21342411829681j,"[[ 1.18209938-3.80817732e-02j -0.68079942-3.69582960e-09j]
 [-0.68105325-3.69660231e-09j  2.8179008 -3.80818073e-02j]]"
75.58302325401326j,"[[ 1.18195344-3.78759237e-02j -0.68074928-5.64791108e-09j]
 [-0.6810031 -5.64877622e-09j  2.81804675-3.78759552e-02j]]"
75.95262238972971j,"[[ 1.18195299-3.76058343e-02j -0.68074638-5.93082699e-09j]
 [-0.68100021-5.93177103e-09j  2.81804721-3.76058590e-02j]]"
76.32222152544615j,"[[ 1.18201571-3.73694808e-02j -0.6807957 -3.77855425e-09j]
 [-0.68104952-3.77953082e-09j  2.81798449-3.73694958e-02j]]"
76.6918206611626j,"[[ 1.18205644-3.72175438e-02j -0.68081259-9.54927721e-10j]
 [-0.68106641-9.55877650e-10j  2.81794375-3.72175473e-02j]]"
77.06141979687904j,"[[ 1.18206286-3.70745856e-02j -0.68081597-2.78349750e-10j]
 [-0.68106978-2.79246607e-10j  2.81793732-3.70745803e-02j]]"
77.43101893259549j,"[[ 1.18208838-3.69014060e-02j -0.68081137+4.26354294e-09j]
 [-0.68106518+4.26272816e-09j  2.8179118 -3.69013990e-02j]]"
77.80061806831193j,"[[ 1.18208054-3.67204518e-02j -0.68079314+1.34664031e-08j]
 [-0.68104694+1.34657079e-08j  2.81791962-3.67204389e-02j]]"
78.17021720402838j,"[[ 1.18198666-3.65852999e-02j -0.68077272+1.13394203e-08j]
 [-0.68102652+1.13388215e-08j  2.81801348-3.65852775e-02j]]"
78.53981633974482j,"[[ 1.18189515-3.64372734e-02j -0.68074572+7.52465714e-09j]
 [-0.68099952+7.52411653e-09j  2.81810499-3.64372462e-02j]]"
78.90941547546129j,"[[ 1.18181017-3.63053317e-02j -0.6807577 +1.08639418e-08j]
 [-0.6810115 +1.08634218e-08j  2.81818998-3.63053030e-02j]]"
79.27901461117773j,"[[ 1.18175329-3.62065319e-02j -0.6806977 +1.40854745e-08j]
 [-0.6809515 +1.40848830e-08j  2.81824688-3.62064989e-02j]]"
79.64861374689417j,"[[ 1.18165502-3.59926562e-02j -0.6806176 +1.73553368e-08j]
 [-0.68087139+1.73546928e-08j  2.81834516-3.59926135e-02j]]"
80.01821288261061j,"[[ 1.18161073-3.57486968e-02j -0.68060583+1.88311783e-08j]
 [-0.68085962+1.88304997e-08j  2.81838945-3.57486491e-02j]]"
80.38781201832705j,"[[ 1.1815857 -3.55292713e-02j -0.68056507+1.68474889e-08j]
 [-0.68081885+1.68468342e-08j  2.81841447-3.55292175e-02j]]"
80.75741115404351j,"[[ 1.18167237-3.53507113e-02j -0.68050455+1.52110567e-08j]
 [-0.68075833+1.52104106e-08j  2.81832779-3.53506525e-02j]]"
81.12701028975995j,"[[ 1.18180365-3.52074930e-02j -0.68045351+1.73412867e-08j]
 [-0.68070729+1.73405632e-08j  2.81819651-3.52074423e-02j]]"
81.4966094254764j,"[[ 1.18183779-3.50759472e-02j -0.68041043+2.41746875e-08j]
 [-0.68066421+2.41739392e-08j  2.81816237-3.50759064e-02j]]"
81.86620856119283j,"[[ 1.18183139-3.48824316e-02j -0.68035777+3.09073139e-08j]
 [-0.68061155+3.09066054e-08j  2.81816876-3.48823969e-02j]]"
82.23580769690929j,"[[ 1.1818282 -3.45909721e-02j -0.68031106+3.69138962e-08j]
 [-0.68056483+3.69132446e-08j  2.81817194-3.45909356e-02j]]"
82.60540683262573j,"[[ 1.1818031 -3.43337634e-02j -0.68030459+3.98153801e-08j]
 [-0.68055835+3.98147986e-08j  2.81819701-3.43337266e-02j]]"
82.97500596834219j,"[[ 1.18179707-3.41033440e-02j -0.68032685+3.79764741e-08j]
 [-0.68058061+3.79758823e-08j  2.81820304-3.41033126e-02j]]"
83.34460510405863j,"[[ 1.18185958-3.39068616e-02j -0.68033587+3.46771939e-08j]
 [-0.68058963+3.46765957e-08j  2.81814054-3.39068361e-02j]]"
83.71420423977509j,"[[ 1.18190104-3.37243250e-02j -0.68034258+3.27171611e-08j]
 [-0.68059633+3.27165515e-08j  2.81809909-3.37242901e-02j]]"
84.08380337549153j,"[[ 1.18184603-3.35099617e-02j -0.68037357+3.07379054e-08j]
 [-0.68062733+3.07372958e-08j  2.81815411-3.35099230e-02j]]"
84.45340251120797j,"[[ 1.18182914-3.32687836e-02j -0.68043428+2.25136959e-08j]
 [-0.68068803+2.25131444e-08j  2.81817098-3.32687429e-02j]]"
84.82300164692441j,"[[ 1.18184046-3.31049219e-02j -0.68047986+1.41882715e-08j]
 [-0.68073361+1.41877881e-08j  2.81815966-3.31048856e-02j]]"
85.19260078264085j,"[[ 1.18184939-3.30364956e-02j -0.68047864+1.13184926e-08j]
 [-0.68073238+1.13180167e-08j  2.81815074-3.30364676e-02j]]"
85.56219991835731j,"[[ 1.18185543-3.29036476e-02j -0.68045572+1.49802781e-08j]
 [-0.68070946+1.49798339e-08j  2.8181447 -3.29036339e-02j]]"
85.93179905407375j,"[[ 1.18190089-3.27178739e-02j -0.68044759+2.20844970e-08j]
 [-0.68070133+2.20841659e-08j  2.81809922-3.27178759e-02j]]"
86.30139818979019j,"[[ 1.18197953-3.25485251e-02j -0.68045359+2.52576648e-08j]
 [-0.68070733+2.52573952e-08j  2.81802056-3.25485483e-02j]]"
86.67099732550663j,"[[ 1.18207744-3.24498269e-02j -0.68045344+2.29641682e-08j]
 [-0.68070718+2.29639719e-08j  2.81792264-3.24498696e-02j]]"
87.0405964612231j,"[[ 1.18211128-3.23452131e-02j -0.68045925+2.07830114e-08j]
 [-0.68071299+2.07828935e-08j  2.81788879-3.23452636e-02j]]"
87.41019559693954j,"[[ 1.18205601-3.22488339e-02j -0.6804574 +2.11420597e-08j]
 [-0.68071114+2.11420138e-08j  2.81794405-3.22488704e-02j]]"
87.77979473265599j,"[[ 1.18203488-3.21163628e-02j -0.68041876+2.15650772e-08j]
 [-0.68067249+2.15651318e-08j  2.81796519-3.21163717e-02j]]"
88.14939386837243j,"[[ 1.18205622-3.19087538e-02j -0.68034221+1.89283169e-08j]
 [-0.68059594+1.89284972e-08j  2.81794382-3.19087353e-02j]]"
88.51899300408888j,"[[ 1.18209791-3.16783207e-02j -0.68030999+1.52169574e-08j]
 [-0.68056372+1.52171438e-08j  2.81790213-3.16782930e-02j]]"
88.88859213980533j,"[[ 1.18210395-3.14284092e-02j -0.68036913+1.06452837e-08j]
 [-0.68062285+1.06453843e-08j  2.8178961 -3.14283888e-02j]]"
89.25819127552177j,"[[ 1.18211547-3.12590257e-02j -0.68042108+2.38573178e-09j]
 [-0.68067479+2.38567079e-09j  2.81788461-3.12589980e-02j]]"
89.62779041123821j,"[[ 1.18214495-3.11121096e-02j -0.68044338-5.23746589e-09j]
 [-0.68069709-5.23769440e-09j  2.81785515-3.11120618e-02j]]"
89.99738954695465j,"[[ 1.18217534-3.10134181e-02j -0.68048958-1.43883039e-08j]
 [-0.6807433 -1.43885655e-08j  2.81782475-3.10133652e-02j]]"
90.3669886826711j,"[[ 1.18225236-3.09891801e-02j -0.68053858-2.43774633e-08j]
 [-0.68079229-2.43777278e-08j  2.81774773-3.09891442e-02j]]"
90.73658781838756j,"[[ 1.1823438 -3.09960281e-02j -0.68056201-3.09751697e-08j]
 [-0.68081572-3.09755379e-08j  2.8176563 -3.09960272e-02j]]"
91.106186954104j,"[[ 1.18239841-3.09656885e-02j -0.68056071-3.46865683e-08j]
 [-0.68081442-3.46870424e-08j  2.8176017 -3.09657132e-02j]]"
91.47578608982045j,"[[ 1.18239656-3.08267626e-02j -0.68051541-3.96391677e-08j]
 [-0.68076911-3.96396982e-08j  2.81760356-3.08267978e-02j]]"
91.8453852255369j,"[[ 1.18243442-3.07071961e-02j -0.68045673-4.14461983e-08j]
 [-0.68071044-4.14467873e-08j  2.8175657 -3.07072353e-02j]]"
92.21498436125334j,"[[ 1.18245108-3.06193725e-02j -0.68043052-3.45494939e-08j]
 [-0.68068422-3.45501833e-08j  2.81754904-3.06194269e-02j]]"
92.58458349696978j,"[[ 1.18240823-3.05418299e-02j -0.6804465 -2.47053803e-08j]
 [-0.6807002 -2.47061702e-08j  2.81759191-3.05419001e-02j]]"
92.95418263268623j,"[[ 1.18234123-3.04076806e-02j -0.68050124-1.62365680e-08j]
 [-0.68075494-1.62373764e-08j  2.81765894-3.04077505e-02j]]"
93.32378176840268j,"[[ 1.18223649-3.02046597e-02j -0.68056978-9.10075166e-09j]
 [-0.68082348-9.10153838e-09j  2.81776369-3.02047032e-02j]]"
93.69338090411912j,"[[ 1.18217963-3.00289834e-02j -0.68062517-3.14421647e-09j]
 [-0.68087887-3.14502107e-09j  2.81782056-3.00289844e-02j]]"
94.06298003983557j,"[[ 1.18219342-2.99224921e-02j -0.68067337-3.41200515e-09j]
 [-0.68092707-3.41275628e-09j  2.81780675-2.99224473e-02j]]"
94.43257917555201j,"[[ 1.18219303-2.98233198e-02j -0.68077049-5.50655518e-09j]
 [-0.68102419-5.50719089e-09j  2.81780712-2.98232547e-02j]]"
94.80217831126846j,"[[ 1.18219794-2.97220086e-02j -0.68087259-5.07349867e-09j]
 [-0.68112628-5.07382987e-09j  2.81780217-2.97219499e-02j]]"
95.17177744698492j,"[[ 1.18220363-2.96580289e-02j -0.68092633-8.31858790e-09j]
 [-0.68118002-8.31862479e-09j  2.81779645-2.96579819e-02j]]"
95.54137658270136j,"[[ 1.18219672-2.96261586e-02j -0.68090616-1.44132335e-08j]
 [-0.68115985-1.44130687e-08j  2.81780335-2.96261258e-02j]]"
95.9109757184178j,"[[ 1.18217275-2.96090373e-02j -0.68088141-1.77805317e-08j]
 [-0.6811351 -1.77803476e-08j  2.81782732-2.96090189e-02j]]"
96.28057485413424j,"[[ 1.18209622-2.95417136e-02j -0.68085236-2.14539859e-08j]
 [-0.68110605-2.14539175e-08j  2.81790385-2.95417018e-02j]]"
96.6501739898507j,"[[ 1.18200131-2.93900475e-02j -0.68084275-2.63008873e-08j]
 [-0.68109644-2.63009670e-08j  2.81799877-2.93900365e-02j]]"
97.01977312556714j,"[[ 1.18198738-2.92504587e-02j -0.68086381-2.46507984e-08j]
 [-0.6811175 -2.46509506e-08j  2.8180127 -2.92504387e-02j]]"
97.38937226128358j,"[[ 1.18205802-2.91217189e-02j -0.68084918-2.36933546e-08j]
 [-0.68110287-2.36936374e-08j  2.81794204-2.91216824e-02j]]"
97.75897139700002j,"[[ 1.18210852-2.89657321e-02j -0.68083972-2.40239136e-08j]
 [-0.6810934 -2.40244270e-08j  2.81789155-2.89656876e-02j]]"
98.12857053271648j,"[[ 1.18205362-2.88406145e-02j -0.68084451-2.56973954e-08j]
 [-0.68109819-2.56979779e-08j  2.81794646-2.88405692e-02j]]"
98.49816966843292j,"[[ 1.1819366 -2.87219230e-02j -0.68083237-2.93612856e-08j]
 [-0.68108605-2.93617933e-08j  2.81806347-2.87218970e-02j]]"
98.86776880414938j,"[[ 1.18190014-2.85772692e-02j -0.68081907-3.46197840e-08j]
 [-0.68107275-3.46202131e-08j  2.81809995-2.85772648e-02j]]"
99.23736793986582j,"[[ 1.18194198-2.84552296e-02j -0.68076755-3.98833121e-08j]
 [-0.68102122-3.98836957e-08j  2.81805815-2.84552473e-02j]]"
99.60696707558226j,"[[ 1.18204108-2.83420507e-02j -0.68071372-3.41263603e-08j]
 [-0.68096739-3.41267596e-08j  2.81795909-2.83420935e-02j]]"
99.97656621129872j,"[[ 1.18218611-2.82360072e-02j -0.68067083-2.43435994e-08j]
 [-0.6809245 -2.43439939e-08j  2.81781407-2.82360859e-02j]]"
100.34616534701516j,"[[ 1.18229418-2.81296490e-02j -0.68065248-1.99188090e-08j]
 [-0.68090615-1.99192066e-08j  2.81770602-2.81297476e-02j]]"
100.7157644827316j,"[[ 1.18232877-2.80373572e-02j -0.68064729-1.76020579e-08j]
 [-0.68090095-1.76024236e-08j  2.81767142-2.80374412e-02j]]"
101.08536361844804j,"[[ 1.18227772-2.80208689e-02j -0.68064569-1.32049998e-08j]
 [-0.68089936-1.32052846e-08j  2.81772248-2.80209216e-02j]]"
101.4549627541645j,"[[ 1.18215939-2.80041787e-02j -0.68066821-9.84987849e-09j]
 [-0.68092187-9.85009292e-09j  2.81784079-2.80042115e-02j]]"
101.82456188988094j,"[[ 1.18206681-2.79972075e-02j -0.68071346-9.15879432e-09j]
 [-0.68096712-9.15895117e-09j  2.81793334-2.79972253e-02j]]"
102.19416102559738j,"[[ 1.18207383-2.79638604e-02j -0.6807318 -1.07223049e-08j]
 [-0.68098546-1.07224291e-08j  2.81792629-2.79638571e-02j]]"
102.56376016131384j,"[[ 1.18209826-2.79079826e-02j -0.68072304-2.23412712e-08j]
 [-0.6809767 -2.23413293e-08j  2.81790184-2.79079526e-02j]]"
102.93335929703028j,"[[ 1.18209374-2.78048034e-02j -0.68067915-3.18976025e-08j]
 [-0.68093281-3.18977096e-08j  2.81790637-2.78047706e-02j]]"
103.30295843274673j,"[[ 1.18208642-2.76866754e-02j -0.68065837-2.96247313e-08j]
 [-0.68091202-2.96249537e-08j  2.8179137 -2.76866600e-02j]]"
103.67255756846318j,"[[ 1.18211002-2.76580055e-02j -0.6806739 -2.93481261e-08j]
 [-0.68092755-2.93484472e-08j  2.81789009-2.76580134e-02j]]"
104.04215670417962j,"[[ 1.18208408-2.76093242e-02j -0.68062582-3.17108793e-08j]
 [-0.68087947-3.17112399e-08j  2.81791602-2.76093465e-02j]]"
104.41175583989606j,"[[ 1.1820346 -2.74969723e-02j -0.68055196-3.86267337e-08j]
 [-0.68080561-3.86271125e-08j  2.81796551-2.74970078e-02j]]"
104.78135497561252j,"[[ 1.18198804-2.74265423e-02j -0.68047954-4.28687779e-08j]
 [-0.6807332 -4.28692710e-08j  2.8180121 -2.74265812e-02j]]"
105.15095411132896j,"[[ 1.18195108-2.72791545e-02j -0.68041458-4.06658735e-08j]
 [-0.68066823-4.06664749e-08j  2.81804909-2.72792006e-02j]]"
105.5205532470454j,"[[ 1.18191669-2.71148850e-02j -0.68040252-3.95213045e-08j]
 [-0.68065618-3.95219561e-08j  2.81808348-2.71149430e-02j]]"
105.89015238276184j,"[[ 1.1818068 -2.70280863e-02j -0.68042055-4.28466589e-08j]
 [-0.6806742 -4.28473302e-08j  2.81819339-2.70281504e-02j]]"
106.2597515184783j,"[[ 1.18170251-2.69897538e-02j -0.68043454-4.40845860e-08j]
 [-0.68068819-4.40852252e-08j  2.8182977 -2.69898184e-02j]]"
106.62935065419475j,"[[ 1.18171462-2.69054220e-02j -0.68044255-4.13798979e-08j]
 [-0.6806962 -4.13804758e-08j  2.81828561-2.69054832e-02j]]"
106.9989497899112j,"[[ 1.18182595-2.68699938e-02j -0.68043068-3.39589315e-08j]
 [-0.68068433-3.39594730e-08j  2.8181743 -2.68700494e-02j]]"
107.36854892562764j,"[[ 1.18196035-2.68668484e-02j -0.68039501-3.20811333e-08j]
 [-0.68064866-3.20815482e-08j  2.81803987-2.68668791e-02j]]"
107.73814806134408j,"[[ 1.18204148-2.67838733e-02j -0.68036126-3.71989304e-08j]
 [-0.68061491-3.71991957e-08j  2.81795871-2.67838614e-02j]]"
108.10774719706053j,"[[ 1.182048  -2.66552355e-02j -0.68034623-3.64803124e-08j]
 [-0.68059988-3.64805092e-08j  2.81795218-2.66552006e-02j]]"
108.47734633277697j,"[[ 1.18206886-2.65196682e-02j -0.68032666-3.38247335e-08j]
 [-0.6805803 -3.38249740e-08j  2.81793133-2.65196417e-02j]]"
108.84694546849342j,"[[ 1.18202764-2.64155944e-02j -0.68032487-2.97434962e-08j]
 [-0.68057851-2.97439286e-08j  2.81797257-2.64155781e-02j]]"
109.21654460420986j,"[[ 1.18193541-2.63718474e-02j -0.68034258-2.16502941e-08j]
 [-0.68059622-2.16508302e-08j  2.81806479-2.63718166e-02j]]"
109.58614373992631j,"[[ 1.18186993-2.62492322e-02j -0.68032548-1.25737333e-08j]
 [-0.68057912-1.25742384e-08j  2.81813026-2.62491728e-02j]]"
109.95574287564276j,"[[ 1.18184442-2.60831190e-02j -0.68026185-5.16622973e-09j]
 [-0.68051549-5.16659842e-09j  2.81815578-2.60830597e-02j]]"
110.3253420113592j,"[[ 1.18189554-2.58773509e-02j -0.68022413+1.37839144e-10j]
 [-0.68047777+1.37561026e-10j  2.81810465-2.58773134e-02j]]"
110.69494114707565j,"[[ 1.18192804-2.56956304e-02j -0.6802821 +7.75529618e-09j]
 [-0.68053573+7.75506843e-09j  2.81807213-2.56956136e-02j]]"
111.06454028279211j,"[[ 1.18200993-2.55947370e-02j -0.68037893+7.59991522e-09j]
 [-0.68063256+7.59965284e-09j  2.81799023-2.55947116e-02j]]"
111.43413941850855j,"[[ 1.1820452 -2.56033077e-02j -0.68044111+6.00575866e-09j]
 [-0.68069474+6.00548444e-09j  2.81795495-2.56032505e-02j]]"
111.80373855422499j,"[[ 1.18200001-2.56329655e-02j -0.68047785+1.43824051e-08j]
 [-0.68073148+1.43821510e-08j  2.81800015-2.56328847e-02j]]"
112.17333768994143j,"[[ 1.18193056-2.55733233e-02j -0.68053336+2.12542302e-08j]
 [-0.680787  +2.12541410e-08j  2.81806956-2.55732691e-02j]]"
112.54293682565788j,"[[ 1.18195022-2.55538567e-02j -0.68052188+1.70844884e-08j]
 [-0.68077552+1.70845379e-08j  2.81804987-2.55538391e-02j]]"
112.91253596137433j,"[[ 1.18197002-2.54921082e-02j -0.68047356+1.14857597e-08j]
 [-0.68072719+1.14858394e-08j  2.81803005-2.54921085e-02j]]"
113.28213509709077j,"[[ 1.1819081 -2.54403807e-02j -0.68045697+1.24579423e-08j]
 [-0.6807106 +1.24580527e-08j  2.81809198-2.54403714e-02j]]"
113.65173423280721j,"[[ 1.18186922-2.53429703e-02j -0.68043983+1.58435046e-08j]
 [-0.68069346+1.58437118e-08j  2.81813085-2.53429617e-02j]]"
114.02133336852366j,"[[ 1.1818616 -2.51676131e-02j -0.6805005 +1.01843190e-08j]
 [-0.68075413+1.01846003e-08j  2.81813846-2.51676273e-02j]]"
114.39093250424013j,"[[ 1.181885  -2.50959735e-02j -0.68057386+4.31450685e-09j]
 [-0.68082748+4.31475509e-09j  2.81811506-2.50960206e-02j]]"
114.76053163995657j,"[[ 1.18184926-2.50534653e-02j -0.68056341+6.64266919e-09j]
 [-0.68081704+6.64275576e-09j  2.81815084-2.50535154e-02j]]"
115.13013077567301j,"[[ 1.18182096-2.49404429e-02j -0.68057338+1.57087856e-08j]
 [-0.680827  +1.57087015e-08j  2.81817918-2.49404828e-02j]]"
115.49972991138945j,"[[ 1.18183085-2.48843124e-02j -0.68060876+2.99133014e-08j]
 [-0.68086239+2.99131568e-08j  2.81816932-2.48843544e-02j]]"
115.86932904710591j,"[[ 1.18179812-2.48677649e-02j -0.6806275 +4.03206551e-08j]
 [-0.68088112+4.03205162e-08j  2.81820204-2.48678195e-02j]]"
116.23892818282235j,"[[ 1.18177941-2.47883116e-02j -0.6806333 +4.03445168e-08j]
 [-0.68088692+4.03443482e-08j  2.81822072-2.47883564e-02j]]"
116.60852731853879j,"[[ 1.18177642-2.46949510e-02j -0.68066303+3.77225059e-08j]
 [-0.68091665+3.77223334e-08j  2.8182237 -2.46949787e-02j]]"
116.97812645425523j,"[[ 1.18171791-2.46275219e-02j -0.68069426+3.46040357e-08j]
 [-0.68094787+3.46039352e-08j  2.8182822 -2.46275274e-02j]]"
117.34772558997167j,"[[ 1.18160012-2.45365711e-02j -0.68068508+3.12672953e-08j]
 [-0.68093869+3.12672931e-08j  2.81839999-2.45365619e-02j]]"
117.71732472568813j,"[[ 1.18149473-2.44035183e-02j -0.68062622+3.14503751e-08j]
 [-0.68087984+3.14505083e-08j  2.81850536-2.44035080e-02j]]"
118.08692386140457j,"[[ 1.18149767-2.42655091e-02j -0.6805777 +3.31033059e-08j]
 [-0.68083132+3.31035005e-08j  2.81850242-2.42654896e-02j]]"
118.45652299712103j,"[[ 1.18162535-2.41130864e-02j -0.68051333+3.26476500e-08j]
 [-0.68076694+3.26477992e-08j  2.81837477-2.41130617e-02j]]"
118.82612213283747j,"[[ 1.1817699 -2.40016354e-02j -0.68047126+2.74359001e-08j]
 [-0.68072487+2.74359522e-08j  2.81823026-2.40016112e-02j]]"
119.19572126855392j,"[[ 1.18181466-2.39926508e-02j -0.6804606 +3.03038384e-08j]
 [-0.68071421+3.03038551e-08j  2.81818554-2.39926137e-02j]]"
119.56532040427037j,"[[ 1.18176995-2.39720794e-02j -0.68044771+3.83564522e-08j]
 [-0.68070132+3.83565208e-08j  2.81823024-2.39720225e-02j]]"
119.93491953998681j,"[[ 1.18168051-2.38911049e-02j -0.68046207+3.57980384e-08j]
 [-0.68071568+3.57981700e-08j  2.81831963-2.38910210e-02j]]"
120.30451867570325j,"[[ 1.181657  -2.38606495e-02j -0.68047424+2.89063168e-08j]
 [-0.68072785+2.89064323e-08j  2.81834311-2.38605513e-02j]]"
120.6741178114197j,"[[ 1.18160666-2.38293734e-02j -0.68040751+2.34446085e-08j]
 [-0.68066112+2.34447336e-08j  2.81839342-2.38292827e-02j]]"
121.04371694713615j,"[[ 1.18151589-2.36872088e-02j -0.68033218+2.01393470e-08j]
 [-0.68058579+2.01395204e-08j  2.81848418-2.36871557e-02j]]"
121.4133160828526j,"[[ 1.18148307-2.35049424e-02j -0.68034221+2.28492765e-08j]
 [-0.68059581+2.28495694e-08j  2.81851696-2.35049198e-02j]]"
121.78291521856903j,"[[ 1.18150785-2.34235293e-02j -0.68037713+1.87766716e-08j]
 [-0.68063074+1.87770464e-08j  2.81849213-2.34235251e-02j]]"
122.15251435428549j,"[[ 1.18151849-2.33843406e-02j -0.68039752-9.95414308e-12j]
 [-0.68065112-9.61525893e-12j  2.81848148-2.33843510e-02j]]"
122.52211349000193j,"[[ 1.1815316 -2.33588718e-02j -0.68038322-1.18600493e-08j]
 [-0.68063682-1.18598022e-08j  2.81846839-2.33589055e-02j]]"
122.89171262571838j,"[[ 1.18154714-2.32296101e-02j -0.68035035-1.06677455e-08j]
 [-0.68060395-1.06675069e-08j  2.81845286-2.32296536e-02j]]"
123.26131176143481j,"[[ 1.18162361-2.31145580e-02j -0.68035775-1.35342073e-08j]
 [-0.68061135-1.35340308e-08j  2.8183764 -2.31145974e-02j]]"
123.63091089715127j,"[[ 1.18172375-2.30168899e-02j -0.68037253-2.22953441e-08j]
 [-0.68062613-2.22952649e-08j  2.8182763 -2.30169193e-02j]]"
124.00051003286771j,"[[ 1.18178897-2.29211159e-02j -0.68037919-2.67572163e-08j]
 [-0.68063279-2.67573125e-08j  2.81821112-2.29211365e-02j]]"
124.37010916858416j,"[[ 1.18182324-2.28304179e-02j -0.68044194-2.55766879e-08j]
 [-0.68069554-2.55769331e-08j  2.81817689-2.28304262e-02j]]"
124.73970830430062j,"[[ 1.18184871-2.28321111e-02j -0.68052053-2.03332289e-08j]
 [-0.68077413-2.03335468e-08j  2.81815145-2.28321029e-02j]]"
