iw_n,Sigma_iw_n
-618.5241536214728j,"[[ 0.67044234+3.31727028e-03j -0.24453765+8.21571350e-06j]
 [-0.24469953+8.20226515e-06j  3.37271185+3.12185379e-03j]]"
-618.1545544857563j,"[[ 0.67045735+3.29107061e-03j -0.24453632+2.57807230e-05j]
 [-0.2446982 +2.57672702e-05j  3.3726538 +3.10313624e-03j]]"
-617.7849553500399j,"[[ 0.67037916+3.29119949e-03j -0.24453756-3.20961617e-06j]
 [-0.24469944-3.22305639e-06j  3.37275917+3.08473363e-03j]]"
-617.4153562143234j,"[[ 0.67040318+3.35646899e-03j -0.24452206+6.50658733e-05j]
 [-0.24468394+6.50524358e-05j  3.37270859+3.15552253e-03j]]"
-617.045757078607j,"[[ 0.67043886+3.38712497e-03j -0.24451878+2.90487802e-05j]
 [-0.24468066+2.90353454e-05j  3.37264146+3.16855258e-03j]]"
-616.6761579428905j,"[[ 0.6704239 +3.48717301e-03j -0.24452967+1.83282317e-05j]
 [-0.24469155+1.83148051e-05j  3.37266288+3.28850804e-03j]]"
-616.306558807174j,"[[ 0.67043911+3.57581234e-03j -0.2445419 -4.00278702e-05j]
 [-0.24470378-4.00412870e-05j  3.3726747 +3.37768148e-03j]]"
-615.9369596714578j,"[[ 0.67057354+3.55880773e-03j -0.24455986+1.42901526e-05j]
 [-0.24472174+1.42767313e-05j  3.37251411+3.34978912e-03j]]"
-615.5673605357413j,"[[ 0.67053274+3.58093702e-03j -0.24456209+2.75631574e-05j]
 [-0.24472397+2.75497519e-05j  3.37258645+3.41045278e-03j]]"
-615.1977614000248j,"[[ 0.67058382+3.62046507e-03j -0.24456629+2.15326587e-05j]
 [-0.24472817+2.15192693e-05j  3.37256263+3.46911812e-03j]]"
-614.8281622643084j,"[[ 0.6706752 +3.52946171e-03j -0.24457997-3.05612647e-05j]
 [-0.24474185-3.05746444e-05j  3.37249329+3.32948450e-03j]]"
-614.4585631285919j,"[[ 0.67070489+3.41089855e-03j -0.24459659-2.26183544e-06j]
 [-0.24475847-2.27521662e-06j  3.37245175+3.24923834e-03j]]"
-614.0889639928754j,"[[ 0.67064094+3.33575824e-03j -0.24458824+2.70309869e-05j]
 [-0.24475012+2.70176172e-05j  3.37253221+3.15864919e-03j]]"
-613.719364857159j,"[[ 0.67063247+3.30613165e-03j -0.24457364+4.33581102e-05j]
 [-0.24473552+4.33447461e-05j  3.37252003+3.11382784e-03j]]"
-613.3497657214425j,"[[ 0.67063007+3.21983016e-03j -0.24455962+3.35591609e-05j]
 [-0.2447215 +3.35457988e-05j  3.37249355+2.99369108e-03j]]"
-612.980166585726j,"[[ 0.67063773+3.31509946e-03j -0.24454756+3.02969940e-05j]
 [-0.24470944+3.02836360e-05j  3.3724679 +3.13373010e-03j]]"
-612.6105674500096j,"[[ 0.67063427+3.30550686e-03j -0.24453933+3.54282539e-05j]
 [-0.24470121+3.54149104e-05j  3.3724904 +3.12675343e-03j]]"
-612.2409683142932j,"[[ 0.67064519+3.30898048e-03j -0.24451854+1.65422761e-05j]
 [-0.24468042+1.65289416e-05j  3.37247597+3.07492753e-03j]]"
-611.8713691785769j,"[[ 0.67075756+3.39136762e-03j -0.24453074-3.98639210e-05j]
 [-0.24469262-3.98772638e-05j  3.3723243 +3.18809794e-03j]]"
-611.5017700428604j,"[[ 0.67074116+3.35330106e-03j -0.24454127+2.34029669e-05j]
 [-0.24470315+2.33896386e-05j  3.37238312+3.18581636e-03j]]"
-611.1321709071439j,"[[ 0.67070373+3.25489122e-03j -0.24454178+3.81617066e-05j]
 [-0.24470365+3.81483901e-05j  3.37243117+3.05828848e-03j]]"
-610.7625717714275j,"[[ 0.67068362+3.28876451e-03j -0.24452591+2.97682629e-05j]
 [-0.24468779+2.97549529e-05j  3.37244024+3.12177367e-03j]]"
-610.392972635711j,"[[ 0.6706941 +3.30236657e-03j -0.24451697+1.32398871e-05j]
 [-0.24467884+1.32265843e-05j  3.37242961+3.15943853e-03j]]"
-610.0233734999945j,"[[ 0.67057341+3.22475045e-03j -0.24452305+2.91575593e-05j]
 [-0.24468493+2.91442704e-05j  3.37257801+3.09307508e-03j]]"
-609.6537743642781j,"[[ 0.67049625+3.26905980e-03j -0.2445358 -2.78339539e-06j]
 [-0.24469768-2.79667568e-06j  3.37266896+3.10927915e-03j]]"
-609.2841752285616j,"[[ 0.67051503+3.26568979e-03j -0.24453959+2.49029585e-05j]
 [-0.24470147+2.48896807e-05j  3.37264088+3.06908046e-03j]]"
-608.9145760928451j,"[[ 0.67058625+3.27922858e-03j -0.24454742+1.96464268e-05j]
 [-0.2447093 +1.96331496e-05j  3.37254618+3.07089905e-03j]]"
-608.5449769571287j,"[[ 0.67061841+3.25160581e-03j -0.24454938+3.69606954e-05j]
 [-0.24471126+3.69474231e-05j  3.37249944+3.04924530e-03j]]"
-608.1753778214123j,"[[ 0.67063292+3.25978467e-03j -0.2445457 +2.40657505e-05j]
 [-0.24470758+2.40524813e-05j  3.37246361+3.09381043e-03j]]"
-607.8057786856959j,"[[ 0.67057358+3.31111954e-03j -0.24455133-3.90446021e-05j]
 [-0.2447132 -3.90578529e-05j  3.37257886+3.17836755e-03j]]"
-607.4361795499794j,"[[ 0.67056858+3.21554058e-03j -0.24454967+3.24492841e-05j]
 [-0.24471155+3.24360415e-05j  3.37259542+3.07407504e-03j]]"
-607.066580414263j,"[[ 0.6704503 +3.11411999e-03j -0.24457925+2.48421154e-05j]
 [-0.24474112+2.48288905e-05j  3.37275178+2.93105790e-03j]]"
-606.6969812785466j,"[[ 0.67047165+3.10703832e-03j -0.24455954+6.02792555e-06j]
 [-0.24472142+6.01469613e-06j  3.37268214+2.91138170e-03j]]"
-606.3273821428301j,"[[ 0.67043028+3.10709434e-03j -0.2445758 +1.61965541e-05j]
 [-0.24473768+1.61833324e-05j  3.37273369+2.93064162e-03j]]"
-605.9577830071136j,"[[ 0.67040524+3.09665856e-03j -0.2445682 -1.30614237e-05j]
 [-0.24473008-1.30746449e-05j  3.37274183+2.91487525e-03j]]"
-605.5881838713972j,"[[ 0.67037291+3.00538031e-03j -0.24455616+4.61877833e-05j]
 [-0.24471804+4.61745690e-05j  3.37277216+2.79081414e-03j]]"
-605.2185847356807j,"[[ 0.67030249+2.98244331e-03j -0.24453938+5.85219967e-05j]
 [-0.24470126+5.85087926e-05j  3.37283789+2.75397428e-03j]]"
-604.8489855999642j,"[[ 0.67033525+3.08197535e-03j -0.24454174+3.89654339e-05j]
 [-0.24470362+3.89522266e-05j  3.37275577+2.83087592e-03j]]"
-604.4793864642479j,"[[ 0.67038293+3.22669660e-03j -0.24454211-1.58827032e-05j]
 [-0.24470399-1.58959024e-05j  3.37271661+3.01931206e-03j]]"
-604.1097873285314j,"[[ 0.67045045+3.12903013e-03j -0.24454172+3.66737546e-05j]
 [-0.2447036 +3.66605613e-05j  3.37264915+2.88418099e-03j]]"
-603.740188192815j,"[[ 0.67043802+3.17675119e-03j -0.24453733+5.67150121e-06j]
 [-0.24469921+5.65831627e-06j  3.37266398+2.97388949e-03j]]"
-603.3705890570985j,"[[ 0.67041935+3.18132734e-03j -0.24454045+1.42544008e-06j]
 [-0.24470233+1.41226771e-06j  3.37270911+2.96459953e-03j]]"
-603.000989921382j,"[[ 0.67045883+3.18725244e-03j -0.24453725+2.89486900e-05j]
 [-0.24469913+2.89355211e-05j  3.37265801+2.99730378e-03j]]"
-602.6313907856656j,"[[ 0.67028192+3.13050023e-03j -0.24453254+3.37890544e-05j]
 [-0.24469442+3.37759041e-05j  3.37287136+2.90601939e-03j]]"
-602.2617916499491j,"[[ 0.6702915 +3.24858502e-03j -0.24451325+3.49285832e-05j]
 [-0.24467513+3.49154312e-05j  3.37281521+3.04653999e-03j]]"
-601.8921925142326j,"[[ 0.67029403+3.38629812e-03j -0.24450773-9.94389403e-06j]
 [-0.24466961-9.95703283e-06j  3.37283714+3.20579691e-03j]]"
-601.5225933785163j,"[[ 0.67032613+3.39103303e-03j -0.2445234 +1.77416425e-05j]
 [-0.24468528+1.77285126e-05j  3.3728228 +3.17665649e-03j]]"
-601.1529942427998j,"[[ 0.67042313+3.42814757e-03j -0.2445234 +1.55544349e-05j]
 [-0.24468528+1.55413089e-05j  3.37271556+3.22612869e-03j]]"
-600.7833951070834j,"[[ 0.67045632+3.37476474e-03j -0.24453857+1.85877020e-05j]
 [-0.24470045+1.85745845e-05j  3.37269382+3.17521170e-03j]]"
-600.413795971367j,"[[ 0.67041309+3.36132525e-03j -0.24452547+8.00240762e-06j]
 [-0.24468735+7.98930359e-06j  3.37275643+3.14212984e-03j]]"
-600.0441968356505j,"[[ 0.67052955+3.28306345e-03j -0.24452753+3.31477969e-05j]
 [-0.24468941+3.31346839e-05j  3.37257952+3.06108620e-03j]]"
-599.6745976999341j,"[[ 0.67042148+3.32204761e-03j -0.24454842-1.93755530e-05j]
 [-0.2447103 -1.93886509e-05j  3.37272659+3.13649305e-03j]]"
-599.3049985642176j,"[[ 0.67043571+3.23794164e-03j -0.24453717+5.68545538e-05j]
 [-0.24469905+5.68414638e-05j  3.37271233+3.02604198e-03j]]"
-598.9353994285011j,"[[ 0.67040086+3.26160706e-03j -0.24454216+4.92922854e-08j]
 [-0.24470404+3.62060645e-08j  3.37273026+3.02342899e-03j]]"
-598.5658002927847j,"[[ 0.67047252+3.29290555e-03j -0.24455001-6.26418371e-06j]
 [-0.24471189-6.27727059e-06j  3.37264122+3.06643872e-03j]]"
-598.1962011570682j,"[[ 0.67046996+3.30941533e-03j -0.24454237+2.36669750e-05j]
 [-0.24470425+2.36539002e-05j  3.37266124+3.10535367e-03j]]"
-597.8266020213517j,"[[ 0.6704844 +3.26768546e-03j -0.24452518+3.91547239e-05j]
 [-0.24468706+3.91416606e-05j  3.3726531 +3.03900222e-03j]]"
-597.4570028856353j,"[[ 0.67054785+3.28986550e-03j -0.24449741+4.98359125e-06j]
 [-0.24465929+4.97052866e-06j  3.37255897+3.09089167e-03j]]"
-597.0874037499188j,"[[ 0.67048944+3.25248783e-03j -0.24449164+4.61809511e-05j]
 [-0.24465352+4.61679075e-05j  3.37265664+3.03675991e-03j]]"
-596.7178046142025j,"[[ 0.67051872+3.28396104e-03j -0.24447765+2.24747480e-05j]
 [-0.24463952+2.24617080e-05j  3.37260218+3.06719989e-03j]]"
-596.3482054784861j,"[[ 0.67051787+3.33043018e-03j -0.24446589+2.52583919e-05j]
 [-0.24462776+2.52453619e-05j  3.372606  +3.14375631e-03j]]"
-595.9786063427696j,"[[ 0.67052736+3.38906880e-03j -0.24447602-1.52919463e-05j]
 [-0.2446379 -1.53049720e-05j  3.37259368+3.20367484e-03j]]"
-595.6090072070532j,"[[ 0.67052149+3.35700325e-03j -0.24447111+2.16071023e-06j]
 [-0.24463299+2.14769448e-06j  3.37262189+3.16996133e-03j]]"
-595.2394080713367j,"[[ 0.67054815+3.32844729e-03j -0.2444651 +3.84808758e-05j]
 [-0.24462698+3.84678683e-05j  3.37259749+3.13374630e-03j]]"
-594.8698089356202j,"[[ 0.67048718+3.30675107e-03j -0.24446533+3.52510719e-05j]
 [-0.24462721+3.52380775e-05j  3.37267321+3.11277519e-03j]]"
-594.5002097999038j,"[[ 0.67051749+3.33812694e-03j -0.2444446 -6.83635690e-06j]
 [-0.24460648-6.84934524e-06j  3.37263436+3.13700656e-03j]]"
-594.1306106641873j,"[[ 0.67052665+3.28369611e-03j -0.24444318+3.75907118e-05j]
 [-0.24460506+3.75777245e-05j  3.37260586+3.08631368e-03j]]"
-593.7610115284708j,"[[ 0.67057626+3.31538545e-03j -0.24442697+2.76750973e-05j]
 [-0.24458885+2.76621139e-05j  3.37253246+3.13920692e-03j]]"
-593.3914123927544j,"[[ 0.67049097+3.31528211e-03j -0.24443951+2.06205064e-05j]
 [-0.24460138+2.06075340e-05j  3.37263134+3.13615540e-03j]]"
-593.021813257038j,"[[ 0.67052499+3.35831948e-03j -0.24442977-6.60740866e-06j]
 [-0.24459165-6.62037891e-06j  3.3725806 +3.17702472e-03j]]"
-592.6522141213215j,"[[ 0.67048479+3.37451103e-03j -0.24444092+1.34773528e-05j]
 [-0.2446028 +1.34643918e-05j  3.37263459+3.18981721e-03j]]"
-592.2826149856052j,"[[ 0.67052212+3.33244885e-03j -0.24441548+6.89963313e-05j]
 [-0.24457736+6.89833781e-05j  3.37257989+3.11435297e-03j]]"
-591.9130158498887j,"[[ 0.67052819+3.44570286e-03j -0.24440407-6.62543321e-06j]
 [-0.24456595-6.63837883e-06j  3.37256752+3.27792931e-03j]]"
-591.5434167141723j,"[[ 0.67051334+3.41793724e-03j -0.24442503-1.04669883e-05j]
 [-0.24458691-1.04799212e-05j  3.37262055+3.25222999e-03j]]"
-591.1738175784558j,"[[ 0.67047827+3.36709048e-03j -0.24442426+3.21332533e-05j]
 [-0.24458614+3.21203230e-05j  3.37264146+3.18128215e-03j]]"
-590.8042184427393j,"[[ 0.67039227+3.52934424e-03j -0.24442974+1.41387131e-05j]
 [-0.24459162+1.41257967e-05j  3.37275112+3.40968653e-03j]]"
-590.4346193070229j,"[[ 0.67040205+3.50520745e-03j -0.24443245+2.38258234e-05j]
 [-0.24459433+2.38129208e-05j  3.37276235+3.34396946e-03j]]"
-590.0650201713064j,"[[ 0.67037636+3.53846409e-03j -0.24442326+1.74327160e-05j]
 [-0.24458514+1.74198175e-05j  3.37277051+3.35064929e-03j]]"
-589.6954210355899j,"[[ 0.67042511+3.62620761e-03j -0.24443103-5.90156270e-06j]
 [-0.24459291-5.91444992e-06j  3.37274536+3.46160053e-03j]]"
-589.3258218998735j,"[[ 0.67048734+3.50233432e-03j -0.24442847+5.16940995e-05j]
 [-0.24459035+5.16812145e-05j  3.37265974+3.28205981e-03j]]"
-588.9562227641571j,"[[ 0.67045193+3.56422345e-03j -0.24441973+2.52586874e-05j]
 [-0.24458161+2.52458070e-05j  3.37267574+3.39814603e-03j]]"
-588.5866236284406j,"[[ 0.67048763+3.58058517e-03j -0.24441049+1.61270233e-05j]
 [-0.24457237+1.61141496e-05j  3.37263394+3.40470757e-03j]]"
-588.2170244927242j,"[[ 0.67051307+3.56180764e-03j -0.24440897+9.68009197e-06j]
 [-0.24457085+9.66722158e-06j  3.37259935+3.36454940e-03j]]"
-587.8474253570078j,"[[ 0.67051744+3.59698678e-03j -0.24441798+4.51895162e-05j]
 [-0.24457986+4.51766560e-05j  3.37259925+3.43145202e-03j]]"
-587.4778262212914j,"[[ 0.67052751+3.60187277e-03j -0.2444252 -7.97996637e-06j]
 [-0.24458708-7.99282263e-06j  3.37257681+3.45775601e-03j]]"
-587.1082270855749j,"[[ 0.67047501+3.61952479e-03j -0.24441571-2.24396048e-05j]
 [-0.24457759-2.24524566e-05j  3.37262804+3.46351935e-03j]]"
-586.7386279498584j,"[[ 0.67047357+3.64572411e-03j -0.24442367+3.14316543e-05j]
 [-0.24458555+3.14188065e-05j  3.37262321+3.49331232e-03j]]"
-586.369028814142j,"[[ 0.67047191+3.70982594e-03j -0.24443075+1.10501577e-05j]
 [-0.24459263+1.10373190e-05j  3.37262602+3.57826749e-03j]]"
-585.9994296784255j,"[[ 0.67051082+3.66473213e-03j -0.24442612+1.27224665e-05j]
 [-0.244588  +1.27096432e-05j  3.37261482+3.49458581e-03j]]"
-585.629830542709j,"[[ 0.67048854+3.59792259e-03j -0.24443205+9.53728681e-06j]
 [-0.24459393+9.52447254e-06j  3.37264522+3.43324479e-03j]]"
-585.2602314069927j,"[[ 0.67046064+3.54068072e-03j -0.24444358+1.55094915e-05j]
 [-0.24460546+1.54966849e-05j  3.37267579+3.36434720e-03j]]"
-584.8906322712762j,"[[ 0.67039003+3.54964646e-03j -0.24447329+2.97976313e-06j]
 [-0.24463517+2.96696357e-06j  3.37275819+3.37131182e-03j]]"
-584.5210331355597j,"[[ 0.6704414 +3.53237457e-03j -0.2444421 +2.14004417e-05j]
 [-0.24460398+2.13876475e-05j  3.3726927 +3.32291365e-03j]]"
-584.1514339998433j,"[[ 0.67038451+3.43668754e-03j -0.24443266+6.03200099e-05j]
 [-0.24459454+6.03072301e-05j  3.37276128+3.18855814e-03j]]"
-583.7818348641268j,"[[ 0.67043273+3.56381880e-03j -0.2444351 +2.30871716e-06j]
 [-0.24459698+2.29593241e-06j  3.37266692+3.37613103e-03j]]"
-583.4122357284105j,"[[ 0.67038494+3.50128489e-03j -0.24442427+1.00918180e-05j]
 [-0.24458615+1.00790529e-05j  3.37275941+3.30029979e-03j]]"
-583.042636592694j,"[[ 0.67038052+3.55042211e-03j -0.24443278+3.55911676e-05j]
 [-0.24459466+3.55784025e-05j  3.37273641+3.34095533e-03j]]"
-582.6730374569775j,"[[ 0.67040188+3.59910073e-03j -0.24442792-1.60318549e-05j]
 [-0.2445898 -1.60446104e-05j  3.37272448+3.39984634e-03j]]"
-582.3034383212611j,"[[ 0.67041925+3.59347976e-03j -0.24443933+3.49999972e-05j]
 [-0.24460121+3.49872509e-05j  3.37271946+3.40178160e-03j]]"
-581.9338391855446j,"[[ 0.67041979+3.52843609e-03j -0.24442554+6.48973166e-05j]
 [-0.24458742+6.48845787e-05j  3.3727021 +3.29886878e-03j]]"
-581.5642400498282j,"[[ 0.67042357+3.62971589e-03j -0.24442215-1.79236915e-05j]
 [-0.24458403-1.79364252e-05j  3.37268338+3.45326566e-03j]]"
-581.1946409141118j,"[[ 0.67039236+3.59288774e-03j -0.24441845+7.87320079e-06j]
 [-0.24458033+7.86048511e-06j  3.37276562+3.40109263e-03j]]"
-580.8250417783953j,"[[ 0.67035459+3.52192887e-03j -0.24441109+4.73520506e-05j]
 [-0.24457297+4.73393372e-05j  3.37277831+3.31157961e-03j]]"
-580.4554426426788j,"[[ 0.67029355+3.62672012e-03j -0.24441896+1.44350481e-05j]
 [-0.24458083+1.44223470e-05j  3.37285432+3.41627355e-03j]]"
-580.0858435069624j,"[[ 0.67039753+3.62550412e-03j -0.24443734-2.11763820e-06j]
 [-0.24459922-2.13034284e-06j  3.37272086+3.40494037e-03j]]"
-579.7162443712459j,"[[ 0.67042225+3.61141883e-03j -0.24444322+4.78532589e-05j]
 [-0.2446051 +4.78405591e-05j  3.37268406+3.37951251e-03j]]"
-579.3466452355295j,"[[ 0.67041493+3.68185117e-03j -0.24444658-1.58672114e-05j]
 [-0.24460846-1.58799003e-05j  3.37270351+3.53059651e-03j]]"
-578.977046099813j,"[[ 0.67036769+3.64848486e-03j -0.24444906+2.31666979e-05j]
 [-0.24461094+2.31540302e-05j  3.37280662+3.45988966e-03j]]"
-578.6074469640965j,"[[ 0.67041799+3.67714879e-03j -0.24444607+3.16883129e-05j]
 [-0.24460795+3.16756358e-05j  3.37269251+3.47873464e-03j]]"
-578.2378478283802j,"[[ 0.67041154+3.73327477e-03j -0.24443848+2.07708614e-05j]
 [-0.24460036+2.07582035e-05j  3.37273702+3.55438734e-03j]]"
-577.8682486926637j,"[[ 0.67047923+3.66210220e-03j -0.24443321+2.72702476e-05j]
 [-0.24459508+2.72576006e-05j  3.3726781 +3.44258771e-03j]]"
-577.4986495569473j,"[[ 0.67048703+3.62343449e-03j -0.24445014+2.50123303e-05j]
 [-0.24461202+2.49996850e-05j  3.37265232+3.39498233e-03j]]"
-577.1290504212309j,"[[ 0.67052334+3.66645679e-03j -0.24444508+1.32632244e-05j]
 [-0.24460696+1.32505769e-05j  3.37257919+3.44456483e-03j]]"
-576.7594512855144j,"[[ 0.67059532+3.70287822e-03j -0.24443756+5.03390241e-06j]
 [-0.24459944+5.02125874e-06j  3.37249606+3.50053908e-03j]]"
-576.3898521497979j,"[[ 0.67065425+3.67782336e-03j -0.24445304+1.18104042e-05j]
 [-0.24461492+1.17977644e-05j  3.37243137+3.50907391e-03j]]"
-576.0202530140815j,"[[ 0.67060601+3.64072007e-03j -0.24447316+2.16636407e-06j]
 [-0.24463504+2.15373922e-06j  3.37251672+3.46260434e-03j]]"
-575.650653878365j,"[[ 0.67061459+3.57062642e-03j -0.2444763 +2.89624235e-05j]
 [-0.24463818+2.89498051e-05j  3.37250573+3.40593234e-03j]]"
-575.2810547426486j,"[[ 0.67047536+3.51957382e-03j -0.24449854+3.46003693e-05j]
 [-0.24466042+3.45877716e-05j  3.37269141+3.35105012e-03j]]"
-574.9114556069321j,"[[ 0.67042758+3.50242008e-03j -0.24447809+5.01069196e-05j]
 [-0.24463997+5.00943279e-05j  3.37271619+3.28612574e-03j]]"
-574.5418564712156j,"[[ 0.67044529+3.59368323e-03j -0.24446893-2.32014400e-06j]
 [-0.24463081-2.33273578e-06j  3.37266719+3.38754864e-03j]]"
-574.1722573354992j,"[[ 0.67047988+3.64533447e-03j -0.24447769-8.30314020e-06j]
 [-0.24463957-8.31573168e-06j  3.37261961+3.44870733e-03j]]"
-573.8026581997829j,"[[ 0.67051781+3.66696307e-03j -0.24448656+1.49975317e-05j]
 [-0.24464844+1.49849459e-05j  3.37258154+3.48540064e-03j]]"
-573.4330590640664j,"[[ 0.67050967+3.64035415e-03j -0.24450348+4.59630385e-05j]
 [-0.24466536+4.59504644e-05j  3.37260125+3.48650224e-03j]]"
-573.06345992835j,"[[ 0.67042904+3.58548546e-03j -0.24451072-1.92240815e-05j]
 [-0.2446726 -1.92366351e-05j  3.37273007+3.42329748e-03j]]"
-572.6938607926335j,"[[ 0.67036874+3.60208351e-03j -0.24451572+3.04598193e-05j]
 [-0.2446776 +3.04472632e-05j  3.37276384+3.45084690e-03j]]"
-572.324261656917j,"[[ 0.67030456+3.63215835e-03j -0.24451025+3.14373700e-05j]
 [-0.24467213+3.14248183e-05j  3.37280948+3.42937051e-03j]]"
-571.9546625212006j,"[[ 0.67043788+3.78503014e-03j -0.24451387+2.23026746e-05j]
 [-0.24467575+2.22901258e-05j  3.37265709+3.60185900e-03j]]"
-571.5850633854841j,"[[ 0.67048155+3.71444800e-03j -0.2445124 +3.38330006e-05j]
 [-0.24467427+3.38204633e-05j  3.37262245+3.48869836e-03j]]"
-571.2154642497677j,"[[ 0.67053816+3.71483059e-03j -0.24450681+3.71764368e-06j]
 [-0.24466869+3.70510765e-06j  3.37254305+3.50753506e-03j]]"
-570.8458651140512j,"[[ 0.67048585+3.74887098e-03j -0.24454512-1.64158015e-05j]
 [-0.244707  -1.64283255e-05j  3.37263116+3.59121050e-03j]]"
-570.4762659783347j,"[[ 0.67045853+3.67888300e-03j -0.24455629+2.76852731e-05j]
 [-0.24471817+2.76727617e-05j  3.37268332+3.51625612e-03j]]"
-570.1066668426183j,"[[ 0.67033775+3.64802746e-03j -0.24456599+3.99049889e-05j]
 [-0.24472787+3.98925006e-05j  3.37285261+3.45544486e-03j]]"
-569.7370677069019j,"[[ 0.67039956+3.60544972e-03j -0.2445679 +1.29545605e-06j]
 [-0.24472978+1.28295828e-06j  3.37273136+3.37734429e-03j]]"
-569.3674685711854j,"[[ 0.67037214+3.65969621e-03j -0.2445745 +1.72202358e-06j]
 [-0.24473638+1.70953043e-06j  3.3727584 +3.45184044e-03j]]"
-568.997869435469j,"[[ 0.67041267+3.61890596e-03j -0.24457485+6.67055639e-05j]
 [-0.24473673+6.66930764e-05j  3.37270287+3.40039091e-03j]]"
-568.6282702997526j,"[[ 0.67040404+3.69895814e-03j -0.24455914+3.00314593e-05j]
 [-0.24472102+3.00189812e-05j  3.37269801+3.47596363e-03j]]"
-568.2586711640361j,"[[ 0.67049085+3.77120020e-03j -0.24455472-1.38087330e-05j]
 [-0.2447166 -1.38212100e-05j  3.37259254+3.57349787e-03j]]"
-567.8890720283197j,"[[ 0.67048385+3.77908551e-03j -0.2445601 +3.20520587e-05j]
 [-0.24472198+3.20395940e-05j  3.37262146+3.59422737e-03j]]"
-567.5194728926032j,"[[ 0.67055417+3.79462457e-03j -0.24456965+2.92359069e-05j]
 [-0.24473153+2.92234457e-05j  3.37253446+3.61058837e-03j]]"
-567.1498737568868j,"[[ 0.67052823+3.82583647e-03j -0.24457889-1.19730046e-05j]
 [-0.24474077-1.19854574e-05j  3.37257005+3.66196144e-03j]]"
-566.7802746211703j,"[[ 0.67046976+3.78377514e-03j -0.24459105+1.30908117e-05j]
 [-0.24475293+1.30783714e-05j  3.37265828+3.60306761e-03j]]"
-566.4106754854538j,"[[ 0.67047899+3.78059587e-03j -0.24460272+5.59953858e-05j]
 [-0.2447646 +5.59829467e-05j  3.37262269+3.58425170e-03j]]"
-566.0410763497375j,"[[ 0.6704065 +3.83175753e-03j -0.24460364-5.87244583e-06j]
 [-0.24476552-5.88486300e-06j  3.37274074+3.62900358e-03j]]"
-565.671477214021j,"[[ 0.67049801+3.77693031e-03j -0.24460255+4.16703147e-05j]
 [-0.24476443+4.16578950e-05j  3.37261007+3.52942141e-03j]]"
-565.3018780783045j,"[[ 0.67051088+3.85349235e-03j -0.24461249-4.02233783e-05j]
 [-0.24477437-4.02357836e-05j  3.37262695+3.63780239e-03j]]"
-564.9322789425881j,"[[ 0.67053206+3.76103490e-03j -0.24461644+2.76813529e-05j]
 [-0.24477832+2.76689519e-05j  3.37260574+3.50025746e-03j]]"
-564.5626798068716j,"[[ 0.67062221+3.73507028e-03j -0.24461259+5.37344162e-05j]
 [-0.24477447+5.37220147e-05j  3.37247696+3.51554991e-03j]]"
-564.1930806711551j,"[[ 0.67047792+3.64265624e-03j -0.24460628+6.26446420e-05j]
 [-0.24476815+6.26322654e-05j  3.37266419+3.40499613e-03j]]"
-563.8234815354388j,"[[ 0.67049451+3.76634481e-03j -0.24459488-1.80030137e-05j]
 [-0.24475676-1.80153904e-05j  3.37261584+3.51710727e-03j]]"
-563.4538823997223j,"[[ 0.67055783+3.74207415e-03j -0.24459736+2.48111103e-05j]
 [-0.24475924+2.47987443e-05j  3.3725712 +3.48078546e-03j]]"
-563.0842832640059j,"[[ 0.67061677+3.67594948e-03j -0.24459748+4.00689750e-05j]
 [-0.24475936+4.00566152e-05j  3.37250306+3.39492190e-03j]]"
-562.7146841282894j,"[[ 0.67067308+3.66593005e-03j -0.2445974 +2.73292924e-05j]
 [-0.24475928+2.73169265e-05j  3.37238713+3.41209934e-03j]]"
-562.345084992573j,"[[ 0.67062894+3.64851957e-03j -0.24460481+7.98356117e-06j]
 [-0.24476669+7.97121244e-06j  3.37246446+3.41775930e-03j]]"
-561.9754858568566j,"[[ 0.67057851+3.74410363e-03j -0.2446177 -4.05167331e-05j]
 [-0.24477958-4.05290742e-05j  3.37253432+3.54955368e-03j]]"
-561.6058867211401j,"[[ 0.67057983+3.64223989e-03j -0.24462253+4.67037171e-05j]
 [-0.24478441+4.66913871e-05j  3.37255094+3.41443717e-03j]]"
-561.2362875854236j,"[[ 0.67054781+3.67601900e-03j -0.24463238+1.70231240e-05j]
 [-0.24479426+1.70107943e-05j  3.37254998+3.49294491e-03j]]"
-560.8666884497072j,"[[ 0.67040208+3.69294322e-03j -0.24463511+1.89737944e-05j]
 [-0.24479699+1.89614853e-05j  3.37274152+3.52125278e-03j]]"
-560.4970893139907j,"[[ 0.67036008+3.67999589e-03j -0.24463182+1.42552599e-05j]
 [-0.2447937 +1.42429596e-05j  3.37278604+3.45438655e-03j]]"
-560.1274901782742j,"[[ 0.67041459+3.73130094e-03j -0.24464428+3.00565856e-06j]
 [-0.24480615+2.99335218e-06j  3.37268991+3.52028594e-03j]]"
-559.7578910425578j,"[[ 0.67037493+3.79090995e-03j -0.24463233+4.41123562e-05j]
 [-0.24479421+4.41000704e-05j  3.37276699+3.60520553e-03j]]"
-559.3882919068413j,"[[ 0.67036158+3.72740322e-03j -0.24463093+3.32550548e-05j]
 [-0.24479281+3.32427846e-05j  3.37279644+3.48373751e-03j]]"
-559.018692771125j,"[[ 0.67038917+3.70874772e-03j -0.24464252+4.06386053e-05j]
 [-0.2448044 +4.06263316e-05j  3.3727237 +3.45501400e-03j]]"
