iw_n,Sigma_iw_n
-830.3044583869965j,"[[-9.98309674e-04-3.94969809e-04j  8.46181246e-04+6.56814633e-09j]
 [ 1.73583837e-04+6.56701760e-09j  4.00099692e+00-3.94880819e-04j]]"
-829.93485925128j,"[[-1.03330943e-03-3.41658424e-04j  8.51111729e-04+9.90171685e-11j]
 [ 1.78514218e-04+9.78952127e-11j  4.00103193e+00-3.41624324e-04j]]"
-829.5652601155637j,"[[-1.00716144e-03-2.80173834e-04j  8.45379237e-04-6.68675860e-09j]
 [ 1.72781611e-04-6.68786731e-09j  4.00100579e+00-2.80193859e-04j]]"
-829.1956609798472j,"[[-1.00672628e-03-2.53130803e-04j  8.45554941e-04-1.36811158e-08j]
 [ 1.72957256e-04-1.36822130e-08j  4.00100537e+00-2.53193848e-04j]]"
-828.8260618441307j,"[[-9.84992660e-04-2.09416339e-04j  8.56596374e-04-2.03906185e-08j]
 [ 1.83998602e-04-2.03917086e-08j  4.00098365e+00-2.09515566e-04j]]"
-828.4564627084143j,"[[-9.64012219e-04-1.77060475e-04j  8.45913534e-04-2.60827298e-08j]
 [ 1.73315694e-04-2.60838174e-08j  4.00096267e+00-1.77212794e-04j]]"
-828.0868635726978j,"[[-9.69711178e-04-1.33622226e-04j  8.13735231e-04-3.27389648e-08j]
 [ 1.41137305e-04-3.27400397e-08j  4.00096839e+00-1.33821568e-04j]]"
-827.7172644369813j,"[[-9.14135700e-04-9.58411905e-05j  7.77507929e-04-3.84820185e-08j]
 [ 1.04909927e-04-3.84830868e-08j  4.00091282e+00-9.60856515e-05j]]"
-827.3476653012649j,"[[-8.68329966e-04-8.51310332e-05j  7.40749931e-04-4.48161083e-08j]
 [ 6.81518968e-05-4.48171619e-08j  4.00086703e+00-8.54364679e-05j]]"
-826.9780661655485j,"[[-8.36825135e-04-8.37624306e-05j  7.32001415e-04-5.12188417e-08j]
 [ 5.94033625e-05-5.12198780e-08j  4.00083555e+00-8.41198051e-05j]]"
-826.6084670298321j,"[[-7.87886721e-04-1.10606475e-04j  7.42665174e-04-5.65866884e-08j]
 [ 7.00671505e-05-5.65876956e-08j  4.00078665e+00-1.11021870e-04j]]"
-826.2388678941156j,"[[-8.05138288e-04-1.28535493e-04j  7.27027754e-04-6.05553751e-08j]
 [ 5.44297437e-05-6.05563458e-08j  4.00080394e+00-1.29002160e-04j]]"
-825.8692687583991j,"[[-7.87984683e-04-1.08437422e-04j  7.13910053e-04-6.67215450e-08j]
 [ 4.13119944e-05-6.67224796e-08j  4.00078683e+00-1.08932446e-04j]]"
-825.4996696226827j,"[[-7.41306299e-04-1.18448760e-04j  7.08067648e-04-7.09300014e-08j]
 [ 3.54695903e-05-7.09309061e-08j  4.00074019e+00-1.18985255e-04j]]"
-825.1300704869662j,"[[-7.46220281e-04-1.39779813e-04j  6.78693955e-04-7.41006099e-08j]
 [ 6.09591648e-06-7.41014739e-08j  4.00074516e+00-1.40354003e-04j]]"
-824.7604713512497j,"[[-7.30905560e-04-1.55716997e-04j  6.55917797e-04-7.95053822e-08j]
 [-1.66802316e-05-7.95062080e-08j  4.00072989e+00-1.56317926e-04j]]"
-824.3908722155334j,"[[-7.25877324e-04-1.83255504e-04j  6.48461952e-04-8.21366060e-08j]
 [-2.41360473e-05-8.21373862e-08j  4.00072492e+00-1.83886292e-04j]]"
-824.0212730798169j,"[[-7.45025711e-04-1.92157038e-04j  6.37731243e-04-8.53492326e-08j]
 [-3.48667576e-05-8.53499691e-08j  4.00074412e+00-1.92805998e-04j]]"
-823.6516739441004j,"[[-7.26648854e-04-1.86401419e-04j  6.16019611e-04-8.71894942e-08j]
 [-5.65784145e-05-8.71901858e-08j  4.00072580e+00-1.87061445e-04j]]"
-823.2820748083841j,"[[-7.29514956e-04-1.80050240e-04j  5.92525923e-04-8.94359107e-08j]
 [-8.00721290e-05-8.94365554e-08j  4.00072872e+00-1.80727617e-04j]]"
-822.9124756726676j,"[[-7.29840302e-04-1.77711021e-04j  6.01342212e-04-9.28821015e-08j]
 [-7.12558602e-05-9.28826997e-08j  4.00072910e+00-1.78380041e-04j]]"
-822.5428765369512j,"[[-7.08541478e-04-1.91890558e-04j  6.12301721e-04-9.24786139e-08j]
 [-6.02963431e-05-9.24791714e-08j  4.00070786e+00-1.92554782e-04j]]"
-822.1732774012347j,"[[-7.22049091e-04-2.00591116e-04j  5.96218046e-04-9.31817871e-08j]
 [-7.63800199e-05-9.31823079e-08j  4.00072141e+00-2.01245988e-04j]]"
-821.8036782655182j,"[[-7.23029670e-04-2.04201824e-04j  6.16524796e-04-9.50290383e-08j]
 [-5.60732806e-05-9.50295276e-08j  4.00072243e+00-2.04841878e-04j]]"
-821.4340791298018j,"[[-7.16547312e-04-2.02883771e-04j  6.55445435e-04-9.33721196e-08j]
 [-1.71526591e-05-9.33725849e-08j  4.00071597e+00-2.03512497e-04j]]"
-821.0644799940853j,"[[-7.31998696e-04-1.85017024e-04j  6.82114993e-04-9.38747875e-08j]
 [ 9.51685317e-06-9.38752297e-08j  4.00073145e+00-1.85648945e-04j]]"
-820.6948808583688j,"[[-7.09436434e-04-1.62893822e-04j  7.19021506e-04-9.21569453e-08j]
 [ 4.64233142e-05-9.21573590e-08j  4.00070893e+00-1.63524825e-04j]]"
-820.3252817226524j,"[[-6.81580819e-04-1.47436074e-04j  7.34424105e-04-9.07868771e-08j]
 [ 6.18258721e-05-9.07872536e-08j  4.00068112e+00-1.48076255e-04j]]"
-819.955682586936j,"[[-6.68809047e-04-1.44020191e-04j  7.39712246e-04-8.85857212e-08j]
 [ 6.71139914e-05-8.85860562e-08j  4.00066840e+00-1.44651107e-04j]]"
-819.5860834512196j,"[[-6.23883368e-04-1.60662176e-04j  7.25164516e-04-8.53767110e-08j]
 [ 5.25662728e-05-8.53770046e-08j  4.00062352e+00-1.61276913e-04j]]"
-819.2164843155032j,"[[-5.99716660e-04-1.89490540e-04j  7.23314719e-04-8.38155074e-08j]
 [ 5.07165073e-05-8.38157665e-08j  4.00059940e+00-1.90083282e-04j]]"
-818.8468851797867j,"[[-5.85290280e-04-2.21813761e-04j  7.36160247e-04-7.99559722e-08j]
 [ 6.35620724e-05-7.99562014e-08j  4.00058501e+00-2.22381987e-04j]]"
-818.4772860440703j,"[[-5.64408300e-04-2.65475632e-04j  7.26299829e-04-7.57448953e-08j]
 [ 5.37017101e-05-7.57451007e-08j  4.00056415e+00-2.66026613e-04j]]"
-818.1076869083538j,"[[-5.99481141e-04-3.01227110e-04j  7.23331523e-04-7.24275793e-08j]
 [ 5.07334466e-05-7.24277490e-08j  4.00059927e+00-3.01775666e-04j]]"
-817.7380877726373j,"[[-6.18307207e-04-3.17285219e-04j  7.27335897e-04-6.78696762e-08j]
 [ 5.47378308e-05-6.78698019e-08j  4.00061815e+00-3.17802718e-04j]]"
-817.3684886369209j,"[[-6.25205983e-04-3.38962536e-04j  7.23642119e-04-6.27444604e-08j]
 [ 5.10440725e-05-6.27445461e-08j  4.00062510e+00-3.39449388e-04j]]"
-816.9988895012044j,"[[-6.63192867e-04-3.41315636e-04j  7.04419765e-04-5.72562937e-08j]
 [ 3.18217059e-05-5.72563466e-08j  4.00066313e+00-3.41764161e-04j]]"
-816.6292903654879j,"[[-6.69712756e-04-3.44918747e-04j  6.84312075e-04-5.24535600e-08j]
 [ 1.17140047e-05-5.24535740e-08j  4.00066969e+00-3.45318108e-04j]]"
-816.2596912297715j,"[[-6.74019986e-04-3.49894226e-04j  6.85561964e-04-4.73077168e-08j]
 [ 1.29638856e-05-4.73077076e-08j  4.00067403e+00-3.50235506e-04j]]"
-815.890092094055j,"[[-6.92742789e-04-3.47170137e-04j  6.83480608e-04-4.08702066e-08j]
 [ 1.08825090e-05-4.08701846e-08j  4.00069277e+00-3.47454893e-04j]]"
-815.5204929583387j,"[[-6.79548650e-04-3.47552616e-04j  6.70062418e-04-3.45536228e-08j]
 [-2.53569697e-06-3.45535957e-08j  4.00067958e+00-3.47792479e-04j]]"
-815.1508938226223j,"[[-6.90752818e-04-3.52146010e-04j  6.62746616e-04-2.86048339e-08j]
 [-9.85150763e-06-2.86047895e-08j  4.00069081e+00-3.52350208e-04j]]"
-814.7812946869058j,"[[-7.22105922e-04-3.56211668e-04j  6.64427746e-04-2.24725506e-08j]
 [-8.17038757e-06-2.24724911e-08j  4.00072218e+00-3.56363398e-04j]]"
-814.4116955511894j,"[[-7.23329270e-04-3.54082937e-04j  6.65965813e-04-1.61030369e-08j]
 [-6.63234031e-06-1.61029661e-08j  4.00072341e+00-3.54176178e-04j]]"
-814.0420964154729j,"[[-7.45863877e-04-3.53448308e-04j  6.69795885e-04-9.97436047e-09j]
 [-2.80228619e-06-9.97429155e-09j  4.00074595e+00-3.53486989e-04j]]"
-813.6724972797564j,"[[-7.60130767e-04-3.47268691e-04j  6.67956085e-04-3.12134054e-09j]
 [-4.64211303e-06-3.12127375e-09j  4.00076021e+00-3.47250584e-04j]]"
-813.30289814404j,"[[-7.53347452e-04-3.32917184e-04j  6.55837229e-04+3.79493002e-09j]
 [-1.67610087e-05+3.79498625e-09j  4.00075342e+00-3.32851742e-04j]]"
-812.9332990083235j,"[[-7.54145908e-04-3.46980240e-04j  6.20815092e-04+1.07552625e-08j]
 [-5.17831384e-05+1.07553087e-08j  4.00075420e+00-3.46871324e-04j]]"
-812.563699872607j,"[[-7.58354053e-04-3.73158920e-04j  5.79408049e-04+1.69744492e-08j]
 [-9.31901553e-05+1.69744887e-08j  4.00075840e+00-3.73003741e-04j]]"
-812.1941007368906j,"[[-7.57261550e-04-3.63164163e-04j  5.56310084e-04+2.30364441e-08j]
 [-1.16288153e-04+2.30364702e-08j  4.00075729e+00-3.62961144e-04j]]"
-811.8245016011742j,"[[-7.78615097e-04-3.56565960e-04j  5.44861872e-04+2.93672492e-08j]
 [-1.27736393e-04+2.93672551e-08j  4.00077862e+00-3.56323876e-04j]]"
-811.4549024654577j,"[[-7.86538602e-04-3.47340065e-04j  5.57742774e-04+3.51258180e-08j]
 [-1.14855523e-04+3.51258052e-08j  4.00078653e+00-3.47058573e-04j]]"
-811.0853033297414j,"[[-8.04447763e-04-3.41206249e-04j  5.90027101e-04+4.08661778e-08j]
 [-8.25712223e-05+4.08661476e-08j  4.00080441e+00-3.40899635e-04j]]"
-810.7157041940249j,"[[-8.23536693e-04-3.32732942e-04j  6.06235855e-04+4.80412347e-08j]
 [-6.63624988e-05+4.80411911e-08j  4.00082349e+00-3.32385185e-04j]]"
-810.3461050583085j,"[[-8.07864318e-04-3.18930845e-04j  6.26674713e-04+5.24354126e-08j]
 [-4.59236808e-05+5.24353468e-08j  4.00080779e+00-3.18550328e-04j]]"
-809.976505922592j,"[[-8.30499893e-04-3.12496777e-04j  6.59804287e-04+5.78311347e-08j]
 [-1.27941342e-05+5.78310509e-08j  4.00083040e+00-3.12090371e-04j]]"
-809.6069067868755j,"[[-8.45930499e-04-2.79456596e-04j  6.90740829e-04+6.33603282e-08j]
 [ 1.81423357e-05+6.33602283e-08j  4.00084581e+00-2.79013533e-04j]]"
-809.2373076511591j,"[[-8.08546225e-04-2.56764029e-04j  7.26879749e-04+6.68937047e-08j]
 [ 5.42812026e-05+6.68935824e-08j  4.00080840e+00-2.56284488e-04j]]"
-808.8677085154426j,"[[-8.11341324e-04-2.53591170e-04j  7.73161056e-04+7.16379296e-08j]
 [ 1.00562487e-04+7.16377851e-08j  4.00081117e+00-2.53079482e-04j]]"
-808.4981093797261j,"[[-7.86216143e-04-2.29479305e-04j  7.92673335e-04+7.58124832e-08j]
 [ 1.20074709e-04+7.58123027e-08j  4.00078600e+00-2.28921574e-04j]]"
-808.1285102440097j,"[[-7.53499568e-04-2.35890415e-04j  8.03185461e-04+7.94167105e-08j]
 [ 1.30586830e-04+7.94164937e-08j  4.00075324e+00-2.35322192e-04j]]"
-807.7589111082933j,"[[-7.55333832e-04-2.46164533e-04j  7.97134573e-04+8.29055109e-08j]
 [ 1.24535942e-04+8.29052679e-08j  4.00075505e+00-2.45571988e-04j]]"
-807.3893119725768j,"[[-7.09615018e-04-2.51771626e-04j  8.10561270e-04+8.38559740e-08j]
 [ 1.37962633e-04+8.38557012e-08j  4.00070929e+00-2.51146776e-04j]]"
-807.0197128368604j,"[[-6.93300333e-04-2.88211624e-04j  8.09479071e-04+8.81453701e-08j]
 [ 1.36880477e-04+8.81450557e-08j  4.00069293e+00-2.87565880e-04j]]"
-806.6501137011439j,"[[-7.26488746e-04-3.09680043e-04j  7.57175500e-04+9.01262564e-08j]
 [ 8.45769244e-05+9.01259003e-08j  4.00072607e+00-3.09016304e-04j]]"
-806.2805145654276j,"[[-7.40454189e-04-3.19195451e-04j  7.28028858e-04+9.08623202e-08j]
 [ 5.54302820e-05+9.08619218e-08j  4.00073998e+00-3.18518513e-04j]]"
-805.910915429711j,"[[-7.77647099e-04-3.16862315e-04j  7.19399011e-04+9.17223156e-08j]
 [ 4.68004130e-05+9.17218729e-08j  4.00077712e+00-3.16179651e-04j]]"
-805.5413162939946j,"[[-7.89306929e-04-2.93076472e-04j  7.42802808e-04+9.10208304e-08j]
 [ 7.02041534e-05+9.10203379e-08j  4.00078872e+00-2.92391376e-04j]]"
-805.1717171582782j,"[[-7.66015266e-04-2.79089396e-04j  7.62217888e-04+9.21082296e-08j]
 [ 8.96191935e-05+9.21077001e-08j  4.00076539e+00-2.78421148e-04j]]"
-804.8021180225617j,"[[-7.90326934e-04-2.80212138e-04j  7.53625277e-04+9.18161885e-08j]
 [ 8.10265672e-05+9.18156210e-08j  4.00078965e+00-2.79551397e-04j]]"
-804.4325188868452j,"[[-7.79619345e-04-2.61594687e-04j  7.62963991e-04+9.02247773e-08j]
 [ 9.03652336e-05+9.02241710e-08j  4.00077890e+00-2.60941441e-04j]]"
-804.0629197511289j,"[[-7.26566433e-04-2.52292526e-04j  7.68603156e-04+8.97122894e-08j]
 [ 9.60043662e-05+8.97116459e-08j  4.00072580e+00-2.51660249e-04j]]"
-803.6933206154124j,"[[-6.96595436e-04-2.81013503e-04j  7.52494557e-04+8.75184209e-08j]
 [ 7.98957990e-05+8.75177474e-08j  4.00069579e+00-2.80403833e-04j]]"
-803.3237214796959j,"[[-6.88811072e-04-3.20124710e-04j  7.43234440e-04+8.56547072e-08j]
 [ 7.06357304e-05+8.56540047e-08j  4.00068798e+00-3.19537165e-04j]]"
-802.9541223439795j,"[[-7.28926297e-04-3.54317551e-04j  7.18314969e-04+8.36016381e-08j]
 [ 4.57162991e-05+8.36009165e-08j  4.00072807e+00-3.53754716e-04j]]"
-802.584523208263j,"[[-7.87942158e-04-3.62374186e-04j  7.01190855e-04+7.94107800e-08j]
 [ 2.85921808e-05+7.94100368e-08j  4.00078706e+00-3.61820173e-04j]]"
-802.2149240725465j,"[[-7.94798508e-04-3.44949259e-04j  6.99347667e-04+7.63441453e-08j]
 [ 2.67489469e-05+7.63433734e-08j  4.00079388e+00-3.44407386e-04j]]"
-801.8453249368301j,"[[-8.24710692e-04-3.33969825e-04j  6.83466308e-04+7.32920205e-08j]
 [ 1.08675513e-05+7.32912218e-08j  4.00082376e+00-3.33455078e-04j]]"
-801.4757258011136j,"[[-8.43815412e-04-3.13239301e-04j  6.68163864e-04+6.86170690e-08j]
 [-4.43494406e-06+6.86162470e-08j  4.00084284e+00-3.12735336e-04j]]"
-801.1061266653973j,"[[-8.38226282e-04-2.89245582e-04j  6.53322030e-04+6.41351724e-08j]
 [-1.92768354e-05+6.41343205e-08j  4.00083721e+00-2.88769306e-04j]]"
-800.7365275296808j,"[[-8.39360894e-04-2.53781749e-04j  6.43168814e-04+5.90150909e-08j]
 [-2.94301289e-05+5.90142164e-08j  4.00083832e+00-2.53328496e-04j]]"
-800.3669283939644j,"[[-8.03319621e-04-2.43486606e-04j  6.57510395e-04+5.36215845e-08j]
 [-1.50885817e-05+5.36206830e-08j  4.00080225e+00-2.43060602e-04j]]"
-799.997329258248j,"[[-7.96528199e-04-2.44342427e-04j  6.71903707e-04+4.91327479e-08j]
 [-6.95284971e-07+4.91318313e-08j  4.00079544e+00-2.43946383e-04j]]"
-799.6277301225315j,"[[-8.01220647e-04-2.24461144e-04j  6.84996069e-04+4.27974397e-08j]
 [ 1.23970259e-05+4.27964978e-08j  4.00080010e+00-2.24083703e-04j]]"
-799.258130986815j,"[[-7.49663946e-04-2.37503348e-04j  7.11603936e-04+3.66947384e-08j]
 [ 3.90048978e-05+3.66937657e-08j  4.00074851e+00-2.37153193e-04j]]"
-798.8885318510986j,"[[-7.41895032e-04-2.57164885e-04j  7.34033400e-04+3.12613497e-08j]
 [ 6.14343776e-05+3.12603542e-08j  4.00074071e+00-2.56857560e-04j]]"
-798.5189327153821j,"[[-7.53462228e-04-2.48877411e-04j  7.46664352e-04+2.44732582e-08j]
 [ 7.40652983e-05+2.44722393e-08j  4.00075225e+00-2.48604619e-04j]]"
-798.1493335796656j,"[[-7.39873656e-04-2.33170480e-04j  7.58381975e-04+1.91710284e-08j]
 [ 8.57828776e-05+1.91699869e-08j  4.00073864e+00-2.32946213e-04j]]"
-797.7797344439492j,"[[-7.32306359e-04-2.23908630e-04j  7.50216274e-04+1.26338546e-08j]
 [ 7.76171443e-05+1.26327971e-08j  4.00073105e+00-2.23732713e-04j]]"
-797.4101353082327j,"[[-6.95853569e-04-2.44221702e-04j  7.52315572e-04+5.41540616e-09j]
 [ 7.97164590e-05+5.41433620e-09j  4.00069459e+00-2.44096121e-04j]]"
-797.0405361725163j,"[[-6.70028537e-04-2.68157714e-04j  7.63443727e-04-7.29324446e-10j]
 [ 9.08446377e-05-7.30401185e-10j  4.00066875e+00-2.68087150e-04j]]"
-796.6709370367998j,"[[-6.75007262e-04-2.81578763e-04j  7.79125856e-04-7.52184310e-09j]
 [ 1.06526772e-04-7.52292156e-09j  4.00067373e+00-2.81565314e-04j]]"
-796.3013379010835j,"[[-6.65565283e-04-3.15377522e-04j  7.77984236e-04-1.33424970e-08j]
 [ 1.05385191e-04-1.33435717e-08j  4.00066429e+00-3.15414406e-04j]]"
-795.9317387653671j,"[[-6.70458594e-04-3.32558757e-04j  7.58025699e-04-1.97295096e-08j]
 [ 8.54266661e-05-1.97305689e-08j  4.00066920e+00-3.32650390e-04j]]"
-795.5621396296506j,"[[-6.83351346e-04-3.37789716e-04j  7.30946837e-04-2.61215055e-08j]
 [ 5.83477948e-05-2.61225544e-08j  4.00068211e+00-3.37915880e-04j]]"
-795.1925404939341j,"[[-6.73543655e-04-3.60786463e-04j  6.90277806e-04-3.12257646e-08j]
 [ 1.76787861e-05-3.12268076e-08j  4.00067231e+00-3.60957148e-04j]]"
-794.8229413582177j,"[[-7.01294368e-04-3.75866556e-04j  6.37783968e-04-3.77109567e-08j]
 [-3.48150442e-05-3.77119835e-08j  4.00070008e+00-3.76088513e-04j]]"
-794.4533422225012j,"[[-7.23210991e-04-3.69948559e-04j  6.10069648e-04-4.40806723e-08j]
 [-6.25293925e-05-4.40816742e-08j  4.00072203e+00-3.70208050e-04j]]"
-794.0837430867847j,"[[-6.91885009e-04-3.63494739e-04j  5.97416227e-04-4.92066873e-08j]
 [-7.51828419e-05-4.92076706e-08j  4.00069072e+00-3.63780731e-04j]]"
-793.7141439510683j,"[[-6.78940089e-04-3.76093945e-04j  5.84034836e-04-5.44472517e-08j]
 [-8.85642287e-05-5.44482159e-08j  4.00067780e+00-3.76413405e-04j]]"
-793.3445448153518j,"[[-6.77074356e-04-3.99811053e-04j  5.76737830e-04-5.90144097e-08j]
 [-9.58612123e-05-5.90153627e-08j  4.00067595e+00-4.00152754e-04j]]"
-792.9749456796354j,"[[-6.89294092e-04-4.38156168e-04j  5.68381846e-04-6.41958350e-08j]
 [-1.04217149e-04-6.41967750e-08j  4.00068818e+00-4.38537257e-04j]]"
-792.605346543919j,"[[-7.46889501e-04-4.67908497e-04j  5.61052405e-04-6.83550949e-08j]
 [-1.11546557e-04-6.83560200e-08j  4.00074580e+00-4.68331263e-04j]]"
-792.2357474082025j,"[[-7.77216117e-04-4.70717554e-04j  5.39214356e-04-7.22141710e-08j]
 [-1.33384619e-04-7.22150666e-08j  4.00077616e+00-4.71179053e-04j]]"
-791.8661482724862j,"[[-7.93214467e-04-4.52998207e-04j  5.35005028e-04-7.63212872e-08j]
 [-1.37593996e-04-7.63221500e-08j  4.00079220e+00-4.53495599e-04j]]"
-791.4965491367697j,"[[-8.26893916e-04-4.49167371e-04j  5.51331955e-04-7.95075273e-08j]
 [-1.21267093e-04-7.95083577e-08j  4.00082591e+00-4.49687021e-04j]]"
-791.1269500010532j,"[[-8.45174975e-04-4.44654145e-04j  5.60252175e-04-8.20141299e-08j]
 [-1.12346899e-04-8.20149350e-08j  4.00084422e+00-4.45196729e-04j]]"
-790.7573508653368j,"[[-8.59153477e-04-4.16923711e-04j  5.80955525e-04-8.51565416e-08j]
 [-9.16436133e-05-8.51573156e-08j  4.00085824e+00-4.17495247e-04j]]"
-790.3877517296203j,"[[-8.61012821e-04-3.98765352e-04j  5.93579255e-04-8.65611265e-08j]
 [-7.90199325e-05-8.65618681e-08j  4.00086014e+00-3.99363673e-04j]]"
-790.0181525939038j,"[[-8.45594895e-04-3.98406168e-04j  6.01954158e-04-8.85370127e-08j]
 [-7.06450474e-05-8.85377134e-08j  4.00084477e+00-3.99030217e-04j]]"
-789.6485534581874j,"[[-8.69069539e-04-3.99479595e-04j  6.01795880e-04-8.91541067e-08j]
 [-7.08033418e-05-8.91547623e-08j  4.00086830e+00-4.00129073e-04j]]"
-789.2789543224709j,"[[-8.79642190e-04-3.98874657e-04j  5.83046405e-04-8.97186818e-08j]
 [-8.95528355e-05-8.97192838e-08j  4.00087893e+00-3.99527953e-04j]]"
-788.9093551867545j,"[[-8.63151389e-04-4.03988634e-04j  5.92882732e-04-9.08414882e-08j]
 [-7.97165182e-05-9.08420422e-08j  4.00086250e+00-4.04640164e-04j]]"
-788.5397560510381j,"[[-8.81998453e-04-4.16556207e-04j  5.96213880e-04-8.96801819e-08j]
 [-7.63853669e-05-8.96806928e-08j  4.00088140e+00-4.17194771e-04j]]"
-788.1701569153216j,"[[-8.97373490e-04-4.05452588e-04j  5.89350189e-04-8.95274854e-08j]
 [-8.32490946e-05-8.95279632e-08j  4.00089681e+00-4.06076602e-04j]]"
-787.8005577796052j,"[[-8.91280415e-04-3.88601590e-04j  6.02646708e-04-8.86931110e-08j]
 [-6.99526220e-05-8.86935577e-08j  4.00089075e+00-3.89218895e-04j]]"
-787.4309586438887j,"[[-9.07463374e-04-3.99310346e-04j  6.17812893e-04-8.70733987e-08j]
 [-5.47864373e-05-8.70738109e-08j  4.00090698e+00-3.99920445e-04j]]"
-787.0613595081722j,"[[-9.15779278e-04-3.99766169e-04j  6.33354919e-04-8.51726312e-08j]
 [-3.92444283e-05-8.51730078e-08j  4.00091533e+00-4.00359323e-04j]]"
-786.6917603724559j,"[[-9.41357542e-04-3.89218376e-04j  6.48982264e-04-8.26769303e-08j]
 [-2.36171203e-05-8.26772748e-08j  4.00094095e+00-3.89801254e-04j]]"
-786.3221612367394j,"[[-9.74798267e-04-3.73405515e-04j  6.58131246e-04-7.94302685e-08j]
 [-1.44681832e-05-7.94305854e-08j  4.00097442e+00-3.73965170e-04j]]"
-785.9525621010229j,"[[-9.55647425e-04-3.54995578e-04j  6.63708123e-04-7.69671540e-08j]
 [-8.89135625e-06-7.69674434e-08j  4.00095531e+00-3.55545885e-04j]]"
-785.5829629653065j,"[[-9.55998181e-04-3.56786541e-04j  6.76265340e-04-7.32641498e-08j]
 [ 3.66584595e-06-7.32644036e-08j  4.00095570e+00-3.57328217e-04j]]"
-785.21336382959j,"[[-9.69308539e-04-3.48481773e-04j  6.92771574e-04-6.94716720e-08j]
 [ 2.01720468e-05-6.94718841e-08j  4.00096906e+00-3.49000755e-04j]]"
-784.8437646938737j,"[[-9.61110197e-04-3.44386377e-04j  7.08799520e-04-6.52849810e-08j]
 [ 3.61999680e-05-6.52851551e-08j  4.00096090e+00-3.44872379e-04j]]"
-784.4741655581572j,"[[-9.97991064e-04-3.47663921e-04j  6.95346529e-04-5.92835216e-08j]
 [ 2.27469642e-05-5.92836631e-08j  4.00099782e+00-3.48112225e-04j]]"
-784.1045664224407j,"[[-1.01154493e-03-3.24722423e-04j  6.86581032e-04-5.58005390e-08j]
 [ 1.39814096e-05-5.58006604e-08j  4.00101140e+00-3.25118035e-04j]]"
-783.7349672867243j,"[[-1.00806067e-03-3.06928521e-04j  6.89401691e-04-5.01605070e-08j]
 [ 1.68020189e-05-5.01606158e-08j  4.00100793e+00-3.07297410e-04j]]"
-783.3653681510078j,"[[-1.03302220e-03-2.74327293e-04j  6.82835856e-04-4.44623698e-08j]
 [ 1.02361095e-05-4.44624554e-08j  4.00103292e+00-2.74662743e-04j]]"
-782.9957690152913j,"[[-1.01007177e-03-2.45708316e-04j  6.88855013e-04-3.96430567e-08j]
 [ 1.62551997e-05-3.96431197e-08j  4.00101000e+00-2.46000433e-04j]]"
-782.626169879575j,"[[-1.01587615e-03-2.37252280e-04j  6.97373091e-04-3.27494289e-08j]
 [ 2.47732441e-05-3.27494756e-08j  4.00101582e+00-2.37503851e-04j]]"
-782.2565707438584j,"[[-1.01690347e-03-2.04535504e-04j  6.89221635e-04-2.73930532e-08j]
 [ 1.66217136e-05-2.73930870e-08j  4.00101686e+00-2.04724570e-04j]]"
-781.886971608142j,"[[-9.77436972e-04-1.94796223e-04j  6.83233079e-04-2.12318398e-08j]
 [ 1.06331227e-05-2.12318853e-08j  4.00097738e+00-1.94938309e-04j]]"
-781.5173724724256j,"[[-1.00206691e-03-1.82347318e-04j  6.43462328e-04-1.39107781e-08j]
 [-2.91376687e-05-1.39108276e-08j  4.00100201e+00-1.82463029e-04j]]"
-781.1477733367092j,"[[-9.98891443e-04-1.43270823e-04j  5.95734291e-04-8.72000616e-09j]
 [-7.68657915e-05-8.72005977e-09j  4.00099883e+00-1.43355102e-04j]]"
-780.7781742009928j,"[[-9.28510993e-04-1.15342935e-04j  5.72389971e-04-2.31748634e-09j]
 [-1.00210178e-04-2.31753363e-09j  4.00092846e+00-1.15402096e-04j]]"
-780.4085750652763j,"[[-8.75382755e-04-1.22645055e-04j  5.58439326e-04+4.25443169e-09j]
 [-1.14160829e-04+4.25438991e-09j  4.00087533e+00-1.22678056e-04j]]"
-780.0389759295598j,"[[-8.27317697e-04-1.63273415e-04j  5.51132536e-04+9.97009289e-09j]
 [-1.21467566e-04+9.97006381e-09j  4.00082728e+00-1.63268793e-04j]]"
-779.6693767938434j,"[[-8.25830007e-04-2.12980730e-04j  5.50984512e-04+1.65066458e-08j]
 [-1.21615523e-04+1.65066268e-08j  4.00082581e+00-2.12933162e-04j]]"
-779.2997776581269j,"[[-8.53886168e-04-2.32929634e-04j  5.34720765e-04+2.27312885e-08j]
 [-1.37879255e-04+2.27312700e-08j  4.00085387e+00-2.32820880e-04j]]"
-778.9301785224104j,"[[-8.43903268e-04-2.57764947e-04j  5.12845783e-04+2.87324829e-08j]
 [-1.59754213e-04+2.87324451e-08j  4.00084386e+00-2.57604155e-04j]]"
-778.560579386694j,"[[-8.75459600e-04-2.86095393e-04j  4.92452304e-04+3.46050613e-08j]
 [-1.80147662e-04+3.46050103e-08j  4.00087540e+00-2.85897895e-04j]]"
-778.1909802509775j,"[[-9.21484168e-04-2.85035998e-04j  4.94883219e-04+3.97158558e-08j]
 [-1.77716768e-04+3.97157874e-08j  4.00092141e+00-2.84793553e-04j]]"
-777.821381115261j,"[[-9.19277731e-04-2.83673705e-04j  5.03877746e-04+4.59520473e-08j]
 [-1.68722262e-04+4.59519549e-08j  4.00091917e+00-2.83388629e-04j]]"
