iw_n,Sigma_iw_n
-627.0249337429511j,"[[ 0.24045153+1.12607832e-03j -0.08152832+2.90778101e-09j]
 [-0.08004658+2.90611699e-09j  3.75954917+1.12603836e-03j]]"
-626.6553346072346j,"[[ 0.24046261+1.07331781e-03j -0.08151191-1.22393673e-09j]
 [-0.08003017-1.22546726e-09j  3.75953803+1.07335903e-03j]]"
-626.2857354715181j,"[[ 0.24046016+1.19238538e-03j -0.08152043-5.55748828e-09j]
 [-0.08003869-5.55900871e-09j  3.75954049+1.19244669e-03j]]"
-625.9161363358018j,"[[ 0.24046512+1.19698294e-03j -0.081531  -5.02590793e-09j]
 [-0.08004926-5.02730597e-09j  3.75953547+1.19710964e-03j]]"
-625.5465372000853j,"[[ 0.24048628+1.20577965e-03j -0.08151975-5.26970724e-09j]
 [-0.08003801-5.27117706e-09j  3.75951434+1.20585822e-03j]]"
-625.1769380643689j,"[[ 0.24048326+1.20195222e-03j -0.08151824-5.52657639e-09j]
 [-0.0800365 -5.52807764e-09j  3.75951737+1.20203684e-03j]]"
-624.8073389286524j,"[[ 0.24053978+1.25089474e-03j -0.08151519-1.22918471e-08j]
 [-0.08003345-1.22932524e-08j  3.75946081+1.25101307e-03j]]"
-624.4377397929359j,"[[ 0.24055978+1.23248396e-03j -0.08151738-1.61386958e-08j]
 [-0.08003564-1.61403321e-08j  3.75944091+1.23256189e-03j]]"
-624.0681406572195j,"[[ 0.24056256+1.24859785e-03j -0.08152743-1.39002423e-08j]
 [-0.08004569-1.39020007e-08j  3.75943818+1.24876253e-03j]]"
-623.6985415215031j,"[[ 0.24053855+1.32244154e-03j -0.08152702-7.21233737e-09j]
 [-0.08004529-7.21408738e-09j  3.75946218+1.32258336e-03j]]"
-623.3289423857866j,"[[ 0.24060501+1.30137357e-03j -0.08154461-1.12334569e-09j]
 [-0.08006287-1.12503339e-09j  3.7593957 +1.30155717e-03j]]"
-622.9593432500702j,"[[ 0.24064376+1.23448319e-03j -0.08155918+3.05016472e-09j]
 [-0.08007745+3.04858096e-09j  3.7593569 +1.23463763e-03j]]"
-622.5897441143537j,"[[ 0.24064406+1.15082942e-03j -0.08155512+1.52133980e-09j]
 [-0.08007338+1.51971195e-09j  3.75935662+1.15095358e-03j]]"
-622.2201449786372j,"[[ 0.24058296+1.05562624e-03j -0.0815282 +1.72233239e-09j]
 [-0.08004646+1.72070207e-09j  3.75941773+1.05580740e-03j]]"
-621.8505458429208j,"[[ 0.24056589+1.13894928e-03j -0.08152134+8.39377271e-09j]
 [-0.0800396 +8.39210099e-09j  3.75943481+1.13903136e-03j]]"
-621.4809467072043j,"[[ 0.24050299+1.19673561e-03j -0.08152702+1.75059069e-08j]
 [-0.08004528+1.75042789e-08j  3.75949769+1.19689161e-03j]]"
-621.111347571488j,"[[ 0.24051786+1.13666973e-03j -0.0815133 +1.89598976e-08j]
 [-0.08003157+1.89583935e-08j  3.75948277+1.13679300e-03j]]"
-620.7417484357715j,"[[ 0.24049896+1.17465494e-03j -0.08152069+1.62044120e-08j]
 [-0.08003895+1.62030240e-08j  3.75950162+1.17475351e-03j]]"
-620.372149300055j,"[[ 0.24057841+1.23980654e-03j -0.08150687+1.14701657e-08j]
 [-0.08002513+1.14688971e-08j  3.75942212+1.23995292e-03j]]"
-620.0025501643386j,"[[ 0.2406007 +1.27737378e-03j -0.08151948+4.54566324e-09j]
 [-0.08003774+4.54432379e-09j  3.75939986+1.27748856e-03j]]"
-619.6329510286222j,"[[ 0.24058405+1.29437708e-03j -0.08152204+7.07216035e-09j]
 [-0.0800403 +7.07073115e-09j  3.75941655+1.29451301e-03j]]"
-619.2633518929057j,"[[ 0.24053964+1.24307754e-03j -0.08152352+5.82903879e-09j]
 [-0.08004178+5.82767776e-09j  3.75946093+1.24314202e-03j]]"
-618.8937527571893j,"[[ 0.24052818+1.27166732e-03j -0.0815133 +4.45604905e-09j]
 [-0.08003156+4.45458252e-09j  3.75947243+1.27174172e-03j]]"
-618.5241536214728j,"[[ 0.24057098+1.25467280e-03j -0.08151585-3.57433062e-10j]
 [-0.08003411-3.59008484e-10j  3.75942967+1.25477136e-03j]]"
-618.1545544857563j,"[[ 0.24058995+1.17659558e-03j -0.081519  -6.55730433e-09j]
 [-0.08003726-6.55889413e-09j  3.75941071+1.17672713e-03j]]"
-617.7849553500399j,"[[ 0.24060955+1.26706103e-03j -0.08152091+2.38918042e-09j]
 [-0.08003917+2.38752174e-09j  3.75939114+1.26721553e-03j]]"
-617.4153562143234j,"[[ 0.2405271 +1.29485837e-03j -0.08151806+3.67902881e-09j]
 [-0.08003632+3.67743618e-09j  3.75947356+1.29498796e-03j]]"
-617.045757078607j,"[[ 0.24055919+1.30241508e-03j -0.08150245+7.16406387e-09j]
 [-0.08002072+7.16240262e-09j  3.7594415 +1.30259499e-03j]]"
-616.6761579428905j,"[[ 0.24055896+1.28965573e-03j -0.08149451+1.36585519e-08j]
 [-0.08001277+1.36570603e-08j  3.75944166+1.28978489e-03j]]"
-616.306558807174j,"[[ 0.24053825+1.31691415e-03j -0.08148715+1.54972795e-08j]
 [-0.08000541+1.54958889e-08j  3.75946233+1.31704835e-03j]]"
-615.9369596714578j,"[[ 0.24060812+1.40720685e-03j -0.08147294+1.40670921e-08j]
 [-0.0799912 +1.40656720e-08j  3.75939247+1.40738660e-03j]]"
-615.5673605357413j,"[[ 0.24056169+1.35343759e-03j -0.0814794 +5.48285005e-09j]
 [-0.07999766+5.48162446e-09j  3.75943882+1.35361870e-03j]]"
-615.1977614000248j,"[[ 0.24058203+1.34976998e-03j -0.08147324+8.03779501e-09j]
 [-0.0799915 +8.03636422e-09j  3.75941856+1.34991254e-03j]]"
-614.8281622643084j,"[[ 0.2405696 +1.35008214e-03j -0.08147746+1.49491983e-08j]
 [-0.07999572+1.49478578e-08j  3.75943095+1.35018179e-03j]]"
-614.4585631285919j,"[[ 0.24061723+1.39851614e-03j -0.08147505+1.47313508e-08j]
 [-0.07999331+1.47299456e-08j  3.75938335+1.39863126e-03j]]"
-614.0889639928754j,"[[ 0.24061861+1.42305670e-03j -0.08148398+1.95962489e-08j]
 [-0.08000224+1.95948788e-08j  3.75938196+1.42318658e-03j]]"
-613.719364857159j,"[[ 0.24057474+1.32336822e-03j -0.08147084+1.37470769e-08j]
 [-0.0799891 +1.37458840e-08j  3.75942575+1.32353111e-03j]]"
-613.3497657214425j,"[[ 0.24062108+1.40190898e-03j -0.08144824+5.93423151e-09j]
 [-0.0799665 +5.93296168e-09j  3.75937945+1.40209352e-03j]]"
-612.980166585726j,"[[ 0.24062402+1.45492007e-03j -0.08143014-8.58734932e-10j]
 [-0.07994839-8.59844860e-10j  3.75937644+1.45516683e-03j]]"
-612.6105674500096j,"[[ 0.24064392+1.49615417e-03j -0.08141296-9.48251751e-10j]
 [-0.07993122-9.49506445e-10j  3.7593566 +1.49635465e-03j]]"
-612.2409683142932j,"[[ 0.2406644 +1.49146320e-03j -0.08139686+6.58959965e-09j]
 [-0.07991512+6.58847547e-09j  3.75933606+1.49167958e-03j]]"
-611.8713691785769j,"[[ 0.2406734 +1.48969011e-03j -0.08139671-3.24497473e-09j]
 [-0.07991496-3.24605777e-09j  3.75932705+1.48995131e-03j]]"
-611.5017700428604j,"[[ 0.24071535+1.47812817e-03j -0.08137325-2.02882121e-09j]
 [-0.07989151-2.02998578e-09j  3.75928513+1.47838806e-03j]]"
-611.1321709071439j,"[[ 0.24070178+1.40451678e-03j -0.08137049+3.71412758e-09j]
 [-0.07988875+3.71314783e-09j  3.75929863+1.40477533e-03j]]"
-610.7625717714275j,"[[ 0.24069459+1.38724358e-03j -0.08136961+1.17589766e-08j]
 [-0.07988787+1.17579424e-08j  3.75930584+1.38736274e-03j]]"
-610.392972635711j,"[[ 0.24076048+1.29612818e-03j -0.08136121+1.84553037e-08j]
 [-0.07987947+1.84543619e-08j  3.75923991+1.29624393e-03j]]"
-610.0233734999945j,"[[ 0.24073924+1.31389101e-03j -0.08134219+2.10717525e-08j]
 [-0.07986045+2.10710328e-08j  3.75926106+1.31398311e-03j]]"
-609.6537743642781j,"[[ 0.24065215+1.39435038e-03j -0.08135453+1.78297636e-08j]
 [-0.07987279+1.78291354e-08j  3.75934811+1.39438864e-03j]]"
-609.2841752285616j,"[[ 0.2407117 +1.32602893e-03j -0.08134855+6.11655070e-09j]
 [-0.07986681+6.11600734e-09j  3.75928852+1.32604487e-03j]]"
-608.9145760928451j,"[[ 0.24072459+1.36410845e-03j -0.08134383-4.85265892e-09j]
 [-0.07986209-4.85340445e-09j  3.75927572+1.36409219e-03j]]"
-608.5449769571287j,"[[ 0.24072839+1.32566040e-03j -0.08134077-2.29820848e-09j]
 [-0.07985903-2.29908562e-09j  3.75927197+1.32570321e-03j]]"
-608.1753778214123j,"[[ 0.24074947+1.36460090e-03j -0.08133925+1.59633664e-10j]
 [-0.0798575 +1.58820102e-10j  3.75925087+1.36465636e-03j]]"
-607.8057786856959j,"[[ 0.24073162+1.25182863e-03j -0.0813535 -1.75101998e-10j]
 [-0.07987176-1.75937478e-10j  3.75926872+1.25186782e-03j]]"
-607.4361795499794j,"[[ 0.2407155 +1.28466912e-03j -0.08133937+5.99282024e-10j]
 [-0.07985763+5.98475603e-10j  3.75928483+1.28473177e-03j]]"
-607.066580414263j,"[[ 0.24070538+1.30569809e-03j -0.08132372-5.33673060e-09j]
 [-0.07984198-5.33747986e-09j  3.75929492+1.30573726e-03j]]"
-606.6969812785466j,"[[ 0.24072716+1.27560023e-03j -0.08133346-5.81282535e-09j]
 [-0.07985171-5.81357933e-09j  3.75927315+1.27569037e-03j]]"
-606.3273821428301j,"[[ 0.24074689+1.32052978e-03j -0.08131376-4.47947125e-09j]
 [-0.07983202-4.48020195e-09j  3.75925341+1.32055654e-03j]]"
-605.9577830071136j,"[[ 0.24081904+1.42135622e-03j -0.0813196 -2.21196694e-09j]
 [-0.07983786-2.21270804e-09j  3.75918126+1.42135776e-03j]]"
-605.5881838713972j,"[[ 0.24083886+1.44336545e-03j -0.08132475-2.72622967e-09j]
 [-0.079843  -2.72690052e-09j  3.75916141+1.44332706e-03j]]"
-605.2185847356807j,"[[ 0.24088486+1.41967751e-03j -0.0813194 -1.33745598e-08j]
 [-0.07983765-1.33753511e-08j  3.75911547+1.41961868e-03j]]"
-604.8489855999642j,"[[ 0.24087787+1.44031056e-03j -0.08131588-1.63528488e-08j]
 [-0.07983414-1.63538734e-08j  3.75912255+1.44026885e-03j]]"
-604.4793864642479j,"[[ 0.24092869+1.47533974e-03j -0.08132916-1.57773872e-08j]
 [-0.07984741-1.57783851e-08j  3.75907172+1.47529768e-03j]]"
-604.1097873285314j,"[[ 0.24094086+1.44055933e-03j -0.08133998-6.14893990e-09j]
 [-0.07985824-6.15011179e-09j  3.75905962+1.44049308e-03j]]"
-603.740188192815j,"[[ 0.24098349+1.40459878e-03j -0.08133592+9.80177138e-10j]
 [-0.07985418+9.79094737e-10j  3.75901695+1.40451767e-03j]]"
-603.3705890570985j,"[[ 0.24098363+1.27488287e-03j -0.08134498-2.12610663e-09j]
 [-0.07986324-2.12729224e-09j  3.75901685+1.27481679e-03j]]"
-603.000989921382j,"[[ 0.24097143+1.23265736e-03j -0.08135633-3.38979524e-09j]
 [-0.07987459-3.39098300e-09j  3.75902906+1.23264357e-03j]]"
-602.6313907856656j,"[[ 0.24097268+1.19029776e-03j -0.08135622-3.31560691e-09j]
 [-0.07987447-3.31668450e-09j  3.75902776+1.19026606e-03j]]"
-602.2617916499491j,"[[ 0.24096597+1.14479173e-03j -0.08136602-1.82023136e-09j]
 [-0.07988428-1.82139898e-09j  3.7590345 +1.14476872e-03j]]"
-601.8921925142326j,"[[ 0.24090001+1.07070579e-03j -0.08137379-2.79943709e-09j]
 [-0.07989205-2.80039268e-09j  3.75910038+1.07069801e-03j]]"
-601.5225933785163j,"[[ 0.24089415+1.04838092e-03j -0.08137985-1.67390779e-08j]
 [-0.07989811-1.67400419e-08j  3.75910624+1.04833286e-03j]]"
-601.1529942427998j,"[[ 0.24089081+1.08779606e-03j -0.08137488-1.54433436e-08j]
 [-0.07989314-1.54445445e-08j  3.75910967+1.08773960e-03j]]"
-600.7833951070834j,"[[ 0.24092987+1.01057841e-03j -0.08137515-1.63305531e-08j]
 [-0.07989341-1.63317897e-08j  3.75907063+1.01051150e-03j]]"
-600.413795971367j,"[[ 0.24096373+1.00686673e-03j -0.08136516-9.67256469e-09j]
 [-0.07988342-9.67410475e-09j  3.75903689+1.00678204e-03j]]"
-600.0441968356505j,"[[ 0.24089952+9.90235450e-04j -0.08137116-7.37087237e-09j]
 [-0.07988942-7.37225532e-09j  3.75910104+9.90178675e-04j]]"
-599.6745976999341j,"[[ 0.24088896+9.36195235e-04j -0.0813673 -1.11775668e-08j]
 [-0.07988556-1.11791670e-08j  3.75911169+9.36140351e-04j]]"
-599.3049985642176j,"[[ 0.24092894+8.27224900e-04j -0.08135482-1.21510999e-09j]
 [-0.07987308-1.21668104e-09j  3.75907169+8.27176420e-04j]]"
-598.9353994285011j,"[[ 0.24090822+8.66414487e-04j -0.08133856-9.54936682e-10j]
 [-0.07985682-9.56454434e-10j  3.7590924 +8.66363980e-04j]]"
-598.5658002927847j,"[[ 0.2408222 +8.54764426e-04j -0.08134008-7.63155518e-10j]
 [-0.07985834-7.64747238e-10j  3.75917844+8.54701095e-04j]]"
-598.1962011570682j,"[[ 0.24071779+8.29982321e-04j -0.08135108-3.33338157e-09j]
 [-0.07986934-3.33484746e-09j  3.75928281+8.29993866e-04j]]"
-597.8266020213517j,"[[ 0.24078067+8.26278672e-04j -0.08135376-8.12443721e-09j]
 [-0.07987202-8.12597264e-09j  3.75921995+8.26289550e-04j]]"
-597.4570028856353j,"[[ 0.24069512+7.29799979e-04j -0.08136202-5.99956774e-09j]
 [-0.07988028-6.00087906e-09j  3.75930541+7.29829461e-04j]]"
-597.0874037499188j,"[[ 0.24066059+6.92617393e-04j -0.08134982-7.15320935e-09j]
 [-0.07986808-7.15458695e-09j  3.75933997+6.92654527e-04j]]"
-596.7178046142025j,"[[ 0.24064987+7.24631426e-04j -0.08135014-6.23698398e-09j]
 [-0.0798684 -6.23829532e-09j  3.75935066+7.24642412e-04j]]"
-596.3482054784861j,"[[ 0.24060206+7.07903122e-04j -0.08134584-7.03700551e-09j]
 [-0.0798641 -7.03830275e-09j  3.75939847+7.07953697e-04j]]"
-595.9786063427696j,"[[ 0.24056463+7.53953088e-04j -0.08136037-8.00151103e-09j]
 [-0.07987863-8.00284363e-09j  3.7594359 +7.53940905e-04j]]"
-595.6090072070532j,"[[ 0.24053363+7.55507738e-04j -0.08134895-6.47023150e-09j]
 [-0.07986721-6.47162718e-09j  3.75946693+7.55551978e-04j]]"
-595.2394080713367j,"[[ 0.24050017+6.92976669e-04j -0.08133396-6.14903646e-09j]
 [-0.07985222-6.15050686e-09j  3.75950042+6.93060845e-04j]]"
-594.8698089356202j,"[[ 0.24040313+6.50361379e-04j -0.08132989-3.41743776e-09j]
 [-0.07984815-3.41886424e-09j  3.75959744+6.50450273e-04j]]"
-594.5002097999038j,"[[ 0.24040573+7.47995598e-04j -0.08130707-8.73370775e-09j]
 [-0.07982533-8.73513969e-09j  3.75959485+7.48128180e-04j]]"
-594.1306106641873j,"[[ 0.24041295+8.09378692e-04j -0.08130214-6.42028356e-09j]
 [-0.0798204 -6.42172371e-09j  3.75958763+8.09470713e-04j]]"
-593.7610115284708j,"[[ 0.2403563 +8.53757178e-04j -0.08133111-7.77975969e-09j]
 [-0.07984937-7.78112261e-09j  3.75964425+8.53932486e-04j]]"
-593.3914123927544j,"[[ 0.24033434+7.91407469e-04j -0.08134471-8.60459637e-09j]
 [-0.07986297-8.60608947e-09j  3.75966626+7.91516714e-04j]]"
-593.021813257038j,"[[ 0.24026513+7.76131837e-04j -0.08132668-1.83440431e-09j]
 [-0.07984493-1.83585695e-09j  3.75973546+7.76279879e-04j]]"
-592.6522141213215j,"[[ 0.24027996+8.86125451e-04j -0.08131438+4.50099687e-09j]
 [-0.07983264+4.49959755e-09j  3.7597206 +8.86261902e-04j]]"
-592.2826149856052j,"[[ 0.24022082+8.57382669e-04j -0.08132471+1.03024984e-08j]
 [-0.07984297+1.03011242e-08j  3.75977973+8.57445103e-04j]]"
-591.9130158498887j,"[[ 0.24028149+9.23754982e-04j -0.08130985+2.53391880e-09j]
 [-0.07982811+2.53256208e-09j  3.75971906+9.23882682e-04j]]"
-591.5434167141723j,"[[ 0.2402426 +1.01015304e-03j -0.08131565-4.74298340e-09j]
 [-0.07983391-4.74434294e-09j  3.75975794+1.01024759e-03j]]"
-591.1738175784558j,"[[ 0.24026478+1.00859044e-03j -0.08131869-2.96564367e-09j]
 [-0.07983695-2.96717756e-09j  3.75973583+1.00871819e-03j]]"
-590.8042184427393j,"[[ 0.24025712+1.00715953e-03j -0.08131551+6.51985774e-09j]
 [-0.07983377+6.51840963e-09j  3.75974346+1.00724370e-03j]]"
-590.4346193070229j,"[[ 0.24028824+1.03604988e-03j -0.08131698+7.50503896e-09j]
 [-0.07983524+7.50370683e-09j  3.7597123 +1.03614242e-03j]]"
-590.0650201713064j,"[[ 0.24027899+1.03909789e-03j -0.08131701+8.87574863e-09j]
 [-0.07983527+8.87436817e-09j  3.75972157+1.03921197e-03j]]"
-589.6954210355899j,"[[ 0.24034173+1.00650768e-03j -0.0813109 +6.97406099e-09j]
 [-0.07982916+6.97274211e-09j  3.7596588 +1.00662036e-03j]]"
-589.3258218998735j,"[[ 0.24026563+9.86267977e-04j -0.08133553+6.99168373e-09j]
 [-0.07985379+6.99020819e-09j  3.75973496+9.86399997e-04j]]"
-588.9562227641571j,"[[ 0.24026226+9.30162465e-04j -0.08132615+4.83244092e-09j]
 [-0.07984441+4.83107073e-09j  3.75973829+9.30282108e-04j]]"
-588.5866236284406j,"[[ 0.24024335+9.28456432e-04j -0.08132594+3.21781313e-09j]
 [-0.0798442 +3.21628123e-09j  3.75975726+9.28618013e-04j]]"
-588.2170244927242j,"[[ 0.24020884+9.13527184e-04j -0.08132039+5.35476540e-09j]
 [-0.07983865+5.35331412e-09j  3.75979174+9.13721702e-04j]]"
-587.8474253570078j,"[[ 0.24017149+9.22617041e-04j -0.0812999 +3.14661679e-09j]
 [-0.07981816+3.14524139e-09j  3.75982906+9.22832166e-04j]]"
-587.4778262212914j,"[[ 0.24012205+9.90000677e-04j -0.08130627+1.63168657e-09j]
 [-0.07982453+1.63032997e-09j  3.75987849+9.90176468e-04j]]"
-587.1082270855749j,"[[ 0.24014388+9.55358906e-04j -0.08130515-5.03332590e-09j]
 [-0.07982341-5.03468949e-09j  3.75985666+9.55511643e-04j]]"
-586.7386279498584j,"[[ 0.24006669+9.92484282e-04j -0.08129794-4.96062021e-09j]
 [-0.07981619-4.96222639e-09j  3.75993395+9.92668087e-04j]]"
-586.369028814142j,"[[ 0.24002373+1.06347449e-03j -0.08129064+1.20887575e-08j]
 [-0.07980889+1.20872579e-08j  3.75997687+1.06367577e-03j]]"
-585.9994296784255j,"[[ 0.24002569+1.14616037e-03j -0.08130213+1.45474693e-08j]
 [-0.07982039+1.45462858e-08j  3.75997478+1.14631545e-03j]]"
-585.629830542709j,"[[ 0.23993502+1.20087645e-03j -0.08130996+1.74927431e-08j]
 [-0.07982822+1.74915044e-08j  3.76006547+1.20097885e-03j]]"
-585.2602314069927j,"[[ 0.23987339+1.23800535e-03j -0.08130109+1.70036104e-08j]
 [-0.07981934+1.70024659e-08j  3.76012706+1.23813921e-03j]]"
-584.8906322712762j,"[[ 0.23985634+1.30989075e-03j -0.08131334+1.42104840e-08j]
 [-0.0798316 +1.42093407e-08j  3.76014411+1.31006069e-03j]]"
-584.5210331355597j,"[[ 0.23993837+1.36229309e-03j -0.08130827+9.45722330e-09j]
 [-0.07982652+9.45628711e-09j  3.760062  +1.36248297e-03j]]"
-584.1514339998433j,"[[ 0.23998468+1.49650382e-03j -0.08132447+1.98777302e-09j]
 [-0.07984272+1.98683542e-09j  3.76001569+1.49666206e-03j]]"
-583.7818348641268j,"[[ 0.24006379+1.51047666e-03j -0.08132527+3.80828481e-09j]
 [-0.07984352+3.80723861e-09j  3.75993662+1.51061886e-03j]]"
-583.4122357284105j,"[[ 0.24009907+1.52889509e-03j -0.0813292 +5.61073731e-09j]
 [-0.07984746+5.60973397e-09j  3.75990133+1.52907390e-03j]]"
-583.042636592694j,"[[ 0.24005505+1.50481618e-03j -0.08133349+5.28094697e-09j]
 [-0.07985174+5.27988996e-09j  3.75994536+1.50493498e-03j]]"
-582.6730374569775j,"[[ 0.24005155+1.49318440e-03j -0.08131599+2.24626510e-10j]
 [-0.07983425+2.23633109e-10j  3.75994884+1.49332068e-03j]]"
-582.3034383212611j,"[[ 0.24008458+1.57714780e-03j -0.08131783-5.62201072e-10j]
 [-0.07983608-5.63336382e-10j  3.75991586+1.57726049e-03j]]"
-581.9338391855446j,"[[ 0.24015699+1.61701332e-03j -0.08133441+2.07181574e-09j]
 [-0.07985266+2.07063141e-09j  3.75984347+1.61711264e-03j]]"
-581.5642400498282j,"[[ 0.24017941+1.50105062e-03j -0.08134048+5.65118757e-09j]
 [-0.07985874+5.65001238e-09j  3.75982105+1.50116434e-03j]]"
-581.1946409141118j,"[[ 0.24023761+1.53917628e-03j -0.08133232+1.11572009e-08j]
 [-0.07985057+1.11560007e-08j  3.75976286+1.53925835e-03j]]"
-580.8250417783953j,"[[ 0.24028145+1.54560457e-03j -0.08133488+1.18420758e-08j]
 [-0.07985313+1.18410201e-08j  3.75971896+1.54573706e-03j]]"
-580.4554426426788j,"[[ 0.24023735+1.48810366e-03j -0.08133797+9.32932535e-09j]
 [-0.07985623+9.32828073e-09j  3.75976306+1.48816840e-03j]]"
-580.0858435069624j,"[[ 0.24023969+1.48454274e-03j -0.08133626+4.48653592e-09j]
 [-0.07985451+4.48559848e-09j  3.75976067+1.48465738e-03j]]"
-579.7162443712459j,"[[ 0.24028925+1.51228944e-03j -0.08133656+2.97812581e-09j]
 [-0.07985482+2.97725515e-09j  3.75971109+1.51235640e-03j]]"
-579.3466452355295j,"[[ 0.24032119+1.57089316e-03j -0.08132754+7.32709372e-09j]
 [-0.0798458 +7.32630364e-09j  3.75967912+1.57092279e-03j]]"
-578.977046099813j,"[[ 0.24034114+1.60572331e-03j -0.08134238+4.15104023e-09j]
 [-0.07986064+4.15028636e-09j  3.75965915+1.60576373e-03j]]"
-578.6074469640965j,"[[ 0.24036892+1.62780519e-03j -0.08135529+2.06812646e-09j]
 [-0.07987354+2.06729567e-09j  3.7596314 +1.62781542e-03j]]"
-578.2378478283802j,"[[ 0.24037835+1.58676354e-03j -0.08135762-4.55296253e-10j]
 [-0.07987588-4.56099637e-10j  3.75962196+1.58682839e-03j]]"
-577.8682486926637j,"[[ 0.240415  +1.59643401e-03j -0.08134093-3.07919323e-09j]
 [-0.07985918-3.08007247e-09j  3.75958535+1.59644472e-03j]]"
-577.4986495569473j,"[[ 0.2404472 +1.64042009e-03j -0.08133573+3.31798772e-09j]
 [-0.07985399+3.31705032e-09j  3.75955317+1.64043932e-03j]]"
-577.1290504212309j,"[[ 0.24041643+1.60283499e-03j -0.08133485+6.09535725e-09j]
 [-0.0798531 +6.09449704e-09j  3.7595839 +1.60281087e-03j]]"
-576.7594512855144j,"[[ 0.24040543+1.60589467e-03j -0.08132353-8.48943984e-10j]
 [-0.07984178-8.49832534e-10j  3.75959491+1.60585409e-03j]]"
-576.3898521497979j,"[[ 0.24045483+1.61070649e-03j -0.08133344+4.85142218e-10j]
 [-0.07985169+4.84128250e-10j  3.75954556+1.61066267e-03j]]"
-576.0202530140815j,"[[ 0.24046307+1.60452909e-03j -0.08136185-2.89662725e-09j]
 [-0.07988011-2.89768800e-09j  3.75953734+1.60449216e-03j]]"
-575.650653878365j,"[[ 0.24046884+1.60110630e-03j -0.08136235-4.26558982e-09j]
 [-0.0798806 -4.26676213e-09j  3.75953161+1.60108642e-03j]]"
-575.2810547426486j,"[[ 0.24052716+1.56567058e-03j -0.0813624 +3.42712003e-10j]
 [-0.07988066+3.41436474e-10j  3.75947334+1.56564218e-03j]]"
-574.9114556069321j,"[[ 0.24051815+1.59030402e-03j -0.08136946+4.07087786e-09j]
 [-0.07988771+4.06975841e-09j  3.75948229+1.59030769e-03j]]"
-574.5418564712156j,"[[ 0.24050456+1.53535705e-03j -0.08137926+3.87816794e-10j]
 [-0.07989752+3.86858736e-10j  3.75949581+1.53535050e-03j]]"
-574.1722573354992j,"[[ 0.24052494+1.53166687e-03j -0.08136748-7.63616830e-09j]
 [-0.07988573-7.63702086e-09j  3.75947539+1.53163864e-03j]]"
-573.8026581997829j,"[[ 0.24053554+1.54896539e-03j -0.08136495-1.04358943e-08j]
 [-0.0798832 -1.04369465e-08j  3.75946487+1.54891855e-03j]]"
-573.4330590640664j,"[[ 0.24058438+1.52018741e-03j -0.08137278-4.75941465e-09j]
 [-0.07989103-4.76044653e-09j  3.75941602+1.52014341e-03j]]"
-573.06345992835j,"[[ 0.24060533+1.39009533e-03j -0.0813727 -6.53336882e-09j]
 [-0.07989095-6.53440298e-09j  3.75939507+1.39002294e-03j]]"
-572.6938607926335j,"[[ 0.24059332+1.39782769e-03j -0.08136266-8.77759605e-09j]
 [-0.07988091-8.77867996e-09j  3.75940709+1.39778672e-03j]]"
-572.324261656917j,"[[ 0.24055458+1.36429065e-03j -0.08136806-8.96326966e-09j]
 [-0.07988631-8.96438598e-09j  3.75944585+1.36427631e-03j]]"
-571.9546625212006j,"[[ 0.24050781+1.29183038e-03j -0.08136753-8.75137456e-09j]
 [-0.07988578-8.75253019e-09j  3.75949264+1.29181807e-03j]]"
-571.5850633854841j,"[[ 0.24049813+1.33445928e-03j -0.08135338-1.12746105e-08j]
 [-0.07987163-1.12756925e-08j  3.75950229+1.33447056e-03j]]"
-571.2154642497677j,"[[ 0.24048917+1.50870993e-03j -0.08136118-1.17918720e-08j]
 [-0.07987943-1.17930849e-08j  3.7595113 +1.50870137e-03j]]"
-570.8458651140512j,"[[ 0.2404549 +1.46409292e-03j -0.08138106-3.33268967e-09j]
 [-0.07989932-3.33387026e-09j  3.75954556+1.46406136e-03j]]"
-570.4762659783347j,"[[ 0.24052375+1.47114935e-03j -0.08136631-5.07600805e-09j]
 [-0.07988456-5.07714276e-09j  3.75947669+1.47109944e-03j]]"
-570.1066668426183j,"[[ 0.24052493+1.54796773e-03j -0.08136517-6.35433987e-09j]
 [-0.07988342-6.35561845e-09j  3.75947556+1.54794355e-03j]]"
-569.7370677069019j,"[[ 0.24053203+1.50781247e-03j -0.08135803-9.77838650e-09j]
 [-0.07987628-9.77948727e-09j  3.75946839+1.50781170e-03j]]"
-569.3674685711854j,"[[ 0.24059718+1.40212105e-03j -0.08135581-8.08519512e-09j]
 [-0.07987406-8.08638531e-09j  3.75940328+1.40205950e-03j]]"
-568.997869435469j,"[[ 0.24063022+1.34263297e-03j -0.08133873-1.67629963e-09j]
 [-0.07985698-1.67743338e-09j  3.75937022+1.34252138e-03j]]"
-568.6282702997526j,"[[ 0.24060611+1.35228735e-03j -0.0813281 -1.03293117e-09j]
 [-0.07984635-1.03414069e-09j  3.75939435+1.35219653e-03j]]"
-568.2586711640361j,"[[ 0.24056199+1.27956672e-03j -0.08132953+3.59910129e-09j]
 [-0.07984778+3.59788290e-09j  3.75943848+1.27945544e-03j]]"
-567.8890720283197j,"[[ 0.24055075+1.35592505e-03j -0.08132091+2.75449987e-09j]
 [-0.07983917+2.75350790e-09j  3.75944963+1.35581525e-03j]]"
-567.5194728926032j,"[[ 0.24052033+1.46144686e-03j -0.08134149-4.37208308e-09j]
 [-0.07985974-4.37317548e-09j  3.75948009+1.46132269e-03j]]"
