iw_n,Sigma_iw_n
-968.164936009231j,"[[ 0.73771581+2.05312305e-03j -0.35650618+1.66091524e-07j]
 [-0.34893189+1.65953756e-07j  3.2623018 +2.05303897e-03j]]"
-967.7953368735145j,"[[ 0.73766977+2.05744872e-03j -0.35651563+1.31318683e-07j]
 [-0.34894133+1.31179520e-07j  3.26234801+2.05729563e-03j]]"
-967.425737737798j,"[[ 0.73772048+2.01555346e-03j -0.35651993+9.07808879e-08j]
 [-0.34894563+9.06409419e-08j  3.26229739+2.01530406e-03j]]"
-967.0561386020815j,"[[ 0.73777311+2.07333630e-03j -0.35651717+6.04882050e-08j]
 [-0.34894287+6.03474309e-08j  3.26224486+2.07308430e-03j]]"
-966.686539466365j,"[[ 0.73778658+2.14208499e-03j -0.35648492+5.72012860e-08j]
 [-0.34891062+5.70598346e-08j  3.26223147+2.14180110e-03j]]"
-966.3169403306488j,"[[ 0.73786615+2.24740663e-03j -0.35645862+4.40519529e-08j]
 [-0.34888431+4.39118944e-08j  3.26215172+2.24730352e-03j]]"
-965.9473411949323j,"[[ 0.73788158+2.21531756e-03j -0.35646768+1.84365752e-08j]
 [-0.34889338+1.82957267e-08j  3.26213639+2.21525677e-03j]]"
-965.5777420592158j,"[[ 0.73787624+2.14874567e-03j -0.35647024+1.23050024e-08j]
 [-0.34889594+1.21639434e-08j  3.26214174+2.14876106e-03j]]"
-965.2081429234994j,"[[ 0.73793474+2.04907235e-03j -0.35648432+1.30297354e-08j]
 [-0.34891002+1.28889039e-08j  3.26208321+2.04911904e-03j]]"
-964.8385437877829j,"[[ 0.73794474+1.98898254e-03j -0.35651116+3.08750898e-08j]
 [-0.34893686+3.07335727e-08j  3.26207329+1.98906085e-03j]]"
-964.4689446520666j,"[[ 0.73799979+1.90660008e-03j -0.35649153+2.67391194e-08j]
 [-0.34891724+2.65985388e-08j  3.26201811+1.90664617e-03j]]"
-964.0993455163501j,"[[ 0.7380047 +1.81226687e-03j -0.35645064+1.90547096e-08j]
 [-0.34887634+1.89142047e-08j  3.26201318+1.81228832e-03j]]"
-963.7297463806336j,"[[ 0.73798681+1.71335797e-03j -0.3564345 -9.37698160e-09j]
 [-0.3488602 -9.51737256e-09j  3.26203105+1.71342220e-03j]]"
-963.3601472449171j,"[[ 0.73797348+1.69547558e-03j -0.35642501-1.27371773e-08j]
 [-0.34885072-1.28775827e-08j  3.26204438+1.69553687e-03j]]"
-962.9905481092006j,"[[ 0.73795482+1.76849195e-03j -0.35641551-9.72798844e-09j]
 [-0.34884121-9.86750567e-09j  3.26206292+1.76855577e-03j]]"
-962.6209489734842j,"[[ 0.73788852+1.81913920e-03j -0.35639735-2.82304801e-08j]
 [-0.34882305-2.83690550e-08j  3.26212909+1.81897010e-03j]]"
-962.2513498377677j,"[[ 0.73785027+1.92521986e-03j -0.35641438+1.21520203e-08j]
 [-0.34884008+1.20131801e-08j  3.26216737+1.92494998e-03j]]"
-961.8817507020514j,"[[ 0.73782484+1.96918889e-03j -0.35645879-7.68748395e-09j]
 [-0.3488845 -7.82663314e-09j  3.26219283+1.96882349e-03j]]"
-961.512151566335j,"[[ 0.73784574+1.94012229e-03j -0.35644999-5.50868583e-08j]
 [-0.3488757 -5.52269073e-08j  3.26217204+1.93972038e-03j]]"
-961.1425524306185j,"[[ 0.73777421+1.94855853e-03j -0.3564309 -8.24686038e-08j]
 [-0.3488566 -8.26103635e-08j  3.26224378+1.94826369e-03j]]"
-960.7729532949021j,"[[ 0.73774426+2.10249037e-03j -0.35645837-6.86474977e-08j]
 [-0.34888407-6.87901732e-08j  3.26227384+2.10226831e-03j]]"
-960.4033541591856j,"[[ 0.73769439+2.11765019e-03j -0.35650332-7.87501008e-08j]
 [-0.34892902-7.88940454e-08j  3.26232386+2.11736877e-03j]]"
-960.0337550234691j,"[[ 0.73770961+2.03861508e-03j -0.35645861-1.00297438e-07j]
 [-0.34888431-1.00441295e-07j  3.26230862+2.03834339e-03j]]"
-959.6641558877527j,"[[ 0.73771937+2.03464364e-03j -0.35643195-6.45742661e-08j]
 [-0.34885765-6.47180669e-08j  3.26229885+2.03430441e-03j]]"
-959.2945567520362j,"[[ 0.73772947+1.98336509e-03j -0.35646633-6.36159410e-08j]
 [-0.34889203-6.37598694e-08j  3.26228876+1.98295468e-03j]]"
-958.9249576163197j,"[[ 0.73776769+1.91989190e-03j -0.35646706-8.20845025e-08j]
 [-0.34889276-8.22281558e-08j  3.2622505 +1.91940169e-03j]]"
-958.5553584806033j,"[[ 0.73784739+1.94032582e-03j -0.35646404-6.23033183e-08j]
 [-0.34888975-6.24472670e-08j  3.26217083+1.93993553e-03j]]"
-958.1857593448868j,"[[ 0.73787676+1.98471530e-03j -0.35646112-6.67637646e-08j]
 [-0.34888683-6.69089021e-08j  3.2621416 +1.98445629e-03j]]"
-957.8161602091704j,"[[ 0.73786296+1.99684375e-03j -0.35643369-4.69504540e-08j]
 [-0.34885939-4.70962187e-08j  3.26215548+1.99666512e-03j]]"
-957.4465610734541j,"[[ 0.73780316+1.96477909e-03j -0.35640571-4.65478790e-08j]
 [-0.34883141-4.66933228e-08j  3.26221523+1.96467604e-03j]]"
-957.0769619377376j,"[[ 0.73775725+2.02633912e-03j -0.35640808-5.09386861e-08j]
 [-0.34883378-5.10836215e-08j  3.26226106+2.02628271e-03j]]"
-956.7073628020212j,"[[ 0.73779838+2.06790302e-03j -0.35639377-6.07166411e-08j]
 [-0.34881947-6.08619141e-08j  3.26221997+2.06778161e-03j]]"
-956.3377636663047j,"[[ 0.73784524+2.12467828e-03j -0.35635867-5.45956171e-08j]
 [-0.34878437-5.47396196e-08j  3.26217294+2.12460145e-03j]]"
-955.9681645305882j,"[[ 0.73785621+2.22601861e-03j -0.3563808 -7.21324235e-08j]
 [-0.3488065 -7.22758314e-08j  3.26216189+2.22596875e-03j]]"
-955.5985653948718j,"[[ 0.73785891+2.23105615e-03j -0.35644033-6.75044807e-08j]
 [-0.34886603-6.76488459e-08j  3.2621593 +2.23099557e-03j]]"
-955.2289662591553j,"[[ 0.73785838+2.17925194e-03j -0.35647983-4.62041434e-08j]
 [-0.34890553-4.63482071e-08j  3.26215979+2.17920250e-03j]]"
-954.8593671234388j,"[[ 0.73786334+2.10284005e-03j -0.35649804-8.45324513e-08j]
 [-0.34892374-8.46765068e-08j  3.26215482+2.10275310e-03j]]"
-954.4897679877224j,"[[ 0.7378508 +2.02704374e-03j -0.35644363-7.33679516e-08j]
 [-0.34886933-7.35136428e-08j  3.26216756+2.02688488e-03j]]"
-954.1201688520059j,"[[ 0.73778827+2.04866451e-03j -0.35641422-1.01014202e-08j]
 [-0.34883992-1.02465041e-08j  3.26223   +2.04854655e-03j]]"
-953.7505697162896j,"[[ 0.73781845+2.02964307e-03j -0.35637601-1.98852277e-08j]
 [-0.34880171-2.00290190e-08j  3.26219966+2.02947385e-03j]]"
-953.3809705805731j,"[[ 0.73786483+2.01286603e-03j -0.35632095-5.81210248e-08j]
 [-0.34874665-5.82641919e-08j  3.26215319+2.01277830e-03j]]"
-953.0113714448566j,"[[ 0.73780722+2.00119685e-03j -0.35632361-5.86640871e-08j]
 [-0.34874931-5.88079080e-08j  3.26221087+2.00104885e-03j]]"
-952.6417723091403j,"[[ 0.73773303+1.97500403e-03j -0.35632589-5.91705559e-08j]
 [-0.34875159-5.93161321e-08j  3.26228528+1.97467047e-03j]]"
-952.2721731734238j,"[[ 0.73771454+1.93717935e-03j -0.35626961-2.85983589e-08j]
 [-0.34869531-2.87447812e-08j  3.26230387+1.93676933e-03j]]"
-951.9025740377073j,"[[ 0.73766155+1.89247416e-03j -0.35621963+1.96153255e-08j]
 [-0.34864533+1.94684609e-08j  3.2623569 +1.89214553e-03j]]"
-951.5329749019909j,"[[ 0.73760218+1.89890205e-03j -0.35626619+5.98209684e-08j]
 [-0.34869189+5.96735351e-08j  3.26241634+1.89864498e-03j]]"
-951.1633757662744j,"[[ 0.73749792+1.83356479e-03j -0.3563067 +5.83112436e-08j]
 [-0.3487324 +5.81637399e-08j  3.26252061+1.83335179e-03j]]"
-950.7937766305579j,"[[ 0.73746396+1.92429523e-03j -0.35627001+6.75723208e-08j]
 [-0.34869571+6.74251157e-08j  3.26255452+1.92429587e-03j]]"
-950.4241774948415j,"[[ 0.73746288+2.06628073e-03j -0.3562294 +6.12155244e-08j]
 [-0.3486551 +6.10687932e-08j  3.26255554+2.06641937e-03j]]"
-950.0545783591251j,"[[ 0.73751585+2.15749471e-03j -0.35622079+5.87383701e-08j]
 [-0.34864649+5.85920195e-08j  3.26250251+2.15764408e-03j]]"
-949.6849792234087j,"[[ 0.73751302+2.17211059e-03j -0.35623268+3.25149913e-08j]
 [-0.34865837+3.23684915e-08j  3.26250535+2.17219862e-03j]]"
-949.3153800876922j,"[[ 0.73742594+2.27516195e-03j -0.35624435+5.84181800e-08j]
 [-0.34867005+5.82708988e-08j  3.26259252+2.27527072e-03j]]"
-948.9457809519757j,"[[ 0.73734954+2.29051387e-03j -0.35629722+1.05668812e-07j]
 [-0.34872291+1.05520577e-07j  3.26266903+2.29057172e-03j]]"
-948.5761818162593j,"[[ 0.73737851+2.33542634e-03j -0.35632829+9.48299426e-08j]
 [-0.34875399+9.46819997e-08j  3.26264002+2.33548216e-03j]]"
-948.2065826805429j,"[[ 0.73744936+2.33259941e-03j -0.3563099 +8.21260212e-08j]
 [-0.3487356 +8.19778264e-08j  3.26256919+2.33263006e-03j]]"
-947.8369835448264j,"[[ 0.73760868+2.40375987e-03j -0.35629609+8.69135170e-08j]
 [-0.34872179+8.67653812e-08j  3.26240986+2.40391421e-03j]]"
-947.46738440911j,"[[ 0.73770667+2.42183643e-03j -0.35627867+9.95226849e-08j]
 [-0.34870436+9.93746163e-08j  3.26231185+2.42198416e-03j]]"
-947.0977852733935j,"[[ 0.73777103+2.47276878e-03j -0.35626608+1.24039376e-07j]
 [-0.34869177+1.23891890e-07j  3.26224741+2.47291258e-03j]]"
-946.728186137677j,"[[ 0.73776592+2.52005393e-03j -0.35627767+1.39674235e-07j]
 [-0.34870336+1.39527375e-07j  3.26225244+2.52019302e-03j]]"
-946.3585870019606j,"[[ 0.73774793+2.48276631e-03j -0.35628334+1.47022068e-07j]
 [-0.34870903+1.46874687e-07j  3.26227049+2.48283949e-03j]]"
-945.9889878662442j,"[[ 0.73780863+2.51319015e-03j -0.35626524+1.54660698e-07j]
 [-0.34869093+1.54513429e-07j  3.26220976+2.51316630e-03j]]"
-945.6193887305278j,"[[ 0.7378439 +2.61584089e-03j -0.35626001+1.77076535e-07j]
 [-0.3486857 +1.76929110e-07j  3.26217451+2.61580375e-03j]]"
-945.2497895948113j,"[[ 0.73788577+2.59731839e-03j -0.35628831+1.90379292e-07j]
 [-0.348714  +1.90231741e-07j  3.26213264+2.59728867e-03j]]"
-944.8801904590948j,"[[ 0.73798249+2.55636854e-03j -0.35629709+1.88988292e-07j]
 [-0.34872278+1.88841486e-07j  3.26203583+2.55642378e-03j]]"
-944.5105913233784j,"[[ 0.73798405+2.49395952e-03j -0.35630277+1.81758027e-07j]
 [-0.34872846+1.81611430e-07j  3.26203423+2.49401520e-03j]]"
-944.1409921876619j,"[[ 0.73794223+2.53059380e-03j -0.35632717+1.73538469e-07j]
 [-0.34875286+1.73392027e-07j  3.26207603+2.53074943e-03j]]"
-943.7713930519454j,"[[ 0.73796661+2.56211580e-03j -0.35632819+1.80245632e-07j]
 [-0.34875388+1.80100272e-07j  3.2620515 +2.56225750e-03j]]"
-943.401793916229j,"[[ 0.73805172+2.48215722e-03j -0.3563487 +1.57532926e-07j]
 [-0.34877439+1.57388577e-07j  3.26196626+2.48225983e-03j]]"
-943.0321947805126j,"[[ 0.73809906+2.40187506e-03j -0.35638265+1.05954067e-07j]
 [-0.34880835+1.05809637e-07j  3.26191892+2.40192670e-03j]]"
-942.662595644796j,"[[ 0.73807646+2.33958308e-03j -0.35635824+8.52478663e-08j]
 [-0.34878393+8.51028880e-08j  3.26194159+2.33956959e-03j]]"
-942.2929965090798j,"[[ 0.73798039+2.31401162e-03j -0.35630397+9.93711128e-08j]
 [-0.34872966+9.92254007e-08j  3.26203773+2.31398947e-03j]]"
-941.9233973733633j,"[[ 0.73790935+2.28362571e-03j -0.35627334+9.55997363e-08j]
 [-0.34869903+9.54539575e-08j  3.26210878+2.28351201e-03j]]"
-941.5537982376469j,"[[ 0.7378897 +2.31678903e-03j -0.35626448+4.60103039e-08j]
 [-0.34869017+4.58642964e-08j  3.26212845+2.31683212e-03j]]"
-941.1841991019304j,"[[ 0.73784336+2.33976687e-03j -0.35625014+2.67736276e-08j]
 [-0.34867583+2.66270928e-08j  3.26217485+2.33978399e-03j]]"
-940.8145999662139j,"[[ 0.73783069+2.44445403e-03j -0.35630206+4.05566435e-08j]
 [-0.34872775+4.04092799e-08j  3.26218761+2.44447038e-03j]]"
-940.4450008304975j,"[[ 0.73795405+2.47361289e-03j -0.35635437+3.92032841e-08j]
 [-0.34878006+3.90562721e-08j  3.2620642 +2.47363258e-03j]]"
-940.075401694781j,"[[ 0.73803176+2.50776271e-03j -0.35633443+5.69556667e-08j]
 [-0.34876012+5.68080696e-08j  3.26198656+2.50770319e-03j]]"
-939.7058025590645j,"[[ 0.73803881+2.51024974e-03j -0.35629653+5.95863318e-08j]
 [-0.34872222+5.94386272e-08j  3.26197951+2.51016018e-03j]]"
-939.3362034233481j,"[[ 0.73798784+2.53738879e-03j -0.35630309+8.34653492e-08j]
 [-0.34872878+8.33180759e-08j  3.26203043+2.53737107e-03j]]"
-938.9666042876316j,"[[ 0.73796014+2.48540949e-03j -0.35633693+7.10150313e-08j]
 [-0.34876262+7.08676843e-08j  3.26205813+2.48544446e-03j]]"
-938.5970051519153j,"[[ 0.73801669+2.47016008e-03j -0.3563636 +5.50301348e-08j]
 [-0.34878929+5.48830268e-08j  3.26200154+2.47029175e-03j]]"
-938.2274060161989j,"[[ 0.73814606+2.43857670e-03j -0.35637697+4.93583782e-08j]
 [-0.34880266+4.92113953e-08j  3.26187214+2.43875520e-03j]]"
-937.8578068804824j,"[[ 0.73813977+2.39531631e-03j -0.3563367 +5.80886599e-08j]
 [-0.34876239+5.79427262e-08j  3.2618783 +2.39550365e-03j]]"
-937.488207744766j,"[[ 0.73812843+2.33917149e-03j -0.35628438+2.85196323e-08j]
 [-0.34871007+2.83753259e-08j  3.26188943+2.33932104e-03j]]"
-937.1186086090495j,"[[ 0.73811978+2.34482233e-03j -0.35627473+3.57952050e-09j]
 [-0.34870042+3.43506284e-09j  3.26189809+2.34492076e-03j]]"
-936.749009473333j,"[[ 0.73810339+2.30181551e-03j -0.35628595-1.96116050e-08j]
 [-0.34871164-1.97567944e-08j  3.26191457+2.30182988e-03j]]"
-936.3794103376166j,"[[ 0.73812551+2.28484826e-03j -0.35630052-5.91053247e-10j]
 [-0.34872622-7.37150281e-10j  3.26189255+2.28471566e-03j]]"
-936.0098112019001j,"[[ 0.7381341 +2.24360539e-03j -0.3563394 +3.37852354e-08j]
 [-0.34876509+3.36380502e-08j  3.26188409+2.24341575e-03j]]"
-935.6402120661836j,"[[ 0.73808988+2.14821149e-03j -0.35636464+6.52590928e-08j]
 [-0.34879034+6.51121726e-08j  3.26192826+2.14801195e-03j]]"
-935.2706129304672j,"[[ 0.73807681+2.10535412e-03j -0.35632265+3.52867983e-08j]
 [-0.34874835+3.51397345e-08j  3.26194134+2.10515327e-03j]]"
-934.9010137947507j,"[[ 0.73813174+2.17441296e-03j -0.3562318 +2.37035223e-09j]
 [-0.34865749+2.22300220e-09j  3.26188645+2.17430807e-03j]]"
-934.5314146590343j,"[[ 0.73817114+2.30264302e-03j -0.35620845+2.58095800e-08j]
 [-0.34863414+2.56612568e-08j  3.26184716+2.30267449e-03j]]"
-934.161815523318j,"[[ 0.73821146+2.31652048e-03j -0.35624493+1.00539144e-07j]
 [-0.34867062+1.00389942e-07j  3.26180694+2.31660925e-03j]]"
-933.7922163876015j,"[[ 0.73819736+2.28990423e-03j -0.35629411+1.24667530e-07j]
 [-0.3487198 +1.24518760e-07j  3.26182098+2.29003780e-03j]]"
-933.4226172518851j,"[[ 0.73816977+2.22192892e-03j -0.35629788+1.15601706e-07j]
 [-0.34872357+1.15453695e-07j  3.26184847+2.22202312e-03j]]"
-933.0530181161686j,"[[ 0.73813653+2.18934387e-03j -0.35629287+1.25257371e-07j]
 [-0.34871856+1.25110192e-07j  3.2618816 +2.18936049e-03j]]"
-932.6834189804521j,"[[ 0.73812316+2.23544583e-03j -0.35629312+1.30641802e-07j]
 [-0.34871881+1.30495684e-07j  3.26189483+2.23545929e-03j]]"
-932.3138198447357j,"[[ 0.73814085+2.31634632e-03j -0.3563284 +1.33181260e-07j]
 [-0.34875409+1.33035667e-07j  3.26187707+2.31641984e-03j]]"
-931.9442207090192j,"[[ 0.73816478+2.29342336e-03j -0.3563733 +9.04346640e-08j]
 [-0.348799  +9.02904203e-08j  3.26185297+2.29350386e-03j]]"
-931.5746215733027j,"[[ 0.73816477+2.24914602e-03j -0.35634552+7.05498816e-08j]
 [-0.34877121+7.04060154e-08j  3.26185292+2.24916386e-03j]]"
-931.2050224375863j,"[[ 0.73817223+2.22138919e-03j -0.3563583 +9.25695643e-08j]
 [-0.348784  +9.24262824e-08j  3.26184539+2.22141364e-03j]]"
-930.8354233018699j,"[[ 0.73811905+2.14141998e-03j -0.35636676+4.58307622e-08j]
 [-0.34879246+4.56874123e-08j  3.26189857+2.14124893e-03j]]"
-930.4658241661534j,"[[ 0.73811809+2.16582024e-03j -0.35634239+5.28895253e-08j]
 [-0.34876808+5.27453494e-08j  3.26189962+2.16554306e-03j]]"
-930.096225030437j,"[[ 0.73811812+2.20329007e-03j -0.35640667+7.05456588e-08j]
 [-0.34883237+7.04002005e-08j  3.26189974+2.20297645e-03j]]"
-929.7266258947205j,"[[ 0.73807656+2.06697639e-03j -0.35644195+4.12497430e-08j]
 [-0.34886764+4.11039383e-08j  3.26194133+2.06651660e-03j]]"
-929.3570267590042j,"[[ 0.73798232+2.03492258e-03j -0.35642581+6.42146247e-08j]
 [-0.34885151+6.40670687e-08j  3.26203579+2.03461236e-03j]]"
-928.9874276232877j,"[[ 0.73794033+2.03740576e-03j -0.35641682+6.81598305e-08j]
 [-0.34884252+6.80113478e-08j  3.26207788+2.03719501e-03j]]"
-928.6178284875712j,"[[ 0.7379398 +2.02271899e-03j -0.35641411+6.28759782e-08j]
 [-0.34883981+6.27270124e-08j  3.26207846+2.02246810e-03j]]"
-928.2482293518548j,"[[ 0.73795353+2.00243598e-03j -0.35639344+6.33329178e-08j]
 [-0.34881913+6.31831851e-08j  3.26206482+2.00218566e-03j]]"
-927.8786302161383j,"[[ 0.73795674+2.03038799e-03j -0.35637713+1.01030683e-07j]
 [-0.34880283+1.00880893e-07j  3.26206161+2.03022459e-03j]]"
-927.5090310804218j,"[[ 0.73794348+1.94354005e-03j -0.35640464+1.23486946e-07j]
 [-0.34883034+1.23337133e-07j  3.26207486+1.94329190e-03j]]"
-927.1394319447054j,"[[ 0.73791825+1.81552498e-03j -0.3564121 +1.41131547e-07j]
 [-0.3488378 +1.40981929e-07j  3.26210007+1.81518754e-03j]]"
-926.769832808989j,"[[ 0.7379049 +1.83427150e-03j -0.35640312+1.65151315e-07j]
 [-0.34882882+1.65001865e-07j  3.26211338+1.83397911e-03j]]"
-926.4002336732725j,"[[ 0.73782687+1.94573978e-03j -0.35643082+1.79612472e-07j]
 [-0.34885652+1.79462361e-07j  3.26219149+1.94547436e-03j]]"
-926.0306345375561j,"[[ 0.73784404+1.99449451e-03j -0.35646714+1.89437841e-07j]
 [-0.34889283+1.89286399e-07j  3.26217448+1.99425195e-03j]]"
-925.6610354018396j,"[[ 0.73791726+1.92676841e-03j -0.35649796+2.14761614e-07j]
 [-0.34892366+2.14610588e-07j  3.26210119+1.92658793e-03j]]"
-925.2914362661232j,"[[ 0.73788203+1.87138379e-03j -0.35647524+1.94281590e-07j]
 [-0.34890094+1.94131419e-07j  3.26213632+1.87138095e-03j]]"
-924.9218371304067j,"[[ 0.73784404+1.83782444e-03j -0.35647778+2.22354279e-07j]
 [-0.34890348+2.22204468e-07j  3.26217426+1.83776924e-03j]]"
-924.5522379946902j,"[[ 0.73784056+1.80620601e-03j -0.3564765 +2.20215057e-07j]
 [-0.3489022 +2.20066370e-07j  3.26217759+1.80615408e-03j]]"
-924.1826388589739j,"[[ 0.73779137+1.86814595e-03j -0.35642881+2.12050726e-07j]
 [-0.34885451+2.11902131e-07j  3.26222676+1.86818880e-03j]]"
-923.8130397232574j,"[[ 0.73770693+1.95004157e-03j -0.35640143+2.12494579e-07j]
 [-0.34882713+2.12344988e-07j  3.26231132+1.95018815e-03j]]"
-923.4434405875409j,"[[ 0.73769968+1.94637672e-03j -0.35637641+2.12059341e-07j]
 [-0.3488021 +2.11909141e-07j  3.26231863+1.94656472e-03j]]"
-923.0738414518246j,"[[ 0.73770094+2.01933107e-03j -0.35636011+2.18857282e-07j]
 [-0.3487858 +2.18707312e-07j  3.26231734+2.01949785e-03j]]"
-922.7042423161081j,"[[ 0.73768093+2.09274958e-03j -0.35639354+2.12158721e-07j]
 [-0.34881924+2.12008562e-07j  3.26233737+2.09279508e-03j]]"
-922.3346431803916j,"[[ 0.73773648+2.17790608e-03j -0.35642396+2.01294929e-07j]
 [-0.34884965+2.01143384e-07j  3.26228197+2.17790977e-03j]]"
-921.9650440446752j,"[[ 0.73787302+2.21316315e-03j -0.35639749+2.06252886e-07j]
 [-0.34882318+2.06101079e-07j  3.26214546+2.21322520e-03j]]"
-921.5954449089587j,"[[ 0.73789161+2.24237339e-03j -0.35636146+2.21249984e-07j]
 [-0.34878716+2.21098255e-07j  3.26212685+2.24257994e-03j]]"
-921.2258457732423j,"[[ 0.73787517+2.22714896e-03j -0.35634399+2.02282531e-07j]
 [-0.34876968+2.02131132e-07j  3.26214324+2.22750052e-03j]]"
-920.8562466375258j,"[[ 0.73783751+2.24833394e-03j -0.35636878+2.07871770e-07j]
 [-0.34879447+2.07721487e-07j  3.26218077+2.24875446e-03j]]"
-920.4866475018093j,"[[ 0.73780744+2.30239234e-03j -0.35639701+1.90515974e-07j]
 [-0.3488227 +1.90366687e-07j  3.26221071+2.30275209e-03j]]"
-920.117048366093j,"[[ 0.73768471+2.31193861e-03j -0.35641044+1.90103275e-07j]
 [-0.34883613+1.89953060e-07j  3.26233354+2.31229904e-03j]]"
-919.7474492303764j,"[[ 0.73757119+2.33806696e-03j -0.35641263+1.76783351e-07j]
 [-0.34883832+1.76633790e-07j  3.26244698+2.33841393e-03j]]"
-919.3778500946601j,"[[ 0.73753353+2.39390417e-03j -0.35641512+1.67367149e-07j]
 [-0.34884081+1.67218015e-07j  3.26248458+2.39420242e-03j]]"
-919.0082509589437j,"[[ 0.73756746+2.42255655e-03j -0.35643421+1.73599139e-07j]
 [-0.3488599 +1.73450892e-07j  3.26245053+2.42296829e-03j]]"
-918.6386518232272j,"[[ 0.73758064+2.43750088e-03j -0.35641956+1.53314767e-07j]
 [-0.34884525+1.53166936e-07j  3.26243729+2.43787758e-03j]]"
-918.2690526875107j,"[[ 0.73760108+2.47376642e-03j -0.35640601+1.47710444e-07j]
 [-0.3488317 +1.47562586e-07j  3.26241685+2.47411313e-03j]]"
-917.8994535517943j,"[[ 0.73758972+2.51084988e-03j -0.35641573+1.43236500e-07j]
 [-0.34884142+1.43088933e-07j  3.26242816+2.51110801e-03j]]"
-917.5298544160778j,"[[ 0.73760929+2.51558640e-03j -0.35643701+1.15886214e-07j]
 [-0.3488627 +1.15738424e-07j  3.26240861+2.51574017e-03j]]"
-917.1602552803614j,"[[ 0.73764542+2.49323269e-03j -0.35644651+1.04173451e-07j]
 [-0.34887219+1.04024691e-07j  3.26237259+2.49331189e-03j]]"
-916.7906561446449j,"[[ 0.73773218+2.48798730e-03j -0.3564379 +1.00491377e-07j]
 [-0.34886359+1.00343106e-07j  3.26228577+2.48808265e-03j]]"
-916.4210570089284j,"[[ 0.73776476+2.49836105e-03j -0.35642612+9.59365772e-08j]
 [-0.34885181+9.57884821e-08j  3.26225316+2.49857331e-03j]]"
-916.051457873212j,"[[ 0.73782322+2.50721755e-03j -0.35640617+7.84795845e-08j]
 [-0.34883186+7.83306806e-08j  3.26219479+2.50741629e-03j]]"
-915.6818587374955j,"[[ 0.73784069+2.56499983e-03j -0.35638501+1.14804878e-07j]
 [-0.3488107 +1.14655474e-07j  3.26217738+2.56517652e-03j]]"
-915.3122596017791j,"[[ 0.73784149+2.60306569e-03j -0.35638808+1.10645638e-07j]
 [-0.34881376+1.10496756e-07j  3.26217651+2.60324325e-03j]]"
-914.9426604660628j,"[[ 0.73792873+2.64178104e-03j -0.3563912 +9.68762121e-08j]
 [-0.34881688+9.67277095e-08j  3.26208921+2.64187169e-03j]]"
-914.5730613303463j,"[[ 0.73803281+2.66085485e-03j -0.35637797+7.60062809e-08j]
 [-0.34880366+7.58569507e-08j  3.26198522+2.66101158e-03j]]"
-914.2034621946298j,"[[ 0.73801305+2.78171719e-03j -0.35637948+1.22841968e-07j]
 [-0.34880517+1.22693152e-07j  3.26200491+2.78191508e-03j]]"
-913.8338630589134j,"[[ 0.73793298+2.87032176e-03j -0.35643825+1.31176201e-07j]
 [-0.34886393+1.31027850e-07j  3.26208492+2.87050894e-03j]]"
-913.4642639231969j,"[[ 0.73800982+2.83379536e-03j -0.35645556+1.12904061e-07j]
 [-0.34888124+1.12755824e-07j  3.26200806+2.83397010e-03j]]"
-913.0946647874805j,"[[ 0.73805226+2.79091402e-03j -0.35645752+1.25259049e-07j]
 [-0.34888321+1.25111487e-07j  3.26196553+2.79101150e-03j]]"
-912.725065651764j,"[[ 0.73809207+2.71091123e-03j -0.35646922+7.28812691e-08j]
 [-0.3488949 +7.27343263e-08j  3.26192564+2.71089382e-03j]]"
-912.3554665160475j,"[[ 0.73815249+2.67560267e-03j -0.35646439+4.44320367e-08j]
 [-0.34889007+4.42849206e-08j  3.26186523+2.67560150e-03j]]"
-911.9858673803311j,"[[ 0.73815103+2.68510408e-03j -0.35651288+5.53177671e-08j]
 [-0.34893857+5.51701757e-08j  3.26186674+2.68516221e-03j]]"
-911.6162682446147j,"[[ 0.73817997+2.57242164e-03j -0.35656109+4.26816759e-08j]
 [-0.34898677+4.25348098e-08j  3.2618377 +2.57244726e-03j]]"
-911.2466691088982j,"[[ 0.738221  +2.49194479e-03j -0.35656178+1.22129003e-08j]
 [-0.34898747+1.20664369e-08j  3.26179662+2.49203042e-03j]]"
-910.8770699731818j,"[[ 0.73817398+2.42434046e-03j -0.35653918-1.03542053e-08j]
 [-0.34896487-1.05017530e-08j  3.26184377+2.42450535e-03j]]"
-910.5074708374653j,"[[ 0.73816809+2.39925102e-03j -0.35653775-7.15432022e-08j]
 [-0.34896344-7.16907396e-08j  3.26184965+2.39940348e-03j]]"
-910.1378717017488j,"[[ 0.73815943+2.39833153e-03j -0.3565122 -1.30742692e-07j]
 [-0.34893788-1.30890746e-07j  3.26185837+2.39829587e-03j]]"
-909.7682725660325j,"[[ 0.73809307+2.51186024e-03j -0.35647437-1.19178787e-07j]
 [-0.34890005-1.19328251e-07j  3.26192488+2.51190969e-03j]]"
-909.398673430316j,"[[ 0.73812411+2.61215607e-03j -0.35648887-7.34559514e-08j]
 [-0.34891455-7.36055238e-08j  3.26189385+2.61212216e-03j]]"
-909.0290742945996j,"[[ 0.73815973+2.60200459e-03j -0.35651162-7.21619505e-08j]
 [-0.3489373 -7.23114018e-08j  3.2618582 +2.60188794e-03j]]"
-908.6594751588831j,"[[ 0.73817922+2.53804085e-03j -0.35652661-5.82696682e-08j]
 [-0.3489523 -5.84186933e-08j  3.26183866+2.53790715e-03j]]"
