iw_n,Sigma_iw_n
-709.0759418720021j,"[[ 1.10166777+3.93361013e-03j -0.61503515+2.63085029e-08j]
 [-0.61518081+2.63085097e-08j  2.89833226+3.93332060e-03j]]"
-708.7063427362856j,"[[ 1.10172402+3.95356573e-03j -0.61500924+2.68486108e-08j]
 [-0.61515489+2.68486262e-08j  2.89827605+3.95328841e-03j]]"
-708.3367436005692j,"[[ 1.10181886+4.00552036e-03j -0.61501973+3.35033378e-08j]
 [-0.61516538+3.35033508e-08j  2.89818121+4.00533462e-03j]]"
-707.9671444648528j,"[[ 1.10190401+3.97805974e-03j -0.61504956+1.13232363e-08j]
 [-0.61519522+1.13232398e-08j  2.89809601+3.97798883e-03j]]"
-707.5975453291363j,"[[ 1.10190585+3.96216081e-03j -0.61507629-2.49412404e-08j]
 [-0.61522194-2.49412285e-08j  2.89809421+3.96217520e-03j]]"
-707.2279461934199j,"[[ 1.10183862+3.94013134e-03j -0.61507355-3.25380798e-08j]
 [-0.6152192 -3.25380616e-08j  2.89816147+3.94018403e-03j]]"
-706.8583470577034j,"[[ 1.10183062+3.96863087e-03j -0.61503709-2.73017784e-08j]
 [-0.61518274-2.73017625e-08j  2.89816946+3.96864328e-03j]]"
-706.488747921987j,"[[ 1.10186272+4.01213259e-03j -0.61501171-2.44569149e-08j]
 [-0.61515737-2.44568982e-08j  2.89813736+4.01211133e-03j]]"
-706.1191487862706j,"[[ 1.10188377+4.01287469e-03j -0.61500498-7.97568824e-09j]
 [-0.61515063-7.97566898e-09j  2.89811632+4.01281457e-03j]]"
-705.7495496505541j,"[[ 1.10188059+3.93843909e-03j -0.61502022-2.19793260e-09j]
 [-0.61516587-2.19791333e-09j  2.8981195 +3.93839977e-03j]]"
-705.3799505148377j,"[[ 1.10187245+3.84992105e-03j -0.61502442-2.11999949e-08j]
 [-0.61517007-2.11999722e-08j  2.89812767+3.84988218e-03j]]"
-705.0103513791212j,"[[ 1.10179166+3.77332429e-03j -0.61502507-4.24307796e-08j]
 [-0.61517072-4.24307513e-08j  2.89820848+3.77326458e-03j]]"
-704.6407522434047j,"[[ 1.10170084+3.71818950e-03j -0.6150088 -4.44926674e-08j]
 [-0.61515446-4.44926337e-08j  2.89829933+3.71811411e-03j]]"
-704.2711531076884j,"[[ 1.10160935+3.68317188e-03j -0.61498745-4.69244423e-08j]
 [-0.6151331 -4.69244121e-08j  2.8983908 +3.68310450e-03j]]"
-703.9015539719719j,"[[ 1.10155344+3.66220702e-03j -0.61495072-5.70663721e-08j]
 [-0.61509637-5.70663362e-08j  2.89844674+3.66218662e-03j]]"
-703.5319548362554j,"[[ 1.10150293+3.70663107e-03j -0.6149168 -5.67317208e-08j]
 [-0.61506245-5.67316759e-08j  2.89849729+3.70664953e-03j]]"
-703.162355700539j,"[[ 1.10151265+3.76830045e-03j -0.6149091 -4.70501137e-08j]
 [-0.61505475-4.70500575e-08j  2.89848762+3.76828539e-03j]]"
-702.7927565648225j,"[[ 1.10159291+3.81771718e-03j -0.61490975-2.81368850e-08j]
 [-0.6150554 -2.81368328e-08j  2.89840734+3.81763315e-03j]]"
-702.4231574291061j,"[[ 1.10166194+3.83914360e-03j -0.61489266-1.13443458e-08j]
 [-0.61503832-1.13443068e-08j  2.89833825+3.83900412e-03j]]"
-702.0535582933896j,"[[ 1.10170897+3.87746748e-03j -0.61489839-1.33083832e-08j]
 [-0.61504404-1.33083483e-08j  2.8982912 +3.87733490e-03j]]"
-701.6839591576731j,"[[ 1.10172371+3.89570463e-03j -0.61491538-3.52172399e-08j]
 [-0.61506104-3.52171989e-08j  2.89827649+3.89560434e-03j]]"
-701.3143600219568j,"[[ 1.10170461+3.92804152e-03j -0.61493953-5.69091110e-08j]
 [-0.61508518-5.69090678e-08j  2.8982956 +3.92801384e-03j]]"
-700.9447608862403j,"[[ 1.10167593+3.95092854e-03j -0.61497334-4.66134000e-08j]
 [-0.615119  -4.66133509e-08j  2.89832431+3.95093529e-03j]]"
-700.5751617505239j,"[[ 1.1016606 +3.96328341e-03j -0.61498524-4.34900181e-08j]
 [-0.61513089-4.34899699e-08j  2.89833964+3.96332442e-03j]]"
-700.2055626148075j,"[[ 1.10165532+3.93505043e-03j -0.61497601-6.36792137e-08j]
 [-0.61512167-6.36791599e-08j  2.89834494+3.93512557e-03j]]"
-699.835963479091j,"[[ 1.10166209+3.87377717e-03j -0.61497433-7.63372234e-08j]
 [-0.61511999-7.63371579e-08j  2.89833823+3.87393825e-03j]]"
-699.4663643433745j,"[[ 1.10166666+3.86031464e-03j -0.61497844-6.84744061e-08j]
 [-0.61512409-6.84743267e-08j  2.89833372+3.86056241e-03j]]"
-699.0967652076581j,"[[ 1.1016913 +3.86618179e-03j -0.61495835-4.04158083e-08j]
 [-0.615104  -4.04157337e-08j  2.89830906+3.86644710e-03j]]"
-698.7271660719416j,"[[ 1.10167901+3.94738165e-03j -0.61495749-2.92725020e-08j]
 [-0.61510315-2.92724466e-08j  2.89832126+3.94758764e-03j]]"
-698.3575669362252j,"[[ 1.10171081+4.04402976e-03j -0.61502144-2.98985062e-08j]
 [-0.6151671 -2.98984635e-08j  2.89828939+4.04420682e-03j]]"
-697.9879678005087j,"[[ 1.1017479 +4.04963580e-03j -0.61507958-2.52204526e-08j]
 [-0.61522524-2.52204146e-08j  2.89825228+4.04978533e-03j]]"
-697.6183686647922j,"[[ 1.10172458+3.97727809e-03j -0.61509637-2.00021470e-08j]
 [-0.61524202-2.00021100e-08j  2.8982756 +3.97734998e-03j]]"
-697.2487695290758j,"[[ 1.10174775+3.91691741e-03j -0.6151181 -4.11089645e-09j]
 [-0.61526375-4.11085077e-09j  2.89825247+3.91687831e-03j]]"
-696.8791703933593j,"[[ 1.1017243 +3.85727865e-03j -0.61514465-1.24981966e-08j]
 [-0.6152903 -1.24981419e-08j  2.89827596+3.85717338e-03j]]"
-696.509571257643j,"[[ 1.10166729+3.77615078e-03j -0.61513028-2.86374454e-08j]
 [-0.61527594-2.86373873e-08j  2.89833299+3.77606979e-03j]]"
-696.1399721219266j,"[[ 1.10167458+3.73546455e-03j -0.61509072-4.41747753e-08j]
 [-0.61523637-4.41747299e-08j  2.89832563+3.73548540e-03j]]"
-695.7703729862101j,"[[ 1.10173106+3.69881051e-03j -0.6150533 -4.42770721e-08j]
 [-0.61519895-4.42770349e-08j  2.89826912+3.69887243e-03j]]"
-695.4007738504936j,"[[ 1.10174763+3.67382984e-03j -0.61506219-3.03126610e-08j]
 [-0.61520784-3.03126328e-08j  2.8982525 +3.67388968e-03j]]"
-695.0311747147772j,"[[ 1.10171694+3.65394857e-03j -0.61509264-4.58777705e-08j]
 [-0.61523829-4.58777579e-08j  2.89828312+3.65404445e-03j]]"
-694.6615755790607j,"[[ 1.10171409+3.68844877e-03j -0.61508631-6.52831548e-08j]
 [-0.61523196-6.52831505e-08j  2.89828593+3.68853247e-03j]]"
-694.2919764433443j,"[[ 1.10171452+3.74195763e-03j -0.61505573-6.83398606e-08j]
 [-0.61520138-6.83398570e-08j  2.8982855 +3.74196684e-03j]]"
-693.9223773076278j,"[[ 1.10167419+3.76411503e-03j -0.6150454 -7.43475263e-08j]
 [-0.61519106-7.43475230e-08j  2.89832582+3.76406540e-03j]]"
-693.5527781719113j,"[[ 1.10164878+3.69278914e-03j -0.61502347-8.76478221e-08j]
 [-0.61516912-8.76478127e-08j  2.89835127+3.69270328e-03j]]"
-693.1831790361949j,"[[ 1.10166284+3.69646954e-03j -0.61499509-1.10336809e-07j]
 [-0.61514074-1.10336781e-07j  2.89833729+3.69641284e-03j]]"
-692.8135799004785j,"[[ 1.10173514+3.72002144e-03j -0.61498805-1.10210369e-07j]
 [-0.6151337 -1.10210316e-07j  2.89826511+3.71996741e-03j]]"
-692.443980764762j,"[[ 1.10179887+3.76840921e-03j -0.61497115-9.87954736e-08j]
 [-0.6151168 -9.87953992e-08j  2.89820149+3.76832430e-03j]]"
-692.0743816290457j,"[[ 1.10185235+3.88531818e-03j -0.61494935-1.00655902e-07j]
 [-0.615095  -1.00655816e-07j  2.89814806+3.88524467e-03j]]"
-691.7047824933292j,"[[ 1.10190219+3.93787597e-03j -0.61497615-1.05340142e-07j]
 [-0.61512181-1.05340052e-07j  2.89809824+3.93787439e-03j]]"
-691.3351833576127j,"[[ 1.10197345+3.88962726e-03j -0.6150415 -8.95202528e-08j]
 [-0.61518715-8.95201674e-08j  2.89802696+3.88968651e-03j]]"
-690.9655842218963j,"[[ 1.10199483+3.77307242e-03j -0.61511369-6.29765132e-08j]
 [-0.61525934-6.29764430e-08j  2.8980055 +3.77321613e-03j]]"
-690.5959850861798j,"[[ 1.10192782+3.59304929e-03j -0.61514392-5.64636066e-08j]
 [-0.61528957-5.64635535e-08j  2.89807243+3.59321996e-03j]]"
-690.2263859504634j,"[[ 1.10184523+3.48579093e-03j -0.61510813-7.21958447e-08j]
 [-0.61525378-7.21958048e-08j  2.89815496+3.48594889e-03j]]"
-689.8567868147469j,"[[ 1.1017505 +3.48343602e-03j -0.61509132-8.89514385e-08j]
 [-0.61523697-8.89514064e-08j  2.89824966+3.48356829e-03j]]"
-689.4871876790304j,"[[ 1.10163863+3.51082058e-03j -0.61510244-9.75984700e-08j]
 [-0.6152481 -9.75984369e-08j  2.89836152+3.51093634e-03j]]"
-689.117588543314j,"[[ 1.10154206+3.51248607e-03j -0.61508426-8.67999506e-08j]
 [-0.61522992-8.67999058e-08j  2.89845815+3.51251793e-03j]]"
-688.7479894075976j,"[[ 1.10144683+3.55172066e-03j -0.61504744-5.61787272e-08j]
 [-0.61519309-5.61786667e-08j  2.89855346+3.55167398e-03j]]"
-688.3783902718811j,"[[ 1.10145191+3.56801500e-03j -0.61500317-2.99879784e-08j]
 [-0.61514882-2.99879174e-08j  2.89854838+3.56798244e-03j]]"
-688.0087911361647j,"[[ 1.10151405+3.60904570e-03j -0.61496918-1.59836818e-08j]
 [-0.61511484-1.59836282e-08j  2.8984862 +3.60908889e-03j]]"
-687.6391920004482j,"[[ 1.10151137+3.59892663e-03j -0.61496886-1.38750130e-08j]
 [-0.61511452-1.38749722e-08j  2.89848883+3.59904302e-03j]]"
-687.2695928647317j,"[[ 1.10143552+3.60232068e-03j -0.61496346-7.22544216e-09j]
 [-0.61510912-7.22541438e-09j  2.89856461+3.60244028e-03j]]"
-686.8999937290154j,"[[ 1.10133488+3.61603321e-03j -0.61492677-9.67396597e-09j]
 [-0.61507242-9.67395971e-09j  2.89866516+3.61609514e-03j]]"
-686.5303945932989j,"[[ 1.10131034+3.67703214e-03j -0.61488111-1.14631891e-08j]
 [-0.61502676-1.14632012e-08j  2.89868961+3.67696307e-03j]]"
-686.1607954575825j,"[[ 1.10136655+3.80602894e-03j -0.6148805 +5.08892877e-09j]
 [-0.61502615+5.08891344e-09j  2.89863338+3.80580094e-03j]]"
-685.791196321866j,"[[ 1.10142897+3.87686862e-03j -0.6149057 +1.99262488e-08j]
 [-0.61505135+1.99262411e-08j  2.89857099+3.87654256e-03j]]"
-685.4215971861495j,"[[ 1.10149488+3.86877002e-03j -0.61491333+1.40821523e-08j]
 [-0.61505898+1.40821607e-08j  2.89850516+3.86841348e-03j]]"
-685.0519980504332j,"[[ 1.10155046+3.88812729e-03j -0.61492178+8.08858058e-10j]
 [-0.61506744+8.08881628e-10j  2.89844965+3.88781853e-03j]]"
-684.6823989147167j,"[[ 1.10151806+3.87197951e-03j -0.61494231-8.25970998e-09j]
 [-0.61508797-8.25968188e-09j  2.89848208+3.87174422e-03j]]"
-684.3127997790002j,"[[ 1.10145285+3.92262126e-03j -0.61493276-1.23658018e-08j]
 [-0.61507841-1.23657822e-08j  2.89854724+3.92242554e-03j]]"
-683.9432006432838j,"[[ 1.10146856+3.98828394e-03j -0.61491295-2.51060436e-08j]
 [-0.6150586 -2.51060283e-08j  2.89853151+3.98810944e-03j]]"
-683.5736015075673j,"[[ 1.10149747+3.98960608e-03j -0.61493069-3.75836712e-08j]
 [-0.61507634-3.75836647e-08j  2.89850257+3.98942613e-03j]]"
-683.2040023718508j,"[[ 1.10148303+3.95526829e-03j -0.61495014-4.42002147e-08j]
 [-0.61509579-4.42002220e-08j  2.89851694+3.95506549e-03j]]"
-682.8344032361344j,"[[ 1.10150966+3.95442318e-03j -0.6149303 -5.58937136e-08j]
 [-0.61507595-5.58937309e-08j  2.89849026+3.95424427e-03j]]"
-682.464804100418j,"[[ 1.10151746+4.01324404e-03j -0.61490205-7.03833110e-08j]
 [-0.6150477 -7.03833272e-08j  2.89848246+4.01309521e-03j]]"
-682.0952049647016j,"[[ 1.10151225+4.06880991e-03j -0.61491451-6.96915552e-08j]
 [-0.61506017-6.96915509e-08j  2.89848777+4.06862926e-03j]]"
-681.7256058289851j,"[[ 1.10154068+4.05794715e-03j -0.61493022-6.52072957e-08j]
 [-0.61507588-6.52072694e-08j  2.89845944+4.05770254e-03j]]"
-681.3560066932687j,"[[ 1.10155375+3.98793239e-03j -0.61490159-6.04640890e-08j]
 [-0.61504725-6.04640364e-08j  2.8984465 +3.98773158e-03j]]"
-680.9864075575523j,"[[ 1.10158919+3.96641275e-03j -0.61486973-4.33456933e-08j]
 [-0.61501539-4.33456160e-08j  2.89841117+3.96631852e-03j]]"
-680.6168084218358j,"[[ 1.10163557+3.98352614e-03j -0.6148646 -3.66186578e-08j]
 [-0.61501026-3.66185823e-08j  2.89836479+3.98355525e-03j]]"
-680.2472092861193j,"[[ 1.10166155+3.94927533e-03j -0.61488116-7.01250596e-08j]
 [-0.61502681-7.01249811e-08j  2.89833882+3.94942269e-03j]]"
-679.8776101504029j,"[[ 1.1016449 +3.93035138e-03j -0.61492728-8.67702283e-08j]
 [-0.61507293-8.67701481e-08j  2.89835548+3.93056274e-03j]]"
-679.5080110146864j,"[[ 1.10161836+3.95797155e-03j -0.61496893-6.77799653e-08j]
 [-0.61511459-6.77798991e-08j  2.89838195+3.95817709e-03j]]"
-679.1384118789699j,"[[ 1.10163943+4.03004295e-03j -0.61497538-4.56888203e-08j]
 [-0.61512104-4.56887618e-08j  2.89836085+4.03020250e-03j]]"
-678.7688127432535j,"[[ 1.10165129+4.08517434e-03j -0.61497049-2.21120834e-08j]
 [-0.61511615-2.21120213e-08j  2.898349  +4.08529927e-03j]]"
-678.399213607537j,"[[ 1.10170537+4.12815471e-03j -0.61494521-9.74496648e-09j]
 [-0.61509087-9.74489708e-09j  2.89829496+4.12824368e-03j]]"
-678.0296144718207j,"[[ 1.10175676+4.14854037e-03j -0.6149276 +6.86017819e-09j]
 [-0.61507325+6.86025538e-09j  2.8982436 +4.14863908e-03j]]"
-677.6600153361042j,"[[ 1.10177995+4.13486882e-03j -0.61495294+1.96696254e-08j]
 [-0.61509859+1.96696991e-08j  2.8982204 +4.13496596e-03j]]"
-677.2904162003878j,"[[ 1.10177333+4.08924760e-03j -0.6149655 +9.86795076e-09j]
 [-0.61511115+9.86802879e-09j  2.89822704+4.08935706e-03j]]"
-676.9208170646714j,"[[ 1.10177836+4.06379662e-03j -0.61497364+4.18325939e-09j]
 [-0.61511929+4.18333928e-09j  2.89822201+4.06390265e-03j]]"
-676.5512179289549j,"[[ 1.10177086+4.05598760e-03j -0.61500753+9.73563062e-10j]
 [-0.61515318+9.73637800e-10j  2.89822949+4.05609422e-03j]]"
-676.1816187932384j,"[[ 1.10179391+4.02755031e-03j -0.61502129-2.68254721e-09j]
 [-0.61516694-2.68247702e-09j  2.89820642+4.02768305e-03j]]"
-675.812019657522j,"[[ 1.10180596+3.92374179e-03j -0.61498767-3.87406356e-09j]
 [-0.61513333-3.87397466e-09j  2.89819445+3.92391086e-03j]]"
-675.4424205218055j,"[[ 1.10177227+3.80673670e-03j -0.61491369+1.12128450e-08j]
 [-0.61505935+1.12129455e-08j  2.8982282 +3.80686655e-03j]]"
-675.072821386089j,"[[ 1.10172721+3.71423034e-03j -0.61482751+4.04357369e-08j]
 [-0.61497317+4.04358328e-08j  2.89827324+3.71436506e-03j]]"
-674.7032222503726j,"[[ 1.10171882+3.70735714e-03j -0.6147986 +5.45735378e-08j]
 [-0.61494425+5.45736167e-08j  2.89828155+3.70751937e-03j]]"
-674.3336231146561j,"[[ 1.10171219+3.70295890e-03j -0.61480646+6.66290135e-08j]
 [-0.61495212+6.66290958e-08j  2.8982882 +3.70316692e-03j]]"
-673.9640239789397j,"[[ 1.10167251+3.71208529e-03j -0.61479647+7.64784805e-08j]
 [-0.61494212+7.64785720e-08j  2.89832791+3.71225157e-03j]]"
-673.5944248432234j,"[[ 1.10162085+3.78205425e-03j -0.6147752 +6.86335003e-08j]
 [-0.61492085+6.86336023e-08j  2.89837963+3.78218707e-03j]]"
-673.2248257075069j,"[[ 1.10165595+3.84375799e-03j -0.61478605+6.12700357e-08j]
 [-0.6149317 +6.12701479e-08j  2.89834457+3.84389250e-03j]]"
-672.8552265717905j,"[[ 1.10171448+3.86417416e-03j -0.61478899+7.53551425e-08j]
 [-0.61493464+7.53552560e-08j  2.89828605+3.86432016e-03j]]"
-672.485627436074j,"[[ 1.10173149+3.80472925e-03j -0.61479294+1.12946827e-07j]
 [-0.6149386 +1.12946913e-07j  2.89826891+3.80488205e-03j]]"
-672.1160283003575j,"[[ 1.1016995 +3.71068759e-03j -0.61478836+1.31738632e-07j]
 [-0.61493401+1.31738696e-07j  2.8983008 +3.71084279e-03j]]"
-671.7464291646411j,"[[ 1.10166781+3.65845781e-03j -0.61473715+1.23130968e-07j]
 [-0.6148828 +1.23131016e-07j  2.89833241+3.65858576e-03j]]"
-671.3768300289246j,"[[ 1.10165294+3.69482493e-03j -0.61469534+9.69423846e-08j]
 [-0.61484099+9.69424219e-08j  2.89834723+3.69498035e-03j]]"
-671.0072308932081j,"[[ 1.10167457+3.77097861e-03j -0.61467191+6.63802135e-08j]
 [-0.61481756+6.63802383e-08j  2.89832555+3.77116593e-03j]]"
-670.6376317574917j,"[[ 1.1017307 +3.86335546e-03j -0.61465219+5.15828027e-08j]
 [-0.61479784+5.15828308e-08j  2.89826944+3.86353818e-03j]]"
-670.2680326217752j,"[[ 1.10178735+3.98031872e-03j -0.61464757+3.74046470e-08j]
 [-0.61479323+3.74046784e-08j  2.8982128 +3.98047212e-03j]]"
-669.8984334860588j,"[[ 1.10178811+4.03073364e-03j -0.61464003+5.46888994e-08j]
 [-0.61478569+5.46889477e-08j  2.89821212+4.03085862e-03j]]"
-669.5288343503424j,"[[ 1.10176985+3.99016676e-03j -0.61465056+9.26557367e-08j]
 [-0.61479622+9.26557905e-08j  2.8982304 +3.99031022e-03j]]"
-669.1592352146259j,"[[ 1.10177489+3.92873015e-03j -0.61467138+9.75458766e-08j]
 [-0.61481703+9.75459326e-08j  2.89822537+3.92886830e-03j]]"
-668.7896360789096j,"[[ 1.10181748+3.90173744e-03j -0.61465282+8.23425030e-08j]
 [-0.61479847+8.23425542e-08j  2.89818275+3.90185927e-03j]]"
-668.420036943193j,"[[ 1.10182526+3.94374472e-03j -0.6146172 +6.32764867e-08j]
 [-0.61476285+6.32765229e-08j  2.89817491+3.94388093e-03j]]"
-668.0504378074766j,"[[ 1.10181563+3.96448033e-03j -0.61462979+6.35889366e-08j]
 [-0.61477544+6.35889654e-08j  2.8981845 +3.96461510e-03j]]"
-667.6808386717602j,"[[ 1.10179587+3.91969154e-03j -0.61467007+5.52750802e-08j]
 [-0.61481572+5.52751041e-08j  2.89820424+3.91986385e-03j]]"
-667.3112395360437j,"[[ 1.10171287+3.84112576e-03j -0.614658  +3.94180272e-08j]
 [-0.61480365+3.94180545e-08j  2.89828725+3.84128570e-03j]]"
-666.9416404003272j,"[[ 1.10160332+3.80755973e-03j -0.61460351+3.60622530e-08j]
 [-0.61474916+3.60622839e-08j  2.89839683+3.80770239e-03j]]"
-666.5720412646108j,"[[ 1.1016089 +3.83060897e-03j -0.61460045+2.70902738e-08j]
 [-0.6147461 +2.70902924e-08j  2.89839119+3.83074362e-03j]]"
-666.2024421288943j,"[[ 1.10167905+3.87218284e-03j -0.61460037+4.41018366e-08j]
 [-0.61474602+4.41018533e-08j  2.89832103+3.87232625e-03j]]"
-665.832842993178j,"[[ 1.10174993+3.90556035e-03j -0.6145991 +7.84121959e-08j]
 [-0.61474475+7.84122095e-08j  2.89825013+3.90567910e-03j]]"
-665.4632438574615j,"[[ 1.10171183+3.90210910e-03j -0.6146458 +9.53229247e-08j]
 [-0.61479146+9.53229380e-08j  2.89828823+3.90221090e-03j]]"
-665.093644721745j,"[[ 1.10163337+3.90484335e-03j -0.61469372+9.66533965e-08j]
 [-0.61483938+9.66534081e-08j  2.89836669+3.90492878e-03j]]"
-664.7240455860286j,"[[ 1.10160001+3.88128061e-03j -0.61470802+9.50412385e-08j]
 [-0.61485367+9.50412373e-08j  2.89839999+3.88132040e-03j]]"
-664.3544464503121j,"[[ 1.10157975+3.82982329e-03j -0.61469901+1.00647837e-07j]
 [-0.61484466+1.00647825e-07j  2.89842019+3.82984727e-03j]]"
-663.9848473145956j,"[[ 1.10154079+3.84501021e-03j -0.61467143+9.26490862e-08j]
 [-0.61481709+9.26490589e-08j  2.89845909+3.84501820e-03j]]"
-663.6152481788793j,"[[ 1.10150097+3.89932746e-03j -0.61466976+5.41401763e-08j]
 [-0.61481542+5.41401404e-08j  2.89849887+3.89936471e-03j]]"
-663.2456490431628j,"[[ 1.10152163+3.91720239e-03j -0.61466645+1.76594849e-08j]
 [-0.61481211+1.76594590e-08j  2.89847825+3.91721767e-03j]]"
-662.8760499074463j,"[[ 1.10155411+3.89228816e-03j -0.61463873+1.23975463e-08j]
 [-0.61478438+1.23975243e-08j  2.89844579+3.89221908e-03j]]"
-662.5064507717299j,"[[ 1.10159591+3.87916220e-03j -0.61458718+2.06212730e-08j]
 [-0.61473283+2.06212525e-08j  2.898404  +3.87902810e-03j]]"
-662.1368516360135j,"[[ 1.10163361+3.92554973e-03j -0.61454405+2.44802649e-08j]
 [-0.61468971+2.44802635e-08j  2.89836638+3.92535635e-03j]]"
-661.7672525002971j,"[[ 1.10166554+4.01765522e-03j -0.61453707+1.78156821e-08j]
 [-0.61468272+1.78156910e-08j  2.8983345 +4.01749529e-03j]]"
-661.3976533645806j,"[[ 1.10169725+4.12022040e-03j -0.6145702 -1.68148936e-09j]
 [-0.61471586-1.68147633e-09j  2.89830281+4.12014767e-03j]]"
-661.0280542288641j,"[[ 1.10170255+4.21145183e-03j -0.61463746-9.62898959e-09j]
 [-0.61478311-9.62897282e-09j  2.89829753+4.21143775e-03j]]"
-660.6584550931477j,"[[ 1.10166657+4.24872862e-03j -0.61470803-9.31683775e-09j]
 [-0.61485369-9.31682602e-09j  2.89833349+4.24879247e-03j]]"
-660.2888559574312j,"[[ 1.10167463+4.23980681e-03j -0.6147547 +1.65600274e-10j]
 [-0.61490035+1.65603919e-10j  2.89832539+4.23993232e-03j]]"
-659.9192568217147j,"[[ 1.10167668+4.21520850e-03j -0.61475801+1.96550132e-08j]
 [-0.61490367+1.96550044e-08j  2.89832329+4.21535684e-03j]]"
-659.5496576859983j,"[[ 1.10163509+4.12646426e-03j -0.61474558+4.23072454e-08j]
 [-0.61489123+4.23072217e-08j  2.89836481+4.12655467e-03j]]"
-659.1800585502818j,"[[ 1.10156382+4.14150836e-03j -0.61475221+6.46611305e-08j]
 [-0.61489787+6.46611143e-08j  2.89843611+4.14153428e-03j]]"
-658.8104594145653j,"[[ 1.10153943+4.16950678e-03j -0.61479395+8.20843024e-08j]
 [-0.61493961+8.20842979e-08j  2.89846055+4.16946870e-03j]]"
-658.440860278849j,"[[ 1.10154293+4.21842865e-03j -0.6147936 +9.25079193e-08j]
 [-0.61493926+9.25079184e-08j  2.89845706+4.21841266e-03j]]"
-658.0712611431326j,"[[ 1.10158116+4.26014714e-03j -0.61479996+9.33263184e-08j]
 [-0.61494561+9.33263110e-08j  2.89841881+4.26016617e-03j]]"
-657.7016620074162j,"[[ 1.10161205+4.27259225e-03j -0.61482505+1.05542380e-07j]
 [-0.6149707 +1.05542361e-07j  2.89838787+4.27267840e-03j]]"
-657.3320628716997j,"[[ 1.10151819+4.26842042e-03j -0.61483683+1.07681714e-07j]
 [-0.61498248+1.07681682e-07j  2.89848166+4.26854796e-03j]]"
-656.9624637359832j,"[[ 1.1014376 +4.23222878e-03j -0.6148257 +9.62584412e-08j]
 [-0.61497135+9.62583812e-08j  2.89856213+4.23241269e-03j]]"
-656.5928646002668j,"[[ 1.10139698+4.18791436e-03j -0.61479073+7.24985440e-08j]
 [-0.61493638+7.24984537e-08j  2.89860262+4.18813408e-03j]]"
-656.2232654645503j,"[[ 1.1014248 +4.18483185e-03j -0.61477881+6.32477565e-08j]
 [-0.61492446+6.32476524e-08j  2.89857473+4.18497778e-03j]]"
-655.8536663288338j,"[[ 1.10151642+4.26030958e-03j -0.61481565+6.95525632e-08j]
 [-0.6149613 +6.95524527e-08j  2.89848309+4.26033270e-03j]]"
-655.4840671931174j,"[[ 1.10157138+4.29309248e-03j -0.61490583+6.76569284e-08j]
 [-0.61505148+6.76568253e-08j  2.89842816+4.29299992e-03j]]"
-655.1144680574009j,"[[ 1.10155866+4.19406955e-03j -0.61495001+5.19065799e-08j]
 [-0.61509567+5.19064961e-08j  2.89844096+4.19392122e-03j]]"
-654.7448689216844j,"[[ 1.1015391 +4.07967199e-03j -0.61497264+1.45237762e-08j]
 [-0.61511829+1.45237142e-08j  2.89846062+4.07951469e-03j]]"
-654.3752697859682j,"[[ 1.10153506+3.91079974e-03j -0.61499084-1.38156883e-08j]
 [-0.6151365 -1.38157293e-08j  2.89846476+3.91067443e-03j]]"
-654.0056706502517j,"[[ 1.1014966 +3.84391048e-03j -0.61494372-1.44737280e-08j]
 [-0.61508937-1.44737560e-08j  2.89850328+3.84386659e-03j]]"
-653.6360715145353j,"[[ 1.10147537+3.93565677e-03j -0.61489156-1.38448065e-08j]
 [-0.61503722-1.38448251e-08j  2.89852455+3.93570035e-03j]]"
-653.2664723788188j,"[[ 1.10150827+4.07375342e-03j -0.61489604-1.60429351e-08j]
 [-0.61504169-1.60429590e-08j  2.89849163+4.07385247e-03j]]"
-652.8968732431023j,"[[ 1.10159384+4.17265687e-03j -0.61492986-2.32940642e-08j]
 [-0.61507551-2.32941064e-08j  2.89840597+4.17276704e-03j]]"
-652.5272741073859j,"[[ 1.10165012+4.21546242e-03j -0.61498154-2.01027931e-08j]
 [-0.6151272 -2.01028368e-08j  2.89834969+4.21558384e-03j]]"
-652.1576749716694j,"[[ 1.10164035+4.15264195e-03j -0.61500199-4.85083257e-09j]
 [-0.61514765-4.85086661e-09j  2.8983595 +4.15269313e-03j]]"
-651.7880758359529j,"[[ 1.10157511+4.09126274e-03j -0.61501671-3.62208225e-09j]
 [-0.61516236-3.62210092e-09j  2.8984248 +4.09122864e-03j]]"
-651.4184767002365j,"[[ 1.1014718 +4.09423605e-03j -0.61501585+5.08816169e-09j]
 [-0.6151615 +5.08816270e-09j  2.89852821+4.09415683e-03j]]"
-651.04887756452j,"[[ 1.10143237+4.17352487e-03j -0.61498214+2.26905243e-08j]
 [-0.6151278 +2.26905528e-08j  2.89856775+4.17340085e-03j]]"
-650.6792784288036j,"[[ 1.10142633+4.33824919e-03j -0.61497347+5.27216874e-08j]
 [-0.61511912+5.27217398e-08j  2.89857391+4.33814971e-03j]]"
-650.3096792930872j,"[[ 1.1013865 +4.41428085e-03j -0.6149782 +7.61067747e-08j]
 [-0.61512386+7.61068307e-08j  2.89861375+4.41425261e-03j]]"
-649.9400801573707j,"[[ 1.10140506+4.48313261e-03j -0.61500002+7.29029208e-08j]
 [-0.61514568+7.29029578e-08j  2.8985951 +4.48317462e-03j]]"
